episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,demand_weighted_depot_backlog,demand_weighted_onsite_backlog,fleet_broken_fraction,depot_idle_fraction,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
204,0.9241402505675608,-4.725624770317036,-2.225624770317035,-1.199955281707547,-0.5014265477085723,-0.35756734486461045,-0.253034452154096,-0.7564489845538785,-0.6427752693944965,-0.6752230249403437,-0.02445653270429395,0.0014,0.01,0.0,0.97,100,11,1,12
205,0.9290472737085322,-4.729320198402874,-2.2293201984028737,-1.2018994381441723,-0.5022690620101427,-0.35818347959308433,-0.25349757844239657,-0.7577063037716835,-0.643904055224457,-0.6763546123970737,-0.024518221783649003,0.001395,0.01,0.0,0.97,100,11,1,12
206,0.9271905050097505,-4.733006750209244,-2.233006750209245,-1.2038407415225811,-0.5031189190711252,-0.358856284136418,-0.25395987577868157,-0.7591330878524346,-0.6451247383919871,-0.6774874823026823,-0.024498633529199218,0.001389,0.01,0.0,0.97,100,11,1,12
207,0.9256201126713193,-4.737233217810075,-2.2372332178100764,-1.2061508288381524,-0.504051229804029,-0.35950395322810913,-0.2544193683853792,-0.7601481142650696,-0.6458582594010288,-0.6785480175906413,-0.024583672749252113,0.001383,0.01,0.0,0.97,100,10,1,11
208,0.922339744669384,-4.741497131786173,-2.2414971317861756,-1.2084506761322196,-0.5050272659274947,-0.3601953358839199,-0.2548892446645915,-0.7616978371410494,-0.6469117906814866,-0.679999679280351,-0.024628806482378328,0.001377,0.01,0.0,0.97,100,11,1,12
209,0.9250675482907346,-4.7452412499386085,-2.245241249938611,-1.2104773374451834,-0.5059277288371147,-0.3608678233756455,-0.2553857488764499,-0.7628532365418307,-0.6483571723486825,-0.6812215204640143,-0.02471738342067543,0.001372,0.01,0.0,0.97,100,11,1,12
210,0.9274633053595908,-4.749121301621175,-2.249121301621177,-1.2125342554853522,-0.5067977307199802,-0.3615178968337517,-0.25588269198767777,-0.7642144525806418,-0.6495403461215065,-0.6823548315049754,-0.02472473909443589,0.001366,0.01,0.0,0.97,100,11,1,12
211,0.922983109744892,-4.7534639444952145,-2.2534639444952163,-1.2148597272206438,-0.5077847183456008,-0.36223433305812675,-0.2563721418616058,-0.7660039367843635,-0.6505135209318738,-0.6836905634818748,-0.024788180906466936,0.00136,0.01,0.0,0.97,100,11,1,12
212,0.9177542602109818,-4.7579930258681715,-2.2579930258681733,-1.2172895949000815,-0.5087890426544844,-0.3629508691952671,-0.256938548663106,-0.7676935771409075,-0.6520222895785022,-0.6851437946709454,-0.024817391462880065,0.001355,0.01,0.0,0.97,100,11,1,12
213,0.9185629347661316,-4.761943569902391,-2.261943569902392,-1.2194705387908176,-0.509734042017294,-0.3636918610841849,-0.2574431424180987,-0.7691923326838642,-0.6529793852779882,-0.6862110890075098,-0.024829052911618868,0.001349,0.01,0.0,0.97,100,11,1,12
214,0.9266539558270201,-4.765841448287427,-2.265841448287429,-1.2215005555308533,-0.5105878162732728,-0.3643385481918439,-0.2579096329257481,-0.7705126703158414,-0.6539698232251383,-0.6874392408562144,-0.02484424846131441,0.001344,0.01,0.0,0.97,100,11,1,12
215,0.9219577165593283,-4.769074573801226,-2.2690745738012295,-1.223198045543619,-0.5114046256963115,-0.3650429745984745,-0.2584297118369059,-0.7716881332948509,-0.6550156077967462,-0.6884878127794388,-0.02479504170389253,0.001338,0.01,0.0,0.97,100,11,1,12
216,0.9203631251799536,-4.773455511610475,-2.2734555116104787,-1.2256074122174252,-0.5123975979103155,-0.36577329848626655,-0.25893258709203376,-0.7734546643362359,-0.6563833309082056,-0.6899178938285887,-0.024864629769948136,0.001333,0.01,0.0,0.97,100,11,1,12
217,0.923046285078912,-4.777220203384182,-2.277220203384185,-1.2276612647645875,-0.5133073397128249,-0.3664038350300331,-0.25939712343582205,-0.7747729537767446,-0.6576367503416225,-0.6910656066441043,-0.024894930910995466,0.001328,0.01,0.0,0.97,100,11,1,12
218,0.9258475998657267,-4.780741292179354,-2.2807412921793566,-1.2295062500295022,-0.514147393805879,-0.36701114979859634,-0.25981691821229264,-0.7758844230643194,-0.6587446844296295,-0.6920721240314844,-0.02496858816533653,0.001322,0.01,0.0,0.97,100,11,1,12
219,0.9205739692805174,-4.784973162912019,-2.2849731629120233,-1.2318004842309194,-0.5151027767422076,-0.36770851802566057,-0.2602889524335403,-0.7773747029468596,-0.6597830709874742,-0.693380189841058,-0.025019674971282286,0.001317,0.01,0.0,0.97,100,11,1,12
220,0.9205736627456267,-4.7892647531016905,-2.2892647531016936,-1.2340999126519545,-0.5160374548402114,-0.36839004671340697,-0.26077437068643167,-0.7787632138718715,-0.661062704618568,-0.6947116389221974,-0.025032190524234298,0.001312,0.01,0.0,0.97,100,11,1,12
221,0.9183378682522086,-4.793766524203605,-2.293766524203608,-1.2365684366865424,-0.5170735512269654,-0.36912304449247824,-0.2613016805768381,-0.7805711895500457,-0.6623551500992095,-0.6961760260083298,-0.025113220296428485,0.001307,0.01,0.0,0.97,100,11,1,12
222,0.9184430813027418,-4.797943400546764,-2.297943400546765,-1.2388454507377493,-0.5180478302948479,-0.3698338036572097,-0.26181216220416914,-0.7822193985886726,-0.6636077530974374,-0.6974327085385585,-0.0251277868278895,0.001302,0.01,0.0,0.97,100,11,1,12
223,0.9237786233607392,-4.801809262230627,-2.30180926223063,-1.2409067331466324,-0.5189172140288827,-0.37047343358315293,-0.2622833002655269,-0.7836864343907032,-0.6647900380852382,-0.6986543473291884,-0.025218975921907746,0.001297,0.01,0.0,0.97,100,11,1,12
224,0.9251855600539811,-4.805006503033081,-2.3050065030330846,-1.24267031395019,-0.519726956837251,-0.3710835257910374,-0.26273296764130916,-0.7847651507753404,-0.665854000852236,-0.6996636592011425,-0.025171944855025434,0.001292,0.01,0.0,0.97,100,11,1,12
225,0.9194265691856743,-4.809284850626228,-2.309284850626232,-1.2450005750900408,-0.5206944385738717,-0.3717579614374599,-0.2632220944687939,-0.786300988064797,-0.6670296380626419,-0.7010193211094184,-0.025191861486818165,0.001287,0.01,0.0,0.97,100,11,1,12
226,0.9290501579448781,-4.81282471410021,-2.3128247141002145,-1.246885961433136,-0.5214978764531075,-0.37234041825474057,-0.2636276636786644,-0.787441538689364,-0.6680499940311806,-0.7021108359404318,-0.0252809190538295,0.001282,0.01,0.0,0.97,100,11,1,12
227,0.926882194381813,-4.816532209225265,-2.316532209225271,-1.2488232384039637,-0.5222920963291915,-0.37291635666116896,-0.2640551830784398,-0.7888295363561746,-0.6690608046184688,-0.7032513702246642,-0.025339040289798026,0.001277,0.01,0.0,0.97,100,11,1,12
228,0.9211804321708378,-4.820425688328053,-2.32042568832806,-1.2509466193221666,-0.523164128335725,-0.3735312935319953,-0.26451001144396424,-0.7901986563174955,-0.6700695342912966,-0.7044145449857432,-0.02534537152100935,0.001272,0.01,0.0,0.97,100,11,1,12
229,0.923994697304463,-4.824268891637194,-2.324268891637199,-1.2530194579162195,-0.5240107028543391,-0.3741344055871206,-0.2649471226622088,-0.7916550735751837,-0.6710327252704216,-0.7054776813648503,-0.025360018383132454,0.001267,0.01,0.0,0.97,100,11,1,12
230,0.9144906308399414,-4.828772542459281,-2.3287725424592844,-1.255462128774125,-0.525039011507839,-0.3749006836279247,-0.26546636612939073,-0.7931810028104432,-0.6725830170516046,-0.7069419774813863,-0.025417653155100386,0.001262,0.01,0.0,0.97,100,11,1,12
231,0.9301968849032431,-4.831861172116275,-2.331861172116278,-1.2571286198715876,-0.5257637001791027,-0.37542710994164596,-0.26583106443339843,-0.7941298680870277,-0.6735002971930655,-0.7078354913523601,-0.02545485331899971,0.001257,0.01,0.0,0.97,100,11,1,12
232,0.9235318686826497,-4.8357648893139125,-2.335764889313915,-1.2592383947627361,-0.5266496459417691,-0.37606750086435137,-0.26628550632821346,-0.7955352764153558,-0.6745625986090062,-0.7091107230908028,-0.02546589177455359,0.001253,0.01,0.0,0.97,100,11,1,12
233,0.9244376757263355,-4.839054747359563,-2.339054747359567,-1.2609951618414166,-0.5274092669991797,-0.37663232772176547,-0.2667365518788308,-0.7965656737820689,-0.6757033946657534,-0.710009706572271,-0.025497788119914464,0.001248,0.01,0.0,0.97,100,11,1,12
234,0.9305996353568776,-4.841422631416773,-2.341422631416779,-1.2622779811231166,-0.5280690835948055,-0.37717480149537647,-0.26712982857813056,-0.7976094588924273,-0.6766573675288594,-0.7108148806439819,-0.025454052577257996,0.001243,0.01,0.0,0.97,100,11,1,12
235,0.9243818774623013,-4.8447231875487535,-2.3447231875487593,-1.2640806756719924,-0.5288617294378438,-0.3777414722099158,-0.2675413057018317,-0.7987516739736842,-0.6776765942246729,-0.7118490148115597,-0.02546846020128975,0.001239,0.01,0.0,0.97,100,11,1,12
236,0.920779655345491,-4.8484437987283355,-2.3484437987283413,-1.266098674197655,-0.5297480435624708,-0.37846098320368987,-0.26801269005837713,-0.8000758525768599,-0.6785890927338901,-0.7130238836492108,-0.02548396401935321,0.001234,0.01,0.0,0.97,100,11,1,12
237,0.9237681847468547,-4.852092745958812,-2.3520927459588172,-1.2680450088020487,-0.5305668955794601,-0.3790458549916831,-0.26846815913353045,-0.8013275216021674,-0.6799345639931522,-0.714131420827777,-0.025510170106650288,0.001229,0.01,0.0,0.97,100,11,1,12
238,0.927185773945844,-4.855588174418589,-2.3555881744185934,-1.2699157001792953,-0.5313373837030994,-0.3796058670430391,-0.26888679002061,-0.8025116115260091,-0.6810564635958584,-0.7151544389433458,-0.025525672399597556,0.001225,0.01,0.0,0.97,100,11,1,12
239,0.9274120678692146,-4.859181510904226,-2.359181510904232,-1.271862682656941,-0.5321621528225462,-0.38022451478486,-0.2693285926731582,-0.8036114650834961,-0.6820320662440452,-0.7161165858690357,-0.025578709454452068,0.00122,0.01,0.0,0.97,100,10,1,11
240,0.9230601092896175,-4.862439610898124,-2.362439610898129,-1.273617603298593,-0.5329435673702795,-0.38083409831748233,-0.2697452877125539,-0.8047317737659441,-0.6830079043427731,-0.7171388570350083,-0.025614492582326173,0.001216,0.01,0.0,0.97,100,11,1,12
241,0.9260605248614158,-4.866059055306555,-2.3660590553065597,-1.2755644657847902,-0.533754752383561,-0.3814085945377819,-0.2701427193428315,-0.8061082546963778,-0.6838987205573998,-0.7182250484268906,-0.02566385112982075,0.001212,0.01,0.0,0.97,100,11,1,12
242,0.9298542114787122,-4.866582966910589,-2.366582966910593,-1.2756701384600944,-0.5340889719304315,-0.3819133077697609,-0.2704328123655501,-0.8068948488722878,-0.6848153240321816,-0.7185162451813761,-0.025690470936116278,0.001207,0.01,0.0,0.97,100,11,1,12
243,0.9225866441251056,-4.869015968550822,-2.369015968550827,-1.2769940681717749,-0.5348169671462254,-0.3825115902036561,-0.27081412060990934,-0.8078827041677128,-0.6857955008438695,-0.7193406745431594,-0.025706408036161768,0.001203,0.01,0.0,0.97,100,11,1,12
244,0.9232674518526007,-4.872514069119261,-2.372514069119266,-1.2788729943145802,-0.5356366280655438,-0.38313430752781,-0.2712219788863711,-0.8092107017827163,-0.6869123557467185,-0.7204458550157948,-0.02576014216338126,0.001198,0.01,0.0,0.97,100,11,1,12
245,0.9286810721454717,-4.873713752036934,-2.3737137520369402,-1.2795357552577378,-0.5361434350160079,-0.3836163853983188,-0.27160358584761635,-0.8100643505558238,-0.687496749542598,-0.720885522784213,-0.025694067117511713,0.001194,0.01,0.0,0.97,100,11,1,12
246,0.9240645696766434,-4.877179661979963,-2.3771796619799686,-1.2813640009950888,-0.5368980820504526,-0.38416762122033266,-0.27199115754669234,-0.8113060806543861,-0.6884731332905949,-0.7219503811437985,-0.0257180006188694,0.00119,0.01,0.0,0.97,100,11,1,12
247,0.9317574269910388,-4.880032927731053,-2.3800329277310577,-1.282874138557868,-0.5375455008120057,-0.3846655659267489,-0.2723414077132507,-0.8124012382411465,-0.6892358523545159,-0.722784721471771,-0.025735567415883134,0.001186,0.01,0.0,0.97,100,11,1,12
248,0.921321727372602,-4.883714221272719,-2.3837142212727236,-1.284886410690536,-0.5383977817109544,-0.3852600896812997,-0.272744828646963,-0.8136731120136322,-0.6902070199915847,-0.723931967481641,-0.02576816361052725,0.001181,0.01,0.0,0.97,100,11,1,12
249,0.9228802085944943,-4.8873973716831545,-2.3873973716831594,-1.2869098387723448,-0.5392685311177922,-0.3859251888844033,-0.2731675213778165,-0.8152017754578993,-0.6913626768841931,-0.7251290656567485,-0.025809554122567108,0.001177,0.01,0.0,0.97,100,11,1,12
250,0.9284259087771286,-4.890338911751417,-2.3903389117514227,-1.2885101146413098,-0.5399499399439883,-0.3864057868635563,-0.27355240008605997,-0.8161464229422456,-0.6924306399577127,-0.7259921741566081,-0.02581869853627308,0.001173,0.01,0.0,0.97,100,11,1,12
251,0.929881681631283,-4.893359973763991,-2.3933599737639977,-1.2901288040720755,-0.5406384856751871,-0.38688740325457815,-0.27390973326277324,-0.817210247045393,-0.6932106118087793,-0.7268540847270542,-0.025841543333664327,0.001169,0.01,0.0,0.97,100,11,1,12
252,0.9260076566862263,-4.896718088767898,-2.396718088767905,-1.2918983377029525,-0.5413879502993054,-0.38742415124274326,-0.2742978434298976,-0.8182925759734057,-0.6941838178981292,-0.7278740445900046,-0.025916089330397945,0.001165,0.01,0.0,0.97,100,11,1,12
253,0.923984739296312,-4.900049371072934,-2.400049371072942,-1.2936905840825366,-0.5421667554892257,-0.38802716090357353,-0.27470343387026197,-0.8197252890239481,-0.6950230275025556,-0.7289715214058636,-0.02591112097550202,0.001161,0.01,0.0,0.97,100,11,1,12
254,0.9239188467698879,-4.903548935532535,-2.4035489355325432,-1.2955965736178905,-0.5429695606811784,-0.388618297302771,-0.2750827233219169,-0.8212821375738217,-0.6959807426238279,-0.7300724820627501,-0.025961989550160554,0.001157,0.01,0.0,0.97,100,11,1,12
255,0.9187324388581309,-4.907385427755515,-2.4073854277555236,-1.2976775415314394,-0.5438607978384538,-0.3892409739363953,-0.27550822804360403,-0.8227369465818556,-0.6971229349535747,-0.7314283467320934,-0.025972300312502458,0.001153,0.01,0.0,0.97,100,11,1,12
256,0.928092335977665,-4.9070920409626675,-2.4070920409626764,-1.297625443431368,-0.5442063756111157,-0.38967566918842533,-0.2758020662083557,-0.8234801116682671,-0.6978714614746329,-0.7315953877519553,-0.025999213994547993,0.001149,0.01,0.0,0.97,100,11,1,12
257,0.9252443545669026,-4.910253031046438,-2.4102530310464476,-1.2993526495508487,-0.5449480989302253,-0.390192602729572,-0.27619427808561786,-0.8244593669270437,-0.6986177666062591,-0.7325028159209283,-0.026058696092449724,0.001145,0.01,0.0,0.97,100,11,1,12
258,0.9193197779412748,-4.913971906161624,-2.413971906161631,-1.3013511827751547,-0.5457869580162208,-0.390824325586311,-0.2766608595790363,-0.8257656763636281,-0.6999221472653637,-0.7336913920038622,-0.026099837173578815,0.001141,0.01,0.0,0.97,100,11,1,12
259,0.9238247145735393,-4.917203548747642,-2.4172035487476498,-1.303040942472976,-0.5465320921520506,-0.3914313228869828,-0.2770665247156636,-0.8269626612330924,-0.7008994148757614,-0.7347166931813972,-0.02612084138449508,0.001137,0.01,0.0,0.97,100,11,1,12
260,0.9193178968486165,-4.920987530864291,-2.4209875308643007,-1.3050787544863183,-0.5473859921890858,-0.39207420071182847,-0.2775069677351612,-0.8282039019562618,-0.7021294443221664,-0.73586478251484,-0.026182598632937194,0.001133,0.01,0.0,0.97,100,11,1,12
261,0.9208759803269972,-4.924647204500772,-2.4246472045007823,-1.307060914553237,-0.5482208772712703,-0.3926842570339656,-0.27794713055586157,-0.8293540740962262,-0.7036080303259445,-0.737082074795499,-0.026208387824715136,0.001129,0.01,0.0,0.97,100,11,1,12
262,0.9219599199071191,-4.928156274342729,-2.428156274342742,-1.30900035846991,-0.5490575424757974,-0.39327694666053015,-0.27833626114797494,-0.8305463659889638,-0.7044325490411779,-0.7381116923197854,-0.02625908933694501,0.001125,0.01,0.0,0.97,100,11,1,12
263,0.9211633684281683,-4.931386300161297,-2.4313863001613125,-1.310795252985332,-0.549842601760376,-0.3938194932099788,-0.27875033261696,-0.8316318770921886,-0.705435346557428,-0.7391187578026429,-0.02628234327426158,0.001122,0.01,0.0,0.97,100,11,1,12
264,0.925033331645655,-4.934251393637109,-2.434251393637125,-1.3123162909448398,-0.550529066064976,-0.3943298364216261,-0.2791181912576714,-0.832703939783255,-0.7065718518294083,-0.7401086504141906,-0.026296237505951697,0.001118,0.01,0.0,0.97,100,11,1,12
265,0.9232999073059746,-4.937652280014311,-2.4376522800143285,-1.3141104429851258,-0.5512889055044146,-0.3949153181542869,-0.2794966932632422,-0.8340944557762997,-0.7074205371926746,-0.7412002029546698,-0.026371356699235238,0.001114,0.01,0.0,0.97,100,11,1,12
266,0.9213475526016853,-4.940764333940999,-2.440764333941015,-1.3158214061707054,-0.5520380680749247,-0.39547780079942324,-0.2799049857796811,-0.8353381791558265,-0.7082356128417007,-0.7421442886563108,-0.026366266185495875,0.00111,0.01,0.0,0.97,100,11,1,12
267,0.9162562404397304,-4.944325118477004,-2.4443251184770207,-1.3178250564301783,-0.5529205003784409,-0.3960976446033101,-0.2803232967476278,-0.8369084902102847,-0.7091697013902489,-0.7432201522317661,-0.026443323746420687,0.001107,0.01,0.0,0.97,100,11,1,12
268,0.9224418565627412,-4.947750982202186,-2.447750982202202,-1.3197100940468596,-0.5537231545100849,-0.3966633121021707,-0.28074671515283317,-0.8379869710311673,-0.7101889910228381,-0.7442909905103466,-0.026461537668027363,0.001103,0.01,0.0,0.97,100,11,1,12
269,0.9266449092784551,-4.950383187000902,-2.4503831870009174,-1.3211191607649564,-0.5543677169776281,-0.397193353577337,-0.2811248687560252,-0.8390474906345999,-0.7110014600378254,-0.7451001918389744,-0.026457471685264855,0.001099,0.01,0.0,0.97,100,11,1,12
270,0.9190627255484499,-4.953956531172925,-2.453956531172939,-1.3230707462344862,-0.5552024486242387,-0.39781414291820133,-0.28154465836891,-0.8404803071256888,-0.7121578305144567,-0.7462460138671229,-0.02649721677362247,0.001096,0.01,0.0,0.97,100,11,1,12
271,0.91826317645281,-4.957673217742731,-2.4576732177427463,-1.325107177617233,-0.5560739498645106,-0.39844392723177957,-0.28200023941524055,-0.8420319911210417,-0.7133345806223237,-0.7474774817428735,-0.026534123582679547,0.001092,0.01,0.0,0.97,100,11,1,12
272,0.9220752934826609,-4.961034507966321,-2.4610345079663367,-1.3269432754604509,-0.5568353130557887,-0.39897100954900566,-0.282397505844953,-0.8430208212343308,-0.7140896673107691,-0.7483768526499568,-0.026558510724633198,0.001088,0.01,0.0,0.97,100,11,1,12
273,0.9226971459488705,-4.964330633629715,-2.464330633629731,-1.328699450618632,-0.5575679542802509,-0.39952178615477674,-0.28275934942385805,-0.8443296126065537,-0.7150756174038884,-0.749361014942019,-0.026590023067657356,0.001085,0.01,0.0,0.97,100,11,1,12
274,0.9234347774601188,-4.9675748916765965,-2.4675748916766147,-1.3304320779476397,-0.5582716510616175,-0.4000089685214057,-0.2831384052048398,-0.84555904157679,-0.7160341054197413,-0.7504007067384802,-0.02661189270393347,0.001081,0.01,0.0,0.97,100,11,1,12
275,0.9201887394421775,-4.9709950064768185,-2.4709950064768353,-1.3322927157667295,-0.5590660590399998,-0.4005870852200275,-0.28353157648429694,-0.8471302310111108,-0.7170088488019931,-0.7515824815571274,-0.026621822916708792,0.001078,0.01,0.0,0.97,100,11,1,12
276,0.9202407572420518,-4.974244527004049,-2.474244527004065,-1.3340590006296962,-0.5598325747380783,-0.40111537748422993,-0.28393287341020357,-0.8481449676698842,-0.7177734547897536,-0.7525069529344306,-0.02661869437714934,0.001074,0.01,0.0,0.97,100,11,1,12
277,0.9235322888030628,-4.977271413595198,-2.477271413595216,-1.3356106271762502,-0.5605044714337766,-0.40165419929572516,-0.28431537961161607,-0.8491073285409735,-0.7186395754862767,-0.7533499674195607,-0.026672373947371,0.001071,0.01,0.0,0.97,100,11,1,12
278,0.9176753412682402,-4.980856721946588,-2.4808567219466053,-1.3376232312547485,-0.5613627990051777,-0.4022669471622004,-0.2847156372052179,-0.8504591770466757,-0.7195511554324949,-0.754457546511256,-0.026722751839379392,0.001067,0.01,0.0,0.97,100,11,1,12
279,0.9247427896778546,-4.9840422426533095,-2.484042242653326,-1.3393088047006112,-0.5620395966870835,-0.40273261746739736,-0.28505746403251647,-0.8512219841617569,-0.7204411011744987,-0.7553445026618875,-0.026730940663259133,0.001064,0.01,0.0,0.97,100,10,1,11
280,0.9259618763911436,-4.98707030623239,-2.4870703062324058,-1.3409049070820513,-0.5627062229348874,-0.4032107501420316,-0.28541099213012217,-0.8521563675803834,-0.7215323891611429,-0.7563087314623511,-0.02676324867434484,0.001061,0.01,0.0,0.97,100,11,1,12
281,0.9255195429033726,-4.990157695531424,-2.4901576955314386,-1.3425128357761422,-0.5633597702760209,-0.40367240254821923,-0.2857569735194966,-0.8531164013407002,-0.7224113455366473,-0.757231998613314,-0.026865354836041293,0.001057,0.01,0.0,0.97,100,11,1,12
282,0.9236656664081729,-4.992687178164432,-2.492687178164446,-1.3439391712198634,-0.5640341302716015,-0.4041910256227786,-0.2861069371841494,-0.8539914343611749,-0.7232066544414927,-0.7580549482162646,-0.02686597232527723,0.001054,0.01,0.0,0.97,100,11,1,12
283,0.9272879017560594,-4.9953305747363235,-2.4953305747363363,-1.345317726790519,-0.5646354627233723,-0.40463936793997596,-0.28642416589420655,-0.8549295087032365,-0.7239242690499282,-0.7588481803796931,-0.02688387024661931,0.001051,0.01,0.0,0.97,100,11,1,12
284,0.9247002316391879,-4.9980850760341005,-2.498085076034113,-1.3468035258577404,-0.5652853045025623,-0.4051370678959956,-0.28678014624350795,-0.8559570419631423,-0.7249297125230292,-0.7597008971884794,-0.02692929816449846,0.001047,0.01,0.0,0.97,100,11,1,12
285,0.9235790639526102,-5.001113472235942,-2.5011134722359527,-1.3484221187003216,-0.5659777237536996,-0.4056473101961449,-0.287156614816021,-0.8569612241050731,-0.7259187954302201,-0.7606920471207319,-0.02695024725681582,0.001044,0.01,0.0,0.97,100,11,1,12
286,0.9265403240670923,-5.003770990192342,-2.503770990192351,-1.3498729546316979,-0.5666109567848265,-0.4061301205777888,-0.28750295561712913,-0.857899766512315,-0.7267471532038869,-0.761442203498499,-0.02698959767295519,0.001041,0.01,0.0,0.97,100,11,1,12
287,0.9290196999697956,-5.006542271653013,-2.5065422716530223,-1.351358682222792,-0.5672405749350738,-0.4065730360907236,-0.28783827281256297,-0.8588752463543223,-0.7276816286034476,-0.7623298072274235,-0.026998226375694233,0.001037,0.01,0.0,0.97,100,11,1,12
288,0.9208619633988707,-5.00979218860152,-2.50979218860153,-1.353133750032565,-0.5679757050953931,-0.40708633103760833,-0.2882145764231742,-0.860274329206892,-0.7285922676950438,-0.7633849906456985,-0.027029559034554135,0.001034,0.01,0.0,0.97,100,11,1,12
289,0.9259818731117825,-5.012364017944757,-2.5123640179447677,-1.3545780365514457,-0.5686198750505483,-0.4075450435485867,-0.28853433735256967,-0.8611486682370716,-0.7293179537051199,-0.7642006251435475,-0.02703824818540963,0.001031,0.01,0.0,0.97,100,11,1,12
290,0.9220397900811663,-5.015566499656821,-2.5155664996568308,-1.3562958286917797,-0.5693316047605854,-0.4080434644243767,-0.2888906257654214,-0.8623449627940348,-0.7300801944884169,-0.7651438204083342,-0.027142532145762142,0.001028,0.01,0.0,0.97,100,11,1,12
291,0.9188691983122363,-5.018925870688706,-2.5189258706887174,-1.358082546208805,-0.5700834659646629,-0.4085916311128505,-0.2892587914714339,-0.8636702469628543,-0.7310345327733812,-0.7662070417644825,-0.027199822545021,0.001025,0.01,0.0,0.97,100,11,1,12
292,0.9272913897255548,-5.021696923013156,-2.5216969230131663,-1.3595637596930197,-0.5707164569731981,-0.40904340530245453,-0.28960719873714036,-0.8645283117289198,-0.7320206834184638,-0.7669734002996742,-0.027214165285046686,0.001022,0.01,0.0,0.97,100,11,1,12
293,0.9227820463674394,-5.024669609438098,-2.5246696094381083,-1.3611754099628477,-0.5714043956839754,-0.4095301862800462,-0.2899478509879794,-0.8655731622269177,-0.732836222197967,-0.7678781753357702,-0.02726348719993725,0.001018,0.01,0.0,0.97,100,11,1,12
294,0.9280320308144544,-5.025546971796473,-2.5255469717964836,-1.3615714192973754,-0.5717640323498686,-0.40986815421841744,-0.29025066086820345,-0.8663133319179562,-0.7336655567238956,-0.7681308405660501,-0.02727845108503877,0.001015,0.01,0.0,0.97,100,11,1,12
295,0.924816594991146,-5.02630168810863,-2.5263016881086395,-1.3619950521021227,-0.572191344653044,-0.4103076542209456,-0.29055768795784304,-0.8672171587406572,-0.7345424139035457,-0.7686535329853349,-0.02717916306975897,0.001012,0.01,0.0,0.97,100,11,1,12
296,0.9262973682439254,-5.029022322295421,-2.529022322295431,-1.3634288916344326,-0.5728170960698602,-0.4107749548474286,-0.2908935501328901,-0.8681304023890203,-0.7354887335288315,-0.7695530998569063,-0.02718642463775421,0.001009,0.01,0.0,0.97,100,11,1,12
297,0.9202344376168848,-5.032036449243446,-2.532036449243456,-1.365057943082791,-0.5735449218293845,-0.41134732425899584,-0.2912530542452071,-0.8693865686050765,-0.7366998195118659,-0.7705885047220685,-0.027260366062695038,0.001006,0.01,0.0,0.97,100,11,1,12
298,0.9178531758053116,-5.035383122449872,-2.535383122449882,-1.3668876435066473,-0.5743140033573928,-0.4119272626728723,-0.29166207742132017,-0.8706212365204055,-0.7380378503534402,-0.7716471952035597,-0.027278698829401683,0.001003,0.01,0.0,0.97,100,11,1,12
299,0.9227591765456561,-5.038491883754365,-2.538491883754375,-1.3685424901536645,-0.5749898359828686,-0.4124187333320705,-0.29199218737225563,-0.8717626920444281,-0.7388325371690978,-0.7726357817965765,-0.027299381717132018,0.001,0.01,0.0,0.97,100,10,1,11
