Time;Failed events;accumulated solution time;branch1;branch10;branch100;branch101;branch102;branch103;branch104;branch105;branch106;branch107;branch108;branch109;branch11;branch110;branch111;branch112;branch113;branch114;branch115;branch116;branch118;branch12;branch120;branch122;branch123;branch124;branch125;branch128;branch13;branch130;branch131;branch133;branch139;branch14;branch140;branch141;branch142;branch147;branch148;branch15;branch156;branch16;branch160;branch161;branch162;branch164;branch166;branch17;branch172;branch18;branch181;branch183;branch185;branch189;branch19;branch191;branch196;branch2;branch20;branch201;branch203;branch204;branch208;branch21;branch210;branch211;branch212;branch213;branch214;branch218;branch22;branch220;branch221;branch222;branch224;branch225;branch23;branch230;branch231;branch232;branch236;branch24;branch240;branch241;branch25;branch26;branch27;branch28;branch29;branch3;branch30;branch31;branch32;branch33;branch34;branch35;branch36;branch37;branch38;branch39;branch4;branch40;branch41;branch42;branch43;branch44;branch45;branch46;branch47;branch48;branch49;branch5;branch50;branch51;branch52;branch53;branch54;branch55;branch56;branch57;branch58;branch59;branch6;branch60;branch61;branch62;branch63;branch64;branch65;branch66;branch67;branch68;branch69;branch7;branch70;branch71;branch72;branch73;branch74;branch75;branch76;branch77;branch78;branch79;branch8;branch80;branch81;branch82;branch83;branch84;branch85;branch86;branch87;branch88;branch89;branch9;branch90;branch92;branch93;branch94;branch95;branch96;branch97;branch98;branch99;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Wed 14:01.544096;34572;5738.195827245712;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;5;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200551;22287;1238;2157.1244447265376;16482.82199432576;6940;13506;1053;271;12285;106418;
Wed 14:01.277283;34572;5738.195827245712;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;5;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200551;22287;1238;2157.1244447265376;16483.15361219603;6940;13507;1053;271;12285;106418;
Wed 14:01.335286;34573;5738.195827245712;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;5;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200551;22288;1238;2157.1244447265376;16483.69372950485;6940;13507;1053;271;12285;106418;
Wed 14:01.615457;34573;5738.195827245712;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;5;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200551;22288;1238;2157.1244447265376;16484.007571502425;6940;13508;1053;271;12285;106418;
Wed 14:01.024136;34573;5738.195827245712;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;5;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200551;22288;1238;2157.1244447265376;16484.194669170807;6940;13509;1053;271;12285;106418;
Wed 14:01.163211;34573;5738.195827245712;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;5;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200551;22288;1238;2157.1244447265376;16484.38176683919;6940;13510;1053;271;12285;106418;
Wed 14:01.039635;34573;5738.195827245712;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;5;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200551;22288;1238;2157.1244447265376;16484.666668428683;6940;13511;1053;271;12285;106418;
Wed 14:01.503914;34573;5738.195827245712;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;5;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200551;22288;1238;2157.1244447265376;16484.998286298953;6940;13512;1053;271;12285;106418;
Wed 14:02.000000;34577;5738.195827245712;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;5;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200581;22288;1238;2157.1244447265376;16484.998286298953;6940;13512;1053;271;12289;106435;
Wed 14:02.726746;34577;5738.195827245712;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;5;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200581;22288;1238;2157.1244447265376;16485.258904453003;6940;13513;1053;271;12289;106435;
Wed 14:02.928328;34578;5738.195827245712;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;5;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200581;22289;1238;2157.1244447265376;16485.633452832775;6940;13513;1053;271;12289;106435;
Wed 14:02.678517;34579;5738.195827245712;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;5;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200581;22290;1238;2157.1244447265376;16486.084441290623;6940;13513;1053;271;12289;106435;
Wed 14:02.579586;34579;5742.236746072769;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200581;22290;1239;2157.1244447265376;16486.084441290623;6940;13513;1053;271;12289;106435;
Wed 14:03.000000;34586;5742.236746072769;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;4;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200618;22290;1239;2157.1244447265376;16486.084441290623;6940;13513;1053;271;12296;106457;
Wed 14:03.618411;34586;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200618;22290;1240;2157.1244447265376;16486.084441290623;6940;13513;1056;271;12296;106457;
Wed 14:03.417087;34587;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200618;22291;1240;2157.1244447265376;16486.582786479976;6940;13513;1056;271;12296;106457;
Wed 14:03.083859;34588;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200618;22292;1240;2157.1244447265376;16486.99251491094;6940;13513;1056;271;12296;106457;
Wed 14:03.452519;34588;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200618;22292;1240;2157.1244447265376;16487.32084795071;6940;13514;1056;271;12296;106457;
Wed 14:03.707189;34588;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200618;22292;1240;2157.1244447265376;16487.649180990476;6940;13515;1056;271;12296;106457;
Wed 14:04.000000;34593;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200661;22292;1240;2157.8570355578036;16487.649180990476;6943;13515;1056;271;12301;106481;
Wed 14:04.823616;34593;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200661;22292;1240;2157.8570355578036;16487.86924617463;6943;13516;1056;271;12301;106481;
Wed 14:04.673656;34593;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200661;22292;1240;2157.8570355578036;16488.059320710654;6943;13517;1056;271;12301;106481;
Wed 14:04.758940;34593;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200661;22292;1240;2157.8570355578036;16488.228507720833;6943;13518;1056;271;12301;106481;
Wed 14:04.714940;34593;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200661;22292;1240;2157.8570355578036;16488.418582256858;6943;13519;1056;271;12301;106481;
Wed 14:04.233747;34593;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200661;22292;1240;2157.8570355578036;16488.68297769587;6943;13520;1056;271;12301;106481;
Wed 14:04.050247;34593;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200661;22292;1240;2157.8570355578036;16488.90304288002;6943;13521;1056;271;12301;106481;
Wed 14:04.023696;34594;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200661;22293;1240;2157.8570355578036;16489.312771310986;6943;13521;1056;271;12301;106481;
Wed 14:04.763173;34594;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200661;22293;1240;2157.8570355578036;16489.577166749998;6943;13522;1056;271;12301;106481;
Wed 14:05.000000;34597;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200688;22293;1240;2158.225540689825;16489.577166749998;6944;13522;1056;271;12304;106496;
Wed 14:05.459171;34598;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200688;22294;1240;2158.225540689825;16490.15137652972;6944;13522;1056;271;12304;106496;
Wed 14:05.778182;34599;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200688;22295;1240;2158.225540689825;16490.81333123899;6944;13522;1056;271;12304;106496;
Wed 14:05.355991;34600;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200688;22296;1240;2158.225540689825;16491.407686831528;6944;13522;1056;271;12304;106496;
Wed 14:06.000000;34604;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200720;22296;1240;2158.9174684517016;16491.407686831528;6946;13522;1056;271;12308;106514;
Wed 14:06.682880;34605;5745.952337265015;117;23;2;4;4;7;3;2;2;2;;6;25;5;2;1;2;3;4;8;2;15;3;2;3;1;;1;13;1;1;;1;20;1;1;1;1;1;25;1;25;1;1;1;1;1;19;1;24;1;1;1;1;11;2;1;62;18;;;1;2;10;1;1;1;1;2;1;14;1;1;;1;1;8;1;1;;1;16;1;1;16;13;10;5;13;41;13;11;15;10;13;7;11;9;9;6;42;10;12;8;5;4;14;13;12;6;9;42;9;4;4;4;5;2;5;4;4;6;35;6;6;3;1;5;1;2;2;3;3;36;3;2;4;3;3;3;2;7;2;1;27;4;1;1;1;3;2;4;3;3;1;37;5;4;6;1;2;1;9;6;5;200720;22297;1240;2158.9174684517016;16492.116879879864;6946;13522;1056;271;12308;106514;
