rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,net_starvation_shortfall,net_congestion_shortfall
0.5259782,0.25403273,0.092932,1.0,0.785,0.1641791,0.014925373,0.27898374,0.1988462,0.04832545,0.015505253
0.47081462,0.23784047,0.06621197,1.0,0.64007354,0.11940298,0.0,0.30180377,0.20171094,0.052921657,0.011385396
0.46953174,0.24228887,0.060453046,1.0,0.5205882,0.11940298,0.014925373,0.28913003,0.18065144,0.051124305,0.009841933
0.4477229,0.21788202,0.07033506,1.0,0.69320655,0.13432837,0.014925373,0.23605841,0.1574113,0.044193666,0.021069475
0.42591405,0.22143564,0.05570309,1.0,0.52692306,0.13432837,0.014925373,0.20043479,0.118245825,0.04620082,0.009759295
0.47979474,0.26255745,0.056565173,1.0,0.53006536,0.17910448,0.014925373,0.21182875,0.09958947,0.054611664,0.009956212
0.49005774,0.26372874,0.06619357,1.0,0.58076924,0.13432837,0.014925373,0.19575346,0.09475435,0.050727025,0.013332398
0.5054522,0.27554852,0.062284373,1.0,0.63461536,0.13432837,0.014925373,0.174809,0.07730621,0.046103317,0.0089679565
0.5298268,0.2855933,0.07357274,1.0,0.705,0.20895523,0.0,0.18053043,0.08607655,0.054383755,0.009028237
0.54137266,0.29780158,0.074453406,1.0,0.64666665,0.2238806,0.0,0.17842892,0.0791086,0.057948697,0.010209613
0.55291855,0.27478936,0.08558121,1.0,0.7392857,0.13432837,0.0,0.16022575,0.084478945,0.04861364,0.010327411
0.5965362,0.30136228,0.10278818,1.0,0.82564104,0.17910448,0.014925373,0.17492515,0.07931597,0.057780642,0.014769907
0.5695959,0.27172852,0.092198044,1.0,0.7178571,0.1641791,0.04477612,0.15317875,0.06995602,0.044452906,0.012249926
0.53367543,0.27526388,0.08569596,1.0,0.70555556,0.11940298,0.04477612,0.13707846,0.065019324,0.037411273,0.010338478
0.5362412,0.26415437,0.10250574,1.0,0.8303922,0.13432837,0.029850746,0.12750097,0.06333339,0.0325879,0.009827993
0.5388069,0.2838515,0.09570832,1.0,0.84705883,0.13432837,0.04477612,0.12871811,0.05892593,0.040560815,0.014660214
0.54650414,0.27112764,0.105569825,1.0,0.9042781,0.14925373,0.05970149,0.1121433,0.05237437,0.032043565,0.017424868
0.5593329,0.25782993,0.11952521,0.9823529,0.94545454,0.13432837,0.05970149,0.09840181,0.056501646,0.022161875,0.01611378
0.55805004,0.26444575,0.13255988,1.0,0.9785714,0.13432837,0.07462686,0.12123077,0.058766913,0.04543406,0.017295612
0.5503528,0.27800682,0.12573451,1.0,0.9147059,0.17910448,0.05970149,0.12078755,0.055154312,0.051556613,0.015151738
0.5606158,0.2766533,0.12238225,1.0,0.9116667,0.13432837,0.07462686,0.090751156,0.04944184,0.03213146,0.011357208
0.5426555,0.25576112,0.12020155,0.91439396,0.88,0.08955224,0.05970149,0.08675445,0.04582816,0.026758417,0.009762529
0.5516357,0.2555885,0.12406503,0.91439396,0.88,0.08955224,0.05970149,0.08256587,0.04133174,0.024590448,0.0082614785
0.5349583,0.25598472,0.10139867,0.9727273,0.775,0.08955224,0.0,0.08079711,0.028118704,0.023502355,0.0041230074
0.5426555,0.2666249,0.104175955,1.0,0.775,0.13432837,0.029850746,0.08519466,0.026261613,0.029319331,0.004889704
0.5144323,0.23663624,0.100186504,0.98125,0.7300752,0.08955224,0.014925373,0.084483355,0.021854697,0.029169798,0.005333546
0.4913406,0.2273823,0.09048662,0.9727273,0.7076923,0.08955224,0.014925373,0.08334086,0.017537305,0.030190067,0.0044684624
0.48492622,0.21768472,0.09105612,0.90636367,0.7300752,0.08955224,0.014925373,0.06510455,0.016209686,0.020336986,0.0034803813
0.48236048,0.23120831,0.0820265,1.0,0.6846154,0.08955224,0.014925373,0.07072322,0.014966746,0.02615381,0.00475642
0.487492,0.23712187,0.08592637,1.0,0.6846154,0.11940298,0.029850746,0.0699555,0.017962754,0.026090126,0.005965455
0.45542014,0.21072008,0.08216911,0.9269231,0.69,0.104477614,0.014925373,0.0662664,0.018410465,0.021325232,0.0047377544
0.45926875,0.21991506,0.086572886,0.9269231,0.69,0.104477614,0.029850746,0.055892266,0.013166663,0.019382333,0.0039745686
0.44644,0.20433445,0.094709635,0.97692305,0.8125,0.08955224,0.04477612,0.039713793,0.015664317,0.017894479,0.0062085125
0.4425914,0.19284217,0.092512675,0.97692305,0.725,0.08955224,0.04477612,0.029797602,0.012239351,0.016655656,0.004850845
0.43745992,0.19277915,0.08951095,0.97692305,0.68125,0.104477614,0.029850746,0.027018957,0.009541585,0.016284445,0.0042291908
0.54137266,0.16384773,0.13738085,0.89666665,0.76346153,0.05970149,0.029850746,0.06465127,0.012917603,0.0461066,0.005971827
0.70173186,0.3308805,0.12638417,1.0,0.81041664,0.20895523,0.029850746,0.16376024,0.06252692,0.05881992,0.024557488
0.7145606,0.31984714,0.13190764,1.0,0.83218956,0.20895523,0.014925373,0.12839648,0.05756234,0.054956622,0.017895086
0.73123795,0.3287147,0.13495472,1.0,0.86964285,0.2238806,0.029850746,0.105127096,0.0556617,0.049989376,0.016423918
0.6324567,0.28939745,0.12659453,1.0,0.81904763,0.19402985,0.029850746,0.16503888,0.058188714,0.08816681,0.016140865
0.6337396,0.29324448,0.13114823,1.0,0.8303922,0.20895523,0.04477612,0.17070495,0.070178345,0.0872866,0.020435113
0.61449647,0.25668123,0.13458765,1.0,0.8173077,0.17910448,0.04477612,0.15481287,0.07864801,0.08057915,0.021456191
0.629891,0.26003924,0.14439325,1.0,0.905,0.17910448,0.05970149,0.16035594,0.089233354,0.079221874,0.026939582
0.5195638,0.2248188,0.1389105,1.0,0.88384616,0.14925373,0.05970149,0.17977726,0.09041432,0.100469954,0.027957778
0.5157152,0.22859074,0.13143644,1.0,0.85384613,0.1641791,0.04477612,0.19416192,0.0895395,0.10504894,0.027369598
0.5067351,0.1996476,0.13909881,1.0,0.8349282,0.11940298,0.029850746,0.18381286,0.09543022,0.09808047,0.030416854
0.49390635,0.20231788,0.12752904,1.0,0.7907692,0.13432837,0.029850746,0.25053823,0.094665945,0.14213024,0.026395896
0.51314944,0.25205612,0.09877068,1.0,0.7167832,0.1641791,0.014925373,0.16708301,0.101488434,0.07061163,0.016174408
0.5272611,0.25217873,0.12488288,1.0,0.85714287,0.13432837,0.04477612,0.17768973,0.11869052,0.06742663,0.030616224
0.5503528,0.26156822,0.13888656,1.0,0.93190473,0.14925373,0.08955224,0.1863693,0.13071115,0.06678964,0.036925
0.52341247,0.2487033,0.12782809,1.0,0.9785714,0.14925373,0.07462686,0.1795865,0.11819616,0.060083292,0.030413011
0.53239256,0.25686413,0.12740867,1.0,0.90865386,0.1641791,0.05970149,0.18698487,0.12331311,0.06283805,0.029316986
0.5157152,0.2421605,0.14009902,1.0,0.97692305,0.14925373,0.08955224,0.1886309,0.11489044,0.05216301,0.024921795
0.5144323,0.24472842,0.13330923,1.0,0.93317306,0.14925373,0.08955224,0.19833976,0.11284413,0.055550132,0.020050116
0.4913406,0.2293056,0.12202237,0.9785714,0.975,0.104477614,0.07462686,0.19467467,0.11417001,0.050434083,0.01926905
0.50801796,0.23542938,0.12421962,0.9785714,0.91439396,0.08955224,0.07462686,0.21376939,0.120516144,0.051998787,0.02101014
0.49903783,0.23891608,0.1232721,1.0,0.85795456,0.104477614,0.04477612,0.2208837,0.12628947,0.05202037,0.01957427
0.45798588,0.2186133,0.11520617,0.9823529,0.8349282,0.08955224,0.029850746,0.29404697,0.15626757,0.08777462,0.020550735
0.43617705,0.21764913,0.090270534,0.98,0.62545455,0.104477614,0.029850746,0.30878124,0.14962122,0.09229272,0.012259418
0.42976266,0.2179123,0.08149294,0.98,0.6168831,0.104477614,0.029850746,0.36201975,0.1639126,0.094267264,0.017773017
0.39769083,0.18646695,0.07796541,0.88714284,0.5914286,0.05970149,0.029850746,0.37209123,0.17753422,0.090119295,0.018803276
0.4336113,0.17727222,0.08488965,0.92833334,0.76877826,0.07462686,0.029850746,0.42227438,0.17544533,0.13815948,0.014127559
0.42206544,0.18234451,0.06692567,0.92,0.5617647,0.05970149,0.014925373,0.43417886,0.15437892,0.13932966,0.008414639
0.42591405,0.18617891,0.07011356,0.8888889,0.6404412,0.04477612,0.014925373,0.45007387,0.15648651,0.14740162,0.010153989
0.4336113,0.1864492,0.077723175,0.92833334,0.7117647,0.07462686,0.014925373,0.4371043,0.16389239,0.1369548,0.016963843
0.44002566,0.1774997,0.080720775,0.89880955,0.7117647,0.05970149,0.014925373,0.4253082,0.16506298,0.11679407,0.01617997
0.4810776,0.2345629,0.07432005,1.0,0.6965909,0.104477614,0.0,0.3223019,0.17397757,0.06117449,0.021628844
0.487492,0.22817901,0.06949486,0.97,0.6125,0.07462686,0.0,0.31470913,0.1728292,0.056248393,0.022568485
0.5272611,0.26737398,0.07009758,1.0,0.59727275,0.104477614,0.0,0.34107438,0.17016411,0.066380225,0.017093377
0.54137266,0.2735572,0.07003038,1.0,0.63809526,0.104477614,0.0,0.34077743,0.16822723,0.06183311,0.014455157
0.5208467,0.25606558,0.07019971,1.0,0.6512821,0.13432837,0.0,0.3155261,0.16812895,0.048163448,0.016133726
0.44644,0.23928943,0.065470055,1.0,0.6375,0.11940298,0.014925373,0.32158262,0.14095855,0.058267727,0.014100777
0.46568313,0.2343404,0.07937328,1.0,0.6221154,0.08955224,0.029850746,0.28653613,0.14822958,0.054516755,0.022829855
0.48364335,0.23270808,0.085172825,1.0,0.65416664,0.08955224,0.014925373,0.26206696,0.13023837,0.051619384,0.022272332
0.5067351,0.24594444,0.08261065,1.0,0.777451,0.11940298,0.014925373,0.23820528,0.12395337,0.05332781,0.022741513
0.52341247,0.25268283,0.08469693,1.0,0.75213677,0.104477614,0.029850746,0.21351285,0.10439894,0.05404692,0.019678615
0.52469534,0.2592468,0.076831155,0.9166667,0.76666665,0.08955224,0.029850746,0.171007,0.107455805,0.038363546,0.023313144
0.5362412,0.26041615,0.08111569,0.98,0.76666665,0.104477614,0.04477612,0.15245594,0.10245574,0.036475696,0.025202343
0.54137266,0.2555963,0.082480736,0.9166667,0.6375,0.104477614,0.029850746,0.1339116,0.1128221,0.035798527,0.018864058
0.5400898,0.26245847,0.085030355,0.94,0.71732026,0.104477614,0.029850746,0.13051707,0.10826124,0.036987636,0.02135854
0.54137266,0.2636501,0.08813149,0.92833334,0.76666665,0.11940298,0.029850746,0.13308336,0.108596146,0.03585593,0.022103516
0.51314944,0.25332022,0.09183374,0.93125,0.77,0.07462686,0.014925373,0.14719544,0.10591301,0.051015694,0.021875765
0.5067351,0.24696982,0.09140595,0.9315508,0.735,0.07462686,0.014925373,0.13172351,0.10917228,0.04756675,0.024445537
0.5028865,0.24152094,0.08909504,0.92132354,0.735,0.05970149,0.014925373,0.12063115,0.09643219,0.041530374,0.021823483
0.466966,0.22176959,0.07572601,0.975,0.67,0.08955224,0.029850746,0.11380612,0.07393606,0.042310357,0.014224506
0.46183452,0.21383783,0.07681514,0.90166664,0.69,0.05970149,0.029850746,0.08596875,0.07005647,0.023528108,0.015475968
0.43489417,0.22982438,0.062379293,0.9166667,0.58363634,0.08955224,0.029850746,0.08544665,0.046185125,0.022325523,0.010318463
0.44387427,0.23437342,0.063245624,1.0,0.5318182,0.104477614,0.014925373,0.08363551,0.05638528,0.029330377,0.009729759
0.44387427,0.22176321,0.067213364,0.975,0.5318182,0.07462686,0.014925373,0.071872056,0.04698302,0.025593417,0.006882413
0.41949967,0.18309446,0.06294018,0.85714287,0.56153846,0.029850746,0.014925373,0.05050155,0.041825958,0.013702731,0.009119013
0.4862091,0.18543176,0.07094109,0.88,0.53122807,0.05970149,0.014925373,0.05816863,0.033248484,0.01879323,0.0060179895
0.50416934,0.18910378,0.08344388,0.8793651,0.5797619,0.04477612,0.0,0.059150424,0.037579644,0.017505845,0.007673309
0.49005774,0.18267716,0.08148855,0.85,0.5914286,0.04477612,0.0,0.05468782,0.0296946,0.017023692,0.006020576
0.49262348,0.1813584,0.07461208,0.82878786,0.53692305,0.04477612,0.0,0.044312164,0.014927413,0.016384102,0.0018870392
0.4720975,0.16911486,0.07746652,0.8060606,0.56875,0.029850746,0.014925373,0.044422608,0.0177426,0.024048772,0.002593312
0.4720975,0.16599767,0.08019798,0.76346153,0.6964286,0.014925373,0.014925373,0.03562193,0.011013895,0.014999876,0.002751543
0.46440026,0.16413984,0.08830414,0.77521366,0.7923077,0.014925373,0.029850746,0.038032934,0.013861864,0.021909378,0.006287673
0.45413727,0.15995449,0.08228881,0.75846153,0.6846154,0.014925373,0.029850746,0.03339564,0.009381913,0.022194548,0.0046727005
0.4733804,0.17859666,0.08894394,0.8509804,0.6846154,0.04477612,0.029850746,0.023228716,0.013178992,0.011133136,0.0057024714
0.6055164,0.24398935,0.12507144,1.0,0.7977273,0.11940298,0.029850746,0.10647789,0.07434284,0.046639223,0.032201763
0.6709429,0.26866487,0.14057781,1.0,0.84615386,0.17910448,0.04477612,0.10585711,0.06990424,0.049679734,0.02970328
0.6760744,0.25894788,0.15401141,1.0,0.8423077,0.1641791,0.029850746,0.09376364,0.09561859,0.044084005,0.028306665
0.59140474,0.23012292,0.14569236,1.0,0.88011366,0.1641791,0.05970149,0.17489173,0.09771872,0.10443868,0.033818126
0.61962795,0.23841387,0.15513876,1.0,0.9302564,0.1641791,0.07462686,0.175883,0.10557373,0.10097977,0.039299376
0.62347656,0.23528974,0.16602413,1.0,0.9188811,0.1641791,0.07462686,0.17663345,0.106227316,0.09843355,0.038296994
0.6388711,0.24811912,0.165794,1.0,0.89615387,0.19402985,0.05970149,0.18014166,0.10930736,0.09762079,0.034690417
0.64015394,0.24761145,0.1645021,1.0,0.8625,0.1641791,0.04477612,0.17524996,0.116160475,0.08994818,0.03429485
0.6132136,0.26545662,0.17214325,1.0,0.89666665,0.17910448,0.05970149,0.14140432,0.12449248,0.06197278,0.03716358
0.59525335,0.25521836,0.17152692,1.0,0.93625,0.1641791,0.07462686,0.13488892,0.15646654,0.055552002,0.050603844
0.59525335,0.24774396,0.16843298,1.0,0.92291665,0.13432837,0.05970149,0.13628337,0.15569387,0.05217545,0.04818059
0.6080821,0.24578042,0.17604272,1.0,0.90833336,0.14925373,0.05970149,0.13545944,0.16064104,0.05272523,0.04417853
0.5837075,0.24059737,0.16254203,0.98125,0.87222224,0.14925373,0.04477612,0.1341242,0.15777025,0.05205291,0.039668374
0.60679924,0.2665118,0.15951096,1.0,0.9010695,0.1641791,0.05970149,0.10517097,0.14036036,0.033322047,0.030806027
0.5837075,0.2541238,0.14694513,0.9269231,0.8306818,0.13432837,0.029850746,0.106600896,0.12955953,0.026226668,0.021064123
0.5644644,0.2558333,0.12928022,0.98125,0.7208556,0.13432837,0.014925373,0.1087521,0.13043703,0.027140575,0.019292537
0.57344455,0.25884932,0.12446759,1.0,0.72337663,0.14925373,0.014925373,0.11879697,0.12642759,0.026660006,0.012984753
0.57729316,0.25991017,0.12172128,1.0,0.72337663,0.14925373,0.029850746,0.124472,0.11647456,0.029542554,0.008530705
0.5157152,0.23059946,0.11221225,0.9269231,0.72337663,0.11940298,0.014925373,0.12447964,0.13152237,0.023832964,0.011082449
0.5157152,0.25214133,0.107122675,1.0,0.73151517,0.14925373,0.014925373,0.14083539,0.11069264,0.034587335,0.0054899896
0.5259782,0.26215845,0.11011117,1.0,0.73151517,0.17910448,0.014925373,0.1596578,0.11931768,0.036977027,0.0067084394
0.5362412,0.25142637,0.13337758,1.0,0.8374359,0.1641791,0.04477612,0.16391611,0.13598089,0.035595257,0.014572873
0.54906994,0.24566582,0.13714685,1.0,0.86964285,0.14925373,0.029850746,0.21191373,0.17733732,0.03912386,0.016540786
0.5542014,0.25529805,0.13486032,1.0,0.88714284,0.17910448,0.05970149,0.22650151,0.19380139,0.041456714,0.02070118
0.57344455,0.26335928,0.13958415,1.0,0.9785714,0.17910448,0.07462686,0.24768062,0.21778445,0.03988577,0.029481702
0.59525335,0.26451555,0.1446191,1.0,0.98333335,0.17910448,0.08955224,0.24130605,0.22379781,0.039450463,0.03630459
0.5721616,0.26446763,0.14673367,1.0,0.98125,0.1641791,0.08955224,0.26048923,0.24873957,0.052313212,0.035479873
0.5644644,0.24572055,0.14017168,1.0,0.9625,0.13432837,0.05970149,0.24272302,0.2689879,0.043514885,0.027776865
0.5593329,0.25741467,0.10903161,1.0,0.7,0.1641791,0.04477612,0.2523953,0.2378732,0.054211993,0.014772336
0.5849904,0.26041734,0.12112757,1.0,0.7416667,0.17910448,0.029850746,0.2515133,0.25619462,0.055768035,0.020864977
0.5837075,0.24854973,0.13539846,1.0,0.8426471,0.13432837,0.04477612,0.2468193,0.26756638,0.048893254,0.028316509
0.5593329,0.25371292,0.11946787,1.0,0.82095236,0.11940298,0.029850746,0.27667737,0.25308082,0.054132845,0.027185312
0.5516357,0.26640815,0.10046283,1.0,0.6607843,0.11940298,0.029850746,0.30492276,0.22527732,0.05589524,0.017907988
0.5477871,0.26861352,0.09993616,1.0,0.725,0.13432837,0.029850746,0.2966657,0.22541901,0.0540863,0.026782965
0.5221296,0.24703549,0.097078905,1.0,0.69285715,0.13432837,0.029850746,0.27181286,0.23186335,0.043773618,0.026252234
0.5208467,0.25322303,0.09437362,1.0,0.76428574,0.13432837,0.029850746,0.2820965,0.22090057,0.0454464,0.02638734
0.5298268,0.26549408,0.08037011,1.0,0.6875,0.13432837,0.014925373,0.24780157,0.21473677,0.039503813,0.024079038
0.5067351,0.27483305,0.07134489,1.0,0.6,0.104477614,0.014925373,0.22971569,0.22374608,0.0426955,0.034113854
0.51314944,0.27220976,0.08638883,1.0,0.735,0.11940298,0.014925373,0.2089705,0.21117423,0.050486214,0.02856525
0.51186657,0.2550517,0.08885457,1.0,0.6875,0.13432837,0.029850746,0.180904,0.18146962,0.049338058,0.0228846
0.5144323,0.2674236,0.0836907,1.0,0.6809091,0.1641791,0.029850746,0.16991678,0.16210727,0.05351855,0.023320965
0.5311097,0.27066517,0.10329025,1.0,0.725,0.14925373,0.04477612,0.1425024,0.14081733,0.047045395,0.023904039
0.5349583,0.2601492,0.10508616,1.0,0.75,0.11940298,0.029850746,0.14484772,0.13491467,0.04105468,0.023109
0.5195638,0.2568686,0.09524129,1.0,0.7090909,0.104477614,0.029850746,0.14978431,0.1099688,0.04396784,0.017346155
0.5093008,0.25786856,0.08966656,1.0,0.75,0.104477614,0.014925373,0.13435538,0.10233214,0.041798048,0.014090972
0.5182809,0.23824191,0.09302148,0.98,0.735,0.08955224,0.014925373,0.1032308,0.10538582,0.03199351,0.014240347
0.5093008,0.23749486,0.08374485,0.9302564,0.6721154,0.08955224,0.014925373,0.106646344,0.08839466,0.031038307,0.013931359
0.5182809,0.22919466,0.09304242,1.0,0.65416664,0.13432837,0.0,0.11038448,0.079497896,0.038003378,0.01044703
0.5182809,0.22457953,0.09020503,0.9823529,0.6607843,0.08955224,0.0,0.11084792,0.06424749,0.0294779,0.0074767144
0.51699805,0.21506803,0.09217855,1.0,0.6666667,0.11940298,0.0,0.08705774,0.054312095,0.028568497,0.0067923805
0.49775496,0.2078725,0.09368697,0.98,0.6586667,0.11940298,0.0,0.06822872,0.055975463,0.025216425,0.0051526944
0.50416934,0.21910031,0.09529764,1.0,0.6607843,0.11940298,0.014925373,0.07748192,0.05347599,0.02306,0.007874252
0.5067351,0.21661669,0.09799172,1.0,0.7167832,0.13432837,0.0,0.07414481,0.052027818,0.02311423,0.00978296
0.47851187,0.1952708,0.094294384,0.9302564,0.6908654,0.104477614,0.0,0.059640594,0.048014108,0.017985469,0.010463872
0.47979474,0.19821163,0.09123639,0.9302564,0.7090909,0.104477614,0.0,0.056322098,0.041988578,0.017328454,0.009241386
0.4810776,0.17824665,0.097986214,0.85384613,0.79102564,0.04477612,0.014925373,0.124106266,0.041953016,0.055271965,0.012586928
0.46055165,0.17832553,0.08444116,0.8793651,0.66923076,0.04477612,0.014925373,0.12621899,0.03665028,0.057722688,0.010302535
0.47594613,0.19153734,0.089250386,0.9727273,0.79102564,0.07462686,0.014925373,0.12617129,0.03888807,0.06438394,0.012337456
0.47851187,0.19164118,0.092446335,1.0,0.79102564,0.08955224,0.014925373,0.12174851,0.040481992,0.069927044,0.011851757
0.47594613,0.1764747,0.10340105,0.8902098,0.7849359,0.05970149,0.029850746,0.09700846,0.037609972,0.052121036,0.0147112375
0.5157152,0.13515304,0.11498747,0.75,0.8012987,0.014925373,0.029850746,0.20407607,0.028377721,0.1211466,0.014623558
0.50416934,0.1277009,0.10746992,0.7626263,0.767033,0.014925373,0.014925373,0.16918619,0.021751842,0.10015238,0.011543736
0.49775496,0.13027816,0.10442288,0.8060606,0.7410256,0.014925373,0.0,0.15380177,0.017205002,0.09636257,0.008277542
0.51699805,0.14807679,0.10698973,0.8676768,0.767033,0.04477612,0.014925373,0.15022087,0.01743917,0.09597707,0.008990336
0.5182809,0.15611628,0.109282024,0.92,0.767033,0.05970149,0.0,0.14522916,0.017720124,0.095048636,0.009828722
0.5259782,0.1573244,0.11187385,0.89666665,0.8012987,0.05970149,0.014925373,0.13793248,0.01693068,0.09086532,0.0094369305
0.61064786,0.13859725,0.13827954,1.0,0.7885714,0.11940298,0.0,0.080472186,0.0029809582,0.042654194,0.0
0.62732524,0.14409003,0.14025494,1.0,0.8038889,0.104477614,0.0,0.08261617,0.008965564,0.04020982,0.0
0.6324567,0.14409003,0.1403484,1.0,0.7952381,0.104477614,0.0,0.082563125,0.008897068,0.043555006,0.0
0.64015394,0.14988819,0.14307731,1.0,0.82857144,0.104477614,0.029850746,0.10490839,0.011992845,0.04831809,0.0013325451
0.6055164,0.19471449,0.12292266,1.0,0.75,0.104477614,0.029850746,0.11825231,0.009267909,0.06448333,0.002092056
0.6183451,0.19806193,0.13015537,1.0,0.77301586,0.104477614,0.04477612,0.09950631,0.010645684,0.05748327,0.0027112896
0.6260423,0.19670714,0.13988553,0.9727273,0.86333334,0.08955224,0.05970149,0.10702126,0.016106885,0.059588846,0.0069742133
0.62732524,0.19419102,0.14051157,0.9727273,0.86333334,0.08955224,0.05970149,0.11233511,0.016891867,0.06125449,0.0072262995
0.6337396,0.19594386,0.14343911,0.9727273,0.88,0.08955224,0.05970149,0.12242384,0.019086558,0.06633484,0.007644936
0.63117385,0.20126778,0.14279686,1.0,0.88,0.104477614,0.05970149,0.13507082,0.020356597,0.07501348,0.007997528
0.63630533,0.20468114,0.14265452,1.0,0.88,0.104477614,0.05970149,0.12902997,0.022975909,0.06436131,0.009107781
0.64015394,0.2095977,0.14042939,1.0,0.88,0.104477614,0.05970149,0.13799807,0.022920901,0.06905215,0.008681944
0.6414368,0.2009851,0.14406286,0.9727273,0.88,0.08955224,0.05970149,0.14237417,0.024813307,0.06937154,0.010006848
0.6863374,0.23139572,0.13742276,1.0,0.89,0.11940298,0.05970149,0.069451064,0.024283549,0.031239303,0.009695771
0.68505454,0.2360981,0.13569507,1.0,0.89,0.14925373,0.05970149,0.07502995,0.022319535,0.034807194,0.009829592
0.69403464,0.23982185,0.13727066,1.0,0.91625,0.14925373,0.05970149,0.076191895,0.026069088,0.035654917,0.009151504
0.68890315,0.23642048,0.13456176,1.0,0.91625,0.14925373,0.05970149,0.07555384,0.026180306,0.035084307,0.008140331
0.6953175,0.2370725,0.13489945,1.0,0.89,0.14925373,0.05970149,0.07777106,0.024534628,0.03396781,0.009462623
0.70301473,0.24418332,0.13610923,1.0,0.89,0.14925373,0.05970149,0.083319515,0.026116615,0.036036767,0.010052205
0.7055805,0.24504676,0.13678789,1.0,0.89,0.14925373,0.05970149,0.084871195,0.02844284,0.03571967,0.011192108
0.70942914,0.24718215,0.13774143,1.0,0.89,0.1641791,0.05970149,0.085975744,0.029546408,0.03438666,0.011353248
0.7196921,0.2524002,0.14373267,1.0,0.89666665,0.17910448,0.05970149,0.08908698,0.032108076,0.036392294,0.012815205
0.7196921,0.25472513,0.14478777,1.0,0.89666665,0.17910448,0.05970149,0.09893958,0.034597646,0.037114773,0.014054661
0.71840924,0.25617644,0.14284717,1.0,0.89666665,0.17910448,0.05970149,0.1014497,0.034407623,0.037061475,0.012975227
0.61577934,0.25937918,0.12750885,1.0,0.89666665,0.1641791,0.05970149,0.1392102,0.042200606,0.051284857,0.015301273
0.63117385,0.27810425,0.12830865,1.0,0.88472223,0.1641791,0.04477612,0.13507444,0.044582162,0.045034602,0.014115106
0.63117385,0.27173963,0.13241397,1.0,0.88472223,0.1641791,0.04477612,0.12906726,0.054017123,0.04026151,0.0158397
0.6542656,0.28902012,0.13600619,1.0,0.87606835,0.17910448,0.04477612,0.13999903,0.06556377,0.047501616,0.017307673
0.6786401,0.3140883,0.14220132,1.0,0.8793651,0.17910448,0.04477612,0.12672855,0.079522714,0.03851386,0.020204343
0.67350864,0.31143937,0.1486609,1.0,0.8793651,0.19402985,0.04477612,0.13265383,0.08033909,0.04184065,0.017779
0.6632457,0.2942219,0.14876205,1.0,0.89666665,0.11940298,0.05970149,0.12376173,0.07949855,0.035218667,0.015048709
0.65939707,0.31699726,0.13842969,1.0,0.8793651,0.19402985,0.04477612,0.13401246,0.08142543,0.042570185,0.013329946
0.6388711,0.3043125,0.14384817,1.0,0.94649124,0.19402985,0.07462686,0.15115622,0.08608659,0.049946386,0.017236961
0.629891,0.30226973,0.14051922,1.0,0.9423611,0.1641791,0.07462686,0.15751533,0.08140526,0.048223775,0.018026147
0.629891,0.3013087,0.13900872,1.0,0.9111111,0.17910448,0.05970149,0.15540834,0.08085881,0.048161067,0.015897745
0.65554845,0.31239876,0.14390768,1.0,0.98125,0.14925373,0.07462686,0.16699943,0.07862207,0.044648804,0.014451733
0.66452855,0.31633306,0.15067017,1.0,1.0,0.14925373,0.07462686,0.16811535,0.08646081,0.04553562,0.018533139
0.63502246,0.2974289,0.148677,1.0,1.0,0.13432837,0.07462686,0.16202517,0.08379405,0.039924722,0.017043758
0.6221937,0.3003535,0.14090885,1.0,1.0,0.13432837,0.07462686,0.16482452,0.084956065,0.04018705,0.016433142
0.6221937,0.31847993,0.14599521,1.0,0.9714286,0.17910448,0.07462686,0.24115458,0.089363426,0.09715935,0.01684029
0.6542656,0.34590474,0.14518954,1.0,0.92625,0.20895523,0.07462686,0.22909787,0.0872752,0.08163155,0.014243947
0.6452854,0.3332261,0.15307672,1.0,0.92625,0.19402985,0.07462686,0.22579944,0.09424568,0.0783465,0.016516628
0.65554845,0.33268508,0.15478514,1.0,0.92625,0.17910448,0.07462686,0.2321193,0.088155165,0.075803556,0.015359533
0.63630533,0.33863923,0.146158,1.0,0.90909094,0.1641791,0.07462686,0.2385095,0.075236015,0.08104401,0.015161689
0.60679924,0.33590612,0.13924703,1.0,0.87222224,0.19402985,0.04477612,0.24478085,0.08749207,0.08345773,0.014032743
0.61064786,0.3431043,0.14022033,1.0,0.8579365,0.20895523,0.04477612,0.2522273,0.08084872,0.08984431,0.011931865
0.6388711,0.34721616,0.17725277,1.0,0.90909094,0.25373134,0.07462686,0.247076,0.09032352,0.09181827,0.020657668
0.6119307,0.35622546,0.16425213,1.0,0.9188811,0.20895523,0.08955224,0.2593189,0.091062784,0.09478,0.023247669
0.6119307,0.35064724,0.15729496,1.0,0.9188811,0.20895523,0.07462686,0.24505761,0.092814215,0.08949196,0.024111165
0.61064786,0.3546888,0.14889084,1.0,0.8963636,0.2238806,0.05970149,0.23483767,0.096128054,0.092672005,0.016816676
0.5965362,0.31720364,0.1461329,1.0,0.8902098,0.1641791,0.05970149,0.22199096,0.09451664,0.080458574,0.018301325
0.588839,0.31842318,0.13676006,1.0,0.8423077,0.20895523,0.04477612,0.21722129,0.088415705,0.08968343,0.02069498
