episode,service_level,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,net_starvation_shortfall,net_congestion_shortfall,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
360,0.9324827853459325,-7.985515354605022,-8.047437153222347,-4.795970989122826,-5.648921430150347,-0.2204758917592449,-0.10269348404127002,0.013346,0.1,0.023036,0.2,1548,717,1292,33547,38197,38190,0,0,0,0,3698,3693,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
361,0.9385087249121553,-7.986449911486488,-8.048476785169374,-4.79674127044222,-5.650417266702322,-0.21741382219668928,-0.09996265847570433,0.013314,0.1,0.022898,0.2,1378,687,1240,33582,38520,38513,0,0,0,0,3609,3596,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
362,0.9370700181671978,-7.988791385547388,-8.054297721817132,-4.803074794590304,-5.657786577582887,-0.2174371692137059,-0.09909380723975113,0.013282,0.1,0.022761,0.2,1432,681,1011,33577,38107,38101,0,0,0,0,3701,3695,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
363,0.9343692924937872,-7.99577316038563,-8.062186370686188,-4.81265438312159,-5.6658629840814125,-0.217877701051237,-0.09892435197232961,0.01325,0.1,0.022625,0.2,1471,721,1219,33399,37974,37960,0,0,0,0,3666,3666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
364,0.9361178623938549,-8.0029360394659,-8.068350072806293,-4.817350750639467,-5.673614057326722,-0.2158410942155328,-0.09804487948904128,0.013219,0.1,0.02249,0.2,1414,715,1070,33327,38152,38148,0,0,0,0,3650,3653,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
365,0.9334378864191574,-8.013980135824154,-8.0811368744734,-4.820345790860699,-5.680099439575483,-0.21351682993085624,-0.09647978554048563,0.013187,0.1,0.022355,0.2,1530,677,1228,33157,37720,37714,0,0,0,0,3663,3670,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
366,0.9358670546239913,-8.024725721587494,-8.08875909091317,-4.829600067865916,-5.687678573307295,-0.2143374458170269,-0.09595984783555146,0.013156,0.1,0.022221,0.2,1467,671,1132,33337,37940,37937,0,0,0,0,3630,3630,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
367,0.9425187406296851,-8.02630083964257,-8.09357199514542,-4.825625876627874,-5.685393558656811,-0.21165282014368722,-0.09334710734929869,0.013125,0.1,0.022088,0.2,1216,701,1045,33350,38293,38286,0,0,0,0,3660,3664,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
368,0.9395343240478913,-8.028225743941485,-8.098576114951594,-4.826742119660164,-5.6919222412755355,-0.20942778214375884,-0.09291523927117278,0.013094,0.1,0.021956,0.2,1422,588,1173,33242,37984,37978,0,0,0,0,3682,3670,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
369,0.9352368317906352,-8.035883888095752,-8.10957188236988,-4.833116665412972,-5.695633204926693,-0.2089626446226007,-0.09275585538677583,0.013063,0.1,0.021825,0.2,1447,701,1082,33167,37899,37892,0,0,0,0,3627,3615,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
370,0.9384564504975798,-8.039266892773279,-8.117160240532696,-4.839448900983712,-5.701059856902008,-0.2108356395925652,-0.09110574422802949,0.013032,0.1,0.021694,0.2,1468,579,1199,33261,37761,37760,0,0,0,0,3607,3611,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
371,0.937546914877646,-8.046254747473125,-8.124639514040462,-4.84391315375032,-5.710735944603674,-0.20930029816358373,-0.09114870183727489,0.013002,0.1,0.021564,0.2,1415,665,1091,33305,38116,38105,0,0,0,0,3607,3619,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
372,0.937757970927798,-8.05392972536021,-8.133543194694045,-4.852340346964205,-5.7201948215964,-0.20730209816131548,-0.0902807198892217,0.012971,0.1,0.021435,0.2,1420,661,1008,33434,38201,38192,0,0,0,0,3700,3710,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
373,0.9449063196578107,-8.053603500198493,-8.135537161131445,-4.849277520486143,-5.718893386650336,-0.20376248165467747,-0.08753020881891115,0.012941,0.1,0.021307,0.2,1163,666,1259,33198,38087,38079,0,0,0,0,3585,3572,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
374,0.9435052042596715,-8.055361888232396,-8.140472676633468,-4.8439628524304235,-5.7199927039182645,-0.2014378123223339,-0.08598436013904127,0.012911,0.1,0.021179,0.2,1333,545,1145,33242,38142,38132,0,0,0,0,3668,3677,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
375,0.9347650283044299,-8.0642770515094,-8.151590787189507,-4.848221185444978,-5.73096211361249,-0.1988071111688965,-0.08599804068958458,0.012881,0.1,0.021052,0.2,1423,755,1107,33387,38241,38238,0,0,0,0,3655,3657,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
376,0.9401257029440953,-8.067465092125818,-8.159865486112038,-4.8476618898609,-5.731860743673381,-0.1972156333989406,-0.08524082795491852,0.012851,0.1,0.020926,0.2,1421,570,1247,33253,37990,37981,0,0,0,0,3664,3666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
377,0.9404836824597681,-8.065859189952926,-8.16232931579693,-4.847550913408432,-5.737055574415282,-0.1943985437867363,-0.08354927252189245,0.012821,0.1,0.020801,0.2,1323,663,1232,33369,38269,38266,0,0,0,0,3621,3615,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
378,0.9483408071748879,-8.066294800597948,-8.167067576728247,-4.841389982035531,-5.73693906385673,-0.1918552525133901,-0.082649056636682,0.012792,0.1,0.020677,0.2,1179,549,1098,33450,38306,38302,0,0,0,0,3648,3641,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
379,0.9450924694790281,-8.066241003311678,-8.168846882026054,-4.836009027786127,-5.7381992688402566,-0.18715661120933125,-0.08079227163180198,0.012762,0.1,0.020553,0.2,1194,623,1131,33092,38020,38015,0,0,0,0,3657,3658,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
380,0.9353479196556671,-8.070318678295248,-8.178731086515612,-4.83079119951571,-5.738989202191658,-0.18410601604171262,-0.07860540191016203,0.012733,0.1,0.02043,0.2,1555,608,974,33456,37928,37925,0,0,0,0,3598,3598,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
381,0.9476193331734228,-8.070790496260953,-8.179778732290565,-4.831110088584595,-5.742746291543132,-0.18142526914939422,-0.07717353719184795,0.012704,0.1,0.020308,0.2,1139,608,977,33352,38091,38085,0,0,0,0,3490,3481,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
382,0.9362904914306225,-8.078395066484525,-8.192921877975417,-4.835787103632987,-5.748259215626228,-0.1804841602188395,-0.077225371393324,0.012675,0.1,0.020186,0.2,1418,712,1262,33433,37980,37971,0,0,0,0,3592,3610,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
383,0.9378021652083642,-8.08191343297875,-8.200410477128546,-4.835511737546606,-5.750971217581311,-0.17800620306760612,-0.07559140452060244,0.012646,0.1,0.020065,0.2,1421,676,1271,33715,38534,38523,0,0,0,0,3604,3624,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
384,0.9360524574384889,-8.087327934979383,-8.208129746342195,-4.836210544257105,-5.754620462869167,-0.17718810753699588,-0.07450909553715675,0.012617,0.1,0.019945,0.2,1539,587,1071,33246,37673,37668,0,0,0,0,3610,3602,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
385,0.9378969022986793,-8.09095665981222,-8.216107301821605,-4.8432109977887645,-5.758968209148317,-0.17696265965182723,-0.07338713257484708,0.012588,0.1,0.019826,0.2,1396,687,1236,33541,38198,38194,0,0,0,0,3677,3677,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
386,0.9448520567717104,-8.092167997864243,-8.217890130801592,-4.838270621816947,-5.759013609576882,-0.17277097421341892,-0.07077087715416154,0.01256,0.1,0.019707,0.2,1310,524,1247,33256,38098,38097,0,0,0,0,3569,3568,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
387,0.9380672717565404,-8.095688212628284,-8.22454440059424,-4.843434739662827,-5.7634227532354645,-0.17393516022798464,-0.06970588633218447,0.012531,0.1,0.019589,0.2,1333,755,1119,33714,38427,38422,0,0,0,0,3580,3568,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
388,0.9423719627856563,-8.097898255170081,-8.226700218039714,-4.850701255920964,-5.768922149188148,-0.1735635367268555,-0.06885811654295233,0.012503,0.1,0.019472,0.2,1278,636,1153,33213,37848,37841,0,0,0,0,3567,3571,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
389,0.9397630019749835,-8.10296033522008,-8.230845346679345,-4.856434915408336,-5.778257696829204,-0.17002433560251157,-0.06681200256442826,0.012475,0.1,0.019355,0.2,1420,593,1225,33418,38106,38101,0,0,0,0,3731,3719,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
390,0.9424083769633508,-8.106471712106249,-8.233234978406772,-4.8611403512410325,-5.784571639331932,-0.16831587144959653,-0.06499335094060722,0.012447,0.1,0.019239,0.2,1324,623,1372,33807,38428,38423,0,0,0,0,3685,3693,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
391,0.9389917231000753,-8.103389975901806,-8.233180455206485,-4.860269562498477,-5.787237293364432,-0.16594470090661168,-0.06320211814657511,0.012419,0.1,0.019124,0.2,1433,594,1250,33225,37765,37758,0,0,0,0,3618,3623,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
392,0.9312777711060406,-8.111573851328593,-8.242587385771781,-4.865696902497517,-5.794996516143388,-0.1655463238205761,-0.0631613164933223,0.012391,0.1,0.01901,0.2,1489,800,1333,33308,37986,37980,0,0,0,0,3665,3685,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
393,0.935651966768901,-8.11884275253407,-8.25294384547652,-4.867076502042595,-5.799548363418013,-0.1641842490521874,-0.06256117602342942,0.012364,0.1,0.018896,0.2,1520,641,1091,33583,38296,38289,0,0,0,0,3595,3575,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
394,0.9362546208637634,-8.126420291127408,-8.262220291910236,-4.879678129605517,-5.8088516303818984,-0.16652284344553722,-0.06145614510404483,0.012336,0.1,0.018783,0.2,1554,567,1087,33273,37831,37829,0,0,0,0,3674,3679,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
395,0.9328434313137373,-8.132080497471794,-8.269470776982116,-4.88256554442108,-5.813805742620003,-0.16510030595018205,-0.06059396126030396,0.012309,0.1,0.018671,0.2,1453,786,1027,33340,38019,38008,0,0,0,0,3613,3617,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
396,0.9382727083147139,-8.136153680347492,-8.277356960372337,-4.887669361299681,-5.822251311637096,-0.16304590919723325,-0.059342941586541034,0.012282,0.1,0.018559,0.2,1446,626,1157,33567,37992,37984,0,0,0,0,3549,3569,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
397,0.9370510566003993,-8.146673609235885,-8.285527655983136,-4.893359060052937,-5.825977037109567,-0.16223510614274073,-0.05741451845401458,0.012254,0.1,0.018448,0.2,1426,686,1318,33551,38205,38194,0,0,0,0,3585,3574,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
398,0.9434149569821311,-8.146785877744673,-8.288753938397715,-4.890352211945134,-5.8294041671059755,-0.15982868269760514,-0.0560695335446729,0.012227,0.1,0.018337,0.2,1303,578,1145,33242,38048,38046,0,0,0,0,3577,3594,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
399,0.9414690469846345,-8.153866603411169,-8.297288896927865,-4.8926840954911,-5.833152941253499,-0.15911422087216587,-0.0556310487404852,0.0122,0.1,0.018228,0.2,1441,536,976,33777,38204,38200,0,0,0,0,3605,3603,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
400,0.9331714337110991,-8.161393858211396,-8.303228597520723,-4.901587327567939,-5.843282405159896,-0.15763682644945418,-0.05430678735624601,0.012174,0.1,0.018118,0.2,1564,665,1193,33354,37689,37679,0,0,0,0,3641,3649,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
401,0.9386840073638577,-8.165609253921167,-8.3091187854075,-4.9131208246338804,-5.850392279618605,-0.15866226599741484,-0.05288363657236598,0.012147,0.1,0.01801,0.2,1366,699,1023,33678,38280,38277,0,0,0,0,3635,3637,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
402,0.9394566470570845,-8.172362325878767,-8.316251273997727,-4.918290113549959,-5.857344220306764,-0.15730541649969296,-0.05230399557447427,0.01212,0.1,0.017902,0.2,1404,644,1052,33827,38469,38459,0,0,0,0,3656,3670,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
403,0.9357546115991909,-8.178360820527974,-8.325066677143827,-4.920173703946395,-5.858780500522084,-0.15752722922998005,-0.05171744330311413,0.012094,0.1,0.017795,0.2,1419,709,1067,33123,37632,37624,0,0,0,0,3540,3557,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
404,0.935044369416475,-8.184976943773245,-8.336021394282769,-4.92421923118832,-5.865021607515195,-0.15687764392699707,-0.051612645547372916,0.012068,0.1,0.017689,0.2,1560,614,1348,33469,38046,38038,0,0,0,0,3706,3706,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
405,0.9430511543684925,-8.18523287951419,-8.339712960250631,-4.921499793306136,-5.865010428035728,-0.15479574513104274,-0.05078507371503799,0.012042,0.1,0.017583,0.2,1314,573,1091,33135,37999,37995,0,0,0,0,3694,3694,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
406,0.9434431882927999,-8.18157132817747,-8.343262133888203,-4.91950899063463,-5.861105562333214,-0.15362039016441878,-0.04726892774508605,0.012015,0.1,0.017477,0.2,1257,629,1130,33347,38093,38086,0,0,0,0,3616,3626,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
407,0.9347722960151803,-8.187261449609217,-8.35382489492085,-4.924816041964435,-5.865201976410503,-0.1530251713325512,-0.046485979627471787,0.011989,0.1,0.017373,0.2,1474,726,1261,33728,38381,38373,0,0,0,0,3677,3686,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
408,0.9408512318862594,-8.190249034854407,-8.358405533287641,-4.9312696522447474,-5.869517130958795,-0.15289398600546822,-0.04483575974686038,0.011964,0.1,0.017269,0.2,1232,715,1251,32917,37950,37946,0,0,0,0,3577,3572,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
409,0.9457262794367204,-8.188070585834279,-8.362774515385595,-4.927203289946926,-5.868817134190835,-0.1517343657809613,-0.042823703892064593,0.011938,0.1,0.017165,0.2,1122,701,1097,33589,38720,38713,0,0,0,0,3602,3599,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
410,0.9403639812674136,-8.196960410923749,-8.370516277024542,-4.938189631790597,-5.876537328818968,-0.15251152830452305,-0.04182354870294014,0.011912,0.1,0.017063,0.2,1390,622,1063,33738,38337,38332,0,0,0,0,3547,3552,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
411,0.9374163021158826,-8.198387400212637,-8.37825825585352,-4.93917549020457,-5.877135982021618,-0.15082314297784946,-0.039964589476812806,0.011887,0.1,0.016961,0.2,1533,570,1003,33603,38184,38176,0,0,0,0,3631,3629,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
412,0.9342117003241829,-8.202413683318122,-8.38712255991566,-4.94222082553085,-5.879859347320451,-0.148862508251561,-0.0383605767466354,0.011861,0.1,0.016859,0.2,1417,795,1177,33623,38148,38142,0,0,0,0,3589,3589,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
413,0.9374315610171554,-8.20577070721875,-8.391495593485658,-4.942064667591694,-5.881183946180408,-0.14729849537234035,-0.03681953416616406,0.011836,0.1,0.016758,0.2,1483,574,1191,32876,37777,37769,0,0,0,0,3576,3589,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
414,0.9406037289138799,-8.209304968406006,-8.396826818333679,-4.941334239564027,-5.887060002539705,-0.14249149115652934,-0.035870304811008134,0.011811,0.1,0.016658,0.2,1395,612,1161,33790,38505,38501,0,0,0,0,3682,3681,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
415,0.9338060764300973,-8.218852904606495,-8.406453590891351,-4.945115936112142,-5.892513623657846,-0.14073670157198515,-0.03549796775828784,0.011786,0.1,0.016558,0.2,1529,702,1092,33704,37894,37891,0,0,0,0,3646,3642,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
416,0.9461430407364236,-8.216939757497459,-8.408392468824875,-4.946389615403821,-5.889274136833576,-0.14072803000240616,-0.033187310326581274,0.011761,0.1,0.016459,0.2,1297,505,1013,33459,38214,38204,0,0,0,0,3608,3596,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
417,0.942279155688804,-8.219658987604326,-8.408678154650373,-4.954633264447927,-5.89604244220641,-0.13986443719178498,-0.03200469371404175,0.011736,0.1,0.01636,0.2,1285,621,1098,33021,37808,37802,0,0,0,0,3646,3635,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
418,0.9295618911003527,-8.23336532442224,-8.417761123668358,-4.9653924977885,-5.909387944629067,-0.13943290088868426,-0.03215656569597907,0.011711,0.1,0.016263,0.2,1576,781,1092,33462,38100,38096,0,0,0,0,3616,3605,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
419,0.9357890978338491,-8.240029727735543,-8.425527906037198,-4.969040991553974,-5.912797980511059,-0.13740806091661031,-0.03107500918721849,0.011686,0.1,0.016165,0.2,1489,669,1109,33608,38215,38206,0,0,0,0,3714,3703,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
420,0.9365335243895158,-8.24103978578936,-8.430331025330085,-4.979877847356795,-5.921806843397603,-0.1378256505912471,-0.029243593638279376,0.011662,0.1,0.016068,0.2,1384,742,1071,33498,37974,37967,0,0,0,0,3645,3652,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
421,0.9280427386139796,-8.255008565195851,-8.439097743982925,-4.993075729290108,-5.9359856784149105,-0.13690328979782843,-0.02917789837112997,0.011637,0.1,0.015972,0.2,1710,701,1139,33506,37735,37727,0,0,0,0,3695,3689,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
422,0.9333689490398599,-8.26096944870092,-8.443888738491102,-4.999840797443184,-5.942242163567308,-0.13668251352652167,-0.027307278239902012,0.011613,0.1,0.015877,0.2,1439,806,1226,33693,38367,38364,0,0,0,0,3625,3635,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
423,0.9416476659066363,-8.264755646852151,-8.450075277284455,-5.004898466931581,-5.9448772106402235,-0.13483807625682978,-0.026348468802180135,0.011588,0.1,0.015782,0.2,1416,529,1021,33332,38255,38248,0,0,0,0,3628,3615,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
424,0.938258716855072,-8.266071251063797,-8.451986779059506,-5.009750762398864,-5.948991770685606,-0.13272633631978295,-0.024465791445052502,0.011564,0.1,0.015687,0.2,1441,629,1224,33527,38121,38115,0,0,0,0,3605,3605,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
425,0.9347135176879436,-8.274669472176841,-8.460499450545933,-5.0113883276333,-5.95437715543046,-0.13070057659085726,-0.021998090354159137,0.01154,0.1,0.015593,0.2,1474,724,1236,33667,38274,38266,0,0,0,0,3681,3682,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
426,0.9387895050685748,-8.27595933473154,-8.464130087270702,-5.010628009678382,-5.954661260537271,-0.1305984563207201,-0.02006799012058628,0.011516,0.1,0.0155,0.2,1495,558,1006,33540,38098,38093,0,0,0,0,3654,3658,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
427,0.9395427754956243,-8.280344325708182,-8.468923824376292,-5.014778172561326,-5.960532651144687,-0.12954974515252737,-0.019396923388747968,0.011492,0.1,0.015407,0.2,1417,614,1096,33594,38224,38219,0,0,0,0,3740,3732,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
428,0.9426390271868682,-8.28328972078499,-8.475677941565914,-5.011798775506414,-5.964800337841344,-0.12823933606992313,-0.0180388490676857,0.011469,0.1,0.015315,0.2,1278,623,1176,33141,38096,38092,0,0,0,0,3676,3683,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
429,0.9385015546519971,-8.288720167513414,-8.48044479087978,-5.013357157153864,-5.969147363416809,-0.1275766520271668,-0.017648872191225396,0.011445,0.1,0.015223,0.2,1439,618,1108,33448,38004,37998,0,0,0,0,3621,3627,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
430,0.9446798281198353,-8.289734217131768,-8.484938774406357,-5.018307974352299,-5.969585429062089,-0.1271695876567351,-0.014912976592130095,0.011421,0.1,0.015132,0.2,1211,630,1204,33279,38206,38196,0,0,0,0,3657,3660,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
431,0.9376047283916765,-8.28947285519548,-8.48818651815591,-5.020922314452459,-5.971161661032745,-0.1261612204589411,-0.013179631619937477,0.011398,0.1,0.015042,0.2,1402,646,1075,32823,37676,37668,0,0,0,0,3622,3620,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
432,0.9376318168122929,-8.29428048998763,-8.493384898282029,-5.035075203309902,-5.982605427189111,-0.12596318474177276,-0.01388133236028166,0.011375,0.1,0.014952,0.2,1483,587,1038,33190,37917,37911,0,0,0,0,3628,3635,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
433,0.9409780775716695,-8.294874425235905,-8.499550017437272,-5.034931733732815,-5.9825046102071235,-0.12350078919067894,-0.012432475199945997,0.011351,0.1,0.014862,0.2,1379,581,1078,33208,38158,38152,0,0,0,0,3579,3583,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
434,0.938102700096432,-8.30021473354663,-8.506137001459708,-5.039080245729451,-5.991508046098286,-0.1216765285746554,-0.012023508634689976,0.011328,0.1,0.014773,0.2,1422,632,1068,33184,37813,37804,0,0,0,0,3539,3538,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
435,0.9364388985542024,-8.303218551374272,-8.511706150887063,-5.044517366043983,-5.994915036311587,-0.12152392718673216,-0.010197033294962795,0.011305,0.1,0.014685,0.2,1413,706,1107,33338,38242,38234,0,0,0,0,3572,3588,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
436,0.940771308968916,-8.301779730294417,-8.512642468918555,-5.048126535895153,-5.99607136532715,-0.12246490297973656,-0.008272328615324764,0.011282,0.1,0.014597,0.2,1407,588,1181,33683,38511,38504,0,0,0,0,3670,3670,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
437,0.9367672439445337,-8.307297753736771,-8.518400540120156,-5.054686544617808,-6.000756152192363,-0.12308967580571847,-0.007287420154185117,0.011259,0.1,0.014509,0.2,1473,652,1242,33606,38384,38380,0,0,0,0,3566,3586,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
438,0.9341081805990166,-8.312350321793971,-8.524553603206177,-5.061989153600179,-6.008986313744401,-0.12279402667738594,-0.0072399984446468325,0.011236,0.1,0.014423,0.2,1446,765,1217,33555,37996,37988,0,0,0,0,3637,3627,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
439,0.9407622700305627,-8.311454302735072,-8.524728810457276,-5.061890247028557,-6.011751597652929,-0.1200683475498587,-0.004970098383336518,0.011213,0.1,0.014336,0.2,1346,631,1087,33374,38355,38351,0,0,0,0,3644,3664,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
440,0.9394494311188496,-8.318418563876648,-8.532421135463089,-5.060256415678173,-6.009677629924001,-0.11954913129663079,-0.002857542517109054,0.011191,0.1,0.01425,0.2,1418,599,1246,33311,38081,38076,0,0,0,0,3563,3563,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
441,0.9291904905206139,-8.324054717191135,-8.540117047774105,-5.064293697418479,-6.013421591710815,-0.11819685500350652,-0.0013547580991420726,0.011168,0.1,0.014165,0.2,1672,681,980,33230,37416,37410,0,0,0,0,3572,3572,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
442,0.935316478609787,-8.329037787186259,-8.54499320754126,-5.071176352214131,-6.021164779775676,-0.11859984723556345,-0.0008267197502709527,0.011146,0.1,0.01408,0.2,1374,770,1377,33146,38143,38135,0,0,0,0,3506,3506,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
443,0.9357482185273159,-8.334802126443858,-8.554728852905944,-5.073549541214419,-6.026473745413494,-0.1172387317754636,-0.0010184279947366096,0.011123,0.1,0.013996,0.2,1522,642,1271,33680,38297,38289,0,0,0,0,3619,3615,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
444,0.9428741445998214,-8.333293725710487,-8.559102453732727,-5.074131067561921,-6.029631653606975,-0.11741136760244937,-2.6927137632855574e-05,0.011101,0.1,0.013912,0.2,1316,604,1173,33610,38391,38385,0,0,0,0,3650,3657,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
445,0.9358183016719602,-8.338703120398236,-8.570737329983283,-5.069362026170016,-6.029529631864117,-0.11408069073269995,0.0012351520136202991,0.011079,0.1,0.013829,0.2,1477,665,1154,33374,37820,37811,0,0,0,0,3651,3657,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
446,0.9349550031185957,-8.34143415110024,-8.57271989508647,-5.0751065413055905,-6.038538447407295,-0.11012677142270616,0.0018528186238099924,0.011057,0.1,0.013746,0.2,1423,767,1184,33669,38522,38511,0,0,0,0,3653,3639,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
447,0.9295219465931656,-8.352288776787152,-8.583021546038875,-5.090229102904456,-6.05041848222389,-0.11265340232032048,0.0015940598059999986,0.011035,0.1,0.013664,0.2,1618,760,1326,33741,38333,38332,0,0,0,0,3689,3696,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
448,0.9351805005803399,-8.35453538540847,-8.585103348072067,-5.094031687307953,-6.056103613399638,-0.11196044843896193,0.0032146329401283613,0.011013,0.1,0.013582,0.2,1349,829,1244,33601,38292,38283,0,0,0,0,3642,3645,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
449,0.9337756332931242,-8.3589879112728,-8.59300401044882,-5.086246107709507,-6.05712095092716,-0.10754106396497569,0.004125664309115257,0.010991,0.1,0.013501,0.2,1560,636,1216,33160,37693,37685,0,0,0,0,3704,3713,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
450,0.9384541266447863,-8.359973595013486,-8.59577832867075,-5.091244669746269,-6.0634980062176185,-0.10628899429151062,0.005896464039244252,0.010969,0.1,0.01342,0.2,1393,651,1095,33211,37857,37854,0,0,0,0,3681,3679,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
451,0.9405493314058547,-8.363343278452657,-8.603397098416352,-5.0942715008673085,-6.068282774944156,-0.10536992983488243,0.007102741130866792,0.010948,0.1,0.01334,0.2,1342,632,1124,33204,37903,37901,0,0,0,0,3674,3665,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
