Time;battery starvations;bike arrival;bike departure;bike starvations;escooter arrival;escooter departure;escooter starvations;events;failed events;long congestions;random trips;roaming distance for bikes;roaming distance for escooters;roaming distance for locks;roaming for bikes;roaming for escooters;roaming for locks;short congestions;starvations;trips;
Mon 12:01.000000;;465;490;;1082;1120;301;3694;397;96;33;;70.61727024283805;71.35695397598396;;561;173;77;301;1911;
Mon 12:01.320437;;465;490;;1082;1120;301;3695;397;96;33;;70.61727024283805;71.66035467999058;;561;174;78;301;1911;
Mon 12:01.032435;;465;490;;1082;1120;301;3696;397;96;33;;70.61727024283805;71.99534940532472;;561;175;79;301;1911;
Mon 12:01.321767;;466;490;;1082;1120;301;3696;397;96;33;;70.61727024283805;71.99534940532472;;561;175;79;301;1911;
Mon 12:01.436395;;466;490;;1083;1120;301;3696;397;96;33;;70.61727024283805;71.99534940532472;;561;175;79;301;1911;
Mon 12:01.470136;;466;490;;1084;1120;301;3696;397;96;33;;70.61727024283805;71.99534940532472;;561;175;79;301;1911;
Mon 12:02.000000;;466;491;;1084;1125;304;3711;400;96;34;;70.91820592400371;71.99534940532472;;564;175;79;304;1920;
Mon 12:02.610179;;466;491;;1085;1125;304;3711;400;96;34;;70.91820592400371;71.99534940532472;;564;175;79;304;1920;
Mon 12:02.188027;;467;491;;1085;1125;304;3711;400;96;34;;70.91820592400371;71.99534940532472;;564;175;79;304;1920;
Mon 12:02.868001;;468;491;;1085;1125;304;3711;400;96;34;;70.91820592400371;71.99534940532472;;564;175;79;304;1920;
Mon 12:02.809725;;468;491;;1086;1125;304;3711;400;96;34;;70.91820592400371;71.99534940532472;;564;175;79;304;1920;
Mon 12:02.628900;;468;491;;1086;1125;304;3712;400;96;34;;70.91820592400371;72.33034413065886;;564;176;80;304;1920;
Mon 12:02.814718;;468;491;;1087;1125;304;3712;400;96;34;;70.91820592400371;72.33034413065886;;564;176;80;304;1920;
Mon 12:02.568081;;468;491;;1088;1125;304;3712;400;96;34;;70.91820592400371;72.33034413065886;;564;176;80;304;1920;
Mon 12:02.710752;;468;491;;1089;1125;304;3712;400;96;34;;70.91820592400371;72.33034413065886;;564;176;80;304;1920;
Mon 12:02.394614;;468;491;;1090;1125;304;3712;400;96;34;;70.91820592400371;72.33034413065886;;564;176;80;304;1920;
Mon 12:03.000000;;468;491;;1091;1135;307;3735;403;96;34;;71.50582236692553;72.33034413065886;;569;176;80;307;1933;
Mon 12:03.798681;;468;491;;1092;1135;307;3735;403;96;34;;71.50582236692553;72.33034413065886;;569;176;80;307;1933;
Mon 12:03.189108;;468;491;;1093;1135;307;3735;403;96;34;;71.50582236692553;72.33034413065886;;569;176;80;307;1933;
Mon 12:03.926187;;468;491;;1094;1135;307;3735;403;96;34;;71.50582236692553;72.33034413065886;;569;176;80;307;1933;
Mon 12:03.531105;;469;491;;1094;1135;307;3735;403;96;34;;71.50582236692553;72.33034413065886;;569;176;80;307;1933;
Mon 12:03.310049;;469;491;;1095;1135;307;3735;403;96;34;;71.50582236692553;72.33034413065886;;569;176;80;307;1933;
Mon 12:03.448945;;469;491;;1096;1135;307;3735;403;96;34;;71.50582236692553;72.33034413065886;;569;176;80;307;1933;
Mon 12:03.032820;;469;491;;1097;1135;307;3735;403;96;34;;71.50582236692553;72.33034413065886;;569;176;80;307;1933;
Mon 12:03.239447;;469;491;;1098;1135;307;3735;403;96;34;;71.50582236692553;72.33034413065886;;569;176;80;307;1933;
Mon 12:04.000000;;469;492;;1098;1138;308;3744;404;96;34;;71.61764253597865;72.33034413065886;;570;176;80;308;1938;
Mon 12:04.361742;;469;492;;1099;1138;308;3744;404;96;34;;71.61764253597865;72.33034413065886;;570;176;80;308;1938;
Mon 12:04.911296;;469;492;;1099;1138;308;3745;405;97;34;;71.61764253597865;72.92293964454072;;570;177;80;308;1938;
Mon 12:04.193860;;469;492;;1100;1138;308;3745;405;97;34;;71.61764253597865;72.92293964454072;;570;177;80;308;1938;
Mon 12:04.880304;;469;492;;1101;1138;308;3745;405;97;34;;71.61764253597865;72.92293964454072;;570;177;80;308;1938;
Mon 12:04.674690;;469;492;;1102;1138;308;3745;405;97;34;;71.61764253597865;72.92293964454072;;570;177;80;308;1938;
Mon 12:04.349804;;469;492;;1102;1138;308;3746;406;98;34;;71.61764253597865;73.28280382999826;;570;178;80;308;1938;
Mon 12:04.924515;;469;492;;1103;1138;308;3746;406;98;34;;71.61764253597865;73.28280382999826;;570;178;80;308;1938;
Mon 12:04.265126;;469;492;;1103;1138;308;3747;406;98;34;;71.61764253597865;73.35909409643706;;570;179;81;308;1938;
Mon 12:04.108103;;469;492;;1104;1138;308;3747;406;98;34;;71.61764253597865;73.35909409643706;;570;179;81;308;1938;
Mon 12:04.019400;;470;492;;1104;1138;308;3747;406;98;34;;71.61764253597865;73.35909409643706;;570;179;81;308;1938;
Mon 12:04.681189;;470;492;;1105;1138;308;3747;406;98;34;;71.61764253597865;73.35909409643706;;570;179;81;308;1938;
Mon 12:04.608837;;470;492;;1105;1138;308;3748;407;99;34;;71.61764253597865;73.7912713740373;;570;180;81;308;1938;
Mon 12:04.828236;;470;492;;1106;1138;308;3748;407;99;34;;71.61764253597865;73.7912713740373;;570;180;81;308;1938;
Mon 12:05.000000;;470;494;;1106;1146;309;3769;408;99;34;;72.15666494333169;73.7912713740373;;574;180;81;309;1949;
Mon 12:05.855727;;470;494;;1107;1146;309;3769;408;99;34;;72.15666494333169;73.7912713740373;;574;180;81;309;1949;
Mon 12:05.198635;;470;494;;1108;1146;309;3769;408;99;34;;72.15666494333169;73.7912713740373;;574;180;81;309;1949;
Mon 12:05.542539;;470;494;;1109;1146;309;3769;408;99;34;;72.15666494333169;73.7912713740373;;574;180;81;309;1949;
Mon 12:05.611991;;470;494;;1110;1146;309;3769;408;99;34;;72.15666494333169;73.7912713740373;;574;180;81;309;1949;
Mon 12:05.709379;;470;494;;1111;1146;309;3769;408;99;34;;72.15666494333169;73.7912713740373;;574;180;81;309;1949;
Mon 12:05.639467;;470;494;;1112;1146;309;3769;408;99;34;;72.15666494333169;73.7912713740373;;574;180;81;309;1949;
Mon 12:05.960033;;471;494;;1112;1146;309;3769;408;99;34;;72.15666494333169;73.7912713740373;;574;180;81;309;1949;
Mon 12:05.029389;;471;494;;1113;1146;309;3769;408;99;34;;72.15666494333169;73.7912713740373;;574;180;81;309;1949;
Mon 12:05.106423;;471;494;;1114;1146;309;3769;408;99;34;;72.15666494333169;73.7912713740373;;574;180;81;309;1949;
Mon 12:06.000000;;471;498;;1114;1151;310;3788;409;99;34;;72.47530584995958;73.7912713740373;;577;180;81;310;1959;
Mon 12:06.880399;;471;498;;1115;1151;310;3788;409;99;34;;72.47530584995958;73.7912713740373;;577;180;81;310;1959;
Mon 12:06.053381;;472;498;;1115;1151;310;3788;409;99;34;;72.47530584995958;73.7912713740373;;577;180;81;310;1959;
Mon 12:06.875094;;472;498;;1115;1151;310;3789;410;100;34;;72.47530584995958;74.22344865163753;;577;181;81;310;1959;
Mon 12:06.989536;;472;498;;1116;1151;310;3789;410;100;34;;72.47530584995958;74.22344865163753;;577;181;81;310;1959;
Mon 12:06.615660;;472;498;;1116;1151;310;3790;410;100;34;;72.47530584995958;74.52684935564415;;577;182;82;310;1959;
Mon 12:07.000000;;472;500;;1117;1154;312;3802;412;100;34;;72.47530584995958;74.52684935564415;;577;182;82;312;1966;
Mon 12:07.325643;;472;500;;1118;1154;312;3802;412;100;34;;72.47530584995958;74.52684935564415;;577;182;82;312;1966;
Mon 12:07.392849;;472;500;;1119;1154;312;3802;412;100;34;;72.47530584995958;74.52684935564415;;577;182;82;312;1966;
Mon 12:07.143458;;472;500;;1119;1154;312;3803;413;101;34;;72.47530584995958;74.95902663324438;;577;183;82;312;1966;
Mon 12:07.429842;;472;500;;1120;1154;312;3803;413;101;34;;72.47530584995958;74.95902663324438;;577;183;82;312;1966;
Mon 12:07.548021;;472;500;;1121;1154;312;3803;413;101;34;;72.47530584995958;74.95902663324438;;577;183;82;312;1966;
Mon 12:07.259767;;472;500;;1122;1154;312;3803;413;101;34;;72.47530584995958;74.95902663324438;;577;183;82;312;1966;
Mon 12:07.601644;;472;500;;1123;1154;312;3803;413;101;34;;72.47530584995958;74.95902663324438;;577;183;82;312;1966;
Mon 12:07.283235;;472;500;;1124;1154;312;3803;413;101;34;;72.47530584995958;74.95902663324438;;577;183;82;312;1966;
Mon 12:07.031619;;472;500;;1125;1154;312;3803;413;101;34;;72.47530584995958;74.95902663324438;;577;183;82;312;1966;
Mon 12:08.000000;;472;502;;1125;1160;313;3820;414;101;34;;72.7763198354729;74.95902663324438;;580;183;82;313;1975;
Mon 12:08.606507;;472;502;;1126;1160;313;3820;414;101;34;;72.7763198354729;74.95902663324438;;580;183;82;313;1975;
Mon 12:08.606900;;472;502;;1127;1160;313;3820;414;101;34;;72.7763198354729;74.95902663324438;;580;183;82;313;1975;
Mon 12:08.477072;;472;502;;1128;1160;313;3820;414;101;34;;72.7763198354729;74.95902663324438;;580;183;82;313;1975;
Mon 12:08.944667;;473;502;;1128;1160;313;3820;414;101;34;;72.7763198354729;74.95902663324438;;580;183;82;313;1975;
Mon 12:08.579640;;473;502;;1129;1160;313;3820;414;101;34;;72.7763198354729;74.95902663324438;;580;183;82;313;1975;
Mon 12:08.252520;;473;502;;1130;1160;313;3820;414;101;34;;72.7763198354729;74.95902663324438;;580;183;82;313;1975;
Mon 12:08.542542;;473;502;;1130;1160;313;3821;415;102;34;;72.7763198354729;75.39120391084461;;580;184;82;313;1975;
Mon 12:09.000000;;473;504;;1132;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:09.867781;;473;504;;1133;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:09.235570;;474;504;;1133;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:09.815272;;474;504;;1134;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:09.248802;;475;504;;1134;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:09.746403;;475;504;;1135;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:09.593366;;476;504;;1135;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:09.330472;;476;504;;1136;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:09.466588;;477;504;;1136;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:09.895176;;477;504;;1137;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:09.309247;;477;504;;1138;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:09.000700;;477;504;;1139;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:09.521164;;477;504;;1140;1169;313;3843;415;102;34;;73.12602743676598;75.39120391084461;;582;184;82;313;1986;
Mon 12:10.000000;;477;505;;1140;1176;314;3860;416;102;34;;73.87466798726129;75.39120391084461;;588;184;82;314;1995;
Mon 12:10.970442;;477;505;;1141;1176;314;3860;416;102;34;;73.87466798726129;75.39120391084461;;588;184;82;314;1995;
Mon 12:10.103055;;477;505;;1142;1176;314;3860;416;102;34;;73.87466798726129;75.39120391084461;;588;184;82;314;1995;
Mon 12:10.616296;;477;505;;1143;1176;314;3860;416;102;34;;73.87466798726129;75.39120391084461;;588;184;82;314;1995;
Mon 12:10.879911;;477;505;;1144;1176;314;3860;416;102;34;;73.87466798726129;75.39120391084461;;588;184;82;314;1995;
Mon 12:10.998255;;477;505;;1144;1176;314;3861;417;103;34;;73.87466798726129;75.90070414831882;;588;185;82;314;1995;
Mon 12:10.806633;;478;505;;1144;1176;314;3861;417;103;34;;73.87466798726129;75.90070414831882;;588;185;82;314;1995;
Mon 12:10.501771;;479;505;;1144;1176;314;3861;417;103;34;;73.87466798726129;75.90070414831882;;588;185;82;314;1995;
Mon 12:10.204903;;479;505;;1145;1176;314;3861;417;103;34;;73.87466798726129;75.90070414831882;;588;185;82;314;1995;
Mon 12:11.000000;;479;506;;1145;1181;316;3875;419;103;34;;73.87466798726129;75.90070414831882;;588;185;82;316;2003;
Mon 12:11.817781;;479;506;;1145;1181;316;3876;420;104;34;;73.87466798726129;76.59770233939729;;588;186;82;316;2003;
Mon 12:11.860295;;479;506;;1145;1181;316;3877;421;105;34;;73.87466798726129;77.05890365039363;;588;187;82;316;2003;
Mon 12:11.542864;;479;506;;1146;1181;316;3877;421;105;34;;73.87466798726129;77.05890365039363;;588;187;82;316;2003;
Mon 12:11.104277;;479;506;;1147;1181;316;3877;421;105;34;;73.87466798726129;77.05890365039363;;588;187;82;316;2003;
Mon 12:11.171401;;479;506;;1148;1181;316;3877;421;105;34;;73.87466798726129;77.05890365039363;;588;187;82;316;2003;
Mon 12:11.551561;;479;506;;1149;1181;316;3877;421;105;34;;73.87466798726129;77.05890365039363;;588;187;82;316;2003;
Mon 12:12.000000;;479;510;;1149;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.218547;;480;510;;1149;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.292811;;480;510;;1150;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.703123;;481;510;;1150;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.378002;;482;510;;1150;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.428927;;482;510;;1151;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.210741;;482;510;;1152;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.385458;;482;510;;1153;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.632064;;483;510;;1153;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.424841;;483;510;;1154;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.808859;;484;510;;1154;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.364826;;485;510;;1154;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.209658;;485;510;;1155;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.803821;;486;510;;1155;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:12.631091;;486;510;;1156;1188;316;3899;421;105;34;;74.21054655395564;77.05890365039363;;591;187;82;316;2014;
Mon 12:13.000000;;486;510;;1156;1192;317;3908;422;105;34;;74.43459940131567;77.05890365039363;;593;187;82;317;2019;
Mon 12:13.242343;;487;510;;1156;1192;317;3908;422;105;34;;74.43459940131567;77.05890365039363;;593;187;82;317;2019;
Mon 12:13.191158;;488;510;;1156;1192;317;3908;422;105;34;;74.43459940131567;77.05890365039363;;593;187;82;317;2019;
Mon 12:13.477941;;488;510;;1157;1192;317;3908;422;105;34;;74.43459940131567;77.05890365039363;;593;187;82;317;2019;
Mon 12:13.596047;;488;510;;1158;1192;317;3908;422;105;34;;74.43459940131567;77.05890365039363;;593;187;82;317;2019;
Mon 12:13.056961;;488;510;;1159;1192;317;3908;422;105;34;;74.43459940131567;77.05890365039363;;593;187;82;317;2019;
Mon 12:14.000000;;488;510;;1159;1198;317;3920;422;105;34;;74.77090181824317;77.05890365039363;;596;187;82;317;2025;
Mon 12:14.217002;;488;510;;1160;1198;317;3920;422;105;34;;74.77090181824317;77.05890365039363;;596;187;82;317;2025;
Mon 12:14.790253;;488;510;;1161;1198;317;3920;422;105;34;;74.77090181824317;77.05890365039363;;596;187;82;317;2025;
Mon 12:14.389027;;489;510;;1161;1198;317;3920;422;105;34;;74.77090181824317;77.05890365039363;;596;187;82;317;2025;
Mon 12:14.002441;;489;510;;1162;1198;317;3920;422;105;34;;74.77090181824317;77.05890365039363;;596;187;82;317;2025;
Mon 12:14.086015;;489;510;;1163;1198;317;3920;422;105;34;;74.77090181824317;77.05890365039363;;596;187;82;317;2025;
Mon 12:14.694885;;489;510;;1164;1198;317;3920;422;105;34;;74.77090181824317;77.05890365039363;;596;187;82;317;2025;
Mon 12:15.000000;;489;513;;1164;1211;319;3954;424;105;34;;75.7599903781663;77.05890365039363;;603;187;82;319;2043;
Mon 12:15.497580;;490;513;;1164;1211;319;3954;424;105;34;;75.7599903781663;77.05890365039363;;603;187;82;319;2043;
Mon 12:15.120476;;490;513;;1164;1211;319;3955;425;106;34;;75.7599903781663;77.43057463142279;;603;188;82;319;2043;
Mon 12:15.268566;;491;513;;1164;1211;319;3955;425;106;34;;75.7599903781663;77.43057463142279;;603;188;82;319;2043;
Mon 12:15.128283;;491;513;;1165;1211;319;3955;425;106;34;;75.7599903781663;77.43057463142279;;603;188;82;319;2043;
Mon 12:15.426976;;491;513;;1165;1211;319;3956;426;107;34;;75.7599903781663;77.79890796854545;;603;189;82;319;2043;
Mon 12:15.946750;;491;513;;1166;1211;319;3956;426;107;34;;75.7599903781663;77.79890796854545;;603;189;82;319;2043;
Mon 12:16.000000;;491;518;;1166;1221;319;3986;426;107;34;;76.49088240284236;77.79890796854545;;609;189;82;319;2058;
Mon 12:16.456122;;491;518;;1167;1221;319;3986;426;107;34;;76.49088240284236;77.79890796854545;;609;189;82;319;2058;
Mon 12:16.317653;;491;518;;1168;1221;319;3986;426;107;34;;76.49088240284236;77.79890796854545;;609;189;82;319;2058;
Mon 12:16.459219;;491;518;;1169;1221;319;3986;426;107;34;;76.49088240284236;77.79890796854545;;609;189;82;319;2058;
Mon 12:16.088394;;491;518;;1170;1221;319;3986;426;107;34;;76.49088240284236;77.79890796854545;;609;189;82;319;2058;
Mon 12:16.381625;;491;518;;1171;1221;319;3986;426;107;34;;76.49088240284236;77.79890796854545;;609;189;82;319;2058;
Mon 12:16.607052;;491;518;;1172;1221;319;3986;426;107;34;;76.49088240284236;77.79890796854545;;609;189;82;319;2058;
Mon 12:16.542327;;492;518;;1172;1221;319;3986;426;107;34;;76.49088240284236;77.79890796854545;;609;189;82;319;2058;
Mon 12:16.632058;;492;518;;1173;1221;319;3986;426;107;34;;76.49088240284236;77.79890796854545;;609;189;82;319;2058;
Mon 12:16.700184;;493;518;;1173;1221;319;3986;426;107;34;;76.49088240284236;77.79890796854545;;609;189;82;319;2058;
Mon 12:17.000000;;493;521;;1173;1226;320;4003;427;107;34;;76.7145425852657;77.79890796854545;;611;189;82;320;2067;
Mon 12:17.463425;;493;521;;1174;1226;320;4003;427;107;34;;76.7145425852657;77.79890796854545;;611;189;82;320;2067;
Mon 12:17.655123;;493;521;;1175;1226;320;4003;427;107;34;;76.7145425852657;77.79890796854545;;611;189;82;320;2067;
Mon 12:17.551986;;493;521;;1175;1226;320;4004;428;108;34;;76.7145425852657;78.26814843752409;;611;190;82;320;2067;
Mon 12:17.158472;;493;521;;1176;1226;320;4004;428;108;34;;76.7145425852657;78.26814843752409;;611;190;82;320;2067;
Mon 12:17.924515;;493;521;;1177;1226;320;4004;428;108;34;;76.7145425852657;78.26814843752409;;611;190;82;320;2067;
Mon 12:17.912697;;493;521;;1178;1226;320;4004;428;108;34;;76.7145425852657;78.26814843752409;;611;190;82;320;2067;
Mon 12:17.092691;;493;521;;1179;1226;320;4004;428;108;34;;76.7145425852657;78.26814843752409;;611;190;82;320;2067;
Mon 12:17.888875;;493;521;;1180;1226;320;4004;428;108;34;;76.7145425852657;78.26814843752409;;611;190;82;320;2067;
Mon 12:17.353919;;494;521;;1180;1226;320;4004;428;108;34;;76.7145425852657;78.26814843752409;;611;190;82;320;2067;
Mon 12:17.592088;;494;521;;1181;1226;320;4004;428;108;34;;76.7145425852657;78.26814843752409;;611;190;82;320;2067;
Mon 12:17.864714;;494;521;;1182;1226;320;4004;428;108;34;;76.7145425852657;78.26814843752409;;611;190;82;320;2067;
Mon 12:18.000000;;494;521;;1182;1233;322;4020;430;108;34;;77.25685363818039;78.26814843752409;;616;190;82;322;2076;
Mon 12:18.037097;;494;521;;1183;1233;322;4020;430;108;34;;77.25685363818039;78.26814843752409;;616;190;82;322;2076;
Mon 12:18.954023;;494;521;;1184;1233;322;4020;430;108;34;;77.25685363818039;78.26814843752409;;616;190;82;322;2076;
Mon 12:18.770874;;495;521;;1184;1233;322;4020;430;108;34;;77.25685363818039;78.26814843752409;;616;190;82;322;2076;
Mon 12:18.521232;;495;521;;1185;1233;322;4020;430;108;34;;77.25685363818039;78.26814843752409;;616;190;82;322;2076;
Mon 12:18.255742;;496;521;;1185;1233;322;4020;430;108;34;;77.25685363818039;78.26814843752409;;616;190;82;322;2076;
Mon 12:18.822056;;496;521;;1185;1233;322;4021;430;108;34;;77.25685363818039;78.5050782806575;;616;191;83;322;2076;
Mon 12:18.790982;;496;521;;1186;1233;322;4021;430;108;34;;77.25685363818039;78.5050782806575;;616;191;83;322;2076;
Mon 12:18.841308;;496;521;;1187;1233;322;4021;430;108;34;;77.25685363818039;78.5050782806575;;616;191;83;322;2076;
Mon 12:18.595862;;497;521;;1187;1233;322;4021;430;108;34;;77.25685363818039;78.5050782806575;;616;191;83;322;2076;
Mon 12:18.468001;;498;521;;1187;1233;322;4021;430;108;34;;77.25685363818039;78.5050782806575;;616;191;83;322;2076;
Mon 12:18.654074;;499;521;;1187;1233;322;4021;430;108;34;;77.25685363818039;78.5050782806575;;616;191;83;322;2076;
Mon 12:19.000000;;499;523;;1187;1242;322;4043;430;108;34;;78.12884283054376;78.5050782806575;;622;191;83;322;2087;
Mon 12:19.452782;;500;523;;1187;1242;322;4043;430;108;34;;78.12884283054376;78.5050782806575;;622;191;83;322;2087;
Mon 12:19.279756;;500;523;;1188;1242;322;4043;430;108;34;;78.12884283054376;78.5050782806575;;622;191;83;322;2087;
Mon 12:19.576219;;500;523;;1189;1242;322;4043;430;108;34;;78.12884283054376;78.5050782806575;;622;191;83;322;2087;
