rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,net_starvation_shortfall,net_congestion_shortfall
0.41051957,0.16594595,0.065096185,0.9032967,0.69,0.05970149,0.0,0.11722323,0.06562942,0.04628913,0.01216566
0.39640796,0.15127935,0.06747462,0.83076924,0.69,0.04477612,0.0,0.11019424,0.067979775,0.046701778,0.012623453
0.46055165,0.19226545,0.075864,0.89666665,0.6666667,0.05970149,0.014925373,0.08455569,0.075861126,0.03590954,0.014447943
0.45542014,0.20002553,0.07068458,0.9230769,0.6561403,0.07462686,0.014925373,0.08927693,0.08851278,0.035870448,0.015153159
0.4477229,0.19807506,0.075066805,0.97692305,0.6666667,0.08955224,0.014925373,0.08633953,0.09214599,0.036163915,0.011684277
0.45798588,0.20291784,0.08335656,0.9128205,0.7157895,0.05970149,0.04477612,0.09011117,0.10364263,0.037086885,0.014193928
0.4720975,0.21968937,0.075181454,0.97692305,0.6846154,0.08955224,0.014925373,0.10422766,0.10110075,0.04019544,0.014639325
0.44900578,0.21337432,0.078531526,0.98,0.6575758,0.104477614,0.014925373,0.12341527,0.10396534,0.042480506,0.019966979
0.4720975,0.21647057,0.09286572,0.9188811,0.7090909,0.08955224,0.029850746,0.1265503,0.10916947,0.040291548,0.027240349
0.44644,0.20391983,0.08352813,0.97692305,0.7090909,0.104477614,0.014925373,0.12039966,0.10628007,0.03884097,0.023593534
0.45798588,0.20552588,0.08424736,1.0,0.6666667,0.104477614,0.014925373,0.11905657,0.11020732,0.03789634,0.021538746
0.4733804,0.2108197,0.08822728,1.0,0.6549342,0.11940298,0.029850746,0.10992214,0.122883864,0.030263629,0.021561088
0.487492,0.21092506,0.10690616,1.0,0.8472222,0.104477614,0.04477612,0.10252323,0.13386804,0.024539601,0.030370295
0.47979474,0.19956703,0.09604774,0.9230769,0.785,0.07462686,0.014925373,0.104489625,0.12959881,0.016709382,0.025026187
0.4528544,0.20188457,0.09815129,0.93190473,0.8357143,0.07462686,0.014925373,0.11611017,0.13651298,0.029397707,0.02550668
0.46183452,0.19162655,0.10330262,0.88472223,0.8142857,0.04477612,0.04477612,0.109296344,0.13050258,0.020665895,0.024104886
0.45157152,0.20374492,0.09310944,1.0,0.825,0.08955224,0.029850746,0.11526623,0.12687917,0.02688261,0.0269493
0.47081462,0.20243438,0.10088132,0.875,0.8428571,0.04477612,0.029850746,0.11692771,0.13424963,0.023370737,0.0306603
0.46183452,0.19200821,0.0980541,0.9625,0.8119048,0.05970149,0.029850746,0.11079028,0.12710007,0.02190725,0.025374433
0.45542014,0.18523689,0.10280887,0.86964285,0.85714287,0.04477612,0.04477612,0.11219396,0.12495683,0.01900247,0.02963106
0.44900578,0.19252901,0.079052754,0.95714283,0.78333336,0.05970149,0.014925373,0.11331234,0.10880467,0.020484256,0.020678636
0.456703,0.22108133,0.07345973,0.9785714,0.75734264,0.08955224,0.014925373,0.12618287,0.10053481,0.022820886,0.020064985
0.4862091,0.22775164,0.08665233,1.0,0.68125,0.11940298,0.014925373,0.128082,0.105830364,0.031025302,0.020946229
0.47594613,0.21227859,0.0861515,0.9302564,0.70625,0.08955224,0.014925373,0.114172615,0.10239378,0.022133783,0.019293182
0.48364335,0.22242574,0.08503587,0.98,0.74444443,0.08955224,0.014925373,0.111965254,0.10414622,0.026383134,0.028966336
0.49518922,0.230263,0.088767216,1.0,0.7587302,0.104477614,0.014925373,0.114047006,0.10388294,0.029114647,0.032207564
0.45542014,0.19079588,0.08475564,0.96666664,0.7090909,0.05970149,0.0,0.11923924,0.094293736,0.02291565,0.027091654
0.48492622,0.18699029,0.09368012,0.87222224,0.7431818,0.04477612,0.029850746,0.10700626,0.08722158,0.016020793,0.025104716
0.5144323,0.19920422,0.11018059,0.8929825,0.7431818,0.04477612,0.029850746,0.10647618,0.093462676,0.019263124,0.030627513
0.50032073,0.19758524,0.105512865,0.8888889,0.7431818,0.04477612,0.029850746,0.10921578,0.08376111,0.018176151,0.022582017
0.5067351,0.19617018,0.11084823,0.8888889,0.75,0.04477612,0.04477612,0.10750578,0.08435796,0.014406343,0.02211663
0.5054522,0.1871271,0.115572825,0.8888889,0.7431818,0.04477612,0.04477612,0.097771086,0.08825702,0.01160574,0.02449132
0.44002566,0.16539654,0.10068513,0.8333333,0.7,0.029850746,0.04477612,0.11285811,0.099440165,0.018750412,0.030166332
0.4323284,0.17833264,0.070113644,0.85,0.6,0.029850746,0.014925373,0.12246625,0.077051036,0.022817535,0.016357414
0.43617705,0.18329795,0.07011511,0.8333333,0.6107692,0.029850746,0.014925373,0.12930927,0.068478,0.02264098,0.014358753
0.42976266,0.1696354,0.07560743,0.85,0.6512821,0.04477612,0.014925373,0.11850825,0.07600445,0.023667345,0.016898612
0.42591405,0.16777855,0.0735216,0.85,0.64666665,0.04477612,0.014925373,0.106437705,0.07923705,0.027544951,0.01935135
0.40795383,0.17872208,0.049454253,0.85,0.5205882,0.04477612,0.0,0.0934683,0.05020773,0.015206242,0.01486628
0.40795383,0.18094881,0.048967298,0.8793651,0.5205882,0.04477612,0.0,0.096066326,0.048260245,0.018548673,0.014542148
0.41051957,0.17069232,0.05779357,0.85714287,0.56715685,0.029850746,0.0,0.10050164,0.04786849,0.01728679,0.01570977
0.44002566,0.20599157,0.06956181,0.92833334,0.58666664,0.07462686,0.014925373,0.090368606,0.051143058,0.016341833,0.017951515
0.41693392,0.19927192,0.06895176,0.9260606,0.6512821,0.07462686,0.014925373,0.10866959,0.051101174,0.038870666,0.017660802
0.42078257,0.19708152,0.07090416,0.9260606,0.6846154,0.07462686,0.014925373,0.101028465,0.04745103,0.038750574,0.018437214
0.41949967,0.1888436,0.07662404,0.9625,0.69769233,0.05970149,0.014925373,0.07526943,0.056034468,0.02610045,0.02378579
0.42078257,0.18088286,0.08524505,0.9625,0.71555555,0.05970149,0.029850746,0.06634738,0.058759794,0.025642807,0.028675089
0.4323284,0.19114818,0.08147364,0.95384616,0.69769233,0.05970149,0.029850746,0.07398281,0.05739905,0.024974333,0.024842748
0.42206544,0.18631697,0.077682465,0.8423077,0.7326923,0.04477612,0.014925373,0.0752974,0.05382203,0.023782948,0.017841522
0.43489417,0.1679407,0.08710001,0.83776224,0.7907692,0.04477612,0.014925373,0.056830283,0.053333446,0.019033542,0.0175422
0.43745992,0.16715094,0.087344564,0.8423077,0.74846154,0.04477612,0.014925373,0.055778526,0.053104118,0.017995697,0.01784709
0.42206544,0.15173669,0.08701155,0.8127273,0.7184615,0.029850746,0.014925373,0.047138393,0.05430054,0.015843725,0.021425333
0.4092367,0.15360871,0.07825427,0.8127273,0.58666664,0.04477612,0.014925373,0.04563631,0.046248734,0.016536184,0.01788296
0.41180244,0.1605436,0.07626596,0.85384613,0.6329412,0.04477612,0.014925373,0.043387707,0.035155892,0.017657377,0.013775826
0.41436818,0.14627488,0.077082425,0.8127273,0.6329412,0.029850746,0.014925373,0.03450995,0.037038878,0.014949793,0.010111268
0.42206544,0.13938978,0.08252797,0.7907692,0.6607843,0.029850746,0.014925373,0.026789622,0.031375483,0.010148857,0.009657019
0.4233483,0.14820638,0.076105595,0.8916084,0.6666667,0.05970149,0.014925373,0.02867385,0.021507254,0.015571961,0.0051567606
0.41180244,0.12640886,0.07377109,0.7090909,0.7,0.04477612,0.014925373,0.03409831,0.016630035,0.021066416,0.0033403344
0.40153944,0.12810792,0.06560054,0.7090909,0.63809526,0.04477612,0.0,0.033110026,0.0135903945,0.019632977,0.0011344765
0.4233483,0.12678239,0.07662495,0.72337663,0.7300752,0.014925373,0.0,0.019965779,0.01723604,0.012322979,0.0031103506
0.456703,0.14469469,0.08868044,0.72337663,0.76944447,0.014925373,0.014925373,0.022200374,0.019019265,0.013644499,0.0070742895
0.4477229,0.1392695,0.09541267,0.72337663,0.76944447,0.014925373,0.029850746,0.019948777,0.05269206,0.013507701,0.019538179
0.42976266,0.1392695,0.08593997,0.72337663,0.6964286,0.014925373,0.029850746,0.014963301,0.051111612,0.011981103,0.019911239
0.5067351,0.13128193,0.12628058,0.7431818,0.7626263,0.029850746,0.029850746,0.023153005,0.020750435,0.016435686,0.008679913
0.5182809,0.14396515,0.12779589,0.8472222,0.7626263,0.04477612,0.029850746,0.030441321,0.02193284,0.021165127,0.008638914
0.5195638,0.14396515,0.12859435,0.8472222,0.76666665,0.04477612,0.029850746,0.026978873,0.019122407,0.019729257,0.007963057
0.52854395,0.15268697,0.12618127,0.94545454,0.72727275,0.05970149,0.014925373,0.029712422,0.01666834,0.021827515,0.0060776514
0.5298268,0.14882597,0.1281002,0.87545455,0.72727275,0.05970149,0.014925373,0.02497926,0.015097109,0.019066745,0.005532534
0.51699805,0.13641898,0.12554297,0.8127273,0.72727275,0.04477612,0.014925373,0.019440822,0.026411379,0.01707206,0.011551209
0.5221296,0.13559578,0.12927431,0.8127273,0.72727275,0.029850746,0.014925373,0.01553221,0.023238907,0.014495909,0.011258539
0.5721616,0.1320327,0.14216067,0.8181818,0.76346153,0.029850746,0.014925373,0.033693064,0.02095173,0.032453615,0.009800584
0.73380375,0.094883695,0.2013551,0.8127273,0.85,0.014925373,0.04477612,0.10320761,0.029629316,0.042172078,0.015154618
0.7325208,0.090606086,0.19481988,0.8127273,0.85,0.014925373,0.04477612,0.119471304,0.019854326,0.052836217,0.0035556282
0.7299551,0.09000907,0.19302884,0.8127273,0.85,0.014925373,0.029850746,0.12671821,0.020229502,0.055225022,0.0027808335
0.7325208,0.09204034,0.19336805,0.8127273,0.85,0.029850746,0.029850746,0.114746355,0.020570792,0.05663867,0.0027908094
0.7325208,0.09204034,0.19336805,0.8127273,0.85,0.029850746,0.029850746,0.12014816,0.021591783,0.058414567,0.0028172208
0.7350866,0.09424823,0.19388059,0.8127273,0.85,0.029850746,0.029850746,0.124885865,0.022270124,0.060734946,0.0028320085
0.7350866,0.09424823,0.19388059,0.8127273,0.85,0.029850746,0.029850746,0.1320386,0.023621509,0.06305279,0.0028783225
0.7350866,0.094558895,0.1925373,0.8127273,0.85,0.04477612,0.029850746,0.1327174,0.022465754,0.062481664,0.0028961808
0.7350866,0.094558895,0.1925373,0.8127273,0.85,0.04477612,0.029850746,0.13805382,0.023473665,0.064188674,0.0029462955
0.73893523,0.094850406,0.19472922,0.8127273,0.85,0.04477612,0.04477612,0.12667619,0.025138654,0.065318584,0.0039719427
0.741501,0.09803777,0.19472922,0.8127273,0.85,0.04477612,0.04477612,0.13510585,0.026474055,0.06890228,0.0040268237
0.7440667,0.10024567,0.19519179,0.8127273,0.85,0.04477612,0.04477612,0.12309221,0.026806993,0.070603445,0.004039267
0.7453496,0.10097536,0.19519179,0.8127273,0.85,0.04477612,0.04477612,0.12837255,0.0278037,0.0722518,0.0040736594
0.7479153,0.10104287,0.19650158,0.8127273,0.85,0.04477612,0.04477612,0.12817432,0.028466465,0.0733419,0.004094213
0.7479153,0.10104287,0.19650158,0.8127273,0.85,0.04477612,0.04477612,0.13253842,0.02978806,0.07550177,0.0041298703
0.74663246,0.10077792,0.19650158,0.8127273,0.85,0.04477612,0.04477612,0.13362631,0.03509279,0.07603762,0.009112812
0.74663246,0.10077792,0.19650158,0.8127273,0.85,0.04477612,0.04477612,0.13688272,0.036079757,0.07763563,0.009133725
0.54906994,0.085963465,0.14924431,0.71428573,0.8233333,0.04477612,0.04477612,0.12564656,0.025539381,0.06598564,0.004170983
0.54906994,0.085963465,0.14924431,0.71428573,0.8233333,0.04477612,0.04477612,0.1277399,0.026165329,0.06684851,0.0040030656
0.5503528,0.08695461,0.14924431,0.71428573,0.8233333,0.04477612,0.04477612,0.12982081,0.026789606,0.06769587,0.0039006055
0.54650414,0.08516356,0.14758594,0.71428573,0.8233333,0.04477612,0.04477612,0.13194568,0.025546523,0.06825256,0.0021730186
0.54522127,0.08516356,0.14340684,0.71428573,0.81904763,0.04477612,0.04477612,0.13536419,0.023925303,0.06907584,0.0020678937
0.54522127,0.08516356,0.14340684,0.71428573,0.81904763,0.04477612,0.04477612,0.13929579,0.024499342,0.06988559,0.0019612564
0.5503528,0.08839817,0.1430782,0.71428573,0.81904763,0.04477612,0.04477612,0.12642238,0.024690388,0.055973507,0.0019253851
0.54906994,0.08839817,0.14178833,0.71428573,0.81904763,0.04477612,0.04477612,0.13162193,0.023794752,0.057027705,0.00185223
0.5503528,0.08702453,0.141866,0.71428573,0.81904763,0.04477612,0.04477612,0.12057287,0.02436534,0.051360544,0.0018532096
0.55291855,0.08746611,0.14212868,0.71428573,0.81904763,0.04477612,0.04477612,0.121860705,0.024555264,0.051591136,0.0018534258
0.55291855,0.088387534,0.14212868,0.71428573,0.81904763,0.04477612,0.04477612,0.12571181,0.025124254,0.05227644,0.0018537521
0.5503528,0.08734276,0.14098057,0.71428573,0.81904763,0.04477612,0.04477612,0.12954493,0.024588374,0.052952338,0.0018536063
0.5516357,0.08659649,0.14157131,0.71428573,0.81904763,0.04477612,0.04477612,0.12303242,0.02501063,0.05339791,0.0018532539
0.5542014,0.08753293,0.14243954,0.71428573,0.81904763,0.04477612,0.04477612,0.12578006,0.025642984,0.05405899,0.0018523526
0.5542014,0.08753293,0.14243954,0.71428573,0.81904763,0.04477612,0.04477612,0.1285167,0.026274135,0.054711644,0.0018510157
0.55676717,0.08753293,0.14307983,0.71428573,0.81904763,0.04477612,0.04477612,0.11540982,0.026694255,0.05514222,0.0018498886
0.5542014,0.08479153,0.14009476,0.6909091,0.81904763,0.04477612,0.04477612,0.11599665,0.027323494,0.055512182,0.0018478527
0.5542014,0.08479153,0.14009476,0.6909091,0.81904763,0.04477612,0.04477612,0.11870546,0.02795163,0.056219403,0.0018454129
0.55805004,0.08620459,0.14222696,0.6909091,0.81904763,0.04477612,0.04477612,0.12050578,0.03050199,0.05668679,0.0026760928
0.55805004,0.08620459,0.14222696,0.6909091,0.81904763,0.04477612,0.04477612,0.1239428,0.031128364,0.057381906,0.0026882766
0.5593329,0.08765981,0.14222696,0.6909091,0.81904763,0.04477612,0.04477612,0.12844218,0.031753723,0.058816355,0.0027000322
0.5593329,0.08765981,0.14222696,0.6909091,0.81904763,0.04477612,0.04477612,0.12970318,0.031961955,0.059044242,0.0027038574
0.56189865,0.08863129,0.14191638,0.6909091,0.81904763,0.04477612,0.04477612,0.13347732,0.032586005,0.059723508,0.0027150575
0.58242464,0.13397436,0.14413889,0.95,0.8155914,0.05970149,0.04477612,0.049548656,0.039902605,0.024404652,0.0033093516
0.58242464,0.1329494,0.14413889,0.95,0.8155914,0.05970149,0.04477612,0.051695723,0.041193552,0.024640702,0.0034996977
0.5875561,0.13753065,0.14413889,0.975,0.8155914,0.07462686,0.04477612,0.057265513,0.04196578,0.024939165,0.0036137227
0.588839,0.13753065,0.14460324,0.975,0.8155914,0.07462686,0.04477612,0.058541685,0.042479664,0.025023622,0.0036896644
0.5939705,0.14125048,0.14582886,1.0,0.8155914,0.07462686,0.04477612,0.06464008,0.04188419,0.02643321,0.0038413703
0.5939705,0.13751914,0.14652848,1.0,0.8155914,0.07462686,0.04477612,0.06428593,0.043003768,0.024067368,0.003954996
0.59525335,0.13856392,0.14652848,1.0,0.8155914,0.07462686,0.04477612,0.065703,0.043698702,0.024147298,0.004030674
0.5926876,0.13482314,0.14652848,0.975,0.8155914,0.07462686,0.04477612,0.06728152,0.045084957,0.02306054,0.004181859
0.5965362,0.13715018,0.14605184,0.975,0.8155914,0.07462686,0.04477612,0.07234978,0.044463247,0.021332938,0.004295099
0.59525335,0.13540527,0.14797555,0.98333335,0.8155914,0.08955224,0.04477612,0.07350164,0.046148,0.022255737,0.0053655473
0.5939705,0.13540527,0.14733423,0.98333335,0.8155914,0.08955224,0.04477612,0.07609121,0.047524277,0.022459954,0.0055162287
0.5965362,0.13602717,0.14783609,0.98333335,0.8155914,0.08955224,0.04477612,0.06389024,0.048597578,0.022617402,0.005629096
0.5978191,0.13659398,0.14783609,0.98333335,0.8155914,0.08955224,0.04477612,0.06625781,0.04932167,0.022721218,0.0057042735
0.5978191,0.13659398,0.14783609,0.98333335,0.8155914,0.08955224,0.04477612,0.07097697,0.050766982,0.022926157,0.005854468
0.59140474,0.13566115,0.14362045,0.98333335,0.8155914,0.08955224,0.04477612,0.073259145,0.051848546,0.023077568,0.005966975
0.59140474,0.13659398,0.14273687,0.98333335,0.8155914,0.08955224,0.04477612,0.07684741,0.051971458,0.023177441,0.006041914
0.5926876,0.13712703,0.14273687,0.98333335,0.8155914,0.08955224,0.04477612,0.08152217,0.053445764,0.023374688,0.0061972886
0.6003849,0.1415649,0.14606404,0.98333335,0.8252688,0.08955224,0.04477612,0.07430522,0.057256836,0.02605625,0.009098781
0.5798589,0.12817854,0.14801796,0.975,0.8252688,0.07462686,0.04477612,0.07318515,0.0602131,0.024495665,0.010642954
0.47081462,0.17213213,0.10227118,0.975,0.73753667,0.08955224,0.029850746,0.05107003,0.077259645,0.017587068,0.015454633
0.45798588,0.17424671,0.0816189,0.975,0.5318182,0.08955224,0.014925373,0.054301094,0.06872462,0.018255675,0.013035264
0.4425914,0.15844235,0.0766827,0.8863636,0.57,0.05970149,0.014925373,0.053277,0.06433936,0.017188977,0.016662404
0.43745992,0.15364414,0.07555533,0.8863636,0.55,0.05970149,0.014925373,0.057484027,0.11646163,0.020088099,0.025632344
0.4284798,0.15884654,0.071787566,0.9727273,0.5654762,0.07462686,0.014925373,0.058062684,0.10746763,0.025374126,0.015617116
0.4323284,0.13455108,0.0794239,0.81904763,0.56666666,0.04477612,0.014925373,0.08250726,0.101442635,0.042415675,0.025746671
0.42463118,0.12890151,0.081599794,0.8084416,0.64385027,0.04477612,0.014925373,0.07735622,0.10656101,0.037909422,0.02504354
0.4233483,0.12904708,0.080114715,0.8084416,0.62436974,0.029850746,0.014925373,0.079651274,0.10796648,0.036467757,0.026487144
0.41949967,0.12815475,0.07295468,0.8084416,0.60892856,0.029850746,0.0,0.07854214,0.09880358,0.036153466,0.018843932
0.41565105,0.12776814,0.06743288,0.82708335,0.56363636,0.029850746,0.0,0.0815459,0.101367794,0.035174042,0.01696513
0.4092367,0.12029238,0.06833508,0.80833334,0.56363636,0.029850746,0.0,0.078769416,0.10140376,0.03494355,0.0173957
0.40667096,0.1152347,0.07301964,0.7895833,0.5964706,0.029850746,0.0,0.08614836,0.11168004,0.03264396,0.020622112
0.4323284,0.13687718,0.0770499,0.83776224,0.65416664,0.04477612,0.0,0.10366974,0.082230896,0.05097436,0.0122960275
0.44900578,0.14700887,0.08508974,0.8663462,0.6666667,0.04477612,0.0,0.116000794,0.094756834,0.051600862,0.019320032
0.45028865,0.15021816,0.08389323,0.90636367,0.65,0.07462686,0.014925373,0.09070442,0.09497578,0.02553612,0.020061806
0.46055165,0.14909509,0.08819611,0.8955128,0.73151517,0.05970149,0.0,0.0896795,0.10202295,0.027627673,0.023128029
0.43489417,0.1613069,0.08187074,0.9188811,0.68051946,0.08955224,0.0,0.07552546,0.10768811,0.020629285,0.025818791
0.43104553,0.16680996,0.071463145,0.9727273,0.60892856,0.07462686,0.0,0.077536836,0.09665748,0.021399293,0.01711766
0.43617705,0.16451937,0.07965735,0.90909094,0.65267855,0.07462686,0.0,0.08006793,0.099808484,0.019854376,0.016410135
0.4425914,0.17452106,0.0775615,1.0,0.6168831,0.08955224,0.0,0.08643537,0.09695979,0.02432675,0.014695868
0.44002566,0.18259522,0.07945301,1.0,0.68125,0.08955224,0.0,0.09956852,0.09302973,0.029923275,0.016252808
0.4387428,0.18136388,0.08144985,1.0,0.68125,0.08955224,0.0,0.10029512,0.09337414,0.0297693,0.016657386
0.41949967,0.16722564,0.07600521,1.0,0.68125,0.08955224,0.0,0.08643885,0.11935316,0.025525846,0.01597879
0.41180244,0.16775593,0.0700473,1.0,0.6666667,0.08955224,0.0,0.0868803,0.1145035,0.025718391,0.01577041
0.40538806,0.16208404,0.07039128,1.0,0.64666665,0.08955224,0.0,0.08781344,0.11350525,0.025909152,0.017693602
0.3887107,0.15824214,0.06814896,1.0,0.63461536,0.08955224,0.0,0.09709727,0.10989439,0.032823704,0.014946248
0.38357922,0.16080081,0.06351571,0.97692305,0.58076924,0.08955224,0.014925373,0.099098705,0.10379641,0.032150667,0.014452249
0.36946762,0.15326205,0.06675557,0.97692305,0.6021978,0.08955224,0.014925373,0.09737246,0.113321215,0.0315569,0.014545549
0.38614497,0.15829113,0.07050402,1.0,0.63809526,0.104477614,0.014925373,0.09939662,0.11255583,0.03552916,0.016878108
0.40667096,0.17440495,0.07859381,1.0,0.6646154,0.11940298,0.014925373,0.10618881,0.12307414,0.040087305,0.027150825
0.43745992,0.15264593,0.09118318,0.8525,0.828022,0.04477612,0.04477612,0.1347586,0.13908054,0.05620256,0.04000291
0.44130853,0.14452572,0.09191889,0.785,0.8363636,0.029850746,0.05970149,0.13370244,0.13205291,0.05206221,0.04024078
0.4477229,0.14651723,0.09342541,0.785,0.85064936,0.04477612,0.05970149,0.13491227,0.12836702,0.05621144,0.041246258
0.44130853,0.1452648,0.08198396,0.8277193,0.7076923,0.029850746,0.029850746,0.13436292,0.11920123,0.055100057,0.03466944
0.45413727,0.15638284,0.088732146,0.89017546,0.75846153,0.05970149,0.04477612,0.14074083,0.12034265,0.05924596,0.039538067
0.45028865,0.15485527,0.09446033,0.79571426,0.87636364,0.04477612,0.05970149,0.14052193,0.11296948,0.058507897,0.044361148
0.4130853,0.14794704,0.09568982,0.82564104,0.86964285,0.04477612,0.04477612,0.1369965,0.08694879,0.06363843,0.029243356
0.41693392,0.1581823,0.083650514,0.8925,0.7392857,0.05970149,0.029850746,0.13922423,0.07489537,0.06735566,0.025162308
0.41051957,0.15350434,0.07615011,0.8902098,0.65,0.05970149,0.029850746,0.1362482,0.064918265,0.06815024,0.02010614
0.3951251,0.14817896,0.06427082,0.95384616,0.435,0.05970149,0.029850746,0.1277123,0.05817033,0.07137791,0.017155858
0.4182168,0.16200376,0.06763574,1.0,0.54888886,0.08955224,0.014925373,0.053567916,0.056250285,0.018523011,0.013808015
0.41693392,0.16264153,0.06936738,1.0,0.54888886,0.08955224,0.014925373,0.056276005,0.048331838,0.019462267,0.014282866
0.42591405,0.16885975,0.07080832,1.0,0.54888886,0.08955224,0.014925373,0.05635036,0.043283127,0.019337967,0.013772335
0.42206544,0.17278165,0.058417886,0.97692305,0.46153846,0.08955224,0.014925373,0.053196494,0.030962443,0.01810664,0.007810199
0.4336113,0.17531079,0.06286981,1.0,0.48846152,0.104477614,0.014925373,0.051923215,0.030318111,0.0198999,0.007843857
0.43104553,0.17221709,0.06325809,0.97692305,0.48846152,0.08955224,0.014925373,0.0496833,0.026067387,0.018183613,0.007867902
0.42463118,0.16094698,0.06814608,0.90833336,0.53846157,0.05970149,0.014925373,0.044755924,0.027918654,0.015773103,0.007898268
0.40282232,0.16615967,0.052517325,0.90416664,0.4649123,0.05970149,0.014925373,0.039098594,0.025705352,0.0134619605,0.0055883084
0.42078257,0.17504239,0.069237225,1.0,0.6354167,0.07462686,0.014925373,0.042421106,0.029871825,0.019887656,0.011951006
0.42206544,0.17125373,0.0679775,0.975,0.59539473,0.07462686,0.014925373,0.039105114,0.026458668,0.016728189,0.0071321335
0.41565105,0.16320217,0.06932493,0.96666664,0.6125,0.05970149,0.014925373,0.038602185,0.026132349,0.016245522,0.006735602
0.43617705,0.17215244,0.07264536,0.8955128,0.6549342,0.05970149,0.014925373,0.027273927,0.018605107,0.012357339,0.0048794392
0.44515714,0.18163806,0.07620929,1.0,0.7,0.08955224,0.014925373,0.059510674,0.025397187,0.039095063,0.011041149
0.44002566,0.16604458,0.079191916,1.0,0.57,0.07462686,0.014925373,0.06746343,0.019195799,0.04500991,0.008651025
0.456703,0.17313705,0.08185333,0.95,0.63666666,0.05970149,0.014925373,0.061770372,0.02054052,0.0397567,0.010829928
0.45157152,0.15894616,0.080401175,0.87636364,0.64666665,0.05970149,0.014925373,0.049707964,0.019228758,0.034958508,0.008570253
0.43617705,0.15290199,0.08203882,0.87636364,0.64666665,0.05970149,0.014925373,0.047618743,0.019704781,0.03397233,0.008517314
0.4284798,0.15385251,0.08137404,0.8525,0.6666667,0.04477612,0.014925373,0.04311525,0.018778907,0.030473296,0.00926204
0.61449647,0.15527129,0.13270731,0.8902098,0.81666666,0.05970149,0.029850746,0.036178917,0.020746179,0.022598192,0.013544925
0.6286081,0.15577272,0.13716795,0.89350647,0.81666666,0.05970149,0.04477612,0.033293948,0.023521276,0.021115517,0.015601807
0.6080821,0.13988632,0.13965861,0.84,0.81666666,0.04477612,0.04477612,0.02940665,0.02279818,0.01782904,0.015256628
0.5875561,0.14266984,0.13788469,0.84,0.81666666,0.04477612,0.04477612,0.0391235,0.020756759,0.028160192,0.01449519
0.60295063,0.14977589,0.14037529,0.88899523,0.81666666,0.05970149,0.04477612,0.040412,0.01827905,0.031438433,0.013159818
0.60295063,0.1401049,0.14912853,0.84,0.8333333,0.04477612,0.04477612,0.032211915,0.017893655,0.027114324,0.012914155
0.609365,0.14254099,0.15110731,0.8638095,0.87222224,0.04477612,0.04477612,0.029887091,0.016112685,0.026398249,0.0123294685
0.62475944,0.14548184,0.15697792,0.87636364,0.87222224,0.05970149,0.04477612,0.02642233,0.015591352,0.024315983,0.0119926995
0.67350864,0.2370724,0.14411782,0.94346404,0.82564104,0.11940298,0.014925373,0.091563694,0.0993063,0.036516245,0.044143572
0.7299551,0.2514813,0.17719787,1.0,0.87606835,0.14925373,0.04477612,0.08431731,0.092612565,0.035003044,0.034873422
0.7568954,0.27853537,0.19150116,1.0,0.90833336,0.1641791,0.05970149,0.101848766,0.09751619,0.039116032,0.042046633
0.76330984,0.28510824,0.19408736,1.0,0.90833336,0.17910448,0.05970149,0.10135623,0.093588725,0.039112076,0.039220404
0.6914689,0.25489852,0.19301033,1.0,0.89666665,0.1641791,0.05970149,0.19444557,0.11225,0.0925864,0.04065337
0.70301473,0.27165237,0.19683711,1.0,0.9128205,0.17910448,0.05970149,0.20475057,0.123074874,0.099152945,0.041424584
0.6876203,0.25374553,0.20670666,1.0,0.9357466,0.14925373,0.08955224,0.20535645,0.12493949,0.09320968,0.0451678
0.6722258,0.25332594,0.19916938,1.0,0.9823529,0.14925373,0.08955224,0.2060575,0.1307046,0.09109787,0.044527277
0.6876203,0.25521177,0.20631403,1.0,0.94007355,0.1641791,0.11940298,0.20821027,0.1375394,0.08761897,0.04771431
0.6760744,0.26338202,0.21924509,1.0,1.0,0.1641791,0.104477614,0.17303753,0.16836971,0.06934224,0.06775819
0.6786401,0.2642139,0.21807118,1.0,0.98125,0.17910448,0.11940298,0.17233936,0.16791375,0.06973675,0.06583059
0.679923,0.262979,0.21954054,1.0,0.98,0.17910448,0.104477614,0.17865224,0.17359842,0.073298186,0.06931478
0.679923,0.2626387,0.22374956,1.0,1.0,0.14925373,0.104477614,0.19382912,0.17366849,0.07693698,0.068054594
0.6876203,0.2590433,0.22415681,1.0,1.0,0.1641791,0.07462686,0.18715553,0.17720729,0.07608141,0.06833543
0.6632457,0.24451987,0.22415681,1.0,1.0,0.14925373,0.07462686,0.18863428,0.17833014,0.07524403,0.068513915
0.6658114,0.24285845,0.22462817,1.0,1.0,0.13432837,0.07462686,0.1960422,0.18378954,0.07639406,0.071529336
0.6170622,0.26158065,0.1978254,1.0,1.0,0.1641791,0.08955224,0.15192658,0.17632765,0.06623276,0.059772816
0.60679924,0.26490963,0.18145725,1.0,0.92833334,0.1641791,0.07462686,0.15761833,0.1711668,0.06496519,0.052768454
0.6132136,0.25483,0.18758163,1.0,0.9785714,0.14925373,0.08955224,0.161849,0.17490456,0.063346915,0.053833198
0.61449647,0.24127217,0.20355797,1.0,1.0,0.13432837,0.11940298,0.1561987,0.18547787,0.05731543,0.062383797
