episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
339,0.9331843242437788,-5.890070402432023,-3.957998812424234,-1.128020671353534,0.014056,0.1,0.026131,0.2,1422,820,1396,33555,38107,38098,0,0,0,0,4062,4044,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
340,0.9417001637635849,-5.897487154652973,-3.9616870006054437,-1.1288841028376084,0.014021,0.1,0.025975,0.2,1213,745,1451,33585,38308,38305,0,0,0,0,4094,4091,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
341,0.9380573487464344,-5.915181511485833,-3.965474028026453,-1.1346114919702708,0.013985,0.1,0.02582,0.2,1282,781,1349,33305,38045,38035,0,0,0,0,4009,4006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
342,0.9474773531705561,-5.901009822335553,-3.9596230512925703,-1.1302846710552004,0.01395,0.1,0.025665,0.2,1107,644,1377,33338,38309,38298,0,0,0,0,3945,3927,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
343,0.942665319945339,-5.904366207311767,-3.962082176927115,-1.1300512451002613,0.013915,0.1,0.025511,0.2,1197,733,1442,33662,38712,38703,0,0,0,0,4013,4016,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
344,0.9425984608420099,-5.9063429068313456,-3.9656250883222866,-1.1307398375854532,0.01388,0.1,0.025359,0.2,1252,650,1297,33135,38021,38009,0,0,0,0,4094,4080,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
345,0.9441435041292958,-5.911778168419438,-3.968980788987065,-1.1308506830310923,0.013846,0.1,0.025207,0.2,1159,728,1322,33783,38687,38682,0,0,0,0,4009,3996,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
346,0.9424206111443978,-5.901160680974392,-3.9688415304229085,-1.126099916351754,0.013811,0.1,0.025056,0.2,1287,635,1399,33380,38283,38273,0,0,0,0,3977,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
347,0.9407320095505788,-5.887527639151972,-3.964958463006659,-1.122728343877794,0.013777,0.1,0.024906,0.2,1312,649,1423,33087,37934,37928,0,0,0,0,3921,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
348,0.9399774534596752,-5.903233947312408,-3.9717259275424364,-1.1246271670504875,0.013743,0.1,0.024757,0.2,1257,713,1380,32821,37966,37959,0,0,0,0,3857,3837,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
349,0.9441023211747986,-5.9009988954090105,-3.9700352781261303,-1.1215576089188264,0.013709,0.1,0.024609,0.2,1203,685,1516,33776,38751,38744,0,0,0,0,4052,4060,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
350,0.9350454980842912,-5.918417019045553,-3.9751230659641386,-1.1234351931199076,0.013675,0.1,0.024462,0.2,1356,814,1390,33408,38158,38148,0,0,0,0,4098,4108,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
351,0.9390614751654642,-5.906411353644847,-3.972749491054907,-1.1180204497222692,0.013641,0.1,0.024315,0.2,1386,658,1468,33542,38439,38430,0,0,0,0,4080,4060,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
352,0.9413611626098918,-5.90340983746974,-3.97265303531896,-1.1171723780769058,0.013608,0.1,0.02417,0.2,1227,734,1354,33442,38376,38368,0,0,0,0,4150,4141,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
353,0.9399634872654357,-5.915420009683366,-3.975220006399497,-1.1197688092788964,0.013575,0.1,0.024025,0.2,1222,784,1460,33413,38389,38384,0,0,0,0,4075,4075,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
354,0.9358542331434706,-5.934022304540248,-3.983027051655641,-1.1262115257439562,0.013541,0.1,0.023881,0.2,1316,835,1356,33533,38302,38298,0,0,0,0,3996,3981,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
355,0.942838091774262,-5.940137755318432,-3.989919757351543,-1.127333437848817,0.013508,0.1,0.023738,0.2,1202,684,1374,32994,37930,37926,0,0,0,0,3977,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
356,0.9470793059974786,-5.937576755673231,-3.989642453719076,-1.125308614092877,0.013476,0.1,0.023596,0.2,1134,629,1571,33314,38345,38337,0,0,0,0,4055,4070,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
357,0.9464673257776706,-5.934677954753241,-3.990365168874502,-1.1242690924907779,0.013443,0.1,0.023455,0.2,1110,666,1454,33176,38188,38180,0,0,0,0,4008,4012,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
358,0.9454073313605894,-5.927282839075306,-3.990767127864336,-1.119699666596129,0.01341,0.1,0.023314,0.2,1204,604,1563,33118,38024,38020,0,0,0,0,4036,4022,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
359,0.9343344668813386,-5.943040099263917,-3.9964489528434943,-1.1254809347348795,0.013378,0.1,0.023175,0.2,1332,850,1356,33229,38079,38074,0,0,0,0,4026,4017,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
360,0.9393948481122739,-5.953181912597049,-4.002103572557512,-1.1298522335392551,0.013346,0.1,0.023036,0.2,1179,842,1505,33347,38366,38359,0,0,0,0,3923,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
361,0.9395873091603053,-5.950079465859965,-4.002070098954392,-1.1293587077610587,0.013314,0.1,0.022898,0.2,1359,667,1588,33536,38493,38490,0,0,0,0,4018,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
362,0.93837628319656,-5.94952779504891,-4.0022463540752335,-1.1293728536162977,0.013282,0.1,0.022761,0.2,1369,666,1362,33023,37616,37609,0,0,0,0,4058,4051,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
363,0.945380557648832,-5.952308473709147,-4.004551460892182,-1.1292758964031036,0.01325,0.1,0.022625,0.2,1210,602,1542,33175,38011,38005,0,0,0,0,4059,4069,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
364,0.9426172987558087,-5.942109660674517,-4.001545347119296,-1.1253296197561493,0.013219,0.1,0.02249,0.2,1177,737,1462,33355,38417,38410,0,0,0,0,4002,4003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
365,0.9383137103710074,-5.945914926381007,-3.9994924519148745,-1.1263661097977191,0.013187,0.1,0.022355,0.2,1239,841,1628,33719,38573,38564,0,0,0,0,4049,4050,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
366,0.939849396679469,-5.950520335075731,-4.002873701472497,-1.1254974914101157,0.013156,0.1,0.022221,0.2,1272,717,1504,33067,37865,37856,0,0,0,0,4004,3999,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
367,0.9409069269221614,-5.970593960261287,-4.005433885702181,-1.1309586179208866,0.013125,0.1,0.022088,0.2,1209,777,1292,33608,38558,38549,0,0,0,0,4020,4014,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
368,0.9470212637792904,-5.964978322225552,-4.004196520956898,-1.1281844028635724,0.013094,0.1,0.021956,0.2,1054,705,1433,33202,38312,38306,0,0,0,0,4159,4155,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
369,0.940803254303148,-5.961915607963404,-4.007404783015722,-1.1264803238141263,0.013063,0.1,0.021825,0.2,1222,728,1423,32941,37898,37893,0,0,0,0,3987,3975,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
370,0.9393197439452491,-5.9741369214494595,-4.010371812184746,-1.1290628526026902,0.013032,0.1,0.021694,0.2,1239,818,1518,33899,38628,38624,0,0,0,0,4022,4016,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
371,0.935960738546249,-5.994509262968414,-4.01954222978426,-1.132817078944784,0.013002,0.1,0.021564,0.2,1260,880,1426,33417,38383,38378,0,0,0,0,3990,3989,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
372,0.9426745860331174,-5.999826855908403,-4.022672519584058,-1.132572602381914,0.012971,0.1,0.021435,0.2,1214,697,1274,33336,38309,38304,0,0,0,0,3989,3989,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
373,0.9452194216607795,-5.992668759287229,-4.023231016400494,-1.1271913123331847,0.012941,0.1,0.021307,0.2,1320,510,1209,33406,38138,38134,0,0,0,0,4092,4089,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
374,0.9416269673762286,-5.996509231240741,-4.029378398259692,-1.128281482613829,0.012911,0.1,0.021179,0.2,1163,773,1341,33166,38236,38230,0,0,0,0,4025,4020,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
375,0.9440389294403893,-6.001897228391412,-4.0344333727290875,-1.128605779643137,0.012881,0.1,0.021052,0.2,1113,750,1409,33291,38455,38451,0,0,0,0,4178,4197,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
376,0.9437201811164798,-6.006223849286918,-4.040180246468099,-1.1279019571365945,0.012851,0.1,0.020926,0.2,1204,648,1308,32907,37861,37856,0,0,0,0,4055,4055,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
377,0.9423415887431661,-6.014820642585209,-4.042610864541919,-1.1311468530279518,0.012821,0.1,0.020801,0.2,1111,819,1400,33473,38585,38580,0,0,0,0,4073,4062,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
378,0.9384876188169764,-6.026975349885513,-4.0468782997812305,-1.1361983754773752,0.012792,0.1,0.020677,0.2,1162,870,1476,33034,37907,37901,0,0,0,0,4053,4036,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
379,0.943834128085954,-6.019460501857732,-4.04438228628929,-1.1330958494512708,0.012762,0.1,0.020553,0.2,1118,743,1422,33134,38138,38125,0,0,0,0,4057,4048,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
380,0.9442832970751752,-6.016575114864081,-4.044665166803091,-1.1310382464809363,0.012733,0.1,0.02043,0.2,1164,680,1299,33096,37959,37945,0,0,0,0,3881,3884,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
381,0.9369823550594166,-6.018262694420001,-4.046810811545676,-1.127561841740932,0.012704,0.1,0.020308,0.2,1279,821,1567,33324,37923,37916,0,0,0,0,4053,4048,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
382,0.942279155688804,-6.022281879445774,-4.0474000237003285,-1.1275997616489482,0.012675,0.1,0.020186,0.2,1263,643,1502,33021,37723,37714,0,0,0,0,3940,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
383,0.9459621196253852,-6.015822310530903,-4.047776715372837,-1.1235692720546304,0.012646,0.1,0.020065,0.2,1100,706,1492,33421,38561,38551,0,0,0,0,4089,4099,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
384,0.9388495681381958,-6.018103020808048,-4.04949610148616,-1.1240698017057433,0.012617,0.1,0.019945,0.2,1290,749,1525,33344,38020,38012,0,0,0,0,4078,4060,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
385,0.9481057083720791,-6.012773405217904,-4.048520214538758,-1.1204284493995003,0.012588,0.1,0.019826,0.2,1051,679,1428,33337,38339,38327,0,0,0,0,4082,4062,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
386,0.9347002585533041,-6.027936984337389,-4.058298882222479,-1.1243662200569966,0.01256,0.1,0.019707,0.2,1326,846,1419,33262,38088,38086,0,0,0,0,4006,4005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
387,0.9494483631759811,-6.008299804154923,-4.055033249349786,-1.116854868279411,0.012531,0.1,0.019589,0.2,1118,559,1428,33174,38102,38092,0,0,0,0,4131,4138,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
388,0.9400766006212491,-6.021981047567689,-4.059562905696555,-1.118890321166072,0.012503,0.1,0.019472,0.2,1291,696,1453,33159,37781,37776,0,0,0,0,3965,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
389,0.9405353613988862,-6.029278355185898,-4.065354689301613,-1.1179076346684313,0.012475,0.1,0.019355,0.2,1205,781,1391,33398,38301,38291,0,0,0,0,4013,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
390,0.9472779539460037,-6.023144995721106,-4.06588427476728,-1.114442199453133,0.012447,0.1,0.019239,0.2,1175,604,1431,33743,38513,38502,0,0,0,0,3932,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
391,0.9419568822553898,-6.027409071589439,-4.06505184274395,-1.114775748301285,0.012419,0.1,0.019124,0.2,1279,646,1522,33165,37859,37849,0,0,0,0,4035,4043,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
392,0.9406032067711748,-6.032107551698154,-4.068175262557473,-1.1151150039014073,0.012391,0.1,0.01901,0.2,1273,720,1430,33554,38448,38444,0,0,0,0,4031,4031,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
393,0.9378637299668726,-6.046354405919894,-4.0739636388170535,-1.118139968705331,0.012364,0.1,0.018896,0.2,1309,773,1406,33507,38431,38425,0,0,0,0,4025,4025,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
394,0.9447709980605699,-6.046731926004062,-4.075316961371834,-1.1176053392435785,0.012336,0.1,0.018783,0.2,1136,715,1415,33515,38491,38485,0,0,0,0,3933,3933,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
395,0.9382977454371944,-6.067760055798239,-4.083971605385087,-1.1213879710319008,0.012309,0.1,0.018671,0.2,1287,782,1524,33532,38377,38371,0,0,0,0,4139,4133,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
396,0.9431752851826076,-6.064698805464748,-4.086920414137714,-1.1205045262922546,0.012282,0.1,0.018559,0.2,1152,726,1527,33049,37768,37762,0,0,0,0,4083,4083,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
397,0.9387995292271479,-6.078790624267857,-4.090985933493916,-1.124491986134159,0.012254,0.1,0.018448,0.2,1178,850,1430,33137,38039,38031,0,0,0,0,3972,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
398,0.9404491697527178,-6.0927547009543455,-4.098085164042892,-1.1258540218448903,0.012227,0.1,0.018337,0.2,1203,791,1357,33484,38390,38379,0,0,0,0,4084,4092,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
399,0.9402922880019049,-6.099842899932956,-4.0997639368894,-1.1266130618177825,0.0122,0.1,0.018228,0.2,1304,702,1254,33597,38161,38155,0,0,0,0,3939,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
400,0.9427165116559971,-6.091639447564147,-4.098007090432474,-1.124127539478314,0.012174,0.1,0.018118,0.2,1218,679,1594,33116,37797,37790,0,0,0,0,4068,4072,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
401,0.9348368693171688,-6.105738798577062,-4.103750657970664,-1.12810276267519,0.012147,0.1,0.01801,0.2,1394,799,1450,33654,38228,38219,0,0,0,0,4000,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
402,0.9432157977321847,-6.1012937912942045,-4.101942192928351,-1.1252239007021259,0.01212,0.1,0.017902,0.2,1226,692,1563,33777,38597,38592,0,0,0,0,4057,4057,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
403,0.9359461480927449,-6.117512957023865,-4.107320578086104,-1.1305799740424594,0.012094,0.1,0.017795,0.2,1438,703,1690,33425,37915,37907,0,0,0,0,4138,4144,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
404,0.9467136080198109,-6.1233927830147765,-4.110974056433232,-1.1306729825425406,0.012068,0.1,0.017689,0.2,1184,602,1558,33517,38470,38465,0,0,0,0,3933,3943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
405,0.944459578074397,-6.11632267955046,-4.109178496050593,-1.1255012998418543,0.012042,0.1,0.017583,0.2,1145,690,1414,33039,38072,38067,0,0,0,0,4080,4100,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
406,0.9351429692925511,-6.136073317308804,-4.116467450667908,-1.1298427934503037,0.012015,0.1,0.017477,0.2,1341,807,1356,33119,37781,37777,0,0,0,0,4063,4065,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
407,0.9416381021107704,-6.131147125670475,-4.116652037164303,-1.126951734642318,0.011989,0.1,0.017373,0.2,1200,741,1647,33258,38185,38175,0,0,0,0,4053,4052,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
408,0.9317071726710281,-6.152677617768021,-4.126335417279552,-1.131361656565011,0.011964,0.1,0.017269,0.2,1436,871,1591,33781,38610,38602,0,0,0,0,4155,4140,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
409,0.9471940235563454,-6.146793043062472,-4.128263415714778,-1.1275969767422733,0.011938,0.1,0.017165,0.2,1124,629,1444,33197,38326,38319,0,0,0,0,3991,4001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
410,0.9404512538153091,-6.163954764703357,-4.134568426241521,-1.1326429785088914,0.011912,0.1,0.017063,0.2,1326,664,1487,33418,38081,38076,0,0,0,0,4004,4022,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
411,0.9436932272095157,-6.16344490033827,-4.134125292023996,-1.1303665900314608,0.011887,0.1,0.016961,0.2,1206,697,1514,33797,38705,38696,0,0,0,0,4096,4096,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
412,0.9424926746973689,-6.162882992127798,-4.132441669078843,-1.1279035738217804,0.011861,0.1,0.016859,0.2,1240,703,1312,33787,38489,38484,0,0,0,0,3988,3998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
413,0.9445409354973947,-6.158201314261187,-4.129567926109093,-1.12761465362893,0.011836,0.1,0.016758,0.2,1130,722,1405,33394,38648,38639,0,0,0,0,4011,4028,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
414,0.9403669724770642,-6.171182684290555,-4.134820539874833,-1.1294420760830561,0.011811,0.1,0.016658,0.2,1212,777,1335,33354,38252,38239,0,0,0,0,4021,4011,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
415,0.9417348218016834,-6.178409171587119,-4.1400075756030255,-1.13048573268583,0.011786,0.1,0.016558,0.2,1107,845,1479,33502,38114,38107,0,0,0,0,4105,4113,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
416,0.9383262529336621,-6.185449511535297,-4.142487204946519,-1.1312830174862016,0.011761,0.1,0.016459,0.2,1381,695,1474,33661,38332,38327,0,0,0,0,3990,3985,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
417,0.9477795201041451,-6.1752970887056104,-4.1425717658817,-1.1271624772066564,0.011736,0.1,0.01636,0.2,1224,541,1401,33799,38647,38640,0,0,0,0,4017,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
418,0.9488922155688623,-6.173246741696741,-4.143476338589552,-1.1269151101895125,0.011711,0.1,0.016263,0.2,969,738,1293,33400,38645,38637,0,0,0,0,4101,4100,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
419,0.9399964283588309,-6.176924659373,-4.146196984374594,-1.1269206201331032,0.011686,0.1,0.016165,0.2,1236,780,1401,33598,38458,38452,0,0,0,0,4025,4024,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
420,0.9411956973910977,-6.189702146246004,-4.150043363290054,-1.1292676485760484,0.011662,0.1,0.016068,0.2,1174,805,1436,33654,38340,38332,0,0,0,0,4021,4028,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
421,0.9436302480629467,-6.194031448296284,-4.149021918795198,-1.1295157533428826,0.011637,0.1,0.015972,0.2,1264,613,1438,33298,37973,37967,0,0,0,0,4034,4020,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
422,0.9385303323893278,-6.1983411181981785,-4.1542862510675,-1.1288107606917925,0.011613,0.1,0.015877,0.2,1335,727,1587,33545,38323,38314,0,0,0,0,4148,4158,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
423,0.9447794161542594,-6.2004824064381365,-4.153009404297218,-1.128009496591682,0.011588,0.1,0.015782,0.2,1256,594,1319,33502,38585,38576,0,0,0,0,4111,4098,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
424,0.9381671400807295,-6.205952559676268,-4.157223210238965,-1.1281600307837403,0.011564,0.1,0.015687,0.2,1286,782,1329,33445,38194,38187,0,0,0,0,3984,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
425,0.942613857823884,-6.217539575115335,-4.162402801846735,-1.1306668583313622,0.01154,0.1,0.015593,0.2,1196,718,1352,33353,38238,38232,0,0,0,0,4092,4085,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
426,0.9410102224894769,-6.218633301177516,-4.165653489047536,-1.1325532295201048,0.011516,0.1,0.0155,0.2,1196,766,1256,33260,38117,38110,0,0,0,0,3980,3976,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
427,0.9354761333653154,-6.22839704214799,-4.17023376258647,-1.1327345488455258,0.011492,0.1,0.015407,0.2,1306,846,1497,33352,38093,38085,0,0,0,0,4080,4067,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
428,0.9351011235955056,-6.244020082885455,-4.175718487715306,-1.134731434983663,0.011469,0.1,0.015315,0.2,1331,835,1644,33375,38277,38270,0,0,0,0,3973,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
429,0.9357488499910389,-6.256364339297405,-4.177645829886464,-1.1380986423484754,0.011445,0.1,0.015223,0.2,1317,834,1402,33478,38156,38148,0,0,0,0,4044,4042,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
430,0.9453380058106449,-6.25936522138888,-4.176282428492786,-1.140455051952803,0.011421,0.1,0.015132,0.2,1208,617,1448,33387,38317,38311,0,0,0,0,4033,4036,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
431,0.9436501008398303,-6.247267624733285,-4.17056410209467,-1.136708129318747,0.011398,0.1,0.015042,0.2,1253,619,1455,33221,38223,38218,0,0,0,0,3963,3961,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
432,0.9385784343403766,-6.25760764332672,-4.1765884412430925,-1.1385928777857184,0.011375,0.1,0.014952,0.2,1350,679,1147,33034,37894,37888,0,0,0,0,3985,3989,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
433,0.9375836069560988,-6.272749246731527,-4.181889422824171,-1.1438488354685694,0.011351,0.1,0.014862,0.2,1258,795,1323,32892,37963,37958,0,0,0,0,3938,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
434,0.9438593359514459,-6.275914482297505,-4.185467096462891,-1.1443178202820778,0.011328,0.1,0.014773,0.2,1223,664,1295,33612,38440,38431,0,0,0,0,4059,4067,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
435,0.9364073295283869,-6.287394459371161,-4.192471521207653,-1.1485267079115813,0.011305,0.1,0.014685,0.2,1347,770,1412,33290,38260,38256,0,0,0,0,4055,4055,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
436,0.9410561271384944,-6.2843230505086956,-4.18826617270158,-1.1483477189701803,0.011282,0.1,0.014597,0.2,1226,762,1636,33727,38736,38733,0,0,0,0,4054,4074,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
437,0.9394687707040896,-6.293290664327083,-4.189969405954968,-1.150400251571278,0.011259,0.1,0.014509,0.2,1339,671,1542,33206,38118,38105,0,0,0,0,4024,4024,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
438,0.9436546832668716,-6.286898297640167,-4.18909698119406,-1.1482065823759664,0.011236,0.1,0.014423,0.2,1216,635,1540,32851,37522,37520,0,0,0,0,4106,4095,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
439,0.9356992481203008,-6.301541131121232,-4.191891892741349,-1.1519352975950758,0.011213,0.1,0.014336,0.2,1341,797,1479,33250,38236,38233,0,0,0,0,4040,4056,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
440,0.9401605817300409,-6.3068995101114975,-4.193632036816892,-1.1523923811076098,0.011191,0.1,0.01425,0.2,1316,659,1434,33005,37877,37874,0,0,0,0,4023,4033,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
441,0.9397841769510523,-6.308407903787352,-4.194799310236222,-1.1523733703586398,0.011168,0.1,0.014165,0.2,1389,631,1462,33546,38015,38002,0,0,0,0,3971,3973,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
442,0.9327339623761202,-6.326412133165596,-4.200293344844655,-1.1570654715707587,0.011146,0.1,0.01408,0.2,1345,922,1639,33702,38728,38721,0,0,0,0,4017,4030,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
443,0.93613074204947,-6.327992146676462,-4.2003963757392535,-1.1558515563335348,0.011123,0.1,0.013996,0.2,1286,883,1570,33960,38813,38810,0,0,0,0,4085,4082,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
444,0.9366226881137418,-6.341777579946931,-4.205734087960846,-1.1590822374218586,0.011101,0.1,0.013912,0.2,1255,849,1454,33198,38040,38033,0,0,0,0,4037,4028,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
445,0.9396717566430203,-6.347167211184202,-4.207688296857387,-1.1603843433210108,0.011079,0.1,0.013829,0.2,1297,710,1485,33268,37894,37887,0,0,0,0,4083,4072,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
446,0.9404064145666597,-6.346339625504314,-4.209168459433858,-1.1591320442305895,0.011057,0.1,0.013746,0.2,1312,691,1413,33611,38575,38569,0,0,0,0,4064,4060,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
447,0.9392797196619453,-6.354520518276398,-4.217195821600929,-1.1602871362646086,0.011035,0.1,0.013664,0.2,1224,838,1594,33959,38945,38939,0,0,0,0,4045,4056,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
448,0.9393830380429895,-6.358237945791617,-4.219483559584362,-1.158947562423262,0.011013,0.1,0.013582,0.2,1295,727,1399,33357,38102,38093,0,0,0,0,4002,4013,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
449,0.9421049460810892,-6.359145110439136,-4.219828167953046,-1.1596102477704378,0.010991,0.1,0.013501,0.2,1192,730,1329,33198,38099,38095,0,0,0,0,3983,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
450,0.9404976773086369,-6.346915067010677,-4.217774701280879,-1.1533904525711525,0.010969,0.1,0.01342,0.2,1209,802,1419,33797,38627,38622,0,0,0,0,3953,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
451,0.9424372503428129,-6.346168657283165,-4.220428748073655,-1.1514507852483622,0.010948,0.1,0.01334,0.2,1320,611,1228,33546,38267,38257,0,0,0,0,3961,3945,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
452,0.9412385750052789,-6.354128594301686,-4.2217793074482755,-1.1537606933728406,0.010926,0.1,0.01326,0.2,1264,684,1353,33151,37829,37823,0,0,0,0,3954,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
