episode,service_level,rebalancing_imbalance,squared_starvation_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
309,0.9415261141115772,-5.74818485040194,-3.78245517430084,-2.5170060063548014,-4.140776950910323,0.01115,0.1,0.014097,0.2,1287,651,1243,33143,37957,37947,0,0,0,0,3847,3844,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
310,0.9400319829424307,-5.765999057444422,-3.7912589553792144,-2.5345782797991947,-4.15579226277386,0.011118,0.1,0.013976,0.2,1325,700,1502,33768,38602,38591,0,0,0,0,4062,4047,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
311,0.9438345976498587,-5.750742960276128,-3.792163707439014,-2.5360340591317856,-4.1582894661878536,0.011086,0.1,0.013857,0.2,1337,551,1067,33615,38547,38546,0,0,0,0,4022,4007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
312,0.9414352406033039,-5.8045275236422755,-3.815560469001201,-2.5714112938653733,-4.17909083617338,0.011055,0.1,0.013738,0.2,1312,645,1156,33416,38357,38345,0,0,0,0,3885,3900,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
313,0.9472340425531915,-5.760158444995804,-3.793119315779026,-2.5543122900184936,-4.164585902307656,0.011023,0.1,0.013621,0.2,1084,652,1138,32900,37847,37840,0,0,0,0,3954,3943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
314,0.9419717965189196,-5.7725640214947855,-3.793392728071351,-2.541999177456225,-4.1581226545563945,0.010992,0.1,0.013504,0.2,1266,631,1249,32691,37440,37435,0,0,0,0,3955,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
315,0.9449488875526157,-5.762978203765229,-3.7896571826841376,-2.52286523174596,-4.141968604707238,0.010961,0.1,0.013389,0.2,1201,630,1426,33260,38422,38416,0,0,0,0,4022,4017,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
316,0.9498218616209095,-5.715948432868621,-3.7640800241209145,-2.5027195453616597,-4.135411069228867,0.01093,0.1,0.013275,0.2,1039,637,1188,33401,38487,38482,0,0,0,0,3995,3995,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
317,0.9464301873133653,-5.681291120157414,-3.7593114915167907,-2.5212780368829395,-4.136295816961331,0.010899,0.1,0.013161,0.2,1066,710,1064,33153,38307,38299,0,0,0,0,3942,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
318,0.9400884237119913,-5.68468606255101,-3.761358413909178,-2.530058015617849,-4.142151200146205,0.010869,0.1,0.013049,0.2,1306,686,1126,33249,37970,37965,0,0,0,0,3940,3920,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
319,0.9387263646093471,-5.785944906710181,-3.7887471020475596,-2.5387129284850043,-4.15437960857804,0.010839,0.1,0.012937,0.2,1351,710,1295,33636,38332,38321,0,0,0,0,3958,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
320,0.9391972367794188,-5.839508942145854,-3.807973119384331,-2.551525611686566,-4.166906848516011,0.010808,0.1,0.012827,0.2,1221,821,1238,33584,38670,38664,0,0,0,0,3969,3967,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
321,0.9443941041440135,-5.8085301658183415,-3.797646003041856,-2.549162641370594,-4.162760589560751,0.010778,0.1,0.012717,0.2,1255,586,1133,33108,38093,38081,0,0,0,0,3909,3892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
322,0.94367084808835,-5.798431273469763,-3.792110782232866,-2.542421170590665,-4.159828710934395,0.010748,0.1,0.012608,0.2,1209,668,1145,33322,38222,38218,0,0,0,0,3992,3974,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
323,0.9451237697584253,-5.836489730188915,-3.8066170853726735,-2.527022389608669,-4.156143258925143,0.010719,0.1,0.0125,0.2,1272,568,1422,33530,38119,38111,0,0,0,0,3969,3969,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
324,0.9468637992831541,-5.7918509260729225,-3.7962787943557403,-2.510726022680555,-4.145268911827863,0.010689,0.1,0.012394,0.2,1124,655,1334,33480,38549,38541,0,0,0,0,3955,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
325,0.9431144891974385,-5.809514276168645,-3.797647527894932,-2.494246517356646,-4.132058979416322,0.01066,0.1,0.012288,0.2,1121,780,1383,33418,38363,38357,0,0,0,0,3972,3985,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
326,0.943332443732764,-5.827313551436455,-3.8030563181914965,-2.5027472389728223,-4.136244963299785,0.010631,0.1,0.012183,0.2,1214,697,1062,33723,38723,38713,0,0,0,0,3955,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
327,0.9498352800239592,-5.759656631436191,-3.774834274032212,-2.498341615567066,-4.123761696751097,0.010601,0.1,0.012079,0.2,1118,557,1184,33390,38398,38388,0,0,0,0,3965,3965,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
328,0.9417196980908688,-5.768532970529688,-3.774704917695919,-2.508123692962314,-4.124210545153115,0.010573,0.1,0.011975,0.2,1298,671,1078,33785,38508,38503,0,0,0,0,3957,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
329,0.9455130149869547,-5.743389363057227,-3.7607953365471385,-2.4890470919709817,-4.108858387263999,0.010544,0.1,0.011873,0.2,1208,588,1095,32962,37810,37808,0,0,0,0,3904,3887,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
330,0.9504079589917802,-5.682036429325007,-3.738120581420025,-2.4556996011574777,-4.096872150269272,0.010515,0.1,0.011771,0.2,1156,479,1130,32969,37887,37884,0,0,0,0,3936,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
331,0.9442517119671785,-5.647826586526068,-3.7223967089523797,-2.4416658915902167,-4.096596855423847,0.010487,0.1,0.011671,0.2,1332,516,1249,33149,37897,37889,0,0,0,0,3958,3973,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
332,0.9415840401385737,-5.678860478041028,-3.7296799273296015,-2.459005376276138,-4.108253831683152,0.010458,0.1,0.011571,0.2,1309,647,1276,33484,38193,38190,0,0,0,0,3928,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
333,0.9493183784267518,-5.665193002288771,-3.7222851641462475,-2.4284096020098977,-4.0879105662098585,0.01043,0.1,0.011472,0.2,1194,505,1220,33523,38378,38366,0,0,0,0,3906,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
334,0.948188673665533,-5.653582608937989,-3.7144824992735948,-2.4308203610589523,-4.0929972972154935,0.010402,0.1,0.011374,0.2,1177,575,1128,33815,38806,38800,0,0,0,0,3952,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
335,0.945031712473573,-5.6480063282767885,-3.7201895642710006,-2.421895589596777,-4.093632338298869,0.010375,0.1,0.011277,0.2,1239,581,1120,33110,37843,37840,0,0,0,0,3973,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
336,0.9494400477825892,-5.6038526488233655,-3.710521610541475,-2.424789648938165,-4.105368353807135,0.010347,0.1,0.011181,0.2,1194,499,1072,33485,38277,38273,0,0,0,0,3872,3852,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
337,0.942303066746843,-5.630785947652261,-3.7154127918941775,-2.416851393848036,-4.100400600560867,0.010319,0.1,0.011085,0.2,1123,796,1176,33260,38449,38441,0,0,0,0,3918,3924,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
338,0.9368582698503508,-5.708555864236213,-3.7369553229893984,-2.429047104822091,-4.105380513148346,0.010292,0.1,0.01099,0.2,1333,764,1111,33211,38209,38203,0,0,0,0,4025,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
339,0.9431909630115347,-5.739267186122947,-3.743727395158527,-2.437698317636834,-4.11180610921807,0.010265,0.1,0.010896,0.2,1267,639,1123,33551,38258,38255,0,0,0,0,4019,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
340,0.9499126210716508,-5.67808226485991,-3.730136851493587,-2.419551939118294,-4.092223899517712,0.010238,0.1,0.010803,0.2,1129,562,1315,33761,38568,38562,0,0,0,0,4015,4002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
341,0.949509701648237,-5.604239729222888,-3.705044559593055,-2.3968887471840614,-4.085795631082437,0.010211,0.1,0.010711,0.2,1227,467,956,33551,38346,38343,0,0,0,0,3931,3920,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
342,0.9444212161032135,-5.598427749159218,-3.7045292788862567,-2.3832136181583192,-4.075552988603402,0.010184,0.1,0.010619,0.2,1182,679,1044,33484,38380,38373,0,0,0,0,4042,4025,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
343,0.9458161865569273,-5.5888678311935625,-3.6931079823674082,-2.3633280864514385,-4.059670114739635,0.010157,0.1,0.010529,0.2,1226,591,1117,33534,38555,38549,0,0,0,0,3996,4016,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
344,0.9423715627898627,-5.632261444818025,-3.701451704868462,-2.3777106175650404,-4.071868933597281,0.010131,0.1,0.010439,0.2,1233,693,1118,33421,38326,38319,0,0,0,0,3901,3907,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
345,0.9483236477425123,-5.580726704314006,-3.6887900398922464,-2.348568771538718,-4.067799410796624,0.010104,0.1,0.010349,0.2,1202,532,1066,33555,38416,38404,0,0,0,0,3949,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
346,0.940743632868813,-5.585115122907168,-3.680227429944067,-2.331560026135481,-4.0579381863922475,0.010078,0.1,0.010261,0.2,1267,706,1112,33296,38219,38215,0,0,0,0,3973,3969,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
347,0.9519717661500691,-5.576675976662347,-3.674900124106834,-2.302361108087673,-4.0444392811086045,0.010052,0.1,0.010173,0.2,988,577,1127,32585,37756,37752,0,0,0,0,3873,3873,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
348,0.9503049604903404,-5.5221810559690585,-3.657030400429718,-2.2939786435854157,-4.0384990568890204,0.010026,0.1,0.010086,0.2,962,692,1212,33283,38723,38716,0,0,0,0,3934,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
349,0.9457203134418324,-5.51333122764842,-3.6638148076218937,-2.288260974781542,-4.04746032795277,0.01,0.1,0.01,0.2,1219,582,1291,33180,38139,38134,0,0,0,0,3965,3985,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
