episode,service_level,rebalancing_imbalance,squared_starvation_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
313,0.9473988791423001,-5.540244573910732,-2.3351946427215204,-2.221249081144898,-2.6738150043615327,0.015048,0.1,0.030546,0.2,1117,610,1246,32832,37746,37734,0,0,0,0,3942,3951,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
314,0.9411587296800072,-5.55057991130299,-2.337829381763487,-2.225273044335009,-2.678394407332003,0.015008,0.1,0.030363,0.2,1281,670,1409,33157,37891,37885,0,0,0,0,4062,4057,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
315,0.9398835869762929,-5.5499817754859,-2.339699298298477,-2.219552108403711,-2.677462360333644,0.014967,0.1,0.030181,0.2,1351,632,1310,32986,37998,37994,0,0,0,0,4016,3996,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
316,0.9435253850541928,-5.5454150447293085,-2.3346064027325326,-2.2166148844809226,-2.67629250401694,0.014927,0.1,0.030001,0.2,1182,699,1130,33307,38250,38244,0,0,0,0,3937,3957,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
317,0.9443314767335632,-5.548370293216359,-2.337002467115598,-2.2167301194109474,-2.6793236793627586,0.014887,0.1,0.029821,0.2,1275,614,1319,33933,38878,38870,0,0,0,0,3913,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
318,0.9353859883980365,-5.571222456336138,-2.3420776674500545,-2.2268815777518074,-2.687222078376376,0.014847,0.1,0.029643,0.2,1321,851,1197,33615,38321,38312,0,0,0,0,4062,4056,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
319,0.9495565075725578,-5.56810697710911,-2.3409509411171916,-2.2296908168915626,-2.6882650282979523,0.014807,0.1,0.029465,0.2,1125,547,1049,33146,38068,38063,0,0,0,0,4023,4033,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
320,0.9486512351217178,-5.561000252453341,-2.3383742523652504,-2.231383535466027,-2.688871626393321,0.014768,0.1,0.029289,0.2,1074,643,1250,33438,38671,38664,0,0,0,0,4001,3996,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
321,0.9508378216636745,-5.547516594961715,-2.335678222273418,-2.231695601188953,-2.686652880825944,0.014728,0.1,0.029114,0.2,1029,614,1230,33420,38631,38629,0,0,0,0,4012,3993,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
322,0.9471974251533369,-5.550834144300803,-2.336150134508035,-2.2293002342630697,-2.6871828104490176,0.014689,0.1,0.028939,0.2,1122,617,1216,32934,37921,37920,0,0,0,0,3947,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
323,0.9414104238394871,-5.5578843153215605,-2.337710832790942,-2.2353713307101257,-2.6908090323076967,0.014651,0.1,0.028766,0.2,1094,880,1292,33692,38459,38453,0,0,0,0,4030,4037,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
324,0.9406617118197075,-5.573475236067776,-2.345754042176159,-2.2461940294307654,-2.700698134329175,0.014612,0.1,0.028594,0.2,1284,696,1192,33368,38277,38268,0,0,0,0,3967,3960,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
325,0.9446136390779888,-5.570796805036151,-2.3451845162405998,-2.2558069099674976,-2.70489864501883,0.014574,0.1,0.028423,0.2,1217,638,1343,33492,38341,38333,0,0,0,0,3900,3920,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
326,0.9383897524296371,-5.594389962709399,-2.3515037488449253,-2.25346900947566,-2.7058051450017557,0.014535,0.1,0.028253,0.2,1388,685,1162,33647,38473,38468,0,0,0,0,4014,4029,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
327,0.9471287248160213,-5.5926589937333056,-2.3522380100419604,-2.2497581917209883,-2.7016021989473056,0.014497,0.1,0.028083,0.2,1069,684,1151,33156,38213,38207,0,0,0,0,4011,4011,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
328,0.9439666796512151,-5.5955046279188005,-2.3567180506663177,-2.254323095193762,-2.7054867201546173,0.01446,0.1,0.027915,0.2,1157,713,1249,33373,38237,38235,0,0,0,0,4055,4046,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
329,0.9400551492626783,-5.602052423401099,-2.3613936081769187,-2.256212603004383,-2.710811493896449,0.014422,0.1,0.027748,0.2,1354,646,1498,33364,38066,38060,0,0,0,0,3965,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
330,0.9462249104751588,-5.615481741294143,-2.364550604675236,-2.25603179294901,-2.706976938190443,0.014385,0.1,0.027582,0.2,1100,687,1100,33231,38205,38199,0,0,0,0,3932,3920,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
331,0.945607832472124,-5.616501223209243,-2.3624361377114256,-2.252334908050269,-2.708555609096679,0.014347,0.1,0.027417,0.2,1207,593,1192,33093,37966,37959,0,0,0,0,3994,3995,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
332,0.9520186893494669,-5.611764543825225,-2.3582413487093294,-2.2474679774384017,-2.704642941630191,0.01431,0.1,0.027253,0.2,1014,588,1130,33388,38392,38385,0,0,0,0,3948,3956,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
333,0.9476191885413275,-5.616775508531435,-2.362498151164134,-2.250901185860757,-2.708918584030662,0.014273,0.1,0.02709,0.2,1144,626,1070,33791,38696,38693,0,0,0,0,4071,4070,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
334,0.9436269430051814,-5.62191410419327,-2.3649210304193935,-2.255880844868474,-2.7134229934148326,0.014237,0.1,0.026928,0.2,1208,696,1311,33775,38735,38726,0,0,0,0,4052,4040,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
335,0.9444343945972021,-5.621569268223066,-2.362701517103285,-2.2541500082043635,-2.715275959010744,0.0142,0.1,0.026767,0.2,1230,613,1381,33168,37910,37902,0,0,0,0,4010,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
336,0.9456865164144074,-5.63705400892314,-2.360880114007849,-2.248146732139514,-2.713742671857476,0.014164,0.1,0.026606,0.2,1167,638,1332,33233,38052,38049,0,0,0,0,4007,4007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
337,0.9391199340245052,-5.648675470368107,-2.362850356380338,-2.249366070290433,-2.7161159896264793,0.014128,0.1,0.026447,0.2,1355,712,1179,33952,38909,38905,0,0,0,0,3982,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
338,0.9398163283502244,-5.659777611822796,-2.3629376312609587,-2.251921250970041,-2.7189320801411894,0.014092,0.1,0.026289,0.2,1332,693,1118,33647,38646,38632,0,0,0,0,3928,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
339,0.9487961816149594,-5.655634998643197,-2.3626576530735934,-2.2553979073283554,-2.7199893056036992,0.014056,0.1,0.026131,0.2,1163,532,1233,33103,37914,37903,0,0,0,0,3932,3927,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
340,0.9398380254531431,-5.666019009919103,-2.369451587472408,-2.2571928845736378,-2.7266159672409005,0.014021,0.1,0.025975,0.2,1214,814,1357,33709,38431,38425,0,0,0,0,3985,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
341,0.9501655184754406,-5.658201748658922,-2.3652069088813032,-2.2513632979915426,-2.72163046785184,0.013985,0.1,0.02582,0.2,1107,564,1160,33531,38446,38436,0,0,0,0,3996,3990,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
342,0.9512195121951219,-5.630828769875945,-2.3532743745150073,-2.2491463109321836,-2.720011435686017,0.01395,0.1,0.025665,0.2,1164,460,1200,33292,38206,38196,0,0,0,0,4002,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
343,0.9495608829812485,-5.625571996055972,-2.349711149500616,-2.247965476966872,-2.7194929703084934,0.013915,0.1,0.025511,0.2,1072,628,1207,33704,38879,38870,0,0,0,0,3959,3966,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
344,0.9407975185660175,-5.634331030535301,-2.354570003349593,-2.256602263176411,-2.727316497717643,0.01388,0.1,0.025359,0.2,1091,894,1222,33529,38576,38571,0,0,0,0,4002,3998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
345,0.9432951332043459,-5.636569281317028,-2.3554828655035545,-2.257384748351474,-2.72865442290969,0.013846,0.1,0.025207,0.2,1208,697,1285,33595,38450,38441,0,0,0,0,4022,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
346,0.9533173939031679,-5.625199789862339,-2.3488848576972274,-2.2463034722108675,-2.7236824617479476,0.013811,0.1,0.025056,0.2,1040,522,1065,33460,38610,38605,0,0,0,0,4007,4006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
347,0.9456221757195281,-5.6251002772156244,-2.349915075990411,-2.2469490451597762,-2.726385347791369,0.013777,0.1,0.024906,0.2,1127,666,1030,32973,38005,37998,0,0,0,0,3995,4000,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
348,0.9472998758215465,-5.615308498553624,-2.34706382629092,-2.2424761404433884,-2.7273548898821853,0.013743,0.1,0.024757,0.2,1125,615,1331,33017,38294,38289,0,0,0,0,3974,3954,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
349,0.9431750741839763,-5.607987827612733,-2.34911417397012,-2.2514052644595766,-2.7345931569723256,0.013709,0.1,0.024609,0.2,1135,780,1273,33700,38743,38738,0,0,0,0,3989,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
350,0.9437594898269056,-5.603604693609525,-2.3433405622751033,-2.249984536100001,-2.7344266273600226,0.013675,0.1,0.024462,0.2,1194,658,1236,32930,37842,37840,0,0,0,0,3997,4000,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
351,0.9446156635242929,-5.60116278849168,-2.340886662319902,-2.245454976383765,-2.7354507616617343,0.013641,0.1,0.024315,0.2,1273,560,1244,33096,38106,38097,0,0,0,0,4035,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
352,0.943578145458874,-5.616423448837956,-2.3416116788293437,-2.2505893681818843,-2.7431671582124553,0.013608,0.1,0.02417,0.2,1179,717,1328,33604,38586,38579,0,0,0,0,3983,3982,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
353,0.9443793735171336,-5.626593171307248,-2.345655150040841,-2.250094223447545,-2.747638295421463,0.013575,0.1,0.024025,0.2,1145,707,1351,33297,38350,38346,0,0,0,0,4077,4080,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
354,0.9412773382268885,-5.637304777255342,-2.3461920379752974,-2.2494255655542634,-2.747462674256227,0.013541,0.1,0.023881,0.2,1307,645,1262,33241,38019,38009,0,0,0,0,3969,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
355,0.9488677867056245,-5.635865092373799,-2.3453084662450996,-2.250702970914786,-2.7504113173043643,0.013508,0.1,0.023738,0.2,1164,516,1220,32856,37830,37824,0,0,0,0,4066,4076,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
356,0.9487057423385897,-5.635421323626958,-2.342587624865779,-2.2478674127748817,-2.7506088178953396,0.013476,0.1,0.023596,0.2,1064,660,1183,33610,38711,38704,0,0,0,0,3912,3908,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
357,0.9463038328372715,-5.636880718273146,-2.3387057051540925,-2.2455031962593135,-2.752109492736523,0.013443,0.1,0.023455,0.2,1125,643,1235,32926,37923,37916,0,0,0,0,4036,4052,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
358,0.9456391158097068,-5.6330194518043735,-2.3390030259673327,-2.2458546087688385,-2.7543778325122,0.01341,0.1,0.023314,0.2,1234,576,1060,33296,38172,38167,0,0,0,0,3987,3973,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
359,0.9427125688985272,-5.637231299255545,-2.3417672595681536,-2.2520203379704054,-2.7588200662075018,0.013378,0.1,0.023175,0.2,1312,590,1064,33201,38071,38068,0,0,0,0,4023,4008,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
360,0.9485458612975392,-5.623304873158177,-2.337441134150315,-2.253204137384364,-2.759357187383898,0.013346,0.1,0.023036,0.2,1177,548,1249,33525,38546,38543,0,0,0,0,4088,4072,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
361,0.9461673316406722,-5.623708099749852,-2.337359822146959,-2.254563656106926,-2.7612259447519087,0.013314,0.1,0.022898,0.2,1156,625,1271,33084,38244,38237,0,0,0,0,3999,4000,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
362,0.9454159721169875,-5.624667334241717,-2.3394229444638195,-2.25495280494139,-2.764724135544038,0.013282,0.1,0.022761,0.2,1160,641,1239,32995,37797,37786,0,0,0,0,4065,4059,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
363,0.9430740598505214,-5.640188374749942,-2.3426981928824744,-2.2547707458162134,-2.767177099731429,0.01325,0.1,0.022625,0.2,1241,686,1377,33851,38656,38649,0,0,0,0,4092,4112,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
364,0.9476932385418242,-5.62859404379359,-2.338738210823364,-2.2502965653581404,-2.76710486924466,0.013219,0.1,0.02249,0.2,1154,575,1387,33055,38140,38137,0,0,0,0,4018,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
365,0.9402954148536246,-5.646669854743081,-2.3462808511727737,-2.260032856060884,-2.7756758480632424,0.013187,0.1,0.022355,0.2,1284,733,1457,33783,38592,38584,0,0,0,0,4033,4025,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
366,0.9485489307125601,-5.638046529640144,-2.3445190037522465,-2.2603046724674103,-2.779901520309983,0.013156,0.1,0.022221,0.2,1084,641,1297,33527,38513,38506,0,0,0,0,3972,3971,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
367,0.9421913909640697,-5.654980529552081,-2.348243800158331,-2.2634419594503634,-2.786641391180769,0.013125,0.1,0.022088,0.2,1304,646,1134,33732,38587,38580,0,0,0,0,4036,4023,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
368,0.9464982296105143,-5.659725447729393,-2.348934987462664,-2.2603044139229715,-2.7902910033638446,0.013094,0.1,0.021956,0.2,1216,567,1095,33326,38274,38268,0,0,0,0,4025,4033,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
369,0.9453132007773957,-5.667458167953199,-2.35143171521403,-2.260626462979444,-2.792468069022632,0.013063,0.1,0.021825,0.2,1214,615,1249,33445,38410,38407,0,0,0,0,4046,4053,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
370,0.9441180855822275,-5.681726633606121,-2.3546766221699005,-2.26637143220651,-2.797398496240374,0.013032,0.1,0.021694,0.2,1233,641,1256,33535,38270,38266,0,0,0,0,3982,3986,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
371,0.9408629366048298,-5.67138833256562,-2.3494118909322705,-2.26252072285991,-2.7952549925580925,0.013002,0.1,0.021564,0.2,1305,681,1192,33583,38504,38494,0,0,0,0,4069,4061,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
372,0.9460179640718562,-5.6632186246808605,-2.3456724864921714,-2.2608834475390975,-2.794231609383533,0.012971,0.1,0.021435,0.2,1056,747,1335,33400,38531,38527,0,0,0,0,4020,4033,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
373,0.9427471734423863,-5.661796110320316,-2.345301885248485,-2.2597380780133456,-2.793174980186524,0.012941,0.1,0.021307,0.2,1249,655,1195,33256,38059,38051,0,0,0,0,4043,4030,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
374,0.9429540271275957,-5.666844933462346,-2.3460964928335355,-2.26216071568574,-2.796187630478232,0.012911,0.1,0.021179,0.2,1222,679,1087,33324,38335,38327,0,0,0,0,4035,4046,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
375,0.9444722951254755,-5.677951264108966,-2.3529952044631464,-2.2683846621812997,-2.8073447202969657,0.012881,0.1,0.021052,0.2,1256,627,1234,33911,38932,38926,0,0,0,0,3946,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
376,0.9393679097183141,-5.699027042536752,-2.3580108712291215,-2.276740147166113,-2.8167438213047244,0.012851,0.1,0.020926,0.2,1326,721,1358,33761,38593,38586,0,0,0,0,4096,4087,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
377,0.9447798031460941,-5.7036408235427,-2.358414226000239,-2.275440783835933,-2.8174979506522346,0.012821,0.1,0.020801,0.2,1180,677,1267,33629,38672,38659,0,0,0,0,3996,3993,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
378,0.9464650102028568,-5.702216823539338,-2.358036915527341,-2.2799608639570605,-2.8219834551760488,0.012792,0.1,0.020677,0.2,1105,679,1343,33324,38254,38250,0,0,0,0,4047,4040,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
379,0.9486938602339535,-5.692222246018086,-2.3564390425853237,-2.2766795368449473,-2.822201823588064,0.012762,0.1,0.020553,0.2,1116,577,1159,32998,38004,38000,0,0,0,0,3971,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
380,0.9462682970905367,-5.692822969917902,-2.3533591632399493,-2.2738722233089024,-2.8236026579592863,0.012733,0.1,0.02043,0.2,1230,554,1158,33202,37999,37991,0,0,0,0,3991,4010,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
381,0.9431404168906409,-5.697941458820697,-2.3521418808939205,-2.2735152949483335,-2.826237112727083,0.012704,0.1,0.020308,0.2,1282,622,1034,33486,38082,38077,0,0,0,0,3939,3946,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
382,0.9512039595542465,-5.695885528533162,-2.3534664895322415,-2.2703106749740694,-2.826437086571098,0.012675,0.1,0.020186,0.2,1080,527,1143,32933,37818,37810,0,0,0,0,3922,3920,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
383,0.9459635996555922,-5.695715275158899,-2.351696922603517,-2.265252044705372,-2.828166250968839,0.012646,0.1,0.020065,0.2,1151,669,1421,33681,38770,38765,0,0,0,0,3987,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
384,0.9427476344472392,-5.71202435979973,-2.3553664405424595,-2.261793723990822,-2.8288386648954438,0.012617,0.1,0.019945,0.2,1367,545,1156,33396,37995,37984,0,0,0,0,4020,4010,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
385,0.943840414192173,-5.709861567625606,-2.3583886041785918,-2.2631035522598513,-2.8337443977000722,0.012588,0.1,0.019826,0.2,1247,597,1215,32835,37641,37631,0,0,0,0,4032,4026,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
386,0.9415311693766124,-5.718374050683976,-2.361173687025967,-2.264558190110085,-2.835445449426089,0.01256,0.1,0.019707,0.2,1340,609,1308,33334,38146,38143,0,0,0,0,3879,3878,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
387,0.9440461253510187,-5.7063092847345604,-2.3551262716486114,-2.2596671040476575,-2.8315114641160735,0.012531,0.1,0.019589,0.2,1249,624,1294,33474,38271,38263,0,0,0,0,3946,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
388,0.9408042702491979,-5.7151318574921905,-2.356988069020678,-2.267510486934932,-2.835162268581855,0.012503,0.1,0.019472,0.2,1300,674,1034,33347,37960,37953,0,0,0,0,4038,4046,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
389,0.9419379570653456,-5.724748692504933,-2.3607780788502524,-2.2758017712284224,-2.8422816090231655,0.012475,0.1,0.019355,0.2,1376,593,1148,33912,38644,38640,0,0,0,0,4050,4049,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
390,0.9437633022572619,-5.729351760734524,-2.3592254131226715,-2.2727382567900105,-2.8411461543898184,0.012447,0.1,0.019239,0.2,1095,781,1244,33359,38209,38207,0,0,0,0,3933,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
391,0.947136956586337,-5.7168208893395205,-2.355259217525524,-2.2667857729820327,-2.8402724215539945,0.012419,0.1,0.019124,0.2,1188,591,1113,33653,38438,38433,0,0,0,0,3953,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
392,0.9482508609751676,-5.711410866014495,-2.352652146869481,-2.262479576684824,-2.839852276548656,0.012391,0.1,0.01901,0.2,1159,554,1205,33102,38110,38106,0,0,0,0,3998,4008,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
393,0.9472818119259193,-5.712853717432034,-2.355121116043558,-2.2649463468615365,-2.842599730789767,0.012364,0.1,0.018896,0.2,1111,651,1191,33423,38545,38541,0,0,0,0,4002,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
394,0.9393533005513336,-5.7334926944242595,-2.3636413695857708,-2.2756299454539586,-2.8518312166297006,0.012336,0.1,0.018783,0.2,1371,664,1332,33555,38296,38293,0,0,0,0,3971,3982,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
395,0.9494594594594594,-5.7249204175487565,-2.3590454988295813,-2.273258946020006,-2.8525830123229787,0.012309,0.1,0.018671,0.2,1039,644,1074,33300,38393,38382,0,0,0,0,4020,4014,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
396,0.9389161098737936,-5.745021723692742,-2.3649256871692175,-2.2782637421215544,-2.8549608430213635,0.012282,0.1,0.018559,0.2,1334,723,1226,33675,38212,38206,0,0,0,0,4045,4055,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
397,0.9442102430711274,-5.749144034111536,-2.366929741149456,-2.2803953290752625,-2.8591766003789285,0.012254,0.1,0.018448,0.2,1291,575,1227,33447,38236,38231,0,0,0,0,3997,3996,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
398,0.9383186472969754,-5.76471331301875,-2.3700454967463127,-2.2809124617770262,-2.8601903397580193,0.012227,0.1,0.018337,0.2,1380,692,1304,33592,38321,38314,0,0,0,0,3981,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
399,0.9432089079332509,-5.773354183760415,-2.3700308812071635,-2.276576234482526,-2.8638936086917166,0.0122,0.1,0.018228,0.2,1214,668,1152,33139,37793,37789,0,0,0,0,4034,4037,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
400,0.9425037257824143,-5.77413147032054,-2.371554640712564,-2.280592316114382,-2.8666645923843364,0.012174,0.1,0.018118,0.2,1238,691,1062,33550,38211,38207,0,0,0,0,4022,4020,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
401,0.9437971824288177,-5.7859171054512855,-2.3737795195869857,-2.281044666496069,-2.869658481626647,0.012147,0.1,0.01801,0.2,1165,726,1199,33646,38449,38447,0,0,0,0,3948,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
402,0.9488045507066039,-5.780181093302249,-2.371421354368357,-2.278178036858881,-2.8694511946848595,0.01212,0.1,0.017902,0.2,1190,538,1121,33753,38609,38600,0,0,0,0,3979,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
403,0.9485375565069005,-5.772944485209953,-2.367410035033624,-2.28040410651746,-2.8719166510155367,0.012094,0.1,0.017795,0.2,1136,583,1442,33403,38195,38186,0,0,0,0,3927,3937,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
404,0.9445558782145316,-5.778112386131644,-2.367471417891782,-2.2831856448508816,-2.874619992213024,0.012068,0.1,0.017689,0.2,1260,592,1306,33403,38280,38266,0,0,0,0,4049,4050,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
405,0.943466843741511,-5.787664455839501,-2.3722063932246886,-2.2895861378307454,-2.882032617683873,0.012042,0.1,0.017583,0.2,1228,645,1134,33131,38081,38079,0,0,0,0,3976,3976,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
406,0.9490268767377201,-5.792209318196696,-2.373613080280474,-2.287315883569909,-2.8832478059028483,0.012015,0.1,0.017477,0.2,1150,555,1171,33449,38302,38291,0,0,0,0,4008,4028,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
407,0.9486034184980049,-5.786993622948676,-2.3702796152534016,-2.2828834848358044,-2.882875346674221,0.011989,0.1,0.017373,0.2,1125,601,1155,33582,38584,38580,0,0,0,0,3957,3966,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
408,0.9496129822778757,-5.784661624226859,-2.365394318602573,-2.282427810420072,-2.883124639309565,0.011964,0.1,0.017269,0.2,1148,538,1293,33461,38578,38573,0,0,0,0,3967,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
409,0.9496002156140508,-5.784691156630147,-2.3673794120116227,-2.281614785029893,-2.881536117960391,0.011938,0.1,0.017165,0.2,1119,564,1124,33393,38527,38521,0,0,0,0,3984,3994,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
410,0.9443614860829053,-5.7905253974211535,-2.3694176822737534,-2.2818873252195004,-2.8832586694728493,0.011912,0.1,0.017063,0.2,1242,621,1088,33484,38231,38226,0,0,0,0,4075,4074,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
411,0.9451724243257277,-5.7928313382822,-2.3692767522176346,-2.276252763643566,-2.8822631014853592,0.011887,0.1,0.016961,0.2,1084,711,1007,32739,37769,37763,0,0,0,0,3941,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
412,0.9437911641755136,-5.8028687881311365,-2.3689219031672417,-2.281687939884788,-2.885057217068438,0.011861,0.1,0.016859,0.2,1167,702,1100,33251,38026,38022,0,0,0,0,4059,4069,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
413,0.9403358778625954,-5.803031587645184,-2.365571447215318,-2.284375701473646,-2.888058717571132,0.011836,0.1,0.016758,0.2,1213,741,1209,32750,37921,37910,0,0,0,0,4080,4094,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
414,0.9409549991035678,-5.8174028676188065,-2.3699832132452983,-2.2946022061058153,-2.896471759679698,0.011811,0.1,0.016658,0.2,1326,650,1207,33466,38250,38249,0,0,0,0,4012,4012,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
415,0.9427635497319833,-5.825544237537845,-2.371478424023914,-2.2940091138583365,-2.8964247105076395,0.011786,0.1,0.016558,0.2,1252,670,1318,33580,38047,38038,0,0,0,0,3976,3966,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
416,0.9418138637375687,-5.827087900205078,-2.371751122661572,-2.2966555924439707,-2.8993142832014187,0.011761,0.1,0.016459,0.2,1311,649,1262,33685,38426,38421,0,0,0,0,4066,4054,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
417,0.9469929861214744,-5.828969374172501,-2.3725106966473115,-2.2993961715519533,-2.903441144232522,0.011736,0.1,0.01636,0.2,1120,656,1093,33505,38457,38451,0,0,0,0,4061,4061,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
