episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,congestion_severity_max,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
240,0.9229760403530896,-4.811393122496549,-2.311393122496555,-1.2048152170417616,-0.5273071574848269,-0.19800692999423733,-2.2358192339246203,-0.3851189199232432,-0.23711497885371208,0.001216,0.01,0.0,0.97,100,11,1,12
241,0.9274673008323424,-4.8146335777157185,-2.314633577715724,-1.2065284328508785,-0.5280689592698656,-0.1982758334503552,-2.238960486377641,-0.38569350631936955,-0.2374548826866313,0.001212,0.01,0.0,0.97,100,11,1,12
242,0.9336781726928198,-4.817237153101788,-2.317237153101792,-1.2078596973060012,-0.5286918783711106,-0.19848056536102396,-2.2415183567977164,-0.38620634510876606,-0.23775457691364474,0.001207,0.01,0.0,0.97,100,11,1,12
243,0.9248858833474218,-4.820489076574802,-2.3204890765748054,-1.2095324457175594,-0.5294615466725817,-0.1987394247234999,-2.2447000849128105,-0.3868321656061137,-0.2380992313007241,0.001203,0.01,0.0,0.97,100,11,1,12
244,0.9190213819946419,-4.824149357943777,-2.324149357943781,-1.2114865062657214,-0.5303548672480788,-0.1990527794227626,-2.2483004122308943,-0.38747884938599714,-0.23848277178691976,0.001198,0.01,0.0,0.97,100,11,1,12
245,0.9260664946105966,-4.827342269267497,-2.327342269267501,-1.2131349046927862,-0.5310901119104763,-0.19934419750576168,-2.25142972082517,-0.3880297359767323,-0.23883873983807552,0.001194,0.01,0.0,0.97,100,11,1,12
246,0.9285194030862002,-4.830351408751536,-2.3303514087515405,-1.2146561260990956,-0.5317750454778681,-0.1995730679086512,-2.2543398879164944,-0.38852999700955626,-0.2391459787758711,0.00119,0.01,0.0,0.97,100,11,1,12
247,0.9309672321323492,-4.833236719307245,-2.3332367193072505,-1.21615088681258,-0.5324263369660402,-0.1998371539733433,-2.2571151634299147,-0.38904924220848464,-0.2394964520879355,0.001186,0.01,0.0,0.97,100,11,1,12
248,0.9241781458632637,-4.836489193080956,-2.3364891930809635,-1.2178371548877038,-0.5331937260957014,-0.20009166039737353,-2.260272318055456,-0.38964607735411744,-0.2398387716364459,0.001181,0.01,0.0,0.97,100,11,1,12
249,0.9210416353273496,-4.839973004238301,-2.339973004238307,-1.219592963204592,-0.5340078299465781,-0.2003578854951733,-2.263658054064697,-0.39028660226528716,-0.2402172115603414,0.001177,0.01,0.0,0.97,100,11,1,12
250,0.9280386577542808,-4.8428281682981416,-2.3428281682981464,-1.221104463335602,-0.5346943872982671,-0.20058544440665668,-2.2664585965881536,-0.3908418374756913,-0.24054755401150377,0.001173,0.01,0.0,0.97,100,11,1,12
251,0.9240916338004531,-4.846082094031723,-2.346082094031724,-1.2227741076649203,-0.535433359560311,-0.20086880545505154,-2.2695867536296337,-0.3913937582944786,-0.24092209327849898,0.001169,0.01,0.0,0.97,100,11,1,12
252,0.9302539411872879,-4.848912961050633,-2.348912961050636,-1.2242516522324014,-0.5361010238396063,-0.20111400174587984,-2.272342483285883,-0.39190547936133724,-0.24124290083743413,0.001165,0.01,0.0,0.97,100,11,1,12
253,0.928562950402713,-4.851705472483585,-2.3517054724835877,-1.2257391279973262,-0.5367751485455253,-0.20136779367899157,-2.275102447728375,-0.3924196639465925,-0.2415782327587363,0.001161,0.01,0.0,0.97,100,11,1,12
254,0.9236185264281901,-4.853693619203252,-2.353693619203254,-1.2268362722686632,-0.5373818804333352,-0.20154891672173797,-2.2772617820212298,-0.3929865635377155,-0.24190863677300325,0.001157,0.01,0.0,0.97,100,11,1,12
255,0.9175187457396047,-4.85732898830708,-2.357328988307079,-1.228711962017555,-0.5382374406105609,-0.201837188400488,-2.280804944117042,-0.39365459514991813,-0.24230176065135017,0.001153,0.01,0.0,0.97,100,11,1,12
256,0.9301181437472337,-4.859996841308765,-2.359996841308766,-1.2300803668452112,-0.5388522980437268,-0.20206228087196357,-2.2833735455318473,-0.39414779769007213,-0.24261049942012422,0.001149,0.01,0.0,0.97,100,11,1,12
257,0.9313279406808224,-4.862607364116343,-2.3626073641163416,-1.2314507264839263,-0.5394718676153338,-0.20228704338935305,-2.2859559211381053,-0.3946407144477938,-0.24290129346965886,0.001145,0.01,0.0,0.97,100,11,1,12
258,0.9191358437562704,-4.86616173018596,-2.3661617301859583,-1.2333185832196192,-0.5402865248084618,-0.2026089802848827,-2.289417623853961,-0.39523575923956006,-0.24327468783807715,0.001141,0.01,0.0,0.97,100,11,1,12
259,0.9287273337810611,-4.869072452760964,-2.3690724527609652,-1.2347828598200017,-0.5409528274926806,-0.20281202582955055,-2.292231565227096,-0.3957626253769082,-0.2435598230166688,0.001137,0.01,0.0,0.97,100,11,1,12
260,0.9231965226113851,-4.8718940767803485,-2.3718940767803494,-1.2361891551228712,-0.5416527917296086,-0.20301484540835668,-2.295037040871156,-0.3963893233749566,-0.2438918152750779,0.001133,0.01,0.0,0.97,100,11,1,12
261,0.9212913731224246,-4.875094492917824,-2.375094492917825,-1.2379093450423864,-0.542454732832121,-0.20329358687908272,-2.2982168715643354,-0.3970009846170617,-0.24427739925212544,0.001129,0.01,0.0,0.97,100,11,1,12
262,0.918628325284784,-4.877931013573578,-2.377931013573578,-1.2394765242156822,-0.543217351884466,-0.20354717160336713,-2.3011240591350806,-0.39756549064765945,-0.2446247990118583,0.001125,0.01,0.0,0.97,100,11,1,12
263,0.9217210552109915,-4.880712309606529,-2.380712309606528,-1.2409512206902897,-0.5439279958404659,-0.2037665167695357,-2.3039589227309873,-0.3981391836940771,-0.24495939593848326,0.001122,0.01,0.0,0.97,100,11,1,12
264,0.926062815384875,-4.883480156306427,-2.3834801563064265,-1.2424058621732994,-0.5446158429618464,-0.20399575831133887,-2.306715160824187,-0.39865755014268556,-0.24528000254178065,0.001118,0.01,0.0,0.97,100,11,1,12
265,0.9240583129687369,-4.886341080448976,-2.386341080448976,-1.2438479839491738,-0.5452945527315777,-0.20421020924291278,-2.309497182826911,-0.3992002999658825,-0.24560349932249234,0.001114,0.01,0.0,0.97,100,11,1,12
266,0.925738797239789,-4.889184114765694,-2.389184114765694,-1.2453233697385084,-0.5459448945020605,-0.2044453270381346,-2.3122466518934153,-0.39968946150656903,-0.24593308588085222,0.00111,0.01,0.0,0.97,100,11,1,12
267,0.9244591618900337,-4.892044144791073,-2.392044144791071,-1.2468382153867639,-0.546625935993801,-0.20470110012138837,-2.315050010399838,-0.4002201446747111,-0.24627306608810753,0.001107,0.01,0.0,0.97,100,11,1,12
268,0.9237507131590429,-4.8950639236859645,-2.3950639236859654,-1.2484366345275508,-0.5473657868049214,-0.20495326224519958,-2.318002407911355,-0.40079776818246304,-0.24660607298443443,0.001103,0.01,0.0,0.97,100,11,1,12
269,0.9179701371391853,-4.898102083616286,-2.398102083616286,-1.2500476553502333,-0.5481453871432665,-0.20520211970751562,-2.3210064233542584,-0.40140109516611616,-0.24693718169890752,0.001099,0.01,0.0,0.97,100,11,1,12
270,0.9217818956980043,-4.901158886978148,-2.401158886978151,-1.251660423093094,-0.5489024574189655,-0.20543441057620043,-2.3240037068342945,-0.40199871337768156,-0.2472728431969312,0.001096,0.01,0.0,0.97,100,11,1,12
271,0.9232332051648001,-4.904248433829241,-2.4042484338292427,-1.253272909344945,-0.5496362868466663,-0.20568887128974161,-2.3270055161018677,-0.40254144946022435,-0.24764212007306152,0.001092,0.01,0.0,0.97,100,11,1,12
272,0.9232391040345432,-4.906648610300321,-2.4066486103003237,-1.254613390318919,-0.5503219994949811,-0.2059138780678919,-2.329521154861699,-0.40307670841838683,-0.24797737074147014,0.001088,0.01,0.0,0.97,100,11,1,12
273,0.9316583254429867,-4.909004012263449,-2.4090040122634515,-1.2558285664575624,-0.5508680219401451,-0.20612245261865927,-2.33181319989026,-0.40350718231558025,-0.2482686115090007,0.001085,0.01,0.0,0.97,100,11,1,12
274,0.9260907076277638,-4.911809326605607,-2.411809326605609,-1.2573094163063778,-0.5515412402920666,-0.2063500330357446,-2.334595734071225,-0.40402424311851354,-0.2485822426175771,0.001081,0.01,0.0,0.97,100,11,1,12
275,0.9207764512283176,-4.915001727928527,-2.41500172792853,-1.2589712920292304,-0.5523359041166661,-0.20658561202706274,-2.337736181048375,-0.40466342715550335,-0.24892552136571056,0.001078,0.01,0.0,0.97,100,11,1,12
276,0.9187444308075119,-4.918232933035212,-2.4182329330352164,-1.2606776206557482,-0.5530997255712342,-0.20686796816639405,-2.34094367452739,-0.40520530722232123,-0.24929086624278718,0.001074,0.01,0.0,0.97,100,11,1,12
277,0.9273775993793534,-4.920955655946849,-2.420955655946852,-1.2620808695530967,-0.5537453779126924,-0.2070966962354616,-2.3435973766375273,-0.4057126063542594,-0.24961371581029893,0.001071,0.01,0.0,0.97,100,11,1,12
278,0.9286026494519535,-4.923656349597924,-2.4236563495979278,-1.2634959328604458,-0.5544064836357947,-0.20730531661425405,-2.3462592909224163,-0.40623375321351607,-0.24990846073516365,0.001067,0.01,0.0,0.97,100,11,1,12
279,0.927475122280317,-4.926286513424673,-2.4262865134246763,-1.2648800290514066,-0.5550186278347287,-0.2075468158843176,-2.348820030894308,-0.40669221475113926,-0.2502193932163413,0.001064,0.01,0.0,0.97,100,11,1,12
280,0.9291751041788697,-4.928635642733976,-2.42863564273398,-1.2660945887291764,-0.5555790668169228,-0.20774969724591696,-2.3511250829013375,-0.407139028825437,-0.2504942573445679,0.001061,0.01,0.0,0.97,100,11,1,12
281,0.9291769901063525,-4.931272203765388,-2.4312722037653933,-1.267456131852478,-0.5561799008316669,-0.2079732411459277,-2.3536363560522338,-0.40757426344592784,-0.25077025697945554,0.001057,0.01,0.0,0.97,100,11,1,12
282,0.9228733268147948,-4.934252262408573,-2.434252262408577,-1.2690010656370818,-0.5568669514518667,-0.208213514594467,-2.3565125539085234,-0.4081049675369782,-0.2510810790770754,0.001054,0.01,0.0,0.97,100,11,1,12
283,0.9262659467561445,-4.936985053883111,-2.436985053883114,-1.2704393364560385,-0.5574985606390563,-0.20846131690808323,-2.3591760577105148,-0.4085752676545326,-0.25137461790923316,0.001051,0.01,0.0,0.97,100,11,1,12
284,0.931070309306445,-4.939271852027392,-2.4392718520273964,-1.2716420105386916,-0.5580454211006753,-0.2086636935735411,-2.3614425068744587,-0.4090160157651684,-0.2516538764602339,0.001047,0.01,0.0,0.97,100,11,1,12
285,0.9176553506401973,-4.94255364577145,-2.442553645771455,-1.2733657049821991,-0.5588355033737146,-0.20892778362418837,-2.3646265609911317,-0.409570858718245,-0.252007454297152,0.001044,0.01,0.0,0.97,100,11,1,12
286,0.9336785133799159,-4.944761549154912,-2.4447615491549173,-1.274513935106391,-0.559367359646862,-0.209100786670491,-2.3667587258631677,-0.4099819536245636,-0.2522630649134527,0.001041,0.01,0.0,0.97,100,11,1,12
287,0.9264187669899654,-4.9474963523215765,-2.447496352321581,-1.2759175577624342,-0.5599972253734777,-0.20931410319701774,-2.3693840778635122,-0.4104542121199768,-0.25255852521371297,0.001037,0.01,0.0,0.97,100,11,1,12
288,0.9304714606435812,-4.94976491258835,-2.4497649125883565,-1.2770966452301937,-0.5605232768061512,-0.2095217766051871,-2.371613206948884,-0.41090112875555673,-0.25284913376306706,0.001034,0.01,0.0,0.97,100,11,1,12
289,0.9198892245720041,-4.952838029599194,-2.4528380295992003,-1.2786935038004719,-0.5612541313521413,-0.20976624162347007,-2.3745686798827546,-0.41143869912183784,-0.2531511394085244,0.001031,0.01,0.0,0.97,100,11,1,12
290,0.9219047940466749,-4.955255585094249,-2.4552555850942546,-1.279971846714269,-0.5618645575156761,-0.20996228581455934,-2.3769787805615055,-0.4119370246243334,-0.25346480865974014,0.001028,0.01,0.0,0.97,100,11,1,12
291,0.9286244725738396,-4.957713596138106,-2.4577135961381122,-1.2812629934758761,-0.5624661781260671,-0.21016023913461085,-2.3794088860047458,-0.41240426398814756,-0.2537440027389397,0.001025,0.01,0.0,0.97,100,11,1,12
292,0.9264163960356055,-4.960419340460905,-2.4604193404609105,-1.2826591910842415,-0.563092460939611,-0.21039399939117945,-2.3820529060247004,-0.4128817456006046,-0.25406981163123465,0.001022,0.01,0.0,0.97,100,11,1,12
293,0.9230987183119719,-4.963286903592639,-2.4632869035926444,-1.2841571913615168,-0.5637760689743933,-0.2106183003265983,-2.3848052014241,-0.4133898798947588,-0.2543752760056624,0.001018,0.01,0.0,0.97,100,11,1,12
294,0.9332353487743483,-4.9655235125355555,-2.465523512535561,-1.2853155744850988,-0.5642866269289548,-0.21080276723263403,-2.386956149305753,-0.41376668915562403,-0.2546275335318354,0.001015,0.01,0.0,0.97,100,11,1,12
295,0.9215954127666751,-4.968236498302779,-2.468236498302784,-1.2867927356773712,-0.5649801737940877,-0.21104101413272675,-2.38963765612402,-0.4142968219255615,-0.2549630885910677,0.001012,0.01,0.0,0.97,100,11,1,12
296,0.9267348724506966,-4.9708917454835735,-2.4708917454835797,-1.288148893897583,-0.5655860089127638,-0.21125591655688952,-2.3922224133992067,-0.41477339223141935,-0.25524869424484425,0.001009,0.01,0.0,0.97,100,11,1,12
297,0.9235239113010953,-4.973679796472203,-2.4736797964722097,-1.2896201636606206,-0.5662666368171275,-0.21148822516328086,-2.394954291355922,-0.41533581928505303,-0.25555347649384796,0.001006,0.01,0.0,0.97,100,11,1,12
298,0.9200915547477195,-4.976678905271248,-2.476678905271254,-1.2912224257339935,-0.5670021068666451,-0.2117639589827969,-2.3978988412862123,-0.41589451468957517,-0.25591136256833036,0.001003,0.01,0.0,0.97,100,11,1,12
299,0.9182590590052725,-4.979818646298578,-2.479818646298583,-1.2928049141399949,-0.5677128737388281,-0.2120025340169245,-2.40091984137338,-0.41644352826605013,-0.25623037758105666,0.001,0.01,0.0,0.97,100,11,1,12
