episode,service_level,rebalancing_imbalance,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
394,0.9407298921003079,-7.264929872606711,0.012336,0.1,0.018783,0.2,1417,566,1590,33457,38152,38145,0,0,0,0,4246,4246,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
395,0.9403631116989299,-7.258267987700203,0.012309,0.1,0.018671,0.2,1321,663,1401,33268,38079,38071,0,0,0,0,4211,4201,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
396,0.9424025168648092,-7.239399665021395,0.012282,0.1,0.018559,0.2,1343,561,1272,33057,37585,37582,0,0,0,0,4143,4154,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
397,0.9383886255924171,-7.257019196393138,0.012254,0.1,0.018448,0.2,1368,699,1301,33549,38261,38251,0,0,0,0,4214,4204,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
398,0.9383376404832021,-7.266085747422336,0.012227,0.1,0.018337,0.2,1421,631,1428,33278,37966,37962,0,0,0,0,4122,4120,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
399,0.9355307229451344,-7.292644644817293,0.0122,0.1,0.018228,0.2,1407,768,1405,33737,38198,38190,0,0,0,0,4192,4185,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
400,0.9419042986562899,-7.297497112961507,0.012174,0.1,0.018118,0.2,1216,695,1256,32894,37577,37568,0,0,0,0,4294,4292,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
401,0.9399440509493483,-7.299397381081122,0.012147,0.1,0.01801,0.2,1209,809,1259,33602,38361,38354,0,0,0,0,4163,4155,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
402,0.9448980197725856,-7.292460748226204,0.01212,0.1,0.017902,0.2,1231,625,1353,33683,38498,38494,0,0,0,0,4099,4119,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
403,0.9442034405385191,-7.28697086706226,0.012094,0.1,0.017795,0.2,1288,577,1400,33425,38065,38058,0,0,0,0,4188,4188,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
404,0.9449649064674519,-7.291517060755344,0.012068,0.1,0.017689,0.2,1182,645,1367,33197,38152,38146,0,0,0,0,4191,4191,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
405,0.9403016527681609,-7.302522841623253,0.012042,0.1,0.017583,0.2,1183,800,1298,33217,38212,38202,0,0,0,0,4198,4198,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
406,0.9422636231064552,-7.311692035865793,0.012015,0.1,0.017477,0.2,1259,681,1332,33601,38345,38340,0,0,0,0,4191,4191,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
407,0.9386205253439752,-7.320624144963771,0.011989,0.1,0.017373,0.2,1311,750,1259,33578,38394,38391,0,0,0,0,4337,4338,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
408,0.936710741346011,-7.3356084838759825,0.011964,0.1,0.017269,0.2,1369,761,1356,33655,38551,38545,0,0,0,0,4172,4174,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
409,0.9410766895812874,-7.341782847800735,0.011938,0.1,0.017165,0.2,1372,608,1368,33603,38484,38476,0,0,0,0,4143,4133,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
410,0.9392606680137882,-7.355767341309311,0.011912,0.1,0.017063,0.2,1213,831,1364,33652,38428,38419,0,0,0,0,4176,4184,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
411,0.9342510848421368,-7.360791869325514,0.011887,0.1,0.016961,0.2,1321,876,1334,33415,38208,38203,0,0,0,0,4136,4120,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
412,0.9417202453260645,-7.366275721667873,0.011861,0.1,0.016859,0.2,1153,814,1212,33751,38540,38536,0,0,0,0,4171,4171,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
413,0.9418485777857959,-7.366914297005521,0.011836,0.1,0.016758,0.2,1332,602,1526,33258,38310,38305,0,0,0,0,4244,4244,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
414,0.9433759407478198,-7.379078705266603,0.011811,0.1,0.016658,0.2,1240,656,1158,33484,38354,38345,0,0,0,0,4110,4099,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
415,0.9461995249406175,-7.379609220192812,0.011786,0.1,0.016558,0.2,1197,615,1370,33680,38202,38197,0,0,0,0,4144,4134,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
416,0.9387706218749065,-7.386635018422212,0.011761,0.1,0.016459,0.2,1314,731,1445,33399,38137,38131,0,0,0,0,4214,4210,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
417,0.9375956776226925,-7.396985216478694,0.011736,0.1,0.01636,0.2,1372,707,1355,33315,38015,38005,0,0,0,0,4158,4146,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
418,0.9422354694485842,-7.403337083069967,0.011711,0.1,0.016263,0.2,1222,716,1204,33550,38542,38534,0,0,0,0,4153,4142,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
419,0.9406617690975333,-7.404828391247719,0.011686,0.1,0.016165,0.2,1374,613,1506,33486,38208,38198,0,0,0,0,4165,4154,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
420,0.9398874386301042,-7.4144825691669505,0.011662,0.1,0.016068,0.2,1267,741,1239,33404,37997,37991,0,0,0,0,4137,4140,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
421,0.9419551934826884,-7.411221053888261,0.011637,0.1,0.015972,0.2,1282,656,1398,33388,38045,38036,0,0,0,0,4061,4047,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
422,0.9423527666518321,-7.411526521175614,0.011613,0.1,0.015877,0.2,1242,701,1490,33705,38576,38571,0,0,0,0,4166,4186,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
423,0.945707448399641,-7.402454316621589,0.011588,0.1,0.015782,0.2,1187,628,1536,33430,38582,38575,0,0,0,0,4252,4240,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
424,0.9378071664730587,-7.410983309131698,0.011564,0.1,0.015687,0.2,1287,801,1357,33573,38321,38319,0,0,0,0,4198,4201,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
425,0.9443726521412472,-7.418910741947008,0.01154,0.1,0.015593,0.2,1217,634,1459,33275,38139,38131,0,0,0,0,4140,4152,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
426,0.9460459797785268,-7.424198940590606,0.011516,0.1,0.0155,0.2,1155,638,1464,33232,38130,38126,0,0,0,0,4136,4146,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
427,0.947354260089686,-7.420845566926211,0.011492,0.1,0.015407,0.2,1228,533,1356,33450,38269,38263,0,0,0,0,4156,4146,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
428,0.944167648035752,-7.408839354571347,0.011469,0.1,0.015315,0.2,1157,692,1554,33117,38193,38187,0,0,0,0,4292,4296,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
429,0.9447781610562627,-7.41083893362549,0.011445,0.1,0.015223,0.2,1173,684,1459,33628,38450,38445,0,0,0,0,4192,4190,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
430,0.9397411099538759,-7.415239169039696,0.011421,0.1,0.015132,0.2,1269,756,1425,33605,38474,38470,0,0,0,0,4209,4202,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
431,0.9347468032222322,-7.425845320869644,0.011398,0.1,0.015042,0.2,1430,749,1444,33393,38218,38215,0,0,0,0,4046,4044,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
432,0.9401598942053379,-7.4230205211585,0.011375,0.1,0.014952,0.2,1409,582,1372,33272,38073,38066,0,0,0,0,4102,4102,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
433,0.9423945103232408,-7.4261331949162575,0.011351,0.1,0.014862,0.2,1242,672,1356,33226,38313,38310,0,0,0,0,4153,4150,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
434,0.9410923819167312,-7.4383999426929845,0.011328,0.1,0.014773,0.2,1236,742,1463,33578,38393,38390,0,0,0,0,4252,4257,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
435,0.9347747093023255,-7.449787874830117,0.011305,0.1,0.014685,0.2,1388,766,1526,33024,37953,37949,0,0,0,0,4312,4312,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
436,0.940041817592838,-7.458681054973747,0.011282,0.1,0.014597,0.2,1371,665,1368,33957,38821,38815,0,0,0,0,4263,4283,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
437,0.9372848153864419,-7.461399267227238,0.011259,0.1,0.014509,0.2,1279,834,1666,33692,38664,38659,0,0,0,0,4175,4180,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
438,0.9383859607587819,-7.471855659213514,0.011236,0.1,0.014423,0.2,1305,777,1442,33791,38373,38368,0,0,0,0,4259,4248,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
439,0.9373687683724279,-7.483915018550769,0.011213,0.1,0.014336,0.2,1286,802,1493,33338,38379,38370,0,0,0,0,4092,4092,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
440,0.9453416519896116,-7.483210433636961,0.011191,0.1,0.01425,0.2,1258,573,1439,33499,38429,38421,0,0,0,0,4238,4249,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
441,0.9406769700887347,-7.496936956701526,0.011168,0.1,0.014165,0.2,1329,690,1546,34034,38563,38552,0,0,0,0,4207,4215,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
442,0.9396603456553049,-7.5004577214366375,0.011146,0.1,0.01408,0.2,1386,625,1576,33328,38313,38306,0,0,0,0,4157,4166,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
443,0.9444346081208688,-7.492151746486915,0.011123,0.1,0.013996,0.2,1189,694,1491,33888,38838,38831,0,0,0,0,4234,4239,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
444,0.9415808582822451,-7.492660593482861,0.011101,0.1,0.013912,0.2,1299,664,1489,33602,38400,38393,0,0,0,0,4060,4067,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
445,0.9392725762430284,-7.500618613899139,0.011079,0.1,0.013829,0.2,1349,698,1499,33708,38282,38277,0,0,0,0,4130,4118,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
446,0.9399070882661471,-7.503065090975339,0.011057,0.1,0.013746,0.2,1369,636,1362,33365,38272,38268,0,0,0,0,4136,4122,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
447,0.9433263182855618,-7.501798135256966,0.011035,0.1,0.013664,0.2,1240,672,1485,33737,38707,38702,0,0,0,0,4235,4229,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
448,0.9444760393905833,-7.502808902832945,0.011013,0.1,0.013582,0.2,1193,662,1163,33409,38256,38247,0,0,0,0,4168,4181,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
449,0.9418177437812444,-7.5072730953851785,0.010991,0.1,0.013501,0.2,1307,625,1583,33206,37992,37981,0,0,0,0,4059,4066,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
450,0.9413209525235884,-7.508335507763695,0.010969,0.1,0.01342,0.2,1265,694,1467,33385,38159,38154,0,0,0,0,4176,4178,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
451,0.9401752412527381,-7.518151210641791,0.010948,0.1,0.01334,0.2,1351,670,1360,33782,38472,38465,0,0,0,0,4208,4202,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
452,0.9399343447786355,-7.530027011730771,0.010926,0.1,0.01326,0.2,1343,688,1455,33813,38412,38408,0,0,0,0,4157,4175,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
453,0.9452871892693857,-7.518582677459577,0.010905,0.1,0.013181,0.2,1193,614,1345,33027,37886,37883,0,0,0,0,4223,4203,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
454,0.9391252603391848,-7.518639726832581,0.010883,0.1,0.013102,0.2,1390,656,1580,33610,38418,38411,0,0,0,0,4152,4158,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
455,0.940090250564066,-7.510456392138886,0.010862,0.1,0.013023,0.2,1275,743,1488,33684,38427,38422,0,0,0,0,4210,4209,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
456,0.9427058257101589,-7.505351967128948,0.010841,0.1,0.012945,0.2,1291,613,1288,33232,38142,38131,0,0,0,0,4206,4222,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
457,0.9392849587476201,-7.517285952923378,0.01082,0.1,0.012868,0.2,1331,678,1494,33089,37835,37828,0,0,0,0,4183,4198,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
458,0.9361046494063623,-7.524514919050098,0.010799,0.1,0.012791,0.2,1339,776,1508,33101,37826,37821,0,0,0,0,4274,4256,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
459,0.9397819587473197,-7.527571410228375,0.010778,0.1,0.012714,0.2,1194,800,1488,33113,38118,38111,0,0,0,0,4105,4112,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
460,0.946586404345911,-7.526308136563139,0.010757,0.1,0.012638,0.2,1233,586,1189,34055,38877,38872,0,0,0,0,4164,4179,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
461,0.9404610797886471,-7.537428955048585,0.010736,0.1,0.012563,0.2,1362,655,1395,33877,38610,38607,0,0,0,0,4175,4175,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
462,0.9393173198482933,-7.5418088504649,0.010715,0.1,0.012487,0.2,1374,642,1471,33222,37923,37917,0,0,0,0,4214,4213,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
463,0.9322028820515893,-7.560465655762134,0.010694,0.1,0.012413,0.2,1427,836,1383,33379,38004,37998,0,0,0,0,4252,4247,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
464,0.9409071868828915,-7.5588530356411505,0.010674,0.1,0.012338,0.2,1248,727,1479,33422,38326,38321,0,0,0,0,4251,4240,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
465,0.944555998441574,-7.560671327364083,0.010653,0.1,0.012264,0.2,1214,636,1377,33367,38184,38178,0,0,0,0,4221,4225,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
466,0.941240314751726,-7.561842438017703,0.010633,0.1,0.012191,0.2,1211,738,1406,33169,38100,38088,0,0,0,0,4211,4199,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
467,0.9417005501076298,-7.563133826559073,0.010613,0.1,0.012118,0.2,1331,619,1307,33448,38323,38317,0,0,0,0,4135,4125,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
468,0.9427359805462472,-7.561191514904363,0.010592,0.1,0.012046,0.2,1173,758,1370,33721,38736,38726,0,0,0,0,4184,4204,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
469,0.9404037652471322,-7.562665623041237,0.010572,0.1,0.011973,0.2,1182,787,1162,33039,37894,37889,0,0,0,0,4181,4161,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
470,0.9427724509240495,-7.565766399664539,0.010552,0.1,0.011902,0.2,1230,662,1465,33061,37986,37977,0,0,0,0,4311,4299,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
471,0.9365493000424217,-7.579077384778722,0.010532,0.1,0.011831,0.2,1351,743,1536,33002,38002,37999,0,0,0,0,4257,4275,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
472,0.9427896405287397,-7.575575235567027,0.010512,0.1,0.01176,0.2,1206,707,1427,33438,38253,38242,0,0,0,0,4174,4164,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
473,0.9370735180679998,-7.590233156746126,0.010492,0.1,0.011689,0.2,1345,776,1797,33706,38533,38529,0,0,0,0,4177,4157,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
474,0.9439401706824282,-7.593541933624334,0.010472,0.1,0.011619,0.2,1133,726,1286,33161,38198,38191,0,0,0,0,4335,4338,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
475,0.9398035129502829,-7.602951559197175,0.010452,0.1,0.01155,0.2,1164,858,1496,33590,38502,38492,0,0,0,0,4185,4179,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
476,0.9368059944028166,-7.613206236413222,0.010433,0.1,0.011481,0.2,1360,740,1240,33231,38020,38015,0,0,0,0,4244,4231,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
477,0.9449313511411565,-7.606471832634373,0.010413,0.1,0.011412,0.2,1135,706,1496,33431,38384,38372,0,0,0,0,4228,4243,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
478,0.9462107097782319,-7.606075012296008,0.010394,0.1,0.011344,0.2,1091,699,1352,33278,38386,38379,0,0,0,0,4242,4252,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
479,0.9427935514918191,-7.599197404983798,0.010374,0.1,0.011276,0.2,1188,714,1538,33248,38152,38144,0,0,0,0,4196,4191,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
480,0.9459710249042146,-7.5996529751807245,0.010355,0.1,0.011208,0.2,1184,621,1283,33408,38553,38548,0,0,0,0,4135,4136,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
481,0.9359632531748177,-7.606719071663968,0.010336,0.1,0.011141,0.2,1272,861,1458,33309,38074,38067,0,0,0,0,4115,4099,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
482,0.9478668738049714,-7.602954696037964,0.010316,0.1,0.011074,0.2,1107,638,1481,33472,38396,38392,0,0,0,0,4272,4274,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
483,0.9452910242619816,-7.59080570320387,0.010297,0.1,0.011008,0.2,1262,569,1483,33468,38161,38160,0,0,0,0,4182,4174,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
484,0.9420594504973946,-7.59853060427363,0.010278,0.1,0.010942,0.2,1298,659,1423,33776,38591,38583,0,0,0,0,4226,4224,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
485,0.943530122301072,-7.58544778525929,0.010259,0.1,0.010877,0.2,1235,635,1448,33115,37957,37950,0,0,0,0,4190,4189,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
486,0.940839408394084,-7.580000232001756,0.01024,0.1,0.010812,0.2,1259,713,1213,33333,38278,38259,0,0,0,0,4212,4203,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
487,0.9402049427365883,-7.586611829393977,0.010221,0.1,0.010747,0.2,1139,845,1428,33180,38083,38076,0,0,0,0,4195,4198,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
488,0.9415034250691022,-7.5838918628615755,0.010202,0.1,0.010683,0.2,1288,659,1329,33284,38202,38194,0,0,0,0,4173,4193,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
489,0.9427489013486892,-7.581378161097612,0.010184,0.1,0.010619,0.2,1146,743,1328,32995,37953,37949,0,0,0,0,4208,4209,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
490,0.9450592292697556,-7.581679705238537,0.010165,0.1,0.010555,0.2,1153,679,1350,33345,38347,38341,0,0,0,0,4125,4121,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
491,0.9439610899643526,-7.5739220686809094,0.010146,0.1,0.010492,0.2,1224,631,1368,33102,38059,38051,0,0,0,0,4298,4298,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
492,0.9423739895387542,-7.58179338815059,0.010128,0.1,0.010429,0.2,1213,726,1649,33648,38599,38592,0,0,0,0,4132,4151,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
493,0.9363154348653953,-7.600310420571607,0.010109,0.1,0.010367,0.2,1379,795,1374,34137,39085,39075,0,0,0,0,4287,4287,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
494,0.935155412647374,-7.619272527342833,0.010091,0.1,0.010305,0.2,1516,662,1385,33588,37851,37844,0,0,0,0,4257,4253,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
495,0.9374701528175741,-7.6314173111593435,0.010073,0.1,0.010243,0.2,1375,720,1364,33504,38345,38337,0,0,0,0,4187,4174,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
496,0.9368061996948027,-7.635106886296067,0.010054,0.1,0.010182,0.2,1399,713,1455,33421,38183,38175,0,0,0,0,4151,4139,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
497,0.9437761739285396,-7.633115326074723,0.010036,0.1,0.010121,0.2,1291,602,1580,33669,38741,38734,0,0,0,0,4242,4241,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
498,0.9413886652952926,-7.617584817574045,0.010018,0.1,0.01006,0.2,1189,777,1509,33543,38731,38727,0,0,0,0,4162,4165,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
499,0.9483273506078248,-7.60718763318737,0.01,0.1,0.01,0.2,1154,559,1350,33151,38151,38144,0,0,0,0,4063,4063,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
