episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
283,0.9432106216053108,-5.399566273942983,-3.662679113586015,0.016045314891194894,-2.280453771684931,-3.81050224481211,0.012051,0.1,0.017621,0.2,1247,635,1228,33140,38117,38111,0,0,0,0,3916,3906,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
284,0.9404926404325623,-5.455337286913412,-3.6891813674897787,0.000390342645362105,-2.3178790887163947,-3.8449430421231234,0.012014,0.1,0.017471,0.2,1316,665,1323,33290,38195,38191,0,0,0,0,3921,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
285,0.943811243672104,-5.482134730644524,-3.6944665081908608,-0.005976645849915646,-2.3053783383452027,-3.840158817833904,0.011977,0.1,0.017321,0.2,1190,708,1115,33779,38705,38692,0,0,0,0,4019,4019,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
286,0.9490764768737597,-5.47600035590751,-3.695459262486678,-0.0029559239460822994,-2.314700010113581,-3.846344307038352,0.01194,0.1,0.017173,0.2,1082,586,1222,32755,37729,37725,0,0,0,0,3938,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
287,0.9491438096681315,-5.438619660326013,-3.6843077058931497,0.021708809740843108,-2.3279708625865743,-3.854262536870213,0.011903,0.1,0.017027,0.2,1162,516,1103,32995,37780,37776,0,0,0,0,3900,3894,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
288,0.9463145850897267,-5.36418610322361,-3.6544136329723447,0.041778826691177974,-2.3313183006342357,-3.8498864012606786,0.011867,0.1,0.016881,0.2,1241,542,1266,33212,38028,38023,0,0,0,0,3960,3966,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
289,0.939406552892906,-5.4122708740543635,-3.664448225221217,0.034798169565641614,-2.3401086652051393,-3.8662812778508457,0.011831,0.1,0.016737,0.2,1454,584,1336,33634,38352,38343,0,0,0,0,3907,3901,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
290,0.9455320977046766,-5.416371163424706,-3.6623251251763556,0.03855638020880376,-2.336203868145818,-3.859368403071634,0.011795,0.1,0.016594,0.2,1148,627,1103,32588,37490,37486,0,0,0,0,3889,3878,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
291,0.9493356475939669,-5.359233888176916,-3.640189433274807,0.05944573783247152,-2.3366347608344373,-3.865512994444656,0.011759,0.1,0.016452,0.2,1110,583,1051,33416,38323,38313,0,0,0,0,3946,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
292,0.9392695816480174,-5.438638700632783,-3.658136807281029,0.03852303204841955,-2.3482990041694713,-3.8800870923846005,0.011723,0.1,0.016311,0.2,1277,780,1398,33871,38760,38753,0,0,0,0,4085,4070,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
293,0.9444094062528156,-5.455007719499055,-3.6561333378506196,0.03895606037518039,-2.340057882545206,-3.8689458162512227,0.011688,0.1,0.016172,0.2,1203,648,1256,33297,38006,37999,0,0,0,0,3923,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
294,0.9360801848573057,-5.529562925010876,-3.6809926579437997,0.014711486019241268,-2.3797791684635183,-3.9115317202912014,0.011653,0.1,0.016034,0.2,1352,778,1416,33323,38186,38183,0,0,0,0,4008,4021,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
295,0.9423518742442564,-5.512472953446963,-3.675016992019384,0.026369633618372496,-2.366889247034308,-3.9053430284779975,0.011618,0.1,0.015897,0.2,1296,611,1097,33080,37994,37987,0,0,0,0,3968,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
296,0.9471853162582851,-5.526602661088792,-3.6785112096952153,0.02795834452605866,-2.334954944118036,-3.893085278460936,0.011583,0.1,0.015761,0.2,1153,608,1263,33343,38307,38301,0,0,0,0,3976,3970,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
297,0.9428399337449179,-5.567119690993417,-3.698590727113343,0.01836456056319842,-2.359665814875741,-3.92135332265785,0.011549,0.1,0.015626,0.2,1200,698,1274,33205,38095,38086,0,0,0,0,3966,3975,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
298,0.9463347247665095,-5.563456804592109,-3.7018711216470814,0.021104957252579715,-2.3588675056181923,-3.9243603611790494,0.011514,0.1,0.015493,0.2,1165,622,1333,33299,37968,37954,0,0,0,0,3951,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
299,0.9463933181473044,-5.549471241983021,-3.6944136003187165,0.025065191574028263,-2.3513669436638294,-3.914115412431171,0.01148,0.1,0.01536,0.2,1194,571,1084,32925,37842,37835,0,0,0,0,3936,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
300,0.9421946342773583,-5.596730446105682,-3.7094217354129055,0.013190472124223623,-2.377018550099556,-3.9332062264439283,0.011446,0.1,0.015229,0.2,1340,597,1095,33509,38273,38260,0,0,0,0,3915,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
301,0.9441066698771972,-5.597573503330186,-3.7019400538363225,0.017926384288229267,-2.3662890091939377,-3.9343552511808615,0.011413,0.1,0.015099,0.2,1178,679,1145,33224,38241,38236,0,0,0,0,3967,3966,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
302,0.9391255238831258,-5.632499019120536,-3.720490068169507,0.015343088295622438,-2.394758039819521,-3.9554578647026033,0.011379,0.1,0.01497,0.2,1262,786,1246,33643,38498,38490,0,0,0,0,4010,4003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
303,0.9461924986540647,-5.6164272016061245,-3.711504374094752,0.020523761320750386,-2.395921438456505,-3.967033943182755,0.011346,0.1,0.014842,0.2,1188,611,1213,33434,38377,38374,0,0,0,0,3838,3838,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
304,0.9410221645838246,-5.6807257629325205,-3.726115220786254,-0.0009550474441575689,-2.3992051377101973,-3.9794025304916594,0.011313,0.1,0.014715,0.2,1300,701,1240,33928,38851,38846,0,0,0,0,3899,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
305,0.9507696906292034,-5.60099876541439,-3.7008449503532583,0.021745875406919395,-2.377960640123596,-3.9647613864115616,0.01128,0.1,0.014589,0.2,1201,446,1022,33455,38514,38504,0,0,0,0,3932,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
306,0.9418835890890742,-5.653391075927858,-3.726471929136296,0.011456403053076174,-2.384783369779451,-3.9790210847532914,0.011247,0.1,0.014464,0.2,1267,691,1234,33691,38718,38709,0,0,0,0,3888,3891,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
307,0.9432645180454478,-5.6469048560732436,-3.728190100031147,0.015451592933632411,-2.40801178335163,-3.9902823683732698,0.011215,0.1,0.014341,0.2,1210,700,1071,33665,38461,38457,0,0,0,0,3916,3904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
308,0.9439084517758773,-5.679171448642283,-3.7407100869638437,0.005629498790026617,-2.426939810456491,-4.003072252568426,0.011182,0.1,0.014218,0.2,1197,646,1039,32857,37913,37907,0,0,0,0,3859,3859,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
309,0.9415153788447111,-5.69988497454377,-3.745250475491037,-0.002168007238270265,-2.407024595752734,-3.99622700540521,0.01115,0.1,0.014097,0.2,1289,660,1224,33325,38137,38132,0,0,0,0,3964,3965,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
310,0.9427192614351657,-5.6981035037835674,-3.737566501853714,0.0020778914590795987,-2.4146509771029905,-4.004519178413517,0.011118,0.1,0.013976,0.2,1271,640,1243,33362,38250,38245,0,0,0,0,4008,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
311,0.9419302804910834,-5.735349115714039,-3.7523028810851766,-0.010125938227915283,-2.4278034152743513,-4.02056441783117,0.011086,0.1,0.013857,0.2,1232,712,1035,33477,38514,38506,0,0,0,0,3955,3949,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
312,0.9450398952006669,-5.7565209585739066,-3.755209378641917,-0.01238476775680309,-2.421022027275878,-4.022942186449225,0.011055,0.1,0.013738,0.2,1330,516,1201,33588,38511,38506,0,0,0,0,3988,3998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
313,0.948994899489949,-5.716669334842657,-3.7442764959504333,0.004086626278181464,-2.4228890444807667,-4.023101066307875,0.011023,0.1,0.013621,0.2,1145,555,1171,33330,38216,38213,0,0,0,0,3928,3917,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
314,0.9371161508733036,-5.783554149469285,-3.7709397258999844,-0.019621683554827657,-2.4516254161962796,-4.044170612334936,0.010992,0.1,0.013504,0.2,1407,692,1015,33379,37987,37983,0,0,0,0,3986,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
315,0.9473605098605099,-5.793333497196993,-3.7711796822054655,-0.025671910761589457,-2.446782506297526,-4.032563942988269,0.010961,0.1,0.013389,0.2,1139,612,1253,33264,38488,38479,0,0,0,0,3958,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
316,0.9423322731191106,-5.775809412490127,-3.7600757139456933,-0.017917791554711262,-2.4183012312406422,-4.0173496491428065,0.01093,0.1,0.013275,0.2,1372,568,1110,33641,38394,38387,0,0,0,0,3917,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
317,0.9454034163999162,-5.767656019816575,-3.7505576359509685,-0.010257682336010885,-2.4153152902062804,-4.013857657129138,0.010899,0.1,0.013161,0.2,1186,639,1189,33427,38461,38456,0,0,0,0,4024,4023,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
318,0.9427245048684171,-5.747097628920806,-3.7527446571143854,0.001947300763412173,-2.4334003653414795,-4.0234630259254205,0.010869,0.1,0.013049,0.2,1292,608,1201,33173,37908,37901,0,0,0,0,3900,3880,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
319,0.949142231415014,-5.706416840720022,-3.7301944780356147,0.018179242479103287,-2.41307113794622,-4.004223303785797,0.010839,0.1,0.012937,0.2,1135,537,1134,32876,37788,37786,0,0,0,0,3997,4007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
320,0.9357513571556404,-5.798444226295391,-3.758485502044655,-0.008351267800416957,-2.437937142633897,-4.03252091275602,0.010808,0.1,0.012827,0.2,1398,756,1368,33526,38435,38431,0,0,0,0,3993,3981,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
321,0.9499455601258167,-5.718715402778637,-3.730690460070511,0.01985975337545681,-2.4131783184076574,-4.0128131209475075,0.010778,0.1,0.012717,0.2,1129,526,1229,33064,38175,38168,0,0,0,0,3992,3975,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
322,0.9372572452942934,-5.777958583578018,-3.7492984053090166,0.008972522117628935,-2.438935563046154,-4.0345611022013435,0.010748,0.1,0.012608,0.2,1451,649,1123,33470,38128,38127,0,0,0,0,3908,3900,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
323,0.944407855346665,-5.774528438900351,-3.7535473797303673,0.020359914833720263,-2.4600865173423117,-4.061173072647224,0.010719,0.1,0.0125,0.2,1148,709,1228,33404,38117,38112,0,0,0,0,3974,3974,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
324,0.9496889207944484,-5.715927864103794,-3.7469838992196607,0.040860090101731125,-2.447356343693752,-4.053411190385057,0.010689,0.1,0.012394,0.2,1072,610,1129,33432,38553,38543,0,0,0,0,3861,3845,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
325,0.9406855976466351,-5.756289888757236,-3.7563101987942065,0.038154263970664105,-2.4627180169018135,-4.069098499430849,0.01066,0.1,0.012288,0.2,1329,647,1265,33314,38051,38046,0,0,0,0,3946,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
326,0.9376053962900506,-5.810223866176103,-3.7618896456082855,0.025086335724463112,-2.4735072373202036,-4.07634444438614,0.010631,0.1,0.012183,0.2,1316,793,1081,33801,38699,38689,0,0,0,0,3884,3894,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
327,0.9471124984992196,-5.779987417456597,-3.744480954435213,0.038634643772949374,-2.4664434036841962,-4.067817524998105,0.010601,0.1,0.012079,0.2,1122,640,1124,33316,38320,38317,0,0,0,0,4057,4064,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
328,0.9407093222633336,-5.802076979953785,-3.749899569869398,0.035748205917915464,-2.4504273733490987,-4.057516702962714,0.010573,0.1,0.011975,0.2,1264,707,1280,33243,38000,37994,0,0,0,0,3971,3962,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
329,0.9502352730954792,-5.770241032641798,-3.739577634682235,0.049680500105482445,-2.442964243132085,-4.0475596605063835,0.010544,0.1,0.011873,0.2,1003,668,1094,33578,38631,38625,0,0,0,0,3867,3870,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
330,0.9392866704346016,-5.79854594647152,-3.750087106022251,0.04023167022249586,-2.4626915274620975,-4.0649234249868496,0.010515,0.1,0.011771,0.2,1382,659,1211,33617,38309,38300,0,0,0,0,3955,3949,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
331,0.949148484032205,-5.7257556047661025,-3.722222977774929,0.06360694393591677,-2.45012712834238,-4.058415493007269,0.010487,0.1,0.011671,0.2,1056,643,1099,33411,38435,38426,0,0,0,0,3953,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
332,0.9452843772498201,-5.704379743985873,-3.6992804459246056,0.07739560393896429,-2.437056838017352,-4.045470037483294,0.010458,0.1,0.011571,0.2,1140,684,1208,33336,38214,38202,0,0,0,0,3877,3875,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
333,0.9466226072459885,-5.702512417667938,-3.6988461386517058,0.08014084739296677,-2.4543259852163177,-4.058059551071602,0.01043,0.1,0.011472,0.2,1153,640,1111,33591,38487,38483,0,0,0,0,3914,3916,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
334,0.9448927553622319,-5.721641432292608,-3.702058601997114,0.07778532077200405,-2.446572021955543,-4.057151039208347,0.010402,0.1,0.011374,0.2,1219,618,1070,33335,38284,38279,0,0,0,0,3970,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
335,0.9419487977030745,-5.731425315425828,-3.7052292062070804,0.07564790791984456,-2.441271899764902,-4.0643444763884204,0.010375,0.1,0.011277,0.2,1325,616,1173,33436,38083,38077,0,0,0,0,3975,3975,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
336,0.943071901296679,-5.723549459525043,-3.6997527351578365,0.07432133893325965,-2.438247973021124,-4.068756777021244,0.010347,0.1,0.011181,0.2,1201,700,1338,33393,38178,38175,0,0,0,0,4010,4000,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
337,0.9456233421750663,-5.70239281134765,-3.6889642668697804,0.08261465086211979,-2.4304475722964334,-4.063779930766539,0.010319,0.1,0.011085,0.2,1269,535,1081,33176,38219,38215,0,0,0,0,3949,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
338,0.9418573511470825,-5.7280179223665915,-3.702248163566423,0.07818710547665936,-2.4313304581761934,-4.072616483948901,0.010292,0.1,0.01099,0.2,1249,705,1159,33607,38689,38684,0,0,0,0,3945,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
339,0.9399044878830125,-5.72589785442526,-3.7020450228800486,0.08383268598975702,-2.428788312920849,-4.079796473211926,0.010265,0.1,0.010896,0.2,1297,729,1103,33713,38390,38380,0,0,0,0,3966,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
340,0.9457887042396396,-5.745325509801872,-3.7153437759843575,0.08443724249282492,-2.4262062826250874,-4.080707879582648,0.010238,0.1,0.010803,0.2,1152,665,1252,33517,38301,38297,0,0,0,0,3938,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
341,0.9470859120640601,-5.694947455077077,-3.695035031633196,0.09949995401215167,-2.400330474813599,-4.0624271583308325,0.010211,0.1,0.010711,0.2,1251,553,1116,34093,38864,38854,0,0,0,0,3938,3925,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
342,0.9429796039018623,-5.726144139294366,-3.7043683908751954,0.09133976905178814,-2.3964392250832303,-4.067064439302841,0.010184,0.1,0.010619,0.2,1425,504,1221,33830,38483,38478,0,0,0,0,3926,3909,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
343,0.940769460184909,-5.720189257924775,-3.7005223105110923,0.09044296392566474,-2.3962339291037096,-4.074445295907447,0.010157,0.1,0.010529,0.2,1291,695,1311,33530,38486,38481,0,0,0,0,3935,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
344,0.941119836326985,-5.723496314507672,-3.6905804498303434,0.08733518346619353,-2.3791613900684068,-4.063759939907515,0.010131,0.1,0.010439,0.2,1221,736,1156,33237,38154,38151,0,0,0,0,3958,3957,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
345,0.9413385476846503,-5.780318515076018,-3.7124719949510316,0.07582427176688664,-2.39463970495243,-4.079438099347852,0.010104,0.1,0.010349,0.2,1273,707,1066,33753,38543,38539,0,0,0,0,3960,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
346,0.9424329330226444,-5.753775932047481,-3.698489976262149,0.09093039252006536,-2.3751328733246706,-4.057315946471998,0.010078,0.1,0.010261,0.2,1249,678,1294,33474,38415,38412,0,0,0,0,3959,3949,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
347,0.9447923284024564,-5.773863701931052,-3.709237712335201,0.09324460930346824,-2.3650412937361445,-4.054518711979067,0.010052,0.1,0.010173,0.2,1158,667,1066,33057,38058,38050,0,0,0,0,3894,3886,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
348,0.9388306657457735,-5.779318958707381,-3.7042654055361277,0.09410539772926778,-2.3581279514990316,-4.058274420914266,0.010026,0.1,0.010086,0.2,1282,755,1114,33301,38421,38417,0,0,0,0,3903,3883,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
349,0.9414069456812111,-5.823732934329384,-3.7270369791716598,0.0860209716508604,-2.377763490719408,-4.08712120343404,0.01,0.1,0.01,0.2,1351,623,1276,33690,38517,38507,0,0,0,0,3948,3961,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
