episode,service_level,rebalancing_imbalance,squared_starvation_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
314,0.9381619610549371,-5.553170770895274,-3.7010369831414542,-2.3252832881148136,-4.111704879710124,0.012372,0.1,0.01893,0.2,1326,735,1201,33329,38018,38014,0,0,0,0,3979,3964,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
315,0.9441458498747939,-5.574785794663766,-3.7107379900324577,-2.335279629465706,-4.117489820925413,0.012338,0.1,0.018789,0.2,1146,683,1258,32746,37963,37957,0,0,0,0,3990,3983,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
316,0.9437854564208354,-5.568520529115872,-3.7061461891209935,-2.320156214102634,-4.107744292663976,0.012303,0.1,0.018648,0.2,1275,578,1279,32963,37813,37804,0,0,0,0,3923,3933,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
317,0.9461394492142242,-5.555774552357616,-3.690303317449961,-2.251350138313465,-4.0679046590239185,0.012269,0.1,0.018509,0.2,1130,683,1064,33661,38751,38747,0,0,0,0,4009,3998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
318,0.9428880931604129,-5.560034091513371,-3.6924797297827063,-2.256601103742864,-4.069317229062715,0.012236,0.1,0.01837,0.2,1259,639,1141,33233,38001,38000,0,0,0,0,4005,4005,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
319,0.9485810283794324,-5.525729602626936,-3.682976532906819,-2.263534019142479,-4.078406626838252,0.012202,0.1,0.018233,0.2,1096,618,1110,33334,38285,38277,0,0,0,0,3885,3875,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
320,0.9407067516834515,-5.634474946036401,-3.716631659645978,-2.3011395346660084,-4.109448355233667,0.012168,0.1,0.018097,0.2,1309,681,1119,33562,38560,38556,0,0,0,0,4041,4036,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
321,0.9485745547383138,-5.601107497097032,-3.6961647055949265,-2.2682903523511904,-4.087498859036312,0.012135,0.1,0.017961,0.2,1111,581,1138,32902,38031,38026,0,0,0,0,3973,3970,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
322,0.9431282485192796,-5.605589754371127,-3.693738092855234,-2.2526279342041047,-4.093287730285802,0.012102,0.1,0.017827,0.2,1231,651,1092,33092,37970,37967,0,0,0,0,3909,3904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
323,0.942744911320081,-5.6826402658085176,-3.712898026506049,-2.2390113442144632,-4.092290899062627,0.012069,0.1,0.017694,0.2,1229,695,1218,33604,38236,38226,0,0,0,0,3964,3967,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
324,0.9448790683786205,-5.70555149311992,-3.7210990516416085,-2.2604043816808628,-4.098846887674763,0.012036,0.1,0.017561,0.2,1381,465,1132,33490,38302,38293,0,0,0,0,4010,4014,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
325,0.9471654918971022,-5.662857074286411,-3.7171986065993896,-2.270471188441778,-4.100834900233714,0.012004,0.1,0.01743,0.2,1163,591,1215,33198,38101,38094,0,0,0,0,3923,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
326,0.9358756303524005,-5.7373711168854715,-3.7388706864320436,-2.2929457850560255,-4.121073387946128,0.011971,0.1,0.017299,0.2,1452,697,1084,33513,38275,38273,0,0,0,0,4021,4025,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
327,0.943740618432903,-5.687744472999854,-3.73491274480536,-2.299124927554754,-4.124191348781067,0.011939,0.1,0.01717,0.2,1272,602,1236,33310,38164,38161,0,0,0,0,3930,3930,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
328,0.9371577259387008,-5.7012968706415625,-3.731252316149067,-2.2854446727022175,-4.121157787829038,0.011907,0.1,0.017042,0.2,1272,805,1203,33051,37800,37790,0,0,0,0,4025,4026,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
329,0.9348962976169252,-5.740626934375501,-3.7447507094472536,-2.3069334935983323,-4.142232000672131,0.011875,0.1,0.016914,0.2,1398,793,1233,33654,38312,38300,0,0,0,0,3987,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
330,0.9441207231435829,-5.721056269067327,-3.741738568622967,-2.2788675599110526,-4.139561486663595,0.011843,0.1,0.016788,0.2,1351,519,1146,33465,38188,38180,0,0,0,0,3954,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
331,0.945546770102939,-5.692540019221786,-3.7343072087671088,-2.27285126172673,-4.1329021323160795,0.011812,0.1,0.016662,0.2,1329,496,1147,33515,38266,38260,0,0,0,0,3972,3967,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
332,0.9419397273379574,-5.695707301401253,-3.7292728211523154,-2.2971422839870894,-4.141314233834368,0.01178,0.1,0.016537,0.2,1303,639,1081,33448,38163,38161,0,0,0,0,3882,3890,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
333,0.9442342637552503,-5.718269394578877,-3.733933045552568,-2.323802927973207,-4.155634487384653,0.011749,0.1,0.016414,0.2,1209,663,1244,33569,38409,38405,0,0,0,0,3966,3978,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
334,0.947298139410665,-5.718174326245276,-3.7300159071808263,-2.3337390771159527,-4.165447538812896,0.011718,0.1,0.016291,0.2,1129,647,1343,33699,38738,38726,0,0,0,0,3941,3945,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
335,0.9394783029716153,-5.7692066965347015,-3.7404078265547076,-2.3288877500584784,-4.164677321173778,0.011687,0.1,0.016169,0.2,1263,737,1101,33046,37755,37748,0,0,0,0,3874,3874,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
336,0.9433482049285864,-5.745014458211794,-3.735505939669928,-2.3184565513383917,-4.166002274415683,0.011656,0.1,0.016048,0.2,1237,655,1114,33397,38146,38136,0,0,0,0,3983,3963,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
337,0.9471493592046951,-5.693889678163297,-3.7197720951985653,-2.3253925100082773,-4.1626707644579835,0.011626,0.1,0.015928,0.2,1082,683,1142,33396,38626,38620,0,0,0,0,3932,3927,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
338,0.9504070617004146,-5.659578251247722,-3.707070792691553,-2.3240114085614025,-4.163500072983823,0.011595,0.1,0.015809,0.2,1076,587,1072,33533,38788,38779,0,0,0,0,3978,3963,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
339,0.9421352164714997,-5.622053585397033,-3.695020477450573,-2.3117744942708818,-4.147640388875817,0.011565,0.1,0.015691,0.2,1259,683,1154,33561,38276,38271,0,0,0,0,4024,4006,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
340,0.9492410296647252,-5.587398689474326,-3.678844179732144,-2.3133775725952916,-4.148467258663158,0.011535,0.1,0.015573,0.2,1125,557,1096,33137,37948,37941,0,0,0,0,3830,3833,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
341,0.9474796700231923,-5.552581756869153,-3.6555376793165255,-2.28722032275424,-4.1232128856810855,0.011505,0.1,0.015457,0.2,1169,620,1351,34063,38916,38908,0,0,0,0,3948,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
342,0.9443405897605982,-5.528657983088611,-3.6448068347785254,-2.2939059983797234,-4.124537706677468,0.011475,0.1,0.015341,0.2,1060,786,1130,33166,38184,38173,0,0,0,0,3942,3924,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
343,0.9406456608493656,-5.574868248022736,-3.6564314920555754,-2.3243049828546156,-4.137574469435914,0.011446,0.1,0.015227,0.2,1332,661,1048,33578,38493,38481,0,0,0,0,3842,3845,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
344,0.9474264596310316,-5.567752464827966,-3.6502629286403048,-2.314356346562994,-4.128284228523046,0.011416,0.1,0.015113,0.2,1159,605,1144,33553,38532,38523,0,0,0,0,3980,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
345,0.9451625421654378,-5.5863800161236705,-3.6459181957427402,-2.31564831748275,-4.130848853373524,0.011387,0.1,0.015,0.2,1168,669,1071,33499,38394,38385,0,0,0,0,4018,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
346,0.9414191419141914,-5.584409324697788,-3.654593101993897,-2.3283916674145306,-4.136328079100881,0.011358,0.1,0.014887,0.2,1255,733,1232,33936,38871,38864,0,0,0,0,3927,3925,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
347,0.9439827177533079,-5.61332746402174,-3.655837408582134,-2.325186032836925,-4.139891289979067,0.011329,0.1,0.014776,0.2,1201,666,1205,33329,38287,38276,0,0,0,0,3930,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
348,0.9409918203495216,-5.640817367450064,-3.6676391935396033,-2.3297434642406754,-4.144313745582132,0.0113,0.1,0.014666,0.2,1268,687,1033,33131,38265,38258,0,0,0,0,3928,3914,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
349,0.9459235102282835,-5.661990377568765,-3.672090204798358,-2.3313126285560832,-4.137696521244545,0.011271,0.1,0.014556,0.2,1237,587,1258,33730,38671,38663,0,0,0,0,3959,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
350,0.9458045112781955,-5.602668879874201,-3.6601076596233524,-2.323838699372818,-4.1346421076065685,0.011243,0.1,0.014447,0.2,1083,719,1073,33250,38273,38257,0,0,0,0,3871,3881,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
351,0.9447577772500594,-5.574383231563742,-3.6451124922141207,-2.333364922347068,-4.145115706506407,0.011214,0.1,0.014339,0.2,1097,764,1151,33688,38874,38861,0,0,0,0,3978,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
352,0.9457250628667225,-5.580248004924971,-3.6463987468246013,-2.3097920038150472,-4.133446321407366,0.011186,0.1,0.014232,0.2,1238,575,1183,33404,38327,38320,0,0,0,0,3973,3964,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
353,0.954181400550065,-5.54577263689161,-3.6347282811441466,-2.2957168868462956,-4.125466848024576,0.011158,0.1,0.014125,0.2,1066,450,1172,33087,38219,38216,0,0,0,0,3988,3998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
354,0.9488129464418033,-5.489934641150704,-3.6061844985869977,-2.2742216129794723,-4.11443895332149,0.01113,0.1,0.01402,0.2,1161,566,1342,33739,38663,38659,0,0,0,0,4004,4004,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
355,0.9488888888888889,-5.467595612528799,-3.6032808222493253,-2.2716244162768073,-4.113279831131134,0.011102,0.1,0.013915,0.2,1084,595,1037,32850,37904,37894,0,0,0,0,3915,3930,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
356,0.9452625226312613,-5.4719394862953,-3.611691948496054,-2.2929415478076223,-4.127673732084959,0.011074,0.1,0.013811,0.2,1195,619,1123,33140,38110,38107,0,0,0,0,4043,4059,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
357,0.9449257800666465,-5.492879937806241,-3.6239212386066635,-2.2981495819201045,-4.13495699079774,0.011047,0.1,0.013707,0.2,1182,636,1165,33010,37950,37940,0,0,0,0,3974,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
358,0.9468046587411744,-5.458488657001166,-3.6082153883370687,-2.2756591349492146,-4.1208058304949144,0.011019,0.1,0.013605,0.2,1183,580,1126,33142,38069,38065,0,0,0,0,3956,3956,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
359,0.9469333574682475,-5.422338515644456,-3.5796398180258215,-2.2623151802143826,-4.1001893399526885,0.010992,0.1,0.013503,0.2,1192,567,1112,33147,38137,38130,0,0,0,0,3940,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
360,0.9473684210526316,-5.399415334447379,-3.5672661242658985,-2.270397167916146,-4.098584491462743,0.010965,0.1,0.013402,0.2,1170,613,1121,33877,38905,38895,0,0,0,0,3868,3852,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
361,0.9418948488970371,-5.433494385821152,-3.5742835069081806,-2.2741842206796337,-4.107545118805635,0.010938,0.1,0.013302,0.2,1361,604,1269,33818,38773,38770,0,0,0,0,3965,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
362,0.9468126245649523,-5.433324700552716,-3.569944584534938,-2.275662061480232,-4.09567217228066,0.010911,0.1,0.013202,0.2,1218,570,930,33617,38361,38352,0,0,0,0,3991,3995,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
363,0.9478086816239955,-5.447258896367269,-3.573114688594771,-2.2663989220541447,-4.089197282778424,0.010884,0.1,0.013103,0.2,1175,572,1303,33473,38344,38339,0,0,0,0,3915,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
364,0.941627622429795,-5.474442229789527,-3.5837780259710597,-2.2804159792507144,-4.098922469698006,0.010857,0.1,0.013005,0.2,1272,684,1119,33509,38476,38469,0,0,0,0,4090,4084,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
365,0.9473009627708725,-5.473483763420715,-3.5799389011183482,-2.271319813645204,-4.095788625691159,0.010831,0.1,0.012908,0.2,1140,628,1165,33549,38502,38496,0,0,0,0,4009,4001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
366,0.9478504503961679,-5.467379868842418,-3.580801253128882,-2.2502370505980656,-4.087339379142471,0.010804,0.1,0.012812,0.2,1239,492,1119,33193,38024,38014,0,0,0,0,3989,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
367,0.9508005036877136,-5.4601647329534595,-3.5769008457984364,-2.2368312667855594,-4.078355054226718,0.010778,0.1,0.012716,0.2,1037,604,1108,33354,38476,38471,0,0,0,0,3908,3893,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
368,0.9441167619620825,-5.477749919307305,-3.5809755053470416,-2.2460696437245233,-4.081157766893872,0.010752,0.1,0.012621,0.2,1150,707,1054,33230,38244,38238,0,0,0,0,3896,3892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
369,0.9522330097087379,-5.463690712153932,-3.5792559685319656,-2.230294628575315,-4.079063057710748,0.010726,0.1,0.012526,0.2,1026,573,1053,33475,38628,38621,0,0,0,0,3954,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
370,0.9486766329484081,-5.4384854139473955,-3.575505002078497,-2.2190974203945117,-4.0822398279737095,0.0107,0.1,0.012433,0.2,1147,573,1195,33513,38334,38325,0,0,0,0,3885,3869,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
371,0.9401474670885698,-5.475732263292332,-3.5804647049116056,-2.216577301516154,-4.078250321352832,0.010674,0.1,0.01234,0.2,1359,646,1268,33499,38366,38363,0,0,0,0,3950,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
372,0.950197889182058,-5.427420744374955,-3.5652852939890542,-2.206851552106917,-4.0706509405131985,0.010649,0.1,0.012247,0.2,1082,579,1124,33352,38457,38448,0,0,0,0,4023,4032,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
373,0.9428434197886647,-5.453352561083161,-3.5739702400982893,-2.224488042031583,-4.0809341156245145,0.010623,0.1,0.012156,0.2,1304,600,1010,33312,38060,38055,0,0,0,0,3988,3995,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
374,0.9386095555820326,-5.522390518744609,-3.586332619537086,-2.2169786686890585,-4.085434204157256,0.010598,0.1,0.012065,0.2,1437,624,1166,33572,38368,38359,0,0,0,0,4018,4010,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
375,0.9480729494205372,-5.515068169289945,-3.584513354825415,-2.200630747822485,-4.0863484291218715,0.010572,0.1,0.011975,0.2,1164,570,1053,33393,38506,38501,0,0,0,0,3918,3927,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
376,0.9448863806922223,-5.525852776949514,-3.587087113512158,-2.2044908368082003,-4.084430806585929,0.010547,0.1,0.011885,0.2,1302,534,1216,33313,38169,38156,0,0,0,0,4016,4027,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
377,0.9426577579806978,-5.554827204569574,-3.6024596951518535,-2.2199717610132086,-4.093918741223856,0.010522,0.1,0.011796,0.2,1178,753,1232,33675,38720,38715,0,0,0,0,4036,4025,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
378,0.9425270108043218,-5.6181619327685555,-3.6180483984644356,-2.2307933578688783,-4.099089863472543,0.010497,0.1,0.011708,0.2,1200,715,1275,33320,38155,38150,0,0,0,0,3863,3856,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
379,0.9457853025936599,-5.618531841756452,-3.621467723372232,-2.232017242213699,-4.110040696841608,0.010472,0.1,0.01162,0.2,1072,734,1143,33312,38362,38352,0,0,0,0,3994,3991,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
380,0.9418171997839525,-5.666531915181676,-3.6430792606429883,-2.25693137533994,-4.121220852557015,0.010448,0.1,0.011533,0.2,1283,656,1084,33326,38070,38062,0,0,0,0,4026,4046,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
381,0.944337811900192,-5.6745860692085275,-3.6525276958796487,-2.275222126272181,-4.138939576682388,0.010423,0.1,0.011447,0.2,1249,607,1155,33344,37973,37967,0,0,0,0,3944,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
382,0.9424230548940403,-5.717397994647582,-3.6650754487680546,-2.280013500763526,-4.148246657751883,0.010399,0.1,0.011361,0.2,1190,720,1161,33173,37948,37938,0,0,0,0,3940,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
383,0.9406176479347211,-5.724855859657388,-3.6608724217793673,-2.300751479355818,-4.159114311852829,0.010374,0.1,0.011276,0.2,1295,699,1315,33579,38524,38515,0,0,0,0,3985,3989,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
384,0.9377881563978205,-5.774852605145086,-3.6758675252106148,-2.3128734088650296,-4.166178774730358,0.01035,0.1,0.011192,0.2,1308,770,1080,33402,38060,38051,0,0,0,0,3955,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
385,0.943152377832703,-5.7869986093984584,-3.688313356045219,-2.3302586327585177,-4.184605564041516,0.010326,0.1,0.011108,0.2,1312,597,1271,33581,38322,38313,0,0,0,0,3873,3859,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
386,0.9453604525213624,-5.7771495648921105,-3.692355279183872,-2.3265231424456183,-4.186698107964793,0.010302,0.1,0.011025,0.2,1178,638,1309,33236,38210,38205,0,0,0,0,3982,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
387,0.9484576454994578,-5.757635196477885,-3.689326821001622,-2.3334386433852616,-4.187615209060973,0.010278,0.1,0.010943,0.2,1121,590,1192,33196,38121,38113,0,0,0,0,3911,3917,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
388,0.9427581009796534,-5.712284800052594,-3.6720570655327616,-2.3013737985133345,-4.17269124846532,0.010254,0.1,0.010861,0.2,1271,628,1075,33175,37817,37809,0,0,0,0,3862,3862,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
389,0.9338525992801086,-5.806311494809624,-3.7090899218936433,-2.319613548707798,-4.189192713033597,0.010231,0.1,0.01078,0.2,1393,849,1043,33894,38609,38601,0,0,0,0,3984,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
390,0.9471018570624649,-5.815149725779637,-3.7148567664630643,-2.33396091099551,-4.196629968054385,0.010207,0.1,0.010699,0.2,1215,571,1177,33763,38493,38487,0,0,0,0,3967,3967,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
391,0.9441008778545356,-5.808224727068015,-3.706088643541217,-2.3238936848343754,-4.190474032378219,0.010184,0.1,0.010619,0.2,1253,600,1217,33149,37869,37864,0,0,0,0,4029,4029,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
392,0.9409427809072043,-5.803784984947002,-3.7106193815110724,-2.3370542578992923,-4.194211676586826,0.01016,0.1,0.01054,0.2,1282,710,1035,33730,38615,38611,0,0,0,0,4024,4026,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
393,0.9465186378965589,-5.760680387703037,-3.69482537803387,-2.3331668952648696,-4.191423949484895,0.010137,0.1,0.010461,0.2,1168,624,1046,33507,38572,38566,0,0,0,0,4007,3997,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
394,0.9401863629640586,-5.791721045784196,-3.701576615057401,-2.3228143711969897,-4.194568194007886,0.010114,0.1,0.010383,0.2,1383,639,1282,33805,38534,38527,0,0,0,0,3939,3951,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
395,0.9447545312687553,-5.807747751523123,-3.698236574208655,-2.327076324285933,-4.194359812654543,0.010091,0.1,0.010305,0.2,1140,701,1042,33324,38316,38308,0,0,0,0,4020,4014,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
396,0.9448240259937445,-5.797292073425165,-3.6967313234579113,-2.32564913893058,-4.185636816723825,0.010068,0.1,0.010228,0.2,1198,619,1038,32931,37604,37599,0,0,0,0,3837,3854,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
397,0.9431622251126773,-5.8274799382535045,-3.710175032138522,-2.3392057084139073,-4.196887568721168,0.010045,0.1,0.010151,0.2,1274,605,1090,33059,37865,37857,0,0,0,0,3911,3891,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
398,0.9361417088419173,-5.8315882183087995,-3.721852563321209,-2.3656777586869686,-4.20591666769301,0.010023,0.1,0.010075,0.2,1505,640,1153,33590,38194,38184,0,0,0,0,3960,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
399,0.9472469502143093,-5.798576423299776,-3.7162589014484944,-2.360557478229907,-4.211616054012388,0.01,0.1,0.01,0.2,1230,530,1227,33363,38001,37993,0,0,0,0,3950,3933,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
