Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Fri 13:28.000000;117;139.4472372531891;82;50;27;26;34;13644;43;219;14.019356787551239;50.298167335071746;62;104;74;6859;
Fri 13:29.000000;117;139.4472372531891;82;50;27;26;34;13648;43;219;14.019356787551239;50.298167335071746;62;104;74;6861;
Fri 13:30.000000;117;139.4472372531891;82;50;27;26;34;13654;43;219;14.019356787551239;50.298167335071746;62;104;74;6864;
Fri 13:31.000000;117;139.4472372531891;82;50;27;26;34;13664;43;219;14.019356787551239;50.298167335071746;62;104;74;6869;
Fri 13:32.000000;117;139.4472372531891;82;50;27;26;34;13674;43;219;14.019356787551239;50.298167335071746;62;104;74;6874;
Fri 13:33.000000;117;139.4472372531891;82;50;27;26;34;13680;43;219;14.019356787551239;50.298167335071746;62;104;74;6877;
Fri 13:33.641376;117;139.4472372531891;82;50;27;26;34;13680;43;219;14.019356787551239;50.442184612648326;62;105;74;6877;
Fri 13:34.000000;117;139.4472372531891;82;50;27;26;34;13688;43;219;14.019356787551239;50.442184612648326;62;105;74;6881;
Fri 13:35.000000;117;139.4472372531891;82;50;27;26;34;13694;43;219;14.019356787551239;50.442184612648326;62;105;74;6884;
Fri 13:36.000000;117;139.4472372531891;82;50;27;26;34;13706;43;219;14.019356787551239;50.442184612648326;62;105;74;6890;
Fri 13:37.083817;117;139.63488745689392;83;50;27;26;34;13706;43;220;14.019356787551239;50.442184612648326;62;105;74;6890;
Fri 13:38.000000;117;139.63488745689392;83;50;27;26;34;13710;43;220;14.019356787551239;50.442184612648326;62;105;74;6892;
Fri 13:39.000000;117;139.63488745689392;83;50;27;26;34;13714;43;220;14.019356787551239;50.442184612648326;62;105;74;6894;
Fri 13:40.000000;117;139.63488745689392;83;50;27;26;34;13722;43;220;14.019356787551239;50.442184612648326;62;105;74;6898;
Fri 13:41.000000;117;139.63488745689392;83;50;27;26;34;13724;43;220;14.019356787551239;50.442184612648326;62;105;74;6899;
Fri 13:42.000000;117;139.63488745689392;83;50;27;26;34;13728;43;220;14.019356787551239;50.442184612648326;62;105;74;6901;
Fri 13:43.000000;117;139.63488745689392;83;50;27;26;34;13732;43;220;14.019356787551239;50.442184612648326;62;105;74;6903;
Fri 13:43.733139;117;139.82873463630676;84;50;27;26;34;13732;43;221;14.019356787551239;50.442184612648326;62;105;74;6903;
Fri 13:44.000000;117;139.82873463630676;84;50;27;26;34;13736;43;221;14.019356787551239;50.442184612648326;62;105;74;6905;
Fri 13:45.000000;117;139.82873463630676;84;50;27;26;34;13752;43;221;14.019356787551239;50.442184612648326;62;105;74;6913;
Fri 13:46.000000;117;139.82873463630676;84;50;27;26;34;13758;43;221;14.019356787551239;50.442184612648326;62;105;74;6916;
Fri 13:47.000000;117;139.82873463630676;84;50;27;26;34;13762;43;221;14.019356787551239;50.442184612648326;62;105;74;6918;
Fri 13:48.000000;117;139.82873463630676;84;50;27;26;34;13772;43;221;14.019356787551239;50.442184612648326;62;105;74;6923;
Fri 13:49.000000;117;139.82873463630676;84;50;27;26;34;13776;43;221;14.019356787551239;50.442184612648326;62;105;74;6925;
Fri 13:50.000000;117;139.82873463630676;84;50;27;26;34;13782;43;221;14.019356787551239;50.442184612648326;62;105;74;6928;
Fri 13:51.000000;117;139.82873463630676;84;50;27;26;34;13788;43;221;14.019356787551239;50.442184612648326;62;105;74;6931;
Fri 13:52.000000;117;139.82873463630676;84;50;27;26;34;13796;43;221;14.019356787551239;50.442184612648326;62;105;74;6935;
Fri 13:53.000000;117;139.82873463630676;84;50;27;26;34;13798;43;221;14.019356787551239;50.442184612648326;62;105;74;6936;
Fri 13:53.293405;118;139.82873463630676;84;50;27;26;34;13798;44;221;14.019356787551239;50.806634572286406;62;105;74;6936;
Fri 13:54.000000;118;139.82873463630676;84;50;27;26;34;13806;44;221;14.019356787551239;50.806634572286406;62;105;74;6940;
Fri 13:55.000000;118;139.82873463630676;84;50;27;26;34;13810;44;221;14.019356787551239;50.806634572286406;62;105;74;6942;
Fri 13:56.000000;118;139.82873463630676;84;50;27;26;34;13812;44;221;14.019356787551239;50.806634572286406;62;105;74;6943;
Fri 13:57.000000;118;139.82873463630676;84;50;27;26;34;13814;44;221;14.019356787551239;50.806634572286406;62;105;74;6944;
Fri 13:58.000000;118;139.82873463630676;84;50;27;26;34;13820;44;221;14.019356787551239;50.806634572286406;62;105;74;6947;
Fri 13:59.000000;118;139.82873463630676;84;50;27;26;34;13822;44;221;14.019356787551239;50.806634572286406;62;105;74;6948;
Fri 13:59.599977;118;140.06083965301514;85;50;27;26;34;13822;44;222;14.019356787551239;50.806634572286406;62;105;74;6948;
Fri 14:00.000000;118;140.06083965301514;85;50;27;26;34;13828;44;222;14.09564705399004;50.806634572286406;63;105;74;6951;
Fri 14:01.000000;118;140.06083965301514;85;50;27;26;34;13830;44;222;14.09564705399004;50.806634572286406;63;105;74;6952;
Fri 14:02.000000;118;140.06083965301514;85;50;27;26;34;13836;44;222;14.09564705399004;50.806634572286406;63;105;74;6955;
Fri 14:03.000000;118;140.06083965301514;85;50;27;26;34;13838;44;222;14.09564705399004;50.806634572286406;63;105;74;6956;
Fri 14:04.000000;118;140.06083965301514;85;50;27;26;34;13842;44;222;14.09564705399004;50.806634572286406;63;105;74;6958;
Fri 14:05.000000;118;140.06083965301514;85;50;27;26;34;13848;44;222;14.09564705399004;50.806634572286406;63;105;74;6961;
Fri 14:06.000000;118;140.06083965301514;85;50;27;26;34;13852;44;222;14.09564705399004;50.806634572286406;63;105;74;6963;
Fri 14:07.000000;118;140.06083965301514;85;50;27;26;34;13854;44;222;14.09564705399004;50.806634572286406;63;105;74;6964;
Fri 14:08.000000;118;140.06083965301514;85;50;27;26;34;13858;44;222;14.09564705399004;50.806634572286406;63;105;74;6966;
Fri 14:10.000000;118;140.06083965301514;85;50;27;26;34;13864;44;222;14.09564705399004;50.806634572286406;63;105;74;6969;
Fri 14:11.000000;118;140.06083965301514;85;50;27;26;34;13868;44;222;14.09564705399004;50.806634572286406;63;105;74;6971;
Fri 14:12.000000;118;140.06083965301514;85;50;27;26;34;13878;44;222;14.09564705399004;50.806634572286406;63;105;74;6976;
Fri 14:13.000000;118;140.06083965301514;85;50;27;26;34;13884;44;222;14.09564705399004;50.806634572286406;63;105;74;6979;
Fri 14:14.000000;118;140.06083965301514;85;50;27;26;34;13890;44;222;14.09564705399004;50.806634572286406;63;105;74;6982;
Fri 14:14.418554;118;140.06083965301514;85;50;27;26;34;13890;44;222;14.09564705399004;50.950651849862986;63;106;74;6982;
Fri 14:15.000000;118;140.06083965301514;85;50;27;26;34;13896;44;222;14.09564705399004;50.950651849862986;63;106;74;6985;
Fri 14:16.000000;118;140.06083965301514;85;50;27;26;34;13900;44;222;14.09564705399004;50.950651849862986;63;106;74;6987;
Fri 14:17.000000;118;140.06083965301514;85;50;27;26;34;13908;44;222;14.09564705399004;50.950651849862986;63;106;74;6991;
Fri 14:18.000000;118;140.06083965301514;85;50;27;26;34;13910;44;222;14.09564705399004;50.950651849862986;63;106;74;6992;
Fri 14:19.000000;118;140.06083965301514;85;50;27;26;34;13914;44;222;14.09564705399004;50.950651849862986;63;106;74;6994;
Fri 14:20.000000;118;140.06083965301514;85;50;27;26;34;13922;44;222;14.09564705399004;50.950651849862986;63;106;74;6998;
Fri 14:21.000000;118;140.06083965301514;85;50;27;26;34;13926;44;222;14.09564705399004;50.950651849862986;63;106;74;7000;
Fri 14:22.000000;118;140.06083965301514;85;50;27;26;34;13930;44;222;14.09564705399004;50.950651849862986;63;106;74;7002;
Fri 14:23.000000;118;140.06083965301514;85;50;27;26;34;13934;44;222;14.09564705399004;50.950651849862986;63;106;74;7004;
Fri 14:24.000000;118;140.06083965301514;85;50;27;26;34;13940;44;222;14.09564705399004;50.950651849862986;63;106;74;7007;
Fri 14:24.039428;119;140.06083965301514;85;50;27;26;34;13940;45;222;14.09564705399004;52.31925059932402;63;106;74;7007;
Fri 14:25.000000;119;140.06083965301514;85;50;27;26;34;13948;45;222;14.09564705399004;52.31925059932402;63;106;74;7011;
Fri 14:26.000000;119;140.06083965301514;85;50;27;26;34;13950;45;222;14.09564705399004;52.31925059932402;63;106;74;7012;
Fri 14:27.000000;119;140.06083965301514;85;50;27;26;34;13956;45;222;14.09564705399004;52.31925059932402;63;106;74;7015;
Fri 14:28.000000;119;140.06083965301514;85;50;27;26;34;13960;45;222;14.09564705399004;52.31925059932402;63;106;74;7017;
Fri 14:29.000000;119;140.06083965301514;85;50;27;26;34;13968;45;222;14.09564705399004;52.31925059932402;63;106;74;7021;
Fri 14:30.000000;119;140.06083965301514;85;50;27;26;34;13972;45;222;14.09564705399004;52.31925059932402;63;106;74;7023;
Fri 14:31.000000;119;140.06083965301514;85;50;27;26;34;13984;45;222;14.09564705399004;52.31925059932402;63;106;74;7029;
Fri 14:32.000000;119;140.06083965301514;85;50;27;26;34;13988;45;222;14.09564705399004;52.31925059932402;63;106;74;7031;
Fri 14:33.000000;119;140.06083965301514;85;50;27;26;34;13990;45;222;14.09564705399004;52.31925059932402;63;106;74;7032;
Fri 14:34.000000;119;140.06083965301514;85;50;27;26;34;14000;45;222;14.09564705399004;52.31925059932402;63;106;74;7037;
Fri 14:35.000000;119;140.06083965301514;85;50;27;26;34;14008;45;222;14.09564705399004;52.31925059932402;63;106;74;7041;
Fri 14:36.000000;119;140.06083965301514;85;50;27;26;34;14014;45;222;14.09564705399004;52.31925059932402;63;106;74;7044;
Fri 14:37.000000;119;140.06083965301514;85;50;27;26;34;14024;45;222;14.09564705399004;52.31925059932402;63;106;74;7049;
Fri 14:38.000000;119;140.06083965301514;85;50;27;26;34;14030;45;222;14.09564705399004;52.31925059932402;63;106;74;7052;
Fri 14:39.000000;119;140.06083965301514;85;50;27;26;34;14038;45;222;14.09564705399004;52.31925059932402;63;106;74;7056;
Fri 14:40.000000;119;140.06083965301514;85;50;27;26;34;14042;45;222;14.09564705399004;52.31925059932402;63;106;74;7058;
Fri 14:41.000000;119;140.06083965301514;85;50;27;26;34;14048;45;222;14.09564705399004;52.31925059932402;63;106;74;7061;
Fri 14:42.000000;119;140.06083965301514;85;50;27;26;34;14050;45;222;14.09564705399004;52.31925059932402;63;106;74;7062;
Fri 14:43.000000;119;140.06083965301514;85;50;27;26;34;14056;45;222;14.09564705399004;52.31925059932402;63;106;74;7065;
Fri 14:44.000000;119;140.06083965301514;85;50;27;26;34;14064;45;222;14.09564705399004;52.31925059932402;63;106;74;7069;
Fri 14:45.000000;119;140.06083965301514;85;50;27;26;34;14070;45;222;14.09564705399004;52.31925059932402;63;106;74;7072;
Fri 14:46.000000;119;140.06083965301514;85;50;27;26;34;14074;45;222;14.09564705399004;52.31925059932402;63;106;74;7074;
Fri 14:47.000000;119;140.06083965301514;85;50;27;26;34;14082;45;222;14.09564705399004;52.31925059932402;63;106;74;7078;
Fri 14:48.000000;119;140.06083965301514;85;50;27;26;34;14084;45;222;14.09564705399004;52.31925059932402;63;106;74;7079;
Fri 14:49.000000;119;140.06083965301514;85;50;27;26;34;14086;45;222;14.09564705399004;52.31925059932402;63;106;74;7080;
Fri 14:51.000000;119;140.06083965301514;85;50;27;26;34;14090;45;222;14.09564705399004;52.31925059932402;63;106;74;7082;
Fri 14:53.000000;119;140.06083965301514;85;50;27;26;34;14094;45;222;14.09564705399004;52.31925059932402;63;106;74;7084;
Fri 14:54.000000;119;140.06083965301514;85;50;27;26;34;14096;45;222;14.09564705399004;52.31925059932402;63;106;74;7085;
Fri 14:57.000000;119;140.06083965301514;85;50;27;26;34;14102;45;222;14.09564705399004;52.31925059932402;63;106;74;7088;
Fri 14:58.000000;119;140.06083965301514;85;50;27;26;34;14108;45;222;14.09564705399004;52.31925059932402;63;106;74;7091;
Fri 14:59.000000;119;140.06083965301514;85;50;27;26;34;14116;45;222;14.09564705399004;52.31925059932402;63;106;74;7095;
Fri 15:00.000000;119;140.06083965301514;85;50;27;26;34;14126;45;222;14.09564705399004;52.31925059932402;63;106;74;7100;
Fri 15:01.000000;119;140.06083965301514;85;50;27;26;34;14134;45;222;14.09564705399004;52.31925059932402;63;106;74;7104;
Fri 15:04.000000;119;140.06083965301514;85;50;27;26;34;14138;45;222;14.09564705399004;52.31925059932402;63;106;74;7106;
Fri 15:05.000000;119;140.06083965301514;85;50;27;26;34;14142;45;222;14.09564705399004;52.31925059932402;63;106;74;7108;
Fri 15:06.000000;119;140.06083965301514;85;50;27;26;34;14144;45;222;14.09564705399004;52.31925059932402;63;106;74;7109;
Fri 15:07.000000;119;140.06083965301514;85;50;27;26;34;14148;45;222;14.09564705399004;52.31925059932402;63;106;74;7111;
Fri 15:08.000000;119;140.06083965301514;85;50;27;26;34;14152;45;222;14.09564705399004;52.31925059932402;63;106;74;7113;
Fri 15:09.000000;119;140.06083965301514;85;50;27;26;34;14160;45;222;14.09564705399004;52.31925059932402;63;106;74;7117;
Fri 15:10.000000;119;140.06083965301514;85;50;27;26;34;14164;45;222;14.09564705399004;52.31925059932402;63;106;74;7119;
Fri 15:11.000000;119;140.06083965301514;85;50;27;26;34;14166;45;222;14.09564705399004;52.31925059932402;63;106;74;7120;
Fri 15:14.000000;119;140.06083965301514;85;50;27;26;34;14172;45;222;14.09564705399004;52.31925059932402;63;106;74;7123;
Fri 15:16.000000;119;140.06083965301514;85;50;27;26;34;14178;45;222;14.09564705399004;52.31925059932402;63;106;74;7126;
Fri 15:17.000000;119;140.06083965301514;85;50;27;26;34;14182;45;222;14.09564705399004;52.31925059932402;63;106;74;7128;
Fri 15:18.000000;119;140.06083965301514;85;50;27;26;34;14186;45;222;14.09564705399004;52.31925059932402;63;106;74;7130;
Fri 15:19.000000;119;140.06083965301514;85;50;27;26;34;14188;45;222;14.09564705399004;52.31925059932402;63;106;74;7131;
Fri 15:21.000000;119;140.06083965301514;85;50;27;26;34;14192;45;222;14.09564705399004;52.31925059932402;63;106;74;7133;
Fri 15:23.000000;119;140.06083965301514;85;50;27;26;34;14196;45;222;14.09564705399004;52.31925059932402;63;106;74;7135;
Fri 15:24.000000;119;140.06083965301514;85;50;27;26;34;14200;45;222;14.09564705399004;52.31925059932402;63;106;74;7137;
Fri 15:26.000000;119;140.06083965301514;85;50;27;26;34;14204;45;222;14.09564705399004;52.31925059932402;63;106;74;7139;
Fri 15:27.000000;119;140.06083965301514;85;50;27;26;34;14208;45;222;14.09564705399004;52.31925059932402;63;106;74;7141;
Fri 15:30.000000;119;140.06083965301514;85;50;27;26;34;14210;45;222;14.09564705399004;52.31925059932402;63;106;74;7142;
Fri 15:31.000000;119;140.06083965301514;85;50;27;26;34;14212;45;222;14.09564705399004;52.31925059932402;63;106;74;7143;
Fri 15:32.000000;119;140.06083965301514;85;50;27;26;34;14218;45;222;14.09564705399004;52.31925059932402;63;106;74;7146;
Fri 15:34.000000;119;140.06083965301514;85;50;27;26;34;14222;45;222;14.09564705399004;52.31925059932402;63;106;74;7148;
Fri 15:35.000000;119;140.06083965301514;85;50;27;26;34;14230;45;222;14.09564705399004;52.31925059932402;63;106;74;7152;
Fri 15:36.000000;119;140.06083965301514;85;50;27;26;34;14234;45;222;14.09564705399004;52.31925059932402;63;106;74;7154;
Fri 15:37.000000;119;140.06083965301514;85;50;27;26;34;14238;45;222;14.09564705399004;52.31925059932402;63;106;74;7156;
Fri 15:38.000000;119;140.06083965301514;85;50;27;26;34;14244;45;222;14.09564705399004;52.31925059932402;63;106;74;7159;
Fri 15:39.000000;119;140.06083965301514;85;50;27;26;34;14248;45;222;14.09564705399004;52.31925059932402;63;106;74;7161;
Fri 15:40.000000;119;140.06083965301514;85;50;27;26;34;14252;45;222;14.09564705399004;52.31925059932402;63;106;74;7163;
Fri 15:41.000000;119;140.06083965301514;85;50;27;26;34;14258;45;222;14.09564705399004;52.31925059932402;63;106;74;7166;
Fri 15:42.000000;119;140.06083965301514;85;50;27;26;34;14260;45;222;14.09564705399004;52.31925059932402;63;106;74;7167;
Fri 15:44.000000;119;140.06083965301514;85;50;27;26;34;14264;45;222;14.09564705399004;52.31925059932402;63;106;74;7169;
Fri 15:45.000000;119;140.06083965301514;85;50;27;26;34;14270;45;222;14.09564705399004;52.31925059932402;63;106;74;7172;
Fri 15:46.000000;119;140.06083965301514;85;50;27;26;34;14274;45;222;14.09564705399004;52.31925059932402;63;106;74;7174;
Fri 15:47.000000;119;140.06083965301514;85;50;27;26;34;14276;45;222;14.09564705399004;52.31925059932402;63;106;74;7175;
Fri 15:48.000000;119;140.06083965301514;85;50;27;26;34;14278;45;222;14.225817221253992;52.31925059932402;64;106;74;7176;
Fri 15:49.000000;119;140.06083965301514;85;50;27;26;34;14288;45;222;14.225817221253992;52.31925059932402;64;106;74;7181;
Fri 15:49.286921;119;140.06083965301514;85;50;27;26;34;14288;45;222;14.225817221253992;52.571261257063796;64;107;74;7181;
Fri 15:51.000000;119;140.06083965301514;85;50;27;26;34;14292;45;222;14.225817221253992;52.571261257063796;64;107;74;7183;
Fri 15:51.543525;119;140.06083965301514;85;50;27;26;34;14292;45;222;14.225817221253992;52.91143827364939;64;108;74;7183;
Fri 15:52.000000;119;140.06083965301514;85;50;27;26;34;14294;45;222;14.225817221253992;52.91143827364939;64;108;74;7184;
Fri 15:53.000000;119;140.06083965301514;85;50;27;26;34;14298;45;222;14.225817221253992;52.91143827364939;64;108;74;7186;
Fri 15:54.000000;119;140.06083965301514;85;50;27;26;34;14302;45;222;14.225817221253992;52.91143827364939;64;108;74;7188;
Fri 15:55.000000;119;140.06083965301514;85;50;27;26;34;14308;45;222;14.225817221253992;52.91143827364939;64;108;74;7191;
Fri 15:56.000000;119;140.06083965301514;85;50;27;26;34;14316;45;222;14.225817221253992;52.91143827364939;64;108;74;7195;
Fri 15:56.527704;119;140.06083965301514;85;50;27;26;34;14316;45;222;14.225817221253992;53.16344893138916;64;109;74;7195;
Fri 15:57.000000;119;140.06083965301514;85;50;27;26;34;14320;45;222;14.225817221253992;53.16344893138916;64;109;74;7197;
Fri 15:58.000000;119;140.06083965301514;85;50;27;26;34;14324;45;222;14.225817221253992;53.16344893138916;64;109;74;7199;
Fri 15:59.000000;119;140.06083965301514;85;50;27;26;34;14332;45;222;14.225817221253992;53.16344893138916;64;109;74;7203;
Fri 16:01.000000;119;140.06083965301514;85;50;27;26;34;14338;45;222;14.225817221253992;53.16344893138916;64;109;74;7206;
Fri 16:02.000000;119;140.06083965301514;85;50;27;26;34;14342;45;222;14.225817221253992;53.16344893138916;64;109;74;7208;
Fri 16:02.545055;120;140.06083965301514;85;50;27;26;34;14342;46;222;14.225817221253992;54.29702068990592;64;109;74;7208;
Fri 16:03.000000;120;140.06083965301514;85;50;27;26;34;14344;46;222;14.225817221253992;54.29702068990592;64;109;74;7209;
Fri 16:04.000000;120;140.06083965301514;85;50;27;26;34;14346;46;222;14.225817221253992;54.29702068990592;64;109;74;7210;
Fri 16:05.000000;120;140.06083965301514;85;50;27;26;34;14348;46;222;14.225817221253992;54.29702068990592;64;109;74;7211;
Fri 16:06.000000;120;140.06083965301514;85;50;27;26;34;14350;46;222;14.225817221253992;54.29702068990592;64;109;74;7212;
Fri 16:06.256421;120;140.06083965301514;85;50;27;26;34;14350;46;222;14.225817221253992;54.63719770649151;64;110;74;7212;
Fri 16:08.000000;120;140.06083965301514;85;50;27;26;34;14352;46;222;14.225817221253992;54.63719770649151;64;110;74;7213;
Fri 16:09.000000;120;140.06083965301514;85;50;27;26;34;14354;46;222;14.225817221253992;54.63719770649151;64;110;74;7214;
Fri 16:10.000000;120;140.06083965301514;85;50;27;26;34;14356;46;222;14.225817221253992;54.63719770649151;64;110;74;7215;
Fri 16:11.000000;120;140.06083965301514;85;50;27;26;34;14358;46;222;14.225817221253992;54.63719770649151;64;110;74;7216;
Fri 16:12.000000;120;140.06083965301514;85;50;27;26;34;14360;46;222;14.225817221253992;54.63719770649151;64;110;74;7217;
Fri 16:13.000000;120;140.06083965301514;85;50;27;26;34;14362;46;222;14.225817221253992;54.63719770649151;64;110;74;7218;
Fri 16:16.000000;120;140.06083965301514;85;50;27;26;34;14364;46;222;14.225817221253992;54.63719770649151;64;110;74;7219;
Fri 16:17.000000;120;140.06083965301514;85;50;27;26;34;14366;46;222;14.225817221253992;54.63719770649151;64;110;74;7220;
Fri 16:20.000000;120;140.06083965301514;85;50;27;26;34;14370;46;222;14.225817221253992;54.63719770649151;64;110;74;7222;
Fri 16:21.000000;120;140.06083965301514;85;50;27;26;34;14374;46;222;14.225817221253992;54.63719770649151;64;110;74;7224;
Fri 16:22.000000;120;140.06083965301514;85;50;27;26;34;14376;46;222;14.225817221253992;54.63719770649151;64;110;74;7225;
Fri 16:24.000000;120;140.06083965301514;85;50;27;26;34;14380;46;222;14.225817221253992;54.63719770649151;64;110;74;7227;
Fri 16:25.000000;120;140.06083965301514;85;50;27;26;34;14382;46;222;14.225817221253992;54.63719770649151;64;110;74;7228;
Fri 16:26.000000;120;140.06083965301514;85;50;27;26;34;14384;46;222;14.225817221253992;54.63719770649151;64;110;74;7229;
Fri 16:27.000000;120;140.06083965301514;85;50;27;26;34;14386;46;222;14.225817221253992;54.63719770649151;64;110;74;7230;
Fri 16:28.000000;120;140.06083965301514;85;50;27;26;34;14390;46;222;14.225817221253992;54.63719770649151;64;110;74;7232;
Fri 16:29.000000;120;140.06083965301514;85;50;27;26;34;14392;46;222;14.225817221253992;54.63719770649151;64;110;74;7233;
Fri 16:30.000000;120;140.06083965301514;85;50;27;26;34;14394;46;222;14.225817221253992;54.63719770649151;64;110;74;7234;
Fri 16:31.000000;120;140.06083965301514;85;50;27;26;34;14398;46;222;14.225817221253992;54.63719770649151;64;110;74;7236;
Fri 16:32.000000;120;140.06083965301514;85;50;27;26;34;14402;46;222;14.225817221253992;54.63719770649151;64;110;74;7238;
Fri 16:33.000000;120;140.06083965301514;85;50;27;26;34;14406;46;222;14.225817221253992;54.63719770649151;64;110;74;7240;
Fri 16:34.000000;120;140.06083965301514;85;50;27;26;34;14412;46;222;14.355987388517944;54.63719770649151;65;110;74;7243;
Fri 16:35.000000;120;140.06083965301514;85;50;27;26;34;14420;46;222;14.355987388517944;54.63719770649151;65;110;74;7247;
Fri 16:36.000000;121;140.06083965301514;85;50;27;26;34;14421;46;222;14.355987388517944;54.63719770649151;65;110;75;7248;
Fri 16:37.000000;121;140.06083965301514;85;50;27;26;34;14425;46;222;14.355987388517944;54.63719770649151;65;110;75;7250;
Fri 16:38.326656;121;140.06083965301514;85;50;27;26;34;14425;46;222;14.355987388517944;54.88920836423129;65;111;75;7250;
Fri 16:39.000000;121;140.06083965301514;85;50;27;26;34;14429;46;222;14.355987388517944;54.88920836423129;65;111;75;7252;
Fri 16:40.000000;121;140.06083965301514;85;50;27;26;34;14431;46;222;14.355987388517944;54.88920836423129;65;111;75;7253;
Fri 16:41.000000;121;140.06083965301514;85;50;27;26;34;14433;46;222;14.355987388517944;54.88920836423129;65;111;75;7254;
Fri 16:42.000000;121;140.06083965301514;85;50;27;26;34;14437;46;222;14.693756166677533;54.88920836423129;66;111;75;7256;
Fri 16:43.000000;121;140.06083965301514;85;50;27;26;34;14451;46;222;14.693756166677533;54.88920836423129;66;111;75;7263;
Fri 16:44.000000;121;140.06083965301514;85;50;27;26;34;14453;46;222;14.693756166677533;54.88920836423129;66;111;75;7264;
Fri 16:45.000000;121;140.06083965301514;85;50;27;26;34;14459;46;222;14.693756166677533;54.88920836423129;66;111;75;7267;
Fri 16:46.000000;121;140.06083965301514;85;50;27;26;34;14467;46;222;14.693756166677533;54.88920836423129;66;111;75;7271;
Fri 16:47.000000;121;140.06083965301514;85;50;27;26;34;14471;46;222;14.693756166677533;54.88920836423129;66;111;75;7273;
Fri 16:48.000000;121;140.06083965301514;85;50;27;26;34;14473;46;222;14.693756166677533;54.88920836423129;66;111;75;7274;
Fri 16:49.000000;121;140.06083965301514;85;50;27;26;34;14477;46;222;14.693756166677533;54.88920836423129;66;111;75;7276;
Fri 16:50.000000;121;140.06083965301514;85;50;27;26;34;14481;46;222;14.693756166677533;54.88920836423129;66;111;75;7278;
Fri 16:51.000000;121;140.06083965301514;85;50;27;26;34;14485;46;222;14.693756166677533;54.88920836423129;66;111;75;7280;
Fri 16:52.000000;121;140.06083965301514;85;50;27;26;34;14489;46;222;14.693756166677533;54.88920836423129;66;111;75;7282;
Fri 16:53.000000;121;140.06083965301514;85;50;27;26;34;14495;46;222;15.031524944837122;54.88920836423129;67;111;75;7285;
Fri 16:54.000000;121;140.06083965301514;85;50;27;26;34;14501;46;222;15.031524944837122;54.88920836423129;67;111;75;7288;
Fri 16:55.000000;121;140.06083965301514;85;50;27;26;34;14505;46;222;15.36929372299671;54.88920836423129;68;111;75;7290;
Fri 16:56.000000;121;140.06083965301514;85;50;27;26;34;14513;46;222;15.36929372299671;54.88920836423129;68;111;75;7294;
Fri 16:57.000000;121;140.06083965301514;85;50;27;26;34;14517;46;222;15.36929372299671;54.88920836423129;68;111;75;7296;
Fri 16:58.000000;121;140.06083965301514;85;50;27;26;34;14521;46;222;15.36929372299671;54.88920836423129;68;111;75;7298;
Fri 16:59.000000;121;140.06083965301514;85;50;27;26;34;14527;46;222;15.36929372299671;54.88920836423129;68;111;75;7301;
Fri 17:00.000000;121;140.06083965301514;85;50;27;26;34;14531;46;222;15.36929372299671;54.88920836423129;68;111;75;7303;
Fri 17:01.000000;121;140.06083965301514;85;50;27;26;34;14533;46;222;15.36929372299671;54.88920836423129;68;111;75;7304;
Fri 17:03.000000;121;140.06083965301514;85;50;27;26;34;14537;46;222;15.36929372299671;54.88920836423129;68;111;75;7306;
Fri 17:04.000000;121;140.06083965301514;85;50;27;26;34;14539;46;222;15.36929372299671;54.88920836423129;68;111;75;7307;
Fri 17:04.750431;121;140.06083965301514;85;50;27;26;34;14539;46;222;15.36929372299671;55.14121902197106;68;112;75;7307;
Fri 17:05.000000;121;140.06083965301514;85;50;27;26;34;14543;46;222;15.36929372299671;55.14121902197106;68;112;75;7309;
Fri 17:06.076816;121;140.06083965301514;85;50;27;26;34;14543;46;222;15.36929372299671;55.27334137776483;68;113;75;7309;
Fri 17:07.135509;121;140.06083965301514;85;50;27;26;34;14543;46;222;15.36929372299671;55.5253520355046;68;114;75;7309;
Fri 17:08.000000;121;140.06083965301514;85;50;27;26;34;14551;46;222;15.7070625011563;55.5253520355046;69;114;75;7313;
Fri 17:09.785923;121;140.06083965301514;85;50;27;26;34;14551;46;222;15.7070625011563;55.77736269324438;69;115;75;7313;
Fri 17:11.000000;121;140.06083965301514;85;50;27;26;34;14557;46;222;15.7070625011563;55.77736269324438;69;115;75;7316;
Fri 17:12.000000;121;140.06083965301514;85;50;27;26;34;14559;46;222;15.7070625011563;55.77736269324438;69;115;75;7317;
Fri 17:13.000000;121;140.06083965301514;85;50;27;26;34;14563;46;222;15.7070625011563;55.77736269324438;69;115;75;7319;
Fri 17:14.000000;121;140.06083965301514;85;50;27;26;34;14565;46;222;15.7070625011563;55.77736269324438;69;115;75;7320;
Fri 17:15.000000;121;140.06083965301514;85;50;27;26;34;14567;46;222;15.7070625011563;55.77736269324438;69;115;75;7321;
Fri 17:15.553713;121;140.06083965301514;85;50;27;26;34;14567;46;222;15.7070625011563;55.909485049038146;69;116;75;7321;
Fri 17:19.000000;121;140.06083965301514;85;50;27;26;34;14569;46;222;15.7070625011563;55.909485049038146;69;116;75;7322;
Fri 17:21.000000;121;140.06083965301514;85;50;27;26;34;14571;46;222;15.7070625011563;55.909485049038146;69;116;75;7323;
Fri 17:22.000000;121;140.06083965301514;85;50;27;26;34;14575;46;222;15.7070625011563;55.909485049038146;69;116;75;7325;
