episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
290,0.9428519483667657,-4.970581699191082,-2.6970097767114303,-0.9135195776207895,-2.2668883611534425,-2.6203695718140225,0.01605,0.1,0.035069,0.2,1280,606,1259,33002,37772,37770,0,0,0,0,3984,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
291,0.9436950499819342,-4.983823392606418,-2.7023378783638545,-0.9152626169529369,-2.2777002816090004,-2.6313353193278277,0.016004,0.1,0.034859,0.2,1161,709,1116,33212,38068,38057,0,0,0,0,3997,3993,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
292,0.9437595152094093,-4.993289902233983,-2.702913822168147,-0.9168239895735293,-2.2848154630412894,-2.6402193730122687,0.015958,0.1,0.03465,0.2,1146,738,1096,33499,38519,38513,0,0,0,0,3992,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
293,0.9376108722451066,-5.02858764311531,-2.710268711269194,-0.9249175100124981,-2.2857384125975333,-2.6478523455630434,0.015912,0.1,0.034443,0.2,1232,843,1247,33259,37939,37937,0,0,0,0,3961,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
294,0.9486019120688105,-5.016958646675005,-2.705363721700935,-0.920159989287912,-2.282922084720338,-2.650112541819834,0.015866,0.1,0.034237,0.2,1163,552,1107,33367,38419,38414,0,0,0,0,3920,3934,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
295,0.9391480118264648,-5.02113830909106,-2.709145354151159,-0.9180125447810981,-2.2818948323151704,-2.653674700093877,0.015821,0.1,0.034032,0.2,1332,685,1201,33146,38024,38022,0,0,0,0,4047,4034,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
296,0.9484166143356957,-5.025638273061671,-2.7116382291967316,-0.9180513805965094,-2.2815670373881822,-2.6548438231848874,0.015776,0.1,0.033828,0.2,1124,601,1174,33441,38434,38423,0,0,0,0,4023,4024,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
297,0.945036254587772,-5.037779529688875,-2.7182337754756483,-0.9195670607647055,-2.2947284268315484,-2.6617986959301074,0.015731,0.1,0.033626,0.2,1105,737,1175,33513,38498,38492,0,0,0,0,3968,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
298,0.9459215863001352,-5.043781606328744,-2.7185722684546114,-0.9198610777102917,-2.2934670573678373,-2.66146514094415,0.015687,0.1,0.033424,0.2,1173,627,1224,33285,37946,37936,0,0,0,0,4021,4030,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
299,0.9430022061712352,-5.057276584760623,-2.7165481815491526,-0.9271112003757237,-2.29524692227588,-2.6651589312458106,0.015643,0.1,0.033224,0.2,1259,627,1265,33089,37941,37930,0,0,0,0,3990,3986,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
300,0.9463530258933661,-5.060382955177427,-2.7160239686030345,-0.9236408028521171,-2.2934554705948305,-2.6634579868573915,0.015599,0.1,0.033025,0.2,1185,603,1270,33329,38248,38243,0,0,0,0,3959,3969,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
301,0.9492805971946301,-5.049207796247706,-2.7084460117392255,-0.9200571921459653,-2.2965621109848366,-2.662219593791969,0.015555,0.1,0.032828,0.2,1132,553,1200,33222,38285,38281,0,0,0,0,3982,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
302,0.9419316669131785,-5.063398659852909,-2.7132214112675848,-0.9237866954639061,-2.303484878486986,-2.6720611330112924,0.015511,0.1,0.032631,0.2,1220,743,1236,33805,38702,38692,0,0,0,0,3965,3963,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
303,0.9449170186187615,-5.057456919103184,-2.709276144427811,-0.9203430291608815,-2.2963302458649646,-2.6686010273734793,0.015468,0.1,0.032436,0.2,1255,597,1288,33622,38498,38495,0,0,0,0,3969,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
304,0.9436798582398109,-5.06574390828746,-2.70942626857955,-0.9203586640462228,-2.2939574986609563,-2.6680456940383737,0.015425,0.1,0.032242,0.2,1147,760,1117,33860,38936,38929,0,0,0,0,3931,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
305,0.9485626929648392,-5.0625614323764365,-2.7082261420478098,-0.9199367719602952,-2.293962036377662,-2.669389724847516,0.015382,0.1,0.032049,0.2,992,724,1323,33361,38629,38622,0,0,0,0,4023,4019,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
306,0.9409914854481265,-5.076120770441089,-2.7107630242458476,-0.9234860140400278,-2.2956594686166873,-2.671587026938105,0.01534,0.1,0.031857,0.2,1267,722,1340,33707,38734,38728,0,0,0,0,4043,4058,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
307,0.9459869654495134,-5.066292629739608,-2.7045283538100393,-0.920995015529606,-2.2956637585260835,-2.667167620448801,0.015297,0.1,0.031666,0.2,1301,514,1244,33603,38308,38299,0,0,0,0,4007,4000,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
308,0.9494898111852539,-5.0593689480331525,-2.7001558474152563,-0.9159061955810993,-2.289489231351261,-2.6583208502393694,0.015255,0.1,0.031477,0.2,1126,562,1260,33419,38546,38541,0,0,0,0,4074,4074,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
309,0.9496042296995814,-5.0570454579659465,-2.6989035306215268,-0.9138680125985422,-2.2920272178375183,-2.657579524733148,0.015213,0.1,0.031288,0.2,985,664,1134,32721,37837,37831,0,0,0,0,3995,3995,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
310,0.9526760057471264,-5.028628882628683,-2.6879723605476915,-0.9052381431577045,-2.280214869829502,-2.6517714459460016,0.015172,0.1,0.031101,0.2,1038,543,1331,33408,38529,38521,0,0,0,0,3922,3912,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
311,0.9453136776099605,-5.028054441268691,-2.6868251332222863,-0.9053389223458118,-2.276301570664743,-2.649018741579382,0.01513,0.1,0.030915,0.2,1210,604,1061,33171,38230,38222,0,0,0,0,3893,3887,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
312,0.944411183619709,-5.04106217592036,-2.6887741250771726,-0.9056589159064844,-2.2763941829740855,-2.6522073606239407,0.015089,0.1,0.03073,0.2,1194,663,1118,33406,38465,38458,0,0,0,0,4059,4059,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
313,0.9460072595281307,-5.027932498660488,-2.6807439152755173,-0.902318991265652,-2.265932599236059,-2.6466633136740687,0.015048,0.1,0.030546,0.2,1140,645,1340,33060,37951,37946,0,0,0,0,3957,3966,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
314,0.9521095328568413,-5.022828451269243,-2.6767066886200084,-0.9014021156693616,-2.261733488824035,-2.6447040257938146,0.015008,0.1,0.030363,0.2,990,598,1253,33159,38184,38178,0,0,0,0,3955,3949,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
315,0.9468187854642038,-5.01493339120762,-2.6755034459551044,-0.8978702330719022,-2.2648044551877082,-2.645962508138817,0.014967,0.1,0.030181,0.2,1205,557,1234,33132,38290,38286,0,0,0,0,3893,3873,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
316,0.9429967915079912,-5.022265214366077,-2.678189558901025,-0.8994571553944645,-2.2723271630259627,-2.649256705512093,0.014927,0.1,0.030001,0.2,1299,602,1307,33349,38175,38172,0,0,0,0,3928,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
317,0.9418766059245696,-5.029641982611828,-2.6795471172870142,-0.8992482613260359,-2.2751672772758083,-2.649055080864215,0.014887,0.1,0.029821,0.2,1297,671,1316,33859,38782,38774,0,0,0,0,3963,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
318,0.941939542826328,-5.036440405675315,-2.6831144892648657,-0.8995410096921277,-2.2748899850845494,-2.6508805463607406,0.014847,0.1,0.029643,0.2,1288,650,1291,33379,38118,38117,0,0,0,0,4015,3995,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
319,0.9431234718826406,-5.052120867994177,-2.6852260424927556,-0.9042814302182982,-2.2696506953697213,-2.6482493951270576,0.014807,0.1,0.029465,0.2,1117,744,1120,32720,37650,37645,0,0,0,0,3871,3872,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
320,0.9516461529133572,-5.051728074552375,-2.6830430785213832,-0.9034070510506729,-2.2660841200047255,-2.6458104370950983,0.014768,0.1,0.029289,0.2,1023,572,1131,32986,38270,38263,0,0,0,0,3958,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
321,0.9395952884324977,-5.066834396752345,-2.685245924512538,-0.906571866956832,-2.2733657748936538,-2.650016864174833,0.014728,0.1,0.029114,0.2,1197,803,1134,33110,38153,38148,0,0,0,0,3925,3911,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
322,0.9480988824101069,-5.07491362284516,-2.690860781667664,-0.9069834908293011,-2.279306177954856,-2.6525252854112167,0.014689,0.1,0.028939,0.2,1094,615,1092,32928,37943,37937,0,0,0,0,3952,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
323,0.9458608189219706,-5.076184915362392,-2.6893913252845496,-0.9081259728440233,-2.2822694285983345,-2.655850369543995,0.014651,0.1,0.028766,0.2,1227,595,1321,33654,38288,38283,0,0,0,0,4035,4035,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
324,0.9466821125170796,-5.082485366793495,-2.6886026044616735,-0.9097011109409184,-2.281394554927152,-2.658571757981916,0.014612,0.1,0.028594,0.2,1124,671,1247,33666,38735,38729,0,0,0,0,3915,3912,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
325,0.9530876017233126,-5.0689615862640185,-2.684742600071544,-0.9046131164959073,-2.2821904804403426,-2.6596132588280605,0.014574,0.1,0.028423,0.2,999,569,1030,33424,38491,38487,0,0,0,0,3869,3869,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
326,0.9457075598200184,-5.069555803943881,-2.687280795891271,-0.9023840261283035,-2.2892162754791725,-2.6675214113012893,0.014535,0.1,0.028253,0.2,1145,677,1240,33559,38628,38623,0,0,0,0,3971,3986,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
327,0.9466579448144624,-5.071680314411483,-2.687112386853386,-0.9007817554939199,-2.293959161189429,-2.6708356051450814,0.014497,0.1,0.028083,0.2,1285,509,1198,33632,38473,38466,0,0,0,0,3950,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
328,0.9472116050200139,-5.079230551428225,-2.6886810631296476,-0.9005645649103627,-2.29257327333764,-2.6691214302313533,0.01446,0.1,0.027915,0.2,1135,619,1149,33227,38113,38103,0,0,0,0,4020,4011,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
329,0.9501066098081024,-5.077073053194732,-2.6878165326985637,-0.8969451891196862,-2.291850769215499,-2.6722530204315467,0.014422,0.1,0.027748,0.2,1070,568,1105,32830,37816,37811,0,0,0,0,3963,3946,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
330,0.9454290069035594,-5.096896103546088,-2.694099749240841,-0.9003076871693696,-2.2971944693411066,-2.677499902294771,0.014385,0.1,0.027582,0.2,1235,591,968,33461,38300,38292,0,0,0,0,3876,3866,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
331,0.947627479816321,-5.0897314510160445,-2.686942105988597,-0.899029817485578,-2.2925427209244673,-2.6752768641340223,0.014347,0.1,0.027417,0.2,1207,538,1241,33319,38192,38188,0,0,0,0,4076,4087,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
332,0.9453012912482066,-5.09768430521052,-2.6869824440443404,-0.8998302658053554,-2.2876936687667206,-2.6712902511504653,0.01431,0.1,0.027253,0.2,1183,647,1331,33456,38291,38282,0,0,0,0,3985,3999,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
333,0.944054062135574,-5.117011470016839,-2.69196362896033,-0.9055425798519792,-2.2919150392428187,-2.677175376345685,0.014273,0.1,0.02709,0.2,1164,707,1016,33443,38328,38325,0,0,0,0,4046,4045,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
334,0.9444095758988613,-5.118330822027371,-2.6895766793463083,-0.9046166565597301,-2.284596896708391,-2.67260850927696,0.014237,0.1,0.026928,0.2,1232,628,1190,33459,38395,38386,0,0,0,0,3966,3966,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
335,0.9465604941261959,-5.1240192437243115,-2.6907289975077817,-0.9054036707348995,-2.2885311154323262,-2.67528364379284,0.0142,0.1,0.026767,0.2,1173,592,1162,33028,37827,37820,0,0,0,0,4031,4031,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
336,0.941698692167903,-5.139406206497514,-2.6969107930366487,-0.906178591369199,-2.294379870471115,-2.683092924196045,0.014164,0.1,0.026606,0.2,1185,772,1180,33567,38368,38363,0,0,0,0,3977,3965,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
337,0.9469815170427268,-5.154150136387254,-2.702989456013389,-0.9090176752349601,-2.294323779921052,-2.6847693504696557,0.014128,0.1,0.026447,0.2,1226,541,1158,33328,38414,38407,0,0,0,0,3965,3960,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
338,0.9508309216218636,-5.135212393248986,-2.69493409013595,-0.9011290937003501,-2.2847332787849606,-2.6827126994282056,0.014092,0.1,0.026289,0.2,1041,607,1132,33517,38807,38804,0,0,0,0,3889,3890,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
339,0.9398877584706341,-5.154172290148638,-2.7016157404776076,-0.9045512295006346,-2.287870988786557,-2.6882794570397013,0.014056,0.1,0.026131,0.2,1320,683,1095,33321,37975,37968,0,0,0,0,4058,4044,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
340,0.9476407467293841,-5.15383651693775,-2.6997090762983933,-0.903107361780982,-2.2879434060602617,-2.689343300151241,0.014021,0.1,0.025975,0.2,1098,683,1177,34015,38853,38842,0,0,0,0,3953,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
341,0.9467935901644237,-5.157357859247901,-2.701480544464721,-0.9025993719536384,-2.2796958248867787,-2.6880476687224575,0.013985,0.1,0.02582,0.2,1220,563,1061,33511,38313,38308,0,0,0,0,3975,3965,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
342,0.9417983062045768,-5.161729220325449,-2.698475236900505,-0.903605025539177,-2.2814230444472123,-2.6890366250036375,0.01395,0.1,0.025665,0.2,1210,728,1205,33298,38166,38160,0,0,0,0,3966,3962,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
343,0.9389538351425504,-5.176063477570244,-2.6997662219789373,-0.9075556473389843,-2.287698118999786,-2.692847736461899,0.013915,0.1,0.025511,0.2,1380,667,1317,33532,38399,38394,0,0,0,0,4064,4084,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
344,0.9439617593121487,-5.182688882492376,-2.7011445370659013,-0.9074440738309596,-2.288738308047221,-2.694308901618456,0.01388,0.1,0.025359,0.2,1204,660,1113,33263,38197,38189,0,0,0,0,3878,3864,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
345,0.9437513152752307,-5.180471925635199,-2.70278211743014,-0.9049686516003951,-2.2931300653127202,-2.698412217827051,0.013846,0.1,0.025207,0.2,1172,699,1236,33263,38154,38148,0,0,0,0,3950,3947,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
346,0.949964260185847,-5.1584456947668125,-2.6944146611952178,-0.894509640456772,-2.2902477447530707,-2.695065265620985,0.013811,0.1,0.025056,0.2,1100,580,1199,33576,38666,38660,0,0,0,0,4019,4025,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
347,0.9474237013474177,-5.166565510012683,-2.6975557441406868,-0.8966623171749867,-2.291374191421765,-2.6977604654291394,0.013777,0.1,0.024906,0.2,1154,598,1140,33323,38328,38322,0,0,0,0,3985,3977,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
348,0.951179820992677,-5.156700105038127,-2.6958022252493383,-0.8927023397928886,-2.2897693183885743,-2.69786937036932,0.013743,0.1,0.024757,0.2,978,642,1096,33183,38607,38598,0,0,0,0,4013,4003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
349,0.9479178989707796,-5.153041708649208,-2.6931799957440514,-0.8918284153114299,-2.291543055380132,-2.698841031808012,0.013709,0.1,0.024609,0.2,1161,600,1182,33812,38829,38824,0,0,0,0,3974,3978,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
350,0.9466243335529863,-5.142450962449068,-2.6889046995196693,-0.8884321453513739,-2.2893347175374177,-2.697458844683864,0.013675,0.1,0.024462,0.2,1226,556,1106,33386,38266,38258,0,0,0,0,3982,3989,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
351,0.9427539663746152,-5.14978834763038,-2.6901784389277625,-0.8896945005459644,-2.293405773116818,-2.7055696059648655,0.013641,0.1,0.024315,0.2,1145,789,1295,33784,38922,38913,0,0,0,0,4039,4031,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
352,0.9438075438075438,-5.170390701251335,-2.697631615479338,-0.8946088998224957,-2.3047911642966743,-2.714021269828953,0.013608,0.1,0.02417,0.2,1191,701,1217,33670,38640,38627,0,0,0,0,4007,3999,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
353,0.9476023181094796,-5.163852264538987,-2.693753649546264,-0.8944263420797738,-2.2986679723839063,-2.711614384364767,0.013575,0.1,0.024025,0.2,1273,472,1346,33303,38228,38221,0,0,0,0,3998,4010,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
354,0.9474143902659399,-5.165052200659012,-2.6925271960260804,-0.8951883627198248,-2.2930070445244675,-2.7075936931153235,0.013541,0.1,0.023881,0.2,1233,513,1061,33203,38055,38050,0,0,0,0,3978,3978,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
355,0.9418801353310778,-5.181665793453996,-2.697531912520948,-0.8978876975895844,-2.291431984312572,-2.711543416730731,0.013508,0.1,0.023738,0.2,1242,682,1194,33104,38000,37998,0,0,0,0,4001,4001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
356,0.9453083269036738,-5.198958010166295,-2.6993407459520355,-0.900197676375869,-2.293135513486627,-2.713982143381577,0.013476,0.1,0.023596,0.2,1194,649,1241,33698,38669,38663,0,0,0,0,4063,4068,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
357,0.9469587690828225,-5.2046110355226665,-2.699635846342047,-0.899521329410849,-2.2977665938989302,-2.7177100194124493,0.013443,0.1,0.023455,0.2,1140,625,1320,33276,38258,38254,0,0,0,0,4030,4040,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
358,0.94686311213091,-5.199006342708613,-2.6981818282341603,-0.8971845271544441,-2.297426979068403,-2.7196473120702525,0.01341,0.1,0.023314,0.2,1181,579,1125,33122,38051,38040,0,0,0,0,3964,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
359,0.9424319095103438,-5.199457179016322,-2.697909646232729,-0.8971105186259132,-2.302666828992788,-2.728674373602597,0.013378,0.1,0.023175,0.2,1285,649,1265,33595,38492,38486,0,0,0,0,3953,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
360,0.9472354928034568,-5.2013987825833645,-2.699404025372166,-0.8969227776645478,-2.3011121058524613,-2.731946229254553,0.013346,0.1,0.023036,0.2,1154,580,1099,32863,37907,37899,0,0,0,0,3920,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
361,0.9426677762586935,-5.207225905545943,-2.704799452675087,-0.8953710424905832,-2.3076089161097197,-2.7354275279886062,0.013314,0.1,0.022898,0.2,1320,609,1270,33646,38642,38632,0,0,0,0,4052,4049,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
362,0.9460744485570702,-5.196972884712729,-2.6983955478973085,-0.8910707886378334,-2.307351157911544,-2.7386567308392213,0.013282,0.1,0.022761,0.2,1124,668,1281,33231,38069,38062,0,0,0,0,3951,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
363,0.9430002667694223,-5.213500574785829,-2.7064923968162184,-0.8934149057360744,-2.3109960354491386,-2.740929790638606,0.01325,0.1,0.022625,0.2,1284,639,1445,33737,38499,38493,0,0,0,0,4014,4028,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
364,0.9427946420544784,-5.2222087095557255,-2.7091949830364377,-0.8941600191583822,-2.3187372888484394,-2.744651930665306,0.013219,0.1,0.02249,0.2,1312,597,1089,33371,38298,38291,0,0,0,0,3966,3957,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
365,0.9444658467921173,-5.232142694590492,-2.7116733606643355,-0.8954851624200115,-2.3203154747945978,-2.7461612808339533,0.013187,0.1,0.022355,0.2,1307,567,1344,33745,38531,38522,0,0,0,0,4110,4102,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
366,0.9489290596992253,-5.223413537993363,-2.7102173584993947,-0.8935368993984336,-2.3194285531368197,-2.7475051215528183,0.013156,0.1,0.022221,0.2,1042,639,1106,32915,37943,37931,0,0,0,0,3994,3974,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
367,0.943849312622746,-5.230072097592295,-2.7127739275795224,-0.8943712198692229,-2.3262513862072196,-2.7516547059998957,0.013125,0.1,0.022088,0.2,1299,588,1201,33606,38466,38455,0,0,0,0,4047,4044,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
368,0.9492171096046553,-5.229158521389887,-2.709516250727883,-0.8916145060865195,-2.323272324366061,-2.750287672314004,0.013094,0.1,0.021956,0.2,1121,572,1144,33338,38381,38378,0,0,0,0,4035,4023,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
369,0.9452920465830098,-5.228757431797014,-2.7092094829203814,-0.8888161928384993,-2.327561648264508,-2.756218625778624,0.013063,0.1,0.021825,0.2,1144,674,1268,33231,38266,38261,0,0,0,0,4015,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
370,0.9473700148381431,-5.230312793282572,-2.7124733253227173,-0.8878797461201883,-2.330325355473844,-2.7575790073673767,0.013032,0.1,0.021694,0.2,1066,672,1155,33023,37925,37915,0,0,0,0,3934,3934,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
371,0.946162899477925,-5.214925248721749,-2.7042233907454563,-0.8842372984427851,-2.321318232795297,-2.752584786498514,0.013002,0.1,0.021564,0.2,1246,538,1275,33137,38117,38111,0,0,0,0,3943,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
372,0.9468295904887715,-5.206610221505683,-2.701439380742984,-0.8804528005238487,-2.3205040045722676,-2.7516933369137484,0.012971,0.1,0.021435,0.2,1131,640,1211,33308,38364,38359,0,0,0,0,4008,4019,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
373,0.9507097317454589,-5.207242395381473,-2.6988243319460454,-0.8818090609467701,-2.3175543647146757,-2.7519255058895005,0.012941,0.1,0.021307,0.2,1034,605,1195,33252,38270,38262,0,0,0,0,3998,4003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
374,0.9508377556496332,-5.195533254450654,-2.6970538263958352,-0.8768232726232518,-2.3155840170547086,-2.7506333915021126,0.012911,0.1,0.021179,0.2,1071,578,1109,33542,38704,38694,0,0,0,0,3981,3973,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
375,0.9456262635406294,-5.208612897960271,-2.6998887928985567,-0.881111407930273,-2.3243561629124456,-2.7597051517086695,0.012881,0.1,0.021052,0.2,1249,553,1095,33141,38169,38163,0,0,0,0,3986,3985,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
376,0.9474621818291615,-5.2046290438908835,-2.697186671076153,-0.8776795349145451,-2.3243254585779183,-2.7590201751497183,0.012851,0.1,0.020926,0.2,1124,616,1338,33119,38153,38143,0,0,0,0,3980,3991,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
377,0.9471158172601014,-5.20246838291795,-2.6970919337639656,-0.8749871866848764,-2.32263905901997,-2.7600899962833134,0.012821,0.1,0.020801,0.2,1160,603,1179,33337,38400,38395,0,0,0,0,3942,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
378,0.9402285027059532,-5.2200961801674755,-2.7026350617761277,-0.8820704593787352,-2.332203487952295,-2.7680407817264387,0.012792,0.1,0.020677,0.2,1274,714,1195,33260,38021,38009,0,0,0,0,4018,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
379,0.9420072115384616,-5.223937450881992,-2.704668016822169,-0.8815060021956796,-2.3370650741848977,-2.773157308095003,0.012762,0.1,0.020553,0.2,1293,637,1170,33280,38109,38106,0,0,0,0,3894,3881,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
380,0.9417252241337534,-5.241375529019709,-2.7100195045865627,-0.8850392905987019,-2.3435032563308233,-2.7780695466363623,0.012733,0.1,0.02043,0.2,1181,743,1158,33016,37862,37856,0,0,0,0,4012,4013,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
381,0.9481137760636374,-5.2390212464089085,-2.7092919731744973,-0.8822521661912085,-2.3515248175536287,-2.784664183663986,0.012704,0.1,0.020308,0.2,1124,598,1088,33188,37942,37932,0,0,0,0,3937,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
382,0.9450193467110591,-5.247396634481912,-2.7120114118807206,-0.8835020428881892,-2.3494180377105542,-2.7843777543972053,0.012675,0.1,0.020186,0.2,1238,595,1122,33339,38066,38062,0,0,0,0,3960,3970,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
383,0.9437075186393987,-5.263349479869593,-2.7148071703560435,-0.8849728104014489,-2.3549040527515026,-2.790956644473657,0.012646,0.1,0.020065,0.2,1334,546,1270,33397,38303,38299,0,0,0,0,3903,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
384,0.9443270971635486,-5.266420522961327,-2.7154200687097942,-0.8837403005749604,-2.3550437058342983,-2.793661014456073,0.012617,0.1,0.019945,0.2,1134,711,1196,33140,37972,37967,0,0,0,0,3917,3899,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
385,0.9416565272872957,-5.281111216218228,-2.7176651352027785,-0.8877372016954694,-2.355785156185358,-2.7972565783043364,0.012588,0.1,0.019826,0.2,1307,659,1300,33697,38443,38436,0,0,0,0,3880,3870,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
386,0.944060773480663,-5.290062251726303,-2.7187144080203227,-0.8892982761881315,-2.3589516179570005,-2.799674587502147,0.01256,0.1,0.019707,0.2,1244,619,1131,33304,38212,38210,0,0,0,0,3947,3955,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
387,0.9501658124811577,-5.275504193325902,-2.7138110642476643,-0.8836095724259545,-2.352915548318973,-2.796911152465266,0.012531,0.1,0.019589,0.2,1137,516,1052,33170,38079,38066,0,0,0,0,4002,4001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
