rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,net_starvation_shortfall,net_congestion_shortfall,time_remaining_fraction,functional_bikes_time_penalty,reachable_imbalance_fraction,recoverable_imbalance_fraction,imbalance_hotspot_distance,destination_starv_ratio,destination_cong_ratio,destination_travel_penalty,destination_roi_starvation,cur_station_func_deficit,functional_load_late_pressure,non_depot_late_load_pressure
0.61449647,0.23134468,0.19390963,0.21134478,0.17260766,1.0,0.9823529,0.13432837,0.104477614,0.15209553,0.10574851,0.05374742,0.036485475,1.0,0.0,1.0,0.03966597,0.43475756,0.0,0.9,0.0036454718,0.0,0.0,0.21232696,0.22350205
0.60295063,0.23268846,0.19653158,0.21714318,0.17590554,1.0,0.9823529,0.1641791,0.11940298,0.15597026,0.10784587,0.05915464,0.037403196,1.0,0.0,1.0,0.04042553,0.16446309,0.0,0.0,0.0033667106,0.0,0.0,0.011525993,0.023051986
0.5849904,0.23367801,0.18253341,0.21835232,0.1613569,1.0,0.9077922,0.1641791,0.104477614,0.1628324,0.09577966,0.058821853,0.028319426,1.0,0.0,1.0,0.041666668,0.3575664,0.0,0.0,0.0032634235,0.0,0.0,0.21143024,0.22386731
0.58114177,0.22406738,0.18198311,0.20667231,0.16349144,1.0,1.0,0.13432837,0.104477614,0.16121948,0.10107023,0.05749132,0.03239914,1.0,0.0,1.0,0.041942604,0.45434082,0.0,0.7,0.0036454718,0.0,0.0,0.2551174,0.2685446
0.5875561,0.23720999,0.18012626,0.21945418,0.16142128,1.0,1.0,0.14925373,0.104477614,0.1638608,0.0985499,0.063400626,0.03186447,1.0,0.0,1.0,0.041484717,0.016369129,0.0,1.0,0.00908676,0.0,0.0,0.26960883,0.28379875
0.56703013,0.23716137,0.17246817,0.21770893,0.15348227,1.0,1.0,0.14925373,0.07462686,0.18321304,0.10604333,0.06404304,0.02760671,1.0,0.0,1.0,0.042986427,0.37225407,0.0,0.8235294,0.006533496,0.0,0.0,0.27935538,0.29405826
0.56574726,0.23756832,0.17163807,0.2184865,0.15040804,1.0,0.9727273,0.14925373,0.07462686,0.19136195,0.10816804,0.065711804,0.025415728,1.0,0.0,1.0,0.0430839,0.2628896,0.0,1.0,0.0073949043,0.0,0.0,0.29333246,0.308771
0.57729316,0.24443342,0.17256543,0.22630616,0.15362124,1.0,1.0,0.1641791,0.07462686,0.20210263,0.11260428,0.063740656,0.022744233,1.0,0.0,1.0,0.04222222,0.32281908,0.0,0.72727275,0.008081403,0.0,0.0,0.30458432,0.32061505
0.58114177,0.23816521,0.1781282,0.21943057,0.15979733,1.0,1.0,0.14925373,0.08955224,0.19446883,0.11924609,0.054053463,0.024465505,1.0,0.0,1.0,0.041942604,0.3922288,0.0,0.9411765,0.0013873433,0.0,0.0,0.30932632,0.32560667
0.57344455,0.2379006,0.17026827,0.21837503,0.151536,1.0,1.0,0.13432837,0.07462686,0.2087916,0.115727216,0.050330658,0.024155552,1.0,0.0,1.0,0.042505592,0.25937846,0.0,1.0,0.0073949043,0.0,0.0,0.3199106,0.33674797
0.5631815,0.22195305,0.18415274,0.20189445,0.165193,1.0,1.0,0.13432837,0.08955224,0.19189264,0.13243806,0.037957117,0.028715435,1.0,0.0,1.0,0.04328018,0.2765167,0.0,0.0,0.0020726067,0.0,0.0,0.051366158,0.06848821
0.5477871,0.21908186,0.16390665,0.20002413,0.14323923,1.0,0.95714283,0.13432837,0.05970149,0.21465509,0.1334912,0.04770831,0.022760259,1.0,0.0,1.0,0.044496488,0.23570848,0.0,0.0,0.009465061,0.0,0.033333335,0.29218024,0.31044152
0.5426555,0.22977082,0.15129453,0.21268696,0.13095345,1.0,0.8929825,0.1641791,0.04477612,0.24516006,0.1369218,0.054275166,0.01918973,1.0,0.0,1.0,0.04491726,0.44299108,0.0,0.8235294,0.007133835,0.0,0.0,0.3646456,0.38383746
0.5631815,0.22710265,0.1532013,0.20779307,0.12677285,1.0,0.8333333,0.11940298,0.014925373,0.23767234,0.15585728,0.042397447,0.014386653,1.0,0.0,1.0,0.04328018,0.34459478,0.0,0.8947368,0.009248865,0.0,0.0,0.3787292,0.39866233
0.55676717,0.22248095,0.150928,0.20358175,0.12429601,1.0,0.86964285,0.13432837,0.029850746,0.27551502,0.1762799,0.04513748,0.013950289,1.0,0.0,1.0,0.043778803,0.33483174,0.0,0.71428573,0.01946686,0.0,0.0,0.40105316,0.42216122
0.5439384,0.24321866,0.14083262,0.22671238,0.119865075,1.0,0.8333333,0.19402985,0.029850746,0.29344586,0.22912583,0.05100062,0.015787411,1.0,0.0,1.0,0.04481132,0.5153695,0.0,0.8333333,0.012114583,0.0,0.0,0.4162272,0.4381339
0.5311097,0.2325024,0.1399922,0.21930999,0.117846996,1.0,0.8233333,0.1641791,0.029850746,0.29348177,0.23155436,0.042874873,0.013062141,1.0,0.0,1.0,0.04589372,0.015179171,0.0,0.0,0.0040861457,0.0,0.0,0.022294408,0.044588815
0.5221296,0.22269492,0.12843962,0.20621157,0.104553476,1.0,0.7738562,0.14925373,0.014925373,0.3042466,0.22327822,0.042608418,0.010392364,1.0,0.0,1.0,0.046683047,0.52064186,0.9444444,0.0,0.015176001,0.9444444,0.0,0.0,0.023815209
0.4720975,0.2108141,0.13820238,0.19150493,0.1219888,1.0,0.96842104,0.11940298,0.05970149,0.3321494,0.26093858,0.044780284,0.028597385,1.0,0.0,1.0,0.051630434,0.38520294,0.0,0.0,0.024034768,0.0,0.36666667,0.17781769,0.2032202
0.49005774,0.23987669,0.13063256,0.21914303,0.11365246,1.0,0.8793651,0.13432837,0.04477612,0.350552,0.25419605,0.05426472,0.03882626,1.0,0.0,1.0,0.04973822,0.40864256,0.0,0.2631579,0.01946686,0.0,0.0,0.50893027,0.5357161
0.4631174,0.21984424,0.11109321,0.19585282,0.094697654,1.0,0.76944447,0.13432837,0.029850746,0.28325742,0.21582794,0.045938842,0.034264583,1.0,0.0,1.0,0.05263158,0.1501347,0.0,0.0,0.007985751,0.0,0.0,0.027730254,0.05546051
0.51186657,0.21210562,0.10310771,0.18945071,0.08583099,1.0,0.75664335,0.08955224,0.014925373,0.29713178,0.13838045,0.05622089,0.018134033,1.0,0.0,1.0,0.04761905,0.40896738,0.0,0.2,0.007548767,0.0,0.0,0.5466563,0.5754277
0.49518922,0.19596763,0.09878315,0.17216137,0.08017468,0.96666664,0.65416664,0.05970149,0.014925373,0.3112225,0.11725686,0.06372309,0.01924261,1.0,0.0,1.0,0.046632126,0.22339527,0.20833333,0.0,0.003439909,0.20833333,0.0,0.0,0.059204426
0.49518922,0.184942,0.09544189,0.16625759,0.081537694,1.0,0.7326923,0.08955224,0.029850746,0.18562402,0.08985284,0.052400477,0.013243592,1.0,0.0,1.0,0.046632126,0.06071775,1.0,0.0,0.007917192,1.0,0.19354838,0.0,0.061443448
0.49390635,0.19602168,0.080117255,0.17217125,0.070865236,0.97,0.6087719,0.07462686,0.029850746,0.4338451,0.048674844,0.11089627,0.011690235,1.0,0.0,1.0,0.044155844,0.21612005,0.0,0.0,0.008928726,0.0,0.8,0.53358,0.62774116
0.47594613,0.21733192,0.08452254,0.19518581,0.07152415,1.0,0.75274724,0.11940298,0.014925373,0.1914959,0.049393836,0.053482704,0.007649838,1.0,0.0,1.0,0.045822103,0.19641411,0.0,0.8235294,0.009723535,0.0,0.3181818,0.55671316,0.6549567
0.49390635,0.19826698,0.11678257,0.1755142,0.09806943,1.0,0.76346153,0.08955224,0.04477612,0.179183,0.061576515,0.035284966,0.012099619,1.0,0.0,1.0,0.044155844,0.22646624,0.15,0.0,0.007733877,0.15,0.0,0.0,0.09996675
0.4810776,0.19770348,0.111263886,0.17521183,0.09518034,1.0,0.7431818,0.104477614,0.04477612,0.16068144,0.054969687,0.031864744,0.01177808,1.0,0.0,1.0,0.045333333,0.13008022,0.0,0.037037037,0.0069998708,0.0,0.09375,0.5842058,0.687301
0.5157152,0.21500441,0.120022,0.19290787,0.09805755,1.0,0.76428574,0.11940298,0.029850746,0.14766806,0.057035074,0.035179846,0.007354662,1.0,0.0,1.0,0.042288557,0.31878752,0.0,1.0,0.008588587,0.0,0.0,0.6033158,0.70978326
0.5067351,0.19786243,0.12903726,0.177185,0.105095275,1.0,0.79571426,0.104477614,0.029850746,0.14146009,0.066311784,0.039335296,0.013509721,1.0,0.0,1.0,0.043037973,0.3763649,0.04761905,0.0,0.010742951,0.04761905,0.0,0.0,0.10865277
0.5144323,0.20298794,0.1332544,0.17994727,0.11007097,0.9785714,0.8423077,0.08955224,0.029850746,0.15152934,0.07098081,0.054226723,0.017563883,1.0,0.0,1.0,0.042394016,0.48021948,1.0,0.0,0.009271977,1.0,0.083333336,0.63540363,0.7475337
0.52854395,0.2103327,0.14595845,0.18806344,0.13135138,1.0,0.9727273,0.104477614,0.07462686,0.10792165,0.07088881,0.029176572,0.022991482,1.0,0.0,1.0,0.041262135,0.5325564,0.0,0.88235295,0.0057574045,0.0,0.0,0.6520501,0.76711774
0.5362412,0.2075257,0.15805219,0.18719383,0.14493102,1.0,1.0,0.104477614,0.08955224,0.09700596,0.08671096,0.024750667,0.028234456,1.0,0.0,1.0,0.040669855,0.013809036,0.0,0.0,0.006533496,0.0,0.0,0.038868863,0.15547545
0.5426555,0.20557615,0.15494828,0.1823765,0.14172216,1.0,1.0,0.104477614,0.08955224,0.07793609,0.0726717,0.025904562,0.024821075,1.0,0.0,1.0,0.040189125,0.2609021,0.6363636,0.0,0.008873827,0.6363636,0.0,0.0,0.11966559
0.54522127,0.19709514,0.13949503,0.17342928,0.11931943,1.0,0.8988636,0.08955224,0.05970149,0.06919593,0.059688512,0.020627894,0.018499782,1.0,0.0,1.0,0.04,0.31693855,1.0,0.0,0.0059221233,1.0,0.28,0.0,0.121467784
0.52854395,0.1892082,0.12757993,0.16156825,0.10832235,0.88714284,0.8375,0.05970149,0.04477612,0.06822592,0.057940707,0.023632051,0.016953219,1.0,0.0,1.0,0.041262135,0.4707891,1.0,0.0,0.0061021154,1.0,0.8,0.69666266,0.81960315
0.5272611,0.1825021,0.13270022,0.1570298,0.11296173,0.925,0.85795456,0.07462686,0.04477612,0.057864934,0.056956563,0.023569165,0.017139532,1.0,0.0,1.0,0.04136253,0.018684883,0.0,0.4827586,0.0040861457,0.0,0.055555556,0.711855,0.8374765
0.5195638,0.18807332,0.13763833,0.165442,0.11508272,0.96666664,0.8454546,0.05970149,0.04477612,0.068208694,0.06434278,0.032007504,0.01620167,1.0,0.0,1.0,0.04197531,0.3363766,0.15,0.0,0.0028221004,0.15,0.0,0.0,0.12659052
0.5067351,0.19203204,0.13648371,0.16672073,0.11375542,0.9269231,0.8622222,0.08955224,0.04477612,0.08192786,0.06290887,0.041180886,0.0157594,1.0,0.0,1.0,0.043037973,0.2590436,0.0,0.0,0.005391861,0.0,0.0,0.38841602,0.517888
0.487492,0.18294126,0.13345568,0.15674305,0.11361967,0.9269231,0.82878786,0.07462686,0.029850746,0.07480373,0.061750423,0.036587313,0.019844508,1.0,0.0,1.0,0.044736844,0.19106261,0.0,0.4347826,0.0019850887,0.0,0.0,0.7440031,0.8752978
0.4964721,0.18475947,0.12987024,0.16135238,0.1084064,1.0,0.83776224,0.07462686,0.014925373,0.069493465,0.054614514,0.035579115,0.016480913,1.0,0.0,1.0,0.043927647,0.39134625,0.0,0.625,0.0064298226,0.0,0.0,0.75870496,0.89259404
0.487492,0.17148615,0.13305941,0.14626256,0.11445919,0.89666665,0.8127273,0.05970149,0.04477612,0.062032502,0.052958887,0.030775886,0.018161392,1.0,0.0,1.0,0.044736844,0.42366293,0.0,1.0,0.0070644757,0.0,0.0,0.76788753,0.90339714
0.4631174,0.15585887,0.1335796,0.13279852,0.11582217,0.8714932,0.8676768,0.04477612,0.04477612,0.05825833,0.0497262,0.026699616,0.017973453,1.0,0.0,1.0,0.047091413,0.11985853,0.0,0.0,0.006593069,0.0,0.0,0.04568588,0.18274352
0.54137266,0.17814846,0.13796619,0.15807958,0.12038998,0.98,0.89166665,0.07462686,0.05970149,0.050417703,0.059740253,0.021896223,0.018415613,1.0,0.0,1.0,0.04028436,0.3898806,0.0,0.0,0.0017478983,0.0,0.0,0.27858064,0.41787094
0.5426555,0.19378847,0.13624105,0.17752196,0.119332865,1.0,0.925,0.11940298,0.07462686,0.05385646,0.03989939,0.025961056,0.01793233,1.0,0.0,1.0,0.040189125,0.26240793,0.0,0.19444445,0.0073887627,0.0,0.0,0.8013063,0.9427133
0.5426555,0.19123998,0.13714604,0.17227831,0.12060022,1.0,0.9071429,0.11940298,0.05970149,0.042939678,0.03563941,0.022727992,0.017166477,1.0,0.0,1.0,0.040189125,0.107948095,0.0,0.6956522,0.0123061035,0.0,0.0,0.82061523,0.96542966
0.55291855,0.18829472,0.14169803,0.16710408,0.12451801,1.0,0.89880955,0.08955224,0.05970149,0.035939246,0.03513574,0.018604912,0.017158048,1.0,0.0,1.0,0.039443154,0.39828643,0.0,0.8333333,0.0026907306,0.0,0.0,0.82599217,0.9717555
0.5593329,0.19676131,0.140029,0.17311232,0.12326338,0.98,0.90833336,0.08955224,0.05970149,0.056444257,0.03254511,0.024720514,0.015401598,1.0,0.0,1.0,0.038990825,0.26340327,0.0,0.9285714,0.0025738694,0.0,0.0,0.8312674,0.97796166
0.56703013,0.20586883,0.13955097,0.18313664,0.12205704,1.0,0.9030303,0.104477614,0.05970149,0.07297418,0.029851519,0.04027843,0.0131128775,1.0,0.0,1.0,0.03846154,0.28150263,0.0,0.3043478,0.0014043822,0.0,0.0,0.8355251,0.9829707
0.578576,0.20485921,0.150996,0.18104166,0.13549265,1.0,0.93968254,0.07462686,0.08955224,0.06459977,0.03331826,0.037581068,0.017391447,1.0,0.0,1.0,0.037694015,0.48772398,0.0,0.0,0.0041007735,0.0,0.0,0.842129,0.0
0.58242464,0.20599489,0.15311117,0.18150887,0.13485448,0.975,0.95714283,0.08955224,0.05970149,0.061633814,0.031672556,0.036473818,0.015487389,1.0,0.0,1.0,0.04405286,0.4898224,0.0,0.0,0.0,0.0,0.0,0.84668255,0.0
0.64015394,0.22171406,0.15117298,0.19311462,0.12341188,0.925,0.8,0.07462686,0.029850746,0.09540614,0.0757651,0.03482309,0.028413054,1.0,0.0,1.0,0.04008016,0.1555628,0.0,0.73333335,0.003920783,0.0,0.0,0.015586849,0.015586849
0.6388711,0.23186207,0.14393911,0.20984113,0.119265765,1.0,0.75,0.14925373,0.029850746,0.09362549,0.059193317,0.03759807,0.022908442,1.0,0.0,1.0,0.04016064,0.42140836,0.0,0.0,0.004760991,0.0,0.0,0.0021242152,0.0021242152
0.6542656,0.22245108,0.15687254,0.19507244,0.13297576,0.985,0.8663462,0.11940298,0.04477612,0.08337259,0.06167062,0.02946635,0.021186605,1.0,0.0,1.0,0.039215688,0.29975712,0.95,0.0,0.0035923,0.95,0.0,0.0,0.0
0.6542656,0.23556863,0.14268754,0.20734283,0.121805735,1.0,0.8525,0.13432837,0.04477612,0.08427955,0.05041381,0.031622443,0.015951205,1.0,0.0,1.0,0.039215688,0.16580391,0.0,0.3,0.00590355,0.0,0.76,0.07125246,0.07125246
0.6055164,0.21619733,0.16520317,0.19358596,0.14141895,1.0,0.88714284,0.13432837,0.05970149,0.08465519,0.07796317,0.029294573,0.027926138,1.0,0.0,1.0,0.042372882,0.067096055,0.0,0.85714287,0.0072763176,0.0,0.027777778,0.09417714,0.09417714
0.5837075,0.2043469,0.14770913,0.18094976,0.12287995,1.0,0.77626264,0.11940298,0.04477612,0.08245326,0.067139864,0.027432438,0.016991181,1.0,0.0,1.0,0.043956045,0.2500045,0.0,0.0,0.015754394,0.0,0.0,0.011387574,0.011387574
0.5195638,0.180511,0.14400278,0.16169313,0.11931538,1.0,0.77521366,0.104477614,0.029850746,0.14720367,0.09360988,0.037716832,0.022200378,1.0,0.0,1.0,0.049382716,0.40269676,0.0,0.0,0.026977757,0.0,0.0,0.0700999,0.0700999
0.49518922,0.17608956,0.13574551,0.15966842,0.112978436,1.0,0.76944447,0.104477614,0.04477612,0.16962238,0.10053485,0.056446776,0.02141439,1.0,0.0,1.0,0.051813472,0.4724419,0.0,0.3,0.02114642,0.0,0.0,0.18635291,0.18635291
0.46440026,0.15693185,0.12620802,0.14216596,0.10666074,1.0,0.80833334,0.08955224,0.029850746,0.17338991,0.090651035,0.056191374,0.016446073,1.0,0.0,1.0,0.055248618,0.21888489,0.0,0.0,0.014413374,0.0,0.0,0.052508973,0.052508973
0.51314944,0.18102396,0.10843506,0.15281,0.08939702,0.90416664,0.6575758,0.05970149,0.029850746,0.09085034,0.08728904,0.019521065,0.017356137,1.0,0.0,1.0,0.05,0.28116652,0.7058824,0.0,0.0007386849,0.7058824,0.0,0.0,0.0
0.4810776,0.17352653,0.09815269,0.14634919,0.081015095,0.89880955,0.62545455,0.05970149,0.029850746,0.10539683,0.079445675,0.027437445,0.012366528,1.0,0.0,1.0,0.053333335,0.18282916,1.0,0.0,0.015368895,1.0,0.38709676,0.19645777,0.19645777
0.5067351,0.18286994,0.10261199,0.15579003,0.08518589,0.92115384,0.76,0.07462686,0.029850746,0.123793505,0.08482429,0.025811099,0.012592553,1.0,0.0,1.0,0.050632913,0.37519678,0.0,0.6666667,0.013934343,0.0,0.041666668,0.27293152,0.27293152
0.55291855,0.19598332,0.12315564,0.1667431,0.108020894,0.92833334,0.8933333,0.07462686,0.05970149,0.116332844,0.10071972,0.020178596,0.012192927,1.0,0.0,1.0,0.046403714,0.25349984,0.0,0.0,0.003472927,0.0,0.0,0.0564878,0.0564878
0.4964721,0.1580338,0.1413295,0.13446425,0.12120218,0.88,0.8127273,0.05970149,0.04477612,0.16778184,0.11708683,0.03153083,0.01823754,1.0,0.0,1.0,0.051679585,0.012024539,0.0,0.0,0.0066310684,0.0,0.046511628,0.18175046,0.18175046
0.49262348,0.15540843,0.13400437,0.13417584,0.1116008,0.95714283,0.8084416,0.05970149,0.029850746,0.16788869,0.11884597,0.035328433,0.014016264,1.0,0.0,1.0,0.049479168,0.29370788,0.0,0.36363637,0.0028620844,0.0,0.0,0.29847157,0.31418058
0.487492,0.14252478,0.13396674,0.11861807,0.11111046,0.76944447,0.84238094,0.04477612,0.029850746,0.17539853,0.12281892,0.037466787,0.012247984,1.0,0.0,1.0,0.05,0.44344103,0.0,0.0,0.005558053,0.0,0.0,0.08219968,0.098639615
0.47979474,0.13310552,0.12553054,0.107047744,0.10459937,0.80833334,0.8323077,0.029850746,0.029850746,0.18750931,0.116463095,0.03881978,0.012765596,1.0,0.0,1.0,0.050802138,0.22466226,0.5,0.0,0.0044095614,0.5,0.0,0.0,0.01726087
0.42976266,0.15914068,0.09274606,0.12989488,0.07803682,0.8638095,0.7352941,0.029850746,0.029850746,0.15643679,0.12349787,0.025528045,0.011938068,1.0,0.0,1.0,0.05671642,0.33444437,0.0,0.0,0.008979758,0.0,0.3125,0.18047862,0.19852649
0.42463118,0.17253254,0.08489999,0.14645113,0.071056135,0.9188811,0.6846154,0.07462686,0.029850746,0.17355148,0.1171996,0.040157195,0.012442857,1.0,0.0,1.0,0.057401814,0.119395025,0.0,0.1764706,0.004467769,0.0,0.0,0.35517085,0.37386405
0.42719692,0.16580412,0.09370062,0.14027475,0.08052948,0.9188811,0.72761905,0.07462686,0.029850746,0.18773162,0.15096459,0.039057102,0.015345251,1.0,0.0,1.0,0.057057057,0.2814182,0.0,0.0,0.010555055,0.0,0.0,0.118436374,0.13817577
0.44644,0.1797228,0.10754897,0.15237491,0.09241657,0.9030303,0.8034965,0.05970149,0.029850746,0.22303233,0.17006414,0.048847754,0.022147158,1.0,0.0,1.0,0.054597702,0.014561338,0.73333335,0.0,0.009796508,0.73333335,0.0,0.0,0.020865811
0.46440026,0.18152633,0.10859099,0.15889913,0.09324035,0.9727273,0.79333335,0.07462686,0.029850746,0.26865414,0.17576674,0.065164685,0.019621436,1.0,0.0,1.0,0.05248619,0.38492277,0.0,0.0,0.0057966327,0.0,0.5416667,0.25752142,0.27898157
0.44644,0.17671603,0.09490392,0.1516582,0.076454975,0.89350647,0.7587302,0.05970149,0.0,0.26633802,0.17414653,0.06069223,0.017810743,1.0,0.0,1.0,0.05172414,0.20476979,0.0,0.6666667,0.002238949,0.0,0.0,0.39959487,0.4439943
0.43489417,0.16510828,0.09558905,0.14396596,0.07828664,0.9727273,0.76,0.07462686,0.0,0.2673535,0.17790325,0.058482535,0.022423059,1.0,0.0,1.0,0.053097345,0.25886,0.13043478,0.0,0.010862139,0.13043478,0.0,0.0,0.046106584
0.46440026,0.17719834,0.09633656,0.15846996,0.07726515,1.0,0.6666667,0.104477614,0.0,0.25795722,0.18090291,0.045581535,0.019187812,1.0,0.0,1.0,0.049723756,0.019502942,1.0,0.0,0.0031565814,1.0,0.16666667,0.0,0.047858283
0.4720975,0.19331343,0.09469511,0.17225714,0.077960774,0.9785714,0.725,0.104477614,0.014925373,0.28217033,0.17364748,0.046826016,0.017940534,1.0,0.0,1.0,0.048913043,0.14072716,0.0,0.0,0.006493306,0.0,0.7083333,0.34216085,0.39104098
0.45798588,0.18941636,0.07828068,0.16603877,0.061599635,0.9380342,0.625,0.07462686,0.0,0.26346472,0.21747081,0.04307577,0.020236677,1.0,0.0,1.0,0.05042017,0.46291393,0.0,0.6875,0.0077241235,0.0,0.083333336,0.4582873,0.5092081
0.45028865,0.1952588,0.07243997,0.17559622,0.057107605,0.98333335,0.6175,0.104477614,0.0,0.2723285,0.20014912,0.04862372,0.017257866,1.0,0.0,1.0,0.051282052,0.19479655,0.04,0.0,0.010497326,0.04,0.0,0.0,0.052531097
0.49005774,0.21501175,0.090581186,0.1956252,0.073181055,0.985,0.66875,0.13432837,0.014925373,0.26218987,0.19332016,0.053437136,0.029228749,1.0,0.0,1.0,0.04712042,0.013558623,0.95,0.0,0.005833738,0.95,0.0625,0.0,0.054556847
0.5105837,0.23477148,0.097587734,0.21539347,0.0778415,1.0,0.6875,0.14925373,0.014925373,0.26188347,0.17653331,0.0590775,0.026760925,1.0,0.0,1.0,0.042713568,0.10104298,0.0,0.0,0.0075407564,0.0,0.6666667,0.41809073,0.50170887
0.44515714,0.230469,0.09121352,0.21084586,0.07598117,1.0,0.68125,0.14925373,0.014925373,0.27143583,0.15577848,0.053844072,0.032548532,1.0,0.0,1.0,0.048991356,0.2120384,0.0,0.53846157,0.010892151,0.0,0.046511628,0.49444452,0.58169943
0.43617705,0.21463266,0.10082292,0.19865605,0.085530974,1.0,0.84,0.13432837,0.014925373,0.23295489,0.14904493,0.052122075,0.032819163,1.0,0.0,1.0,0.047058824,0.014317494,0.11111111,0.0,0.010876941,0.11111111,0.0,0.0,0.11940008
0.43489417,0.22170714,0.10529335,0.21159828,0.091432974,1.0,0.8793651,0.17910448,0.029850746,0.19445743,0.13874269,0.05519552,0.03377647,1.0,0.0,1.0,0.04719764,0.23177677,1.0,0.0,0.0040861457,1.0,0.06666667,0.0,0.12285569
0.4323284,0.23100549,0.09717867,0.21973416,0.08326587,1.0,0.8365079,0.17910448,0.029850746,0.1965772,0.11577448,0.052993987,0.025634622,1.0,0.0,1.0,0.047477745,0.15847719,0.0,0.0,0.00857934,0.0,0.8333333,0.43864256,0.563969
0.4631174,0.23299132,0.10434649,0.21764618,0.089713074,1.0,0.8454546,0.17910448,0.029850746,0.17434107,0.1148255,0.050691713,0.023064708,1.0,0.0,1.0,0.04432133,0.379479,0.0,0.8,0.01117599,0.0,0.125,0.52093434,0.6511679
0.46824887,0.2157462,0.116410814,0.19214137,0.097619854,1.0,0.825,0.104477614,0.029850746,0.14898929,0.13548987,0.04033371,0.027348883,1.0,0.0,1.0,0.043835618,0.24798794,0.0,0.0,0.012250176,0.0,0.0,0.0,0.13345587
0.45413727,0.21484734,0.10325635,0.19216163,0.08731086,1.0,0.8,0.11940298,0.029850746,0.13290145,0.12361477,0.039782554,0.028667564,1.0,0.0,1.0,0.04519774,0.37090635,0.0,0.05,0.0060172603,0.0,0.0,0.5492274,0.6865342
0.4862091,0.23117343,0.11793123,0.21503362,0.10199887,1.0,0.825,0.14925373,0.04477612,0.1311405,0.12084033,0.04952411,0.031682383,1.0,0.0,1.0,0.04221636,0.4231482,0.0,0.93333334,0.0069050603,0.0,0.0,0.56535834,0.70669794
0.477229,0.22712237,0.11683454,0.20570168,0.10151484,1.0,0.8201754,0.11940298,0.04477612,0.123611435,0.10772831,0.043784536,0.024998121,1.0,0.0,1.0,0.043010753,0.1411041,0.0,0.0,0.008413237,0.0,0.0,0.03594408,0.17972042
0.4631174,0.23749386,0.10906852,0.21963206,0.09587008,1.0,0.87222224,0.14925373,0.04477612,0.12342639,0.09266381,0.046367727,0.023167944,1.0,0.0,1.0,0.04432133,0.3653738,0.0,0.15789473,0.007985751,0.0,0.0,0.5916451,0.7395564
0.4733804,0.24694888,0.104917936,0.22427775,0.089216895,1.0,0.8060606,0.14925373,0.029850746,0.12557237,0.07265471,0.042260475,0.019009212,1.0,0.0,1.0,0.043360434,0.4731471,0.0,0.0,0.004752216,0.0,0.0,0.03784605,0.18923026
0.48877487,0.23597571,0.12374543,0.21125183,0.10610217,1.0,0.8625,0.104477614,0.029850746,0.10127591,0.07797362,0.031669296,0.023297032,1.0,0.0,1.0,0.04199475,0.22843602,0.6818182,0.0,0.007198501,0.6818182,0.0,0.0,0.15535797
0.49390635,0.22880474,0.11980652,0.20566124,0.10019989,1.0,0.8,0.11940298,0.014925373,0.09775561,0.07584963,0.038381968,0.023088103,1.0,0.0,1.0,0.04155844,0.16045266,0.0,0.0,0.0064234887,0.0,0.15625,0.590649,0.7481554
0.49518922,0.22871265,0.11955985,0.2065667,0.098459885,1.0,0.85,0.13432837,0.014925373,0.09212967,0.069262944,0.037575852,0.018052405,1.0,0.0,1.0,0.041450776,0.41279146,0.0,0.54545456,0.0030247814,0.0,0.0,0.64250267,0.80312836
0.49262348,0.21632953,0.12116351,0.18986765,0.10458997,1.0,0.88472223,0.07462686,0.04477612,0.078962326,0.069320746,0.029092815,0.019742731,1.0,0.0,1.0,0.041666668,0.47673446,0.0,1.0,0.00578036,0.0,0.0,0.6534269,0.8167836
0.48492622,0.20829642,0.12299761,0.18233265,0.104864165,0.97692305,0.86964285,0.08955224,0.04477612,0.07578887,0.06673458,0.02496792,0.01853565,1.0,0.0,1.0,0.04232804,0.15285482,0.0,0.0,0.00772918,0.0,0.0,0.16565342,0.33130684
0.47851187,0.20905864,0.11709561,0.18506193,0.1030456,1.0,0.8925,0.08955224,0.05970149,0.0723281,0.055236407,0.024708338,0.017949194,1.0,0.0,1.0,0.042895444,0.4216583,0.0,0.13636364,0.0020673496,0.0,0.0,0.67573524,0.84466904
0.50032073,0.22155221,0.13325693,0.19393189,0.113781385,1.0,0.85,0.08955224,0.04477612,0.086637326,0.063186444,0.028034955,0.016987706,1.0,0.0,1.0,0.041025642,0.47525486,0.0,1.0,0.00578036,0.0,0.027027028,0.68904036,0.86130047
0.5208467,0.23999342,0.13528764,0.21360753,0.119182974,1.0,0.91439396,0.13432837,0.07462686,0.09214025,0.05245803,0.032507442,0.017313749,1.0,0.0,1.0,0.039408866,0.32156163,0.0,0.9375,0.0018580129,0.0,0.0,0.6934191,0.8667739
0.5105837,0.22299434,0.1431958,0.1970028,0.12652539,1.0,0.9166667,0.11940298,0.07462686,0.08239917,0.052998178,0.029472522,0.01747268,1.0,0.0,1.0,0.040201005,0.011734385,0.0,0.0,0.0103119835,0.0,0.0,0.13267091,0.30956545
