Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,squared_starvation_penalty,squared_congestion_penalty,starvation_gravity,congestion_gravity,imbalance_weighted_distance,starvation_severity_max
9000,6644.2930984113955,V0,S32,S47,6,0,-226.392897106179,0.0,0.2137211862267966,0.09611870002767475,0.008302144282897234,0.06707254059044032,0.0428442324082851,1.0
9000,6659.393362545932,V0,S47,S41,9,0,-226.67495969362966,0.0,0.2080695112941117,0.10404741224970909,0.0032566557827085987,0.07376960494811531,0.06085183217461143,1.0
9000,6668.344080871414,V0,S41,S55,5,0,-228.18844470984232,0.0,0.2008501250664741,0.12910237042148046,0.0,0.04512814131176289,0.044974356170855545,1.0
9000,6681.307242595521,V0,S55,S29,0,16,-232.42402120852933,0.0,0.19678687359010977,0.14098953766949454,0.11956329115392887,0.0,0.0999395234041658,1.0
9000,6694.429178228765,V0,S29,S10,0,4,-232.73460210462187,0.0,0.2006327438912145,0.1566610778466746,0.0,0.06314879148748079,0.10279114892391629,1.0
9000,6700.0900002656,V0,S10,S29,0,0,-235.89900372508066,0.0,0.21823345421506957,0.1577399703682462,0.0,0.0441913003238238,0.10734069656541667,1.0
9000,6703.750822302435,V0,S29,S55,0,0,-234.5414210645343,0.0,0.21309818928196964,0.1622123461642191,0.0,0.05841526609318226,0.04850821706380444,1.0
9000,6708.872757935679,V0,S55,S32,0,0,-235.87961633698674,0.0,0.2235031742913362,0.15489506947985315,0.013402267399358243,0.0457024612378412,0.06170713978576759,1.0
9000,6713.045149561996,V0,S32,S12,4,0,-236.87476179490807,0.0,0.22940397830721762,0.13755132168212197,0.02760155749076545,0.02965444675540814,0.16609164403409976,1.0
9000,6724.117658454163,V0,S12,S33,12,0,-233.91716753220382,0.0,0.21648557829279377,0.1316314851741191,0.0241120994337541,0.049370099083380824,0.16670823881361307,1.0
9000,6740.075805503802,V0,S33,S63,4,0,-233.7358470057824,0.0,0.20661359746803587,0.1564015177575567,0.0,0.07879435714697672,0.10193349803142988,1.0
9000,6746.622595984622,V0,S63,S46,0,12,-233.78666809701755,0.0,0.20112150811395235,0.15109690462466324,0.07522429239137832,0.001727332522440488,0.1151264826334272,1.0
9000,6756.643919765921,V0,S46,S50,0,8,-229.96394550475307,0.0,0.18305507417350939,0.15157228993053815,0.004444228597541941,0.04671705541027283,0.1461516326182708,1.0
9000,6769.66134345708,V0,S50,S65,0,0,-230.95118278262188,0.0,0.1979868742326621,0.13612905770087083,0.0439529937252095,0.017290312145797494,0.1264743175131671,1.0
9000,6782.228102972508,V0,S65,S41,13,0,-227.44166953080247,0.0,0.19209538622446698,0.13271859463000102,0.0,0.057179556780020666,0.05885931888553473,1.0
9000,6793.9565862326435,V0,S41,S29,4,0,-229.22954222023847,0.0,0.19221783341956075,0.14004262090087174,0.0,0.04265548627580654,0.10640824373370976,1.0
9000,6806.656504960054,V0,S29,S10,0,14,-226.15563546472677,0.0,0.17491313082357976,0.12932650139856458,0.07402267301511262,0.0,0.09305302184473882,1.0
9000,6817.317326996889,V0,S10,S55,0,3,-225.2538624100256,0.0,0.18303961580659672,0.12260344773884677,0.049370535222675815,0.001137894818101428,0.043251483329405385,1.0
9000,6823.918748853564,V0,S55,S41,13,0,-225.17345925984205,0.0,0.18186080599614515,0.13076186775404966,0.0,0.07053299494752084,0.04178256918073865,1.0
9000,6840.88191057767,V0,S41,S50,4,0,-226.69356925165786,0.0,0.18036454906866697,0.12999111467056562,0.0,0.04457302554919946,0.14663435951858164,1.0
9000,6854.507705656791,V0,S50,S54,0,15,-225.81751992198232,0.0,0.1649199486059037,0.14354675489014104,0.036637020069738756,0.0,0.11199185970650827,1.0
9000,6867.721973828005,V0,S54,S47,0,2,-226.0677711041323,0.0,0.18149338331001635,0.13383519854747103,0.03308469936130161,0.007668392959987948,0.04250147666749323,1.0
9000,6880.117732626496,V0,S47,S60,12,0,-228.3714161215065,0.0,0.18865872787310284,0.13716465718060344,0.003223705559138419,0.041755544752625356,0.10876647077382662,1.0
9000,6891.300717467869,V0,S60,S47,8,0,-228.4826792485631,0.0,0.18970179715261928,0.14518313971266567,0.008305049064836905,0.03918948513902436,0.04468039361662927,1.0
9000,6900.483702309241,V0,S47,S26,0,0,-227.1654205286149,0.0,0.172071616203849,0.14243858631843284,0.006461295117427108,0.027983081352448876,0.15798522519080604,1.0
9000,6910.971992830755,V0,S26,S17,0,16,-222.3359958437394,0.0,0.15679581267114256,0.13506158159047896,0.0325957404005356,0.0,0.060536066715199406,1.0
9000,6923.979585634902,V0,S17,S15,0,4,-221.16648031478172,0.0,0.15769938715597429,0.13225760091608016,0.0,0.03993491979817619,0.04028584461904478,1.0
9000,6933.743618222924,V0,S15,S55,0,0,-220.59994658189382,0.0,0.15858842161119946,0.123728781218177,0.020548479136778177,0.015957504046115727,0.03923916871955835,1.0
9000,6941.5146078466105,V0,S55,S51,13,0,-220.22913838724452,0.0,0.15914705454674363,0.11565491502396917,0.0,0.04182264134508305,0.08967752163004812,1.0
9000,6956.498125591778,V0,S51,S15,7,0,-219.9773358891436,0.0,0.1588035956333894,0.12105408650370417,0.0,0.04384016269996695,0.04186960078376758,1.0
9000,7622.58707955358,V0,S15,S27,0,13,-226.36525086939798,0.0,0.16710297661564857,0.1443558321932742,0.06994351146453259,0.0,0.07801790517083121,1.0
9000,7633.4108911204585,V0,S27,S37,0,7,-225.15528194964935,0.0,0.1638683013704027,0.1463688954043692,0.0,0.15087143828841884,0.08992076530311288,1.0
9000,7644.101354761539,V0,S37,S18,0,0,-225.76582205155756,0.0,0.17506274161189006,0.13193978019668345,0.053857325810906846,0.030115161433118834,0.07194981473281564,1.0
9000,7648.532751112343,V0,S18,S58,12,0,-223.3860509341807,0.0,0.17589817449260328,0.12185461378937366,0.005463194477890121,0.04180223281426805,0.05798336501406928,1.0
9000,7659.126607446818,V0,S58,S23,8,0,-222.2901786016051,0.0,0.16336357378104904,0.12496669103011275,0.0,0.045433505062848045,0.0984780760233938,1.0
9000,7673.455311137077,V0,S23,S57,0,7,-224.00744078046543,0.0,0.15783156738333762,0.137541085288708,0.028217139875283143,0.01631883285000144,0.12784047639356202,1.0
9000,7693.135724940005,V0,S57,S1,0,12,-221.2254721866446,0.0,0.14288262396824722,0.1363202684937281,0.061643809716080064,0.0050378665529013005,0.08606091348444053,1.0
9000,7702.794332351239,V0,S1,S60,0,1,-205.42647698267626,0.0,0.14418836523620304,0.1284888112898868,0.03832572803430175,0.006110976686121932,0.09670531896170227,0.9166666666666666
9000,7715.905553144625,V0,S60,S44,15,0,-205.54337593363738,0.0,0.150874117364924,0.12608852652349278,0.0,0.07191024185703701,0.09368751539274854,0.9166666666666666
9000,7730.408214001309,V0,S44,S16,5,0,-208.4987355795607,0.0,0.15690215757356926,0.1403858118866404,0.00881012380038655,0.05024056083270139,0.09317533512046604,0.9166666666666666
9000,7736.141947329537,V0,S16,S12,0,6,-202.54955419533678,0.0,0.14394124919352627,0.14160902825660462,0.020437733369667456,0.017346982736801072,0.13871853483094548,0.8888888888888888
9000,7747.7316974688265,V0,S12,S37,0,11,-208.55889173356837,0.0,0.14956284237424602,0.1443675662458457,0.020416048584133786,0.06512855238199794,0.08970484543081012,0.92
9000,7762.795575963885,V0,S37,S61,0,3,-225.151214960967,0.0,0.16691075232459215,0.14509561549350578,0.036344081705470446,0.032752728864134356,0.04315642272091827,1.0
9000,7769.333576913782,V0,S61,S55,7,0,-226.35326317354793,0.0,0.18171786494088324,0.13832499447752664,0.015811365817707125,0.04031161115150181,0.04092451867232126,1.0
9000,7781.092031970476,V0,S55,S59,11,0,-227.7648426997092,0.0,0.18670112635613878,0.13013524094042042,0.04248991221100282,0.017744379971096767,0.10012620962120183,1.0
9000,7796.083034373554,V0,S59,S65,2,0,-227.40954674777385,0.0,0.16509007862950376,0.15998079171163138,0.013137481292491036,0.03444888450868251,0.10686874337978144,1.0
9000,7805.265055775207,V0,S65,S27,0,12,-227.97505122509222,0.0,0.16058868844990304,0.1592133407884516,0.10861259375567905,0.0,0.07946387368284916,1.0
9000,7818.2072489207485,V0,S27,S61,0,8,-226.77917187467602,0.0,0.16437334891292701,0.16092160819908616,0.0383956148577938,0.03450352222297757,0.043894688214132296,1.0
9000,7827.484849543069,V0,S61,S18,0,0,-225.427353249516,0.0,0.17035194203801735,0.13562243456484738,0.05795006407239161,0.02947278723481025,0.06713465426857408,1.0
9000,7831.924216067676,V0,S18,S36,12,0,-223.08283447267527,0.0,0.16359687940981918,0.12491098996263275,0.0,0.043568174867337335,0.1400155925499202,1.0
9000,7847.192637534588,V0,S36,S48,8,0,-223.76663889493656,0.0,0.16803546326646837,0.12440274886986563,0.0,0.06692187367120601,0.13690172289106708,1.0
9000,7855.917463864313,V0,S48,S24,0,8,-225.80741877805326,0.0,0.16179511126711468,0.13712326372309008,0.056637191420308,0.004863620270046054,0.1608944318787219,1.0
9000,7876.8427570503445,V0,S24,S26,0,11,-212.6852018629596,0.0,0.17493500497781814,0.13569492280360348,0.03370524199847409,0.022901685463079094,0.1614461609109639,0.9166666666666666
9000,7888.341296220322,V0,S26,S41,0,1,-228.77445145753302,0.0,0.19718415166026823,0.13639910927012533,0.0,0.10861751179436355,0.05287815081690633,1.0
9000,7898.491470019498,V0,S41,S63,0,0,-231.43297093491324,0.0,0.2034919694415723,0.13717967017155777,0.05090415899658158,0.03713809328769717,0.08433045501122242,1.0
9000,7906.780537990259,V0,S63,S52,14,0,-230.5438178674802,0.0,0.21484080852599466,0.12184630004671941,0.0,0.12777980844997017,0.08372774563675585,1.0
9000,7918.038558831027,V0,S52,S41,6,0,-230.91992360652944,0.0,0.22198909768532188,0.12036947966226942,0.0,0.09418815324716882,0.05244328536915788,1.0
9000,7928.166075429991,V0,S41,S53,0,14,-230.52771779631172,0.0,0.2094569262339302,0.12648005113005598,0.022664641408104338,0.011971448832813768,0.08884595505519592,1.0
9000,7944.203297956571,V0,S53,S29,0,6,-229.64799221293953,0.0,0.19469361813929945,0.1420411685374177,0.0,0.03386413317112249,0.09366935021685355,1.0
9000,7954.088200664388,V0,S29,S59,0,0,-229.53125779498228,0.0,0.20816352488207443,0.11860535087689801,0.01780040527969807,0.007375817362512433,0.10676306245758274,1.0
9000,7964.624737976872,V0,S59,S58,18,0,-227.92834107770088,0.0,0.20400365874250528,0.11995429110963075,0.0,0.04947159055726859,0.06399478192438385,1.0
9000,7977.817680913114,V0,S58,S32,2,0,-229.5912497420594,0.0,0.20177302092168425,0.1365912782952759,0.005931641702524099,0.04311195179951857,0.05478777678091436,1.0
9000,7987.018559951597,V0,S32,S51,0,12,-229.34606712616053,0.0,0.191724326209344,0.14202605991418116,0.021402025303067184,0.0,0.08439623652366471,1.0
9000,8000.388157025882,V0,S51,S29,0,7,-225.1548513934336,0.0,0.17345162463093816,0.1348777593846832,0.0,0.026623402225911977,0.09540765464331566,1.0
9000,8014.455347890603,V0,S29,S55,0,1,-225.9177569108226,0.0,0.19373618589350672,0.11975735426075515,0.011436547673375538,0.012744804344038546,0.04214784630232464,1.0
9000,8020.077283523847,V0,S55,S60,6,0,-225.6476553464522,0.0,0.19802906440041948,0.1036968391900689,0.015674571470882977,0.010711772734048466,0.09347532501120612,1.0
9000,8032.944037879003,V0,S60,S43,14,0,-226.4785496160376,0.0,0.19972835170344871,0.10180422230174309,0.009236704157439424,0.037473268408212475,0.1400624249843411,1.0
9000,8047.42680955883,V0,S43,S29,0,0,-221.674952505068,0.0,0.1850160451104753,0.09115479989418133,0.01405153433627606,0.006400455223989883,0.08600848645372144,1.0
9000,8056.313357725489,V0,S29,S17,0,13,-218.41922279461755,0.0,0.16547735191054527,0.09230751234561987,0.028523258454026527,0.0,0.06559308875350404,1.0
9000,8072.578566420272,V0,S17,S50,0,7,-219.7256802763012,0.0,0.16804338396507873,0.09280573762312369,0.0,0.0419876464364372,0.13702031626476488,1.0
9000,8085.391138295038,V0,S50,S62,0,0,-222.27981755665897,0.0,0.17699141712766733,0.10251377713566018,0.01743883631944749,0.03587016964830477,0.10751527835460682,1.0
9000,8093.34473264572,V0,S62,S41,10,0,-223.17122662046089,0.0,0.19374571799831153,0.0992601531249074,0.0,0.06252939054225967,0.0404606200916889,1.0
9000,8105.590079017389,V0,S41,S43,8,0,-223.67504050462657,0.0,0.1947502006968032,0.08396389794128038,0.041974979390695145,0.010839912557995594,0.1218307673959981,1.0
9000,8117.921691463371,V0,S43,S15,2,0,-222.53655093410757,0.0,0.19200366926766205,0.09366406296002243,0.01693571199112501,0.040431440575044775,0.043754750354109126,1.0
9000,8127.673198093903,V0,S15,S52,0,12,-219.1465078246454,0.0,0.16224316497308666,0.09618005113888373,0.048100500622920705,0.0,0.08600908194376722,1.0
9000,8140.88277215396,V0,S52,S50,0,8,-217.15419697594805,0.0,0.1560742095957769,0.09015938204345415,0.005763454730413599,0.034944245960092164,0.12007579026755755,1.0
9000,8154.176772636187,V0,S50,S43,0,0,-220.74156999853065,0.0,0.17578831676984163,0.08641178523815288,0.042703783076250036,0.022796727748953804,0.11820328331971659,1.0
9000,8164.351853347159,V0,S43,S35,15,0,-221.11690368115617,0.0,0.18113407614179966,0.08975298787486102,0.0,0.06624723576230483,0.1099058694344644,1.0
9000,8182.116065531318,V0,S35,S50,5,0,-219.1849905070643,0.0,0.1635047435742374,0.09591852393487599,0.0,0.050106768479386776,0.12715181369483874,1.0
9000,8189.221219059248,V0,S50,S7,0,14,-216.0381052772837,0.0,0.14300234789116875,0.08990732306699423,0.04041739410582982,0.0,0.14634231911609602,1.0
9000,8212.083716937035,V0,S7,S47,0,6,-214.7478099869277,0.0,0.15571431320002802,0.08279226143723312,0.009000513152120077,0.08544787507833383,0.03333844433305272,1.0
9000,8222.400404350909,V0,S47,S23,0,0,-215.17897662547534,0.0,0.1566233448239378,0.07949099384592524,0.008919121278276433,0.061632078435056414,0.07401790772285856,1.0
9000,8227.770786406432,V0,S23,S41,4,0,-213.00531963531657,0.0,0.14972872293011635,0.07700891307932559,0.002589291451703779,0.09887536177208188,0.03921916930654925,1.0
9000,8236.573411758647,V0,S41,S38,5,0,-212.380427291393,0.0,0.14354148967020172,0.08058668134887492,0.0,0.0699583638218272,0.044234177801378886,1.0
9000,8245.628412979471,V0,S38,S26,0,7,-211.28635864037304,0.0,0.12121698668311943,0.09046296017431638,0.0,0.05370212605539007,0.12487393948035938,1.0
9000,8261.253386168111,V0,S26,S61,0,2,-212.19149393747978,0.0,0.13456633451400152,0.09020478903236144,0.0,0.12454019304026086,0.04413746652963035,1.0
9000,8271.290123598455,V0,S61,S46,0,0,-215.80994400505708,0.0,0.15333194943387105,0.08301882394893542,0.040448949402766804,0.033723317942537315,0.08181510261979223,1.0
9000,8278.326719063494,V0,S46,S16,12,0,-212.5162677596073,0.0,0.14558356033936254,0.0719743367645563,0.0,0.10687235859111013,0.08740363709324159,1.0
9000,8288.651836583404,V0,S16,S61,7,0,-209.42769469791654,0.0,0.13490653429103025,0.06816833149020067,0.0,0.10840644881359822,0.04394097406877224,1.0
9000,8298.16048608009,V0,S61,S32,0,6,-210.31469228676988,0.0,0.1377163103801354,0.06772544846918913,0.029643412849401925,0.016009068642884122,0.04659515335820519,1.0
9000,8309.575537239725,V0,S32,S65,0,10,-211.96481538889552,0.0,0.13989257992056628,0.07216895559291911,0.026497969205594565,0.04001642581470408,0.08640554003854543,1.0
9000,8327.0363912166,V0,S65,S22,0,3,-213.24489795503646,0.0,0.1310713896587195,0.09087542587952116,0.0,0.06065929438096779,0.13676151525970098,1.0
9000,8332.897099282942,V0,S22,S4,0,0,-214.4666355829366,0.0,0.14212870941628641,0.08677119895297031,0.025768372951748386,0.045148853102137856,0.10177725090550324,1.0
9000,8342.281749309717,V0,S4,S18,9,0,-212.71892832944403,0.0,0.13934906586353663,0.08696180009964878,0.0,0.10973956164966193,0.052737095746304606,1.0
9000,8350.58146931061,V0,S18,S47,5,0,-211.66617167288445,0.0,0.1328589511959115,0.08983794097849762,0.0,0.05691691140545408,0.042042502677906296,1.0
9000,8359.624923776611,V0,S47,S44,0,10,-208.8533735783403,0.0,0.11199078013471517,0.08742457631286343,0.02101812077945749,0.029576425203513553,0.07748695883621619,1.0
9000,8373.805643060741,V0,S44,S26,0,4,-208.25065695540417,0.0,0.10152346780020151,0.09176361800665499,0.0,0.05118801551312701,0.13289541862628615,1.0
9000,8386.527120088578,V0,S26,S15,0,0,-209.904473986564,0.0,0.1163731309401316,0.09912340101187751,0.000974602795504965,0.07202271252395019,0.0316872302378101,1.0
9000,8392.330088032046,V0,S15,S60,0,0,-210.68055490079084,0.0,0.12026767742816413,0.08971114084605152,0.021096032934413755,0.031453838724402154,0.08445195737191366,1.0
9000,8399.752869327122,V0,S60,S12,12,0,-210.56042762942576,0.0,0.12067098876968008,0.08388745740948536,0.0,0.08620203663651436,0.13163472451908192,1.0
9000,9060.092637163529,V0,S12,S53,7,0,-190.90084276880003,0.0,0.10971399429494519,0.10734104518224352,0.0,0.07725755068436585,0.07250420399902183,0.8888888888888888
9000,9072.530131559077,V0,S53,S10,0,12,-186.65561316340282,0.0,0.09584935325688246,0.1021433879803711,0.060659936133160494,0.0,0.07887623617049781,0.875
9000,9085.069652412887,V0,S10,S26,0,7,-173.53049884536483,0.0,0.08506282650981954,0.10624761438667751,0.0,0.047222062370861774,0.12988842574852558,0.8095238095238095
9000,9096.238747347188,V0,S26,S55,0,0,-185.97945679922034,0.0,0.09929974049773276,0.10492387472999981,0.018594422031731457,0.034238945416234214,0.03514481248310098,0.875
9000,9105.911721430744,V0,S55,S56,7,0,-184.964577316756,0.0,0.10017239017251418,0.08878255710427303,0.0,0.0717357740470979,0.09939324241893945,0.875
9000,9113.444712204382,V0,S56,S26,6,0,-174.21658338350258,0.0,0.09846366036193811,0.08893181083561631,0.0,0.04604859569472712,0.13392267432246227,0.8125
9000,9126.658255286457,V0,S26,S40,0,13,-171.47976862022637,0.0,0.08120687417619073,0.09233963682462759,0.05917065316553988,0.0,0.08753035598476991,0.8095238095238095
9000,9141.24873633613,V0,S40,S57,0,0,-169.84716816821694,0.0,0.0864249784233484,0.07469363577587113,0.035082994775409604,0.024563860092748087,0.09629530400553687,0.8095238095238095
9000,9149.0339681751,V0,S57,S59,13,0,-168.09609865875768,0.0,0.08782970643583896,0.0680965167760875,0.0,0.06611153715241905,0.06848809243695828,0.8095238095238095
9000,9167.512118389433,V0,S59,S7,7,0,-168.4904208888966,0.0,0.08320460931992753,0.0716133301016137,0.0,0.030575867691245078,0.1127516234749504,0.8095238095238095
9000,9182.293264187761,V0,S7,S6,0,11,-148.18516760423816,0.0,0.07453239087142287,0.07805685586580995,0.040073461912421456,0.0,0.12968884789935564,0.6923076923076923
9000,9196.662120089222,V0,S6,S30,0,8,-147.63624532371486,0.0,0.0813729422785715,0.08358886260496297,0.03883068662076659,0.023081589835892435,0.11575042641556847,0.68
9000,9210.994196485086,V0,S30,S39,0,1,-206.2664268463453,0.0,0.101684357661002,0.08780768637548211,0.0,0.04782777222510496,0.051118087876957694,1.0
9000,9218.56318966867,V0,S39,S18,0,0,-207.29866964966678,0.0,0.108934009298604,0.08420137595996965,0.018841861754270234,0.06956893794810776,0.040938086075502735,1.0
9000,9224.213885622185,V0,S18,S2,4,0,-208.5317876459526,0.0,0.1112515602962971,0.08219043841594129,0.02985149940397467,0.03198227315170773,0.09235475944062221,1.0
9000,9234.750415586843,V0,S2,S41,10,0,-207.68748932799525,0.0,0.11456938136949331,0.08374102271295131,0.0036238252836014793,0.05523575342072689,0.03237981127388979,1.0
9000,9245.98732709601,V0,S41,S30,6,0,-179.54631283744408,0.0,0.09660767730932153,0.087364379013732,0.0020161829165270206,0.040544005126955864,0.12630191142756175,0.8461538461538461
9000,9252.908454009521,V0,S30,S46,0,8,-178.1754281473274,0.0,0.08810045213716607,0.08721610767164707,0.06190877800220978,0.006640492166535083,0.06694348730189277,0.8461538461538461
9000,9266.854167071126,V0,S46,S54,0,9,-175.6836373599332,0.0,0.07722241265328017,0.08438304119729269,0.04740745996607662,0.040532737080910854,0.06374441485472059,0.8461538461538461
9000,9277.658191857437,V0,S54,S61,0,3,-174.99991628688306,0.0,0.07976957541527169,0.08874821729207001,0.0,0.08788590515652979,0.021574419761716365,0.8461538461538461
9000,9286.991335400264,V0,S61,S44,0,0,-206.48279248016996,0.0,0.10340203674680006,0.08273267611923031,0.025082385648921915,0.026856817914727518,0.05573694548216924,1.0
9000,9292.779328164579,V0,S44,S45,8,0,-205.46614774943356,0.0,0.10805728857830825,0.06886440021491777,0.0,0.059127509158934825,0.07745312094122309,1.0
9000,9301.060167419051,V0,S45,S54,7,0,-205.19447424541005,0.0,0.10615524512915,0.07096857285279144,0.0,0.03501565114490123,0.06871361263522965,1.0
9000,9310.261037692066,V0,S54,S65,0,6,-204.92166144824455,0.0,0.09765300079885122,0.07294563120380662,0.0483938548436737,0.01390675835073926,0.0659963142065461,1.0
9000,9324.684817854988,V0,S65,S41,0,9,-204.90527538932514,0.0,0.09785872265736269,0.0807578648829207,0.02552138485774383,0.034192687878965025,0.03328368771195523,1.0
9000,9334.413301115123,V0,S41,S61,0,0,-205.5781799518933,0.0,0.10800470124180923,0.0764683423270128,0.0,0.107577958079911,0.025984168010444494,1.0
9000,9339.652840346049,V0,S61,S52,0,0,-205.8890448849158,0.0,0.11385981574297445,0.06315082845977053,0.02004121098622739,0.05265563687143368,0.06400786891359414,1.0
9000,9344.65357183894,V0,S52,S55,7,0,-205.46483708434835,0.0,0.11754939682693147,0.06302998594813046,0.0,0.049764182502559394,0.031002849510733142,1.0
9000,9355.053656410983,V0,S55,S41,6,0,-207.5123674871872,0.0,0.12561638933123226,0.06711703113718465,0.0,0.0978542915460964,0.03401665169522943,1.0
9000,9368.51681813509,V0,S41,S61,0,13,-206.19364006702017,0.0,0.10952501124761507,0.07641205530566407,0.031499901450661574,0.004280397248446259,0.022319493611179984,1.0
9000,9380.256357366015,V0,S61,S4,0,0,-210.48488349708586,0.0,0.13840664155661003,0.06445538922406645,0.015227318281078091,0.05131692301073879,0.08411054450919217,1.0
9000,9384.629576432628,V0,S4,S62,9,0,-209.61509637212805,0.0,0.1402689201450958,0.058294649019476605,0.0012548960708948745,0.06529625795339429,0.07620481584558111,1.0
9000,9394.614880090621,V0,S62,S61,9,0,-210.3911965670212,0.0,0.14662882724105378,0.06363246416505466,0.0,0.045303592553432484,0.026960201831770746,1.0
9000,9404.175194500805,V0,S61,S32,0,8,-206.42130035323018,0.0,0.12343919999936499,0.058370764831865846,0.02276186497236879,0.008829380983065165,0.03958413727458043,1.0
9000,9416.59024566044,V0,S32,S31,0,8,-205.87642146152126,0.0,0.11984369706979002,0.057785994017718244,0.0,0.06273610124787164,0.06662178043021297,1.0
9000,9429.996995254627,V0,S31,S55,0,2,-206.55063256291163,0.0,0.12847405782722493,0.05412079622253774,0.0214858596449165,0.013707837826545385,0.03020467179542056,1.0
9000,9440.191453078067,V0,S55,S51,9,0,-204.5831799131895,0.0,0.12485559741654292,0.04092380011268746,0.0,0.04790374456761988,0.06760353618960017,1.0
9000,9453.174970823235,V0,S51,S48,7,0,-204.24461951065533,0.0,0.12431593916631853,0.035282598460875406,0.0,0.042277652964247917,0.09356780450125522,1.0
9000,9460.513085871056,V0,S48,S22,0,7,-199.69075108186536,0.0,0.09505241866669552,0.03644710745301652,0.018457456184301543,0.014627353232108693,0.09022891079677824,1.0
9000,9479.542284642313,V0,S22,S47,0,9,-198.0629777354835,0.0,0.08975074403467928,0.03948302678887615,0.022668131459649146,0.014197326323598564,0.025066212178258766,1.0
9000,9489.365237541579,V0,S47,S41,0,0,-180.56464063525857,0.0,0.09696593080960648,0.03924787225180047,0.010205121246600578,0.030391734949022337,0.03331249170014821,0.8947368421052632
9000,9493.815955867061,V0,S41,S59,6,0,-180.20800515793135,0.0,0.09675665592223653,0.032760841259282886,0.012217810460811029,0.021979517584564116,0.05908850907430796,0.8947368421052632
9000,9502.790560290208,V0,S59,S58,11,0,-198.78719519278232,0.0,0.09751548636184668,0.03596881581114222,0.0,0.0367620663748505,0.04009432750544824,1.0
9000,9512.483503226451,V0,S58,S38,0,0,-197.80614915124886,0.0,0.08836786558711904,0.04056521419087531,0.018221546418454936,0.015206031963531555,0.021395180263908194,1.0
9000,9516.861326485025,V0,S38,S47,0,10,-198.49776049645433,0.0,0.08493071328519063,0.045546562192413924,0.047464407758317624,0.007294870697064805,0.024050195834353603,1.0
9000,9529.245265940663,V0,S47,S28,0,7,-199.7213906117938,0.0,0.08179611132024436,0.05594854134099103,0.0073115046100673715,0.02161845510024548,0.09223935012803858,1.0
9000,9543.372437888174,V0,S28,S55,0,0,-200.51113755696895,0.0,0.09055023173010848,0.054688303779293984,0.03691149116984728,0.028956246597827827,0.028358738122333502,1.0
9000,9560.405020548726,V0,S55,S53,7,0,-203.5595151786187,0.0,0.1012196440898166,0.064548932189385,0.0014392465687075998,0.050157127775617996,0.06594246695766129,1.0
9000,9569.062355593738,V0,S53,S55,9,0,-177.02385645543035,0.0,0.10172749493032034,0.07436866606839393,0.0,0.060780063790960334,0.03100619379188825,0.8461538461538461
9000,9578.71969063875,V0,S55,S27,0,0,-173.98538910633073,0.0,0.08635031021933075,0.08322100174196528,0.016104920474175204,0.04176755173345489,0.05409854101810352,0.8333333333333334
9000,9587.064076687888,V0,S27,S66,0,11,-149.3312138319937,0.0,0.0752470531978438,0.09045178797719537,0.04674872463078542,0.021082370065138117,0.09015786976374832,0.6923076923076923
9000,9597.473982748119,V0,S66,S39,0,5,-147.33169495212198,0.0,0.07362583304633957,0.09038893180059687,0.0,0.05174637156688699,0.04657009058152013,0.6923076923076923
9000,9607.067843643308,V0,S39,S47,0,0,-175.1486294815865,0.0,0.08510043564951565,0.08184857712462425,0.0,0.07544138134697582,0.02933921588273902,0.8461538461538461
9000,9613.59085346238,V0,S47,S41,0,0,-176.8348905062228,0.0,0.09106346353869395,0.08572309375015896,0.0,0.07554259536184897,0.03939457781124752,0.8461538461538461
9000,9618.041571787862,V0,S41,S61,0,0,-176.66525204245397,0.0,0.09066601038666368,0.08392981777044552,0.011556425191998274,0.07312076597470152,0.033233018935484034,0.8461538461538461
9000,9623.281111018789,V0,S61,S9,5,0,-177.2208443217836,0.0,0.09607063403014039,0.07171136726655113,0.0016224027112589794,0.029191158842129136,0.11409127730241621,0.8461538461538461
9000,9638.744594245565,V0,S9,S32,6,0,-206.11611823319282,0.0,0.11236182404881397,0.07164432040018658,0.005709415312471603,0.047391019589082144,0.048902540110842226,1.0
9000,9652.08265538076,V0,S32,S39,4,0,-205.47009285456087,0.0,0.10699448733901074,0.07442860989144956,0.0,0.04953137008906745,0.05045419989744226,1.0
9000,9665.36846035361,V0,S39,S26,0,15,-206.7227624968897,0.0,0.1021781199943223,0.07359773925775431,0.047773241521614926,0.002293272432424457,0.11979349578813941,1.0
9000,9685.60522237625,V0,S26,S15,0,0,-205.41571213968604,0.0,0.11330145623285913,0.06807326923130291,0.0,0.061815915499268806,0.031447698463059594,1.0
9000,9691.408190319718,V0,S15,S41,0,0,-205.48419138487472,0.0,0.11279234508449916,0.06788148683254897,0.0,0.06492243671072934,0.040804630216207206,1.0
9000,9698.875641467073,V0,S41,S61,0,0,-205.5673365074918,0.0,0.11544410499888866,0.06421207355573343,0.005756747105557833,0.06820345497975357,0.03906819507657694,1.0
9000,9704.115180698,V0,S61,S37,3,0,-204.87257989689624,0.0,0.10994600137835779,0.05828898921605977,0.02764634320238514,0.03116717908825625,0.07213160854290135,1.0
9000,9710.653181647896,V0,S37,S12,14,0,-204.72928036891483,0.0,0.10927265301219717,0.05596620498475072,0.0,0.04780019440160004,0.11606628090475311,1.0
