Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_gravity,congestion_gravity,imbalance_weighted_distance,starvation_severity_max,congestion_severity_max,work_ratio,imbalance_concentration,time_of_day_fraction,multi_horizon_starvation_risk
9000,9707.77296170005,V0,S62,S10,13,0,-250.93282136242215,0.0,0.38422065426555485,0.1484001677064377,0.08190729014254826,0.0,0.06636860849042653,0.08645798264861715,1.0,1.0,1.0,0.041736227045075125,0.7083333333333334,0.22642719692110327
9000,9720.457576660347,V0,S10,S33,7,0,-256.0717515633687,0.0,0.39320076972418216,0.14405905744580258,0.08677015003408237,0.0,0.048419089230133154,0.15561298034450105,0.9047619047619048,1.0,1.0,0.03915171288743882,0.75,0.22578576010262988
9000,9730.737143239563,V0,S33,S43,0,13,-249.4246988416122,0.0,0.372674791533034,0.1306243223763331,0.08539534986788413,0.04147127223403166,0.0,0.12383975009657705,0.9047619047619048,1.0,1.0,0.04475043029259897,0.75,0.20333547145606157
9000,9742.30158872882,V0,S43,S26,0,7,-243.74170720852356,0.0,0.3559974342527261,0.11385916805924536,0.09130803740868972,0.0028096234842930248,0.03516883087984456,0.1369946337835833,0.9047619047619048,1.0,1.0,0.036036036036036036,0.75,0.18537524053880694
9000,9757.312536407253,V0,S26,S41,0,0,-246.9521270968802,0.0,0.36626042334830017,0.12628777470715558,0.09409956207556379,0.0192657514909109,0.03489936336943741,0.038528513110407066,0.9047619047619048,1.0,1.0,0.04553415061295972,0.75,0.2059012187299551
9000,9766.96271020643,V0,S41,S32,8,0,-244.10396101973416,0.0,0.3559974342527261,0.12843042548967729,0.08784751652347933,0.0023780397193090266,0.055234161443020076,0.051244118989189194,0.9047619047619048,0.8666666666666667,1.0,0.04684684684684685,0.75,0.20718409236690186
9000,9781.617257003527,V0,S32,S37,11,0,-254.151299158077,0.0,0.35471456061577933,0.1369568550352043,0.09721487992661772,0.023766521245129173,0.04499372467728497,0.08504892945040353,1.0,1.0,1.0,0.05063291139240506,0.7916666666666666,0.2161642078255292
9000,9794.85710854308,V0,S37,S26,1,0,-251.02277183739915,0.0,0.35086593970493907,0.12339581977552061,0.09875422729245022,0.010888953284702456,0.031683827408118106,0.1318468904226794,1.0,1.0,1.0,0.038391224862888484,0.7916666666666666,0.19499679281590762
9000,9806.1455377745,V0,S26,S20,0,15,-244.65247656956288,0.0,0.3341885824246312,0.11222364121202373,0.09640031460249662,0.04599394565188188,0.0,0.09846033780669522,0.9047619047619048,1.0,1.0,0.04222648752399232,0.7916666666666666,0.18473380372033354
9000,9824.658188390013,V0,S20,S15,0,5,-249.72789685330625,0.0,0.35471456061577933,0.12517742391826966,0.10060127929210236,0.001193644584240568,0.046090356804801676,0.034279131189300587,1.0,1.0,1.0,0.0433996383363472,0.7916666666666666,0.19243104554201412
9000,9838.410467144517,V0,S15,S53,0,0,-257.0162249219412,0.0,0.37780628608082106,0.1400124882679473,0.10529240725580018,0.015302806100786031,0.035898290513815136,0.08766367014452203,0.9230769230769231,1.0,1.0,0.04074702886247878,0.7916666666666666,0.21488133418858243
9000,10500.177678368254,V0,S53,S39,7,0,-264.7970031945951,0.0,0.5663887107119948,0.26031349701366047,0.20149145142100947,0.04047141077972317,0.03544350694211752,0.08253691032741764,1.0,1.0,1.0,0.03737259343148358,0.2916666666666667,0.3277742142398974
9000,10513.24801881652,V0,S39,S29,13,0,-263.2447859091139,0.0,0.5586914688903143,0.25771836619331384,0.18093547214826555,0.03353082206133249,0.07013794852500882,0.13135006833023927,1.0,1.0,1.0,0.03788748564867968,0.2916666666666667,0.33098139833226425
9000,10532.278268293021,V0,S29,S41,0,0,-268.15196984688555,0.0,0.5881975625400898,0.25771209156119834,0.2092261199844175,0.022532846555335887,0.051095958467119576,0.07167145664887048,1.0,1.0,1.0,0.04034896401308615,0.2916666666666667,0.33162283515073765
9000,10542.978187020432,V0,S41,S15,0,15,-262.75087093802864,0.0,0.5728030788967287,0.23786313618313457,0.21142895241205284,0.10656908418440447,0.0,0.05116764874434772,1.0,1.0,1.0,0.04143337066069429,0.2916666666666667,0.3104554201411161
9000,10557.945638167786,V0,S15,S31,0,5,-265.219213479299,0.0,0.5830660679923028,0.24081988407738522,0.22343172422492497,0.0,0.1046553735470351,0.11696912125766812,1.0,1.0,1.0,0.0407040704070407,0.2916666666666667,0.30917254650416937
9000,10566.978747157753,V0,S31,S29,0,0,-272.8280508530325,0.0,0.581783194355356,0.2585036880058526,0.21146433094859227,0.04338623189032519,0.03904551541820559,0.12794043967659732,1.0,1.0,1.0,0.040793825799338476,0.3333333333333333,0.3296985246953175
9000,10576.462861502421,V0,S29,S63,14,0,-268.3058730923457,0.0,0.5663887107119948,0.2552888435612353,0.19923262621721735,0.0,0.14159533028242188,0.10604226836700638,1.0,1.0,1.0,0.039637599093997736,0.3333333333333333,0.3258499037844772
9000,10591.715792696454,V0,S63,S31,6,0,-264.19357401866426,0.0,0.5612572161642079,0.2349463450455,0.20375613623924102,0.0,0.09857712265155834,0.11252080765232403,1.0,1.0,1.0,0.03542857142857143,0.3333333333333333,0.30917254650416937
9000,10601.92272957599,V0,S31,S65,0,20,-262.71933872740374,0.0,0.5509942270686338,0.22685761093724086,0.21631233293394433,0.12263116210503833,0.0,0.13637411108356828,1.0,1.0,1.0,0.04074505238649592,0.3333333333333333,0.2873636946760744
9000,10618.117856341387,V0,S65,S59,0,0,-258.34265708064555,0.0,0.5368826170622194,0.22159503747772516,0.18744266274786006,0.05340151347500172,0.016446143513544675,0.11067296128832893,1.0,1.0,1.0,0.03942652329749104,0.3333333333333333,0.30596536241180244
9000,10626.29987774304,V0,S59,S37,17,0,-261.19292414636004,0.0,0.5214881334188582,0.23274498758586717,0.17812422869604905,0.006843966027934938,0.06050755519519439,0.1277877618628793,1.0,1.0,1.0,0.03444034440344403,0.375,0.31237973059653623
9000,10639.282785719732,V0,S37,S18,3,0,-262.26990650121405,0.0,0.5407312379730597,0.22218951316725336,0.1842998601037857,0.00600396491700421,0.0646775370408115,0.08530730488369469,1.0,1.0,1.0,0.03558718861209965,0.375,0.3098139833226427
9000,10645.214182070536,V0,S18,S15,0,12,-257.28002798628097,0.0,0.5214881334188582,0.21585239429436875,0.1829125099983297,0.061291693221129984,0.0,0.049978037001918135,1.0,1.0,1.0,0.038130381303813035,0.375,0.2944194996792816
9000,10658.980774327327,V0,S15,S41,0,8,-251.71568208862894,0.0,0.5073765234124439,0.1985202023728566,0.19212833873915844,0.01677666508290812,0.03706298226541083,0.05073094690293284,1.0,1.0,1.0,0.04424778761061947,0.375,0.2751763951250802
9000,10670.448225474682,V0,S41,S58,0,0,-257.2834187542702,0.0,0.5137908915971777,0.2285034743811043,0.17767857032401352,0.013878679242857177,0.03026069664980712,0.07373453240139012,1.0,1.0,1.0,0.04369538077403246,0.375,0.29762668377164847
9000,10677.363124791336,V0,S58,S32,15,0,-253.69555761425576,0.0,0.4996792815907633,0.2221116710403046,0.17804503706638963,0.0,0.08293697529633745,0.05895621274679264,1.0,1.0,1.0,0.044929396662387676,0.375,0.2918537524053881
9000,10693.064003829819,V0,S32,S54,5,0,-263.11528961512454,0.0,0.5125080179602309,0.2359547353833029,0.1766593789698255,0.031655569452951754,0.0,0.10876188969748396,1.0,1.0,1.0,0.04630788485607009,0.4166666666666667,0.300192431045542
9000,10700.61269020872,V0,S54,S61,0,0,-261.16177105461975,0.0,0.5150737652341244,0.225864426492578,0.18290755139043594,0.02419749898156438,0.03795014090659052,0.04868800397058911,1.0,1.0,1.0,0.0410958904109589,0.4166666666666667,0.2944194996792816
9000,10708.445833751546,V0,S61,S4,0,8,-255.520885454329,0.0,0.4932649134060295,0.2036279443659524,0.17705739128579734,0.019388065881466167,0.0,0.13578024128160113,1.0,1.0,1.0,0.04031209362808843,0.4166666666666667,0.281590763309814
9000,10716.819052818159,V0,S4,S22,0,8,-253.952283976164,0.0,0.4894162924951892,0.19131841747112976,0.17838545965517055,0.009316217555061453,0.03728594376436105,0.20060768970538329,1.0,1.0,1.0,0.04325032765399738,0.4166666666666667,0.27068633739576653
9000,10730.203702844934,V0,S22,S41,0,4,-254.64325120646942,0.0,0.5022450288646568,0.2000628248868738,0.1832176202557073,0.0,0.06356329645423457,0.0540208389068736,1.0,1.0,1.0,0.03959131545338442,0.4166666666666667,0.2751763951250802
9000,10738.62497400566,V0,S41,S57,0,0,-261.4601277568603,0.0,0.5137908915971777,0.2160953114913945,0.17163560462973498,0.030382719377823206,0.024913437597983597,0.150965755393098,1.0,1.0,1.0,0.03745318352059925,0.4166666666666667,0.29762668377164847
9000,10751.183719513232,V0,S57,S55,13,0,-258.8470440707897,0.0,0.4919820397690827,0.21449495411140843,0.157047204415351,0.0,0.053356656090850794,0.05148663522885309,1.0,1.0,1.0,0.035202086049543675,0.4583333333333333,0.29506093649775494
9000,10763.257220025122,V0,S55,S37,7,0,-262.04964829471635,0.0,0.4894162924951892,0.22551362694634441,0.14791178623138776,0.07576989523950581,0.0025302670449883014,0.12797595977004603,1.0,1.0,1.0,0.0327653997378768,0.4583333333333333,0.3014753046824888
9000,10774.795805099075,V0,S37,S65,0,0,-254.8149431845505,0.0,0.4804361770365619,0.1953738741054743,0.15080984777071435,0.012477934381020142,0.05814790980083655,0.11886023909488344,1.0,1.0,1.0,0.03871829105473965,0.4583333333333333,0.27966645285439384
9000,10783.68973757703,V0,S65,S12,0,12,-249.83686302186615,0.0,0.4650416933932008,0.17493473562416725,0.15454131158986772,0.028456599342872868,0.0,0.16394644891073873,1.0,1.0,1.0,0.04275862068965517,0.4583333333333333,0.2604233483001924
9000,10805.118194985851,V0,S12,S26,0,8,-250.19136341249606,0.0,0.4496472097498396,0.17545012095651316,0.14889790818004894,0.002527833832687015,0.027293342049223023,0.16035959534067204,1.0,1.0,1.0,0.03851640513552068,0.5,0.2501603592046183
9000,10825.335435848403,V0,S26,S37,0,0,-248.36637299853666,0.0,0.44194996792815905,0.17781041247660456,0.12307823176051094,0.06238362068528405,0.013320563021504457,0.104241139908532,1.0,1.0,1.0,0.04354136429608128,0.5,0.2610647851186658
9000,10836.123865079824,V0,S37,S55,19,0,-249.1079464191601,0.0,0.4445157152020526,0.18960773513417337,0.11522383094101168,0.0,0.04680027897180414,0.04753693339267609,1.0,1.0,1.0,0.04329004329004329,0.5,0.2783835792174471
9000,10853.662450153777,V0,S55,S29,1,0,-250.54995505513455,0.0,0.45606157793457347,0.17443057488569866,0.1416491674148371,0.011467070862360427,0.04010727242022456,0.10949492267567675,1.0,1.0,1.0,0.0450070323488045,0.5,0.2591404746632457
9000,10859.284385787021,V0,S29,S26,0,15,-248.07047765831604,0.0,0.4445157152020526,0.16486121365150824,0.14286137335981977,0.04305626554617092,0.0012721598093366714,0.16238179809363976,1.0,1.0,1.0,0.03463203463203463,0.5,0.2456703014753047
9000,10874.800676274323,V0,S26,S15,0,5,-247.28660641200975,0.0,0.43681847338037205,0.15987896925504322,0.12958249461137092,0.0,0.05163059992756969,0.04714436537686523,1.0,1.0,1.0,0.033773861967694566,0.5416666666666666,0.2482360487491982
9000,10883.10364421779,V0,S15,S63,0,0,-251.21627873696474,0.0,0.4381013470173188,0.17725776519643024,0.11823484855769704,0.029926936136535798,0.02721276357731505,0.08499228015265513,1.0,1.0,1.0,0.036603221083455345,0.5416666666666666,0.2655548428479795
9000,10891.350248082425,V0,S63,S59,12,0,-253.84039987316652,0.0,0.43553559974342526,0.19533393704214344,0.11980511151858032,0.0,0.051100368332866575,0.10500024338329467,1.0,1.0,1.0,0.035346097201767304,0.5416666666666666,0.2764592687620269
9000,10903.569826987485,V0,S59,S66,8,0,-258.55914565037784,0.0,0.44323284156510584,0.2111633781478144,0.10915217650820706,0.06047966174129397,0.012443219736978596,0.13993722445242002,1.0,1.0,1.0,0.0361794500723589,0.5416666666666666,0.28928800513149455
9000,10913.53419381329,V0,S66,S15,0,0,-258.0739332905725,0.0,0.4547787042976267,0.20570878588260097,0.14145898497187534,0.026596702906655646,0.03726035139250553,0.047082249392859404,1.0,1.0,1.0,0.036671368124118475,0.5416666666666666,0.27196921103271327
9000,10919.732937164348,V0,S15,S37,0,14,-253.20702400023484,0.0,0.4342527261064785,0.19929495999249977,0.14070349163148899,0.041535909247181334,0.0,0.0981807276998696,1.0,1.0,1.0,0.03840472673559823,0.5416666666666666,0.24695317511225146
9000,10934.721657725488,V0,S37,S54,0,6,-258.77651458256935,0.0,0.4406670942912123,0.2004050867394015,0.1280414930234475,0.0,0.09772752302865931,0.09498859416509081,1.0,1.0,1.0,0.03784570596797671,0.5833333333333334,0.2642719692110327
9000,10945.706042101996,V0,S54,S47,0,0,-270.5741842414408,0.0,0.47787042976266836,0.23358355700727532,0.13033887156572607,0.030260723302702113,0.0414027916505326,0.04472336592533491,1.0,1.0,1.0,0.03758389261744966,0.5833333333333334,0.3014753046824888
9000,10957.101800900487,V0,S47,S51,12,0,-280.66760363263296,0.0,0.4996792815907633,0.27342516229570263,0.13014647867266582,0.0,0.08559644970231178,0.09214642192029877,1.0,1.0,1.0,0.0410783055198973,0.5833333333333334,0.32456703014753047
9000,10975.668534594792,V0,S51,S39,8,0,-292.41638018262535,0.0,0.5586914688903143,0.2645050328479434,0.17722058656721865,0.0,0.09824333344551665,0.08608816864605363,1.0,1.0,1.0,0.040183696900114814,0.5833333333333334,0.3361128928800513
9000,10989.827312652254,V0,S39,S37,0,18,-294.55073992785896,0.0,0.549711353431687,0.2486330571884896,0.20566879211204397,0.07961991103603111,0.0,0.11810984730598316,1.0,1.0,1.0,0.03733955659276546,0.625,0.30853110968569597
9000,11005.3789502431,V0,S37,S41,0,2,-304.0329266982423,0.0,0.586914688903143,0.26012797933296394,0.2173843694000049,0.08204979954635344,0.004543187419697975,0.0640173508721294,1.0,1.0,1.0,0.034972677595628415,0.625,0.3425272610647851
9000,11013.07538942413,V0,S41,S18,15,0,-302.391207176424,0.0,0.5830660679923028,0.2509359620751623,0.2268933589678038,0.0,0.16661848745143704,0.09339619288260714,1.0,1.0,1.0,0.0352035203520352,0.625,0.3367543296985247
9000,11025.900471323072,V0,S18,S58,5,0,-302.6761613946246,0.0,0.5933290570878769,0.24451948458573236,0.23494488595600801,0.0,0.06802057615810449,0.08455980585319568,1.0,1.0,1.0,0.034594594594594595,0.625,0.3296985246953175
9000,11032.994327657545,V0,S58,S37,0,13,-297.33654137388686,0.0,0.5689544579858884,0.23312306936743918,0.22805364240007653,0.05914553267855494,0.03798263977288167,0.1337300525333319,1.0,1.0,1.0,0.036076662908680945,0.625,0.30917254650416937
9000,11043.203634119658,V0,S37,S46,0,7,-296.1022118861307,0.0,0.5574085952533675,0.2180418363753173,0.20813967430201724,0.004773423787266422,0.09456114920110938,0.1420181397311258,1.0,1.0,1.0,0.03682393555811277,0.6666666666666666,0.30532392559332905
9000,11052.49268921798,V0,S46,S31,0,0,-300.291056791253,0.0,0.5651058370750481,0.22673840738195908,0.2159417563124811,0.04548454136711158,0.01728237351045077,0.13269183830509243,1.0,1.0,1.0,0.036322360953461974,0.6666666666666666,0.32135984605516354
9000,11060.526980655775,V0,S31,S61,17,0,-300.3700740279652,0.0,0.5625400898011546,0.2473210422134004,0.19187565398663425,0.0,0.2119092978529264,0.06133807678002799,1.0,1.0,1.0,0.036488027366020526,0.6666666666666666,0.3361128928800513
9000,11073.035023286735,V0,S61,S43,3,0,-294.98617847200023,0.0,0.5407312379730597,0.23904495672208234,0.1698971313883339,0.0,0.06922353335665357,0.16764423077053417,1.0,1.0,1.0,0.03795966785290629,0.6666666666666666,0.3194355355997434
9000,11080.976913760902,V0,S43,S26,0,15,-291.67647572239565,0.0,0.5317511225144324,0.2232244410699166,0.18377545506342352,0.06028417072537284,0.0030064590636662437,0.18924887443099198,1.0,1.0,1.0,0.032569360675512665,0.6666666666666666,0.2931366260423348
9000,11099.987861439335,V0,S26,S35,0,5,-289.06426663816507,0.0,0.5291853752405388,0.21247339410215363,0.1910853223103786,0.0,0.0546978140072194,0.15553615290476877,1.0,1.0,1.0,0.03636363636363636,0.6666666666666666,0.2912123155869147
9000,11111.910239933324,V0,S35,S62,0,0,-295.0606889849535,0.0,0.5330339961513791,0.22031737418481429,0.1815632552005669,0.041315951599572055,0.032910174872468494,0.13157256807019324,1.0,1.0,1.0,0.032490974729241874,0.7083333333333334,0.3014753046824888
9000,11120.52482683058,V0,S62,S41,12,0,-287.504774884689,0.0,0.5086593970493907,0.21428607792435614,0.15705193609394985,0.006682796469275887,0.0640349001668697,0.0638378933990033,1.0,1.0,1.0,0.034047919293820936,0.7083333333333334,0.3014753046824888
9000,11133.77017320225,V0,S41,S46,8,0,-289.14283788524153,0.0,0.5202052597819115,0.20510770208052348,0.16583825151317738,0.0,0.06467948515550177,0.11942462075113498,1.0,1.0,1.0,0.040690505548705305,0.7083333333333334,0.2944194996792816
9000,11146.951217594236,V0,S46,S37,0,12,-280.85113926718003,0.0,0.48813341885824246,0.19478238186296268,0.15357582577641535,0.04942597171977492,0.03644373926856314,0.11079995761582685,1.0,1.0,1.0,0.03416557161629435,0.7083333333333334,0.27004490057729313
9000,11158.740272692557,V0,S37,S53,0,8,-281.38707999727086,0.0,0.4932649134060295,0.1961238729004708,0.16067929696686523,0.01119659922103362,0.050223603792828586,0.09779207559247735,1.0,1.0,1.0,0.036410923276983094,0.7083333333333334,0.26940346375881974
9000,11168.760134203103,V0,S53,S47,0,0,-289.38373730257626,0.0,0.5022450288646568,0.21107189098219775,0.15823242003711185,0.02504732525990999,0.04244836788086899,0.04671587813437972,1.0,1.0,1.0,0.035759897828863345,0.75,0.28992944194996795
9000,11179.2293295189,V0,S47,S12,11,0,-289.9969742436283,0.0,0.4932649134060295,0.21454421079951225,0.15029796588802746,0.0,0.03200347500290829,0.168600642194751,1.0,1.0,1.0,0.036410923276983094,0.75,0.2918537524053881
9000,11199.061125030108,V0,S12,S33,9,0,-281.1517663107885,0.0,0.45991019884541373,0.1998482342556314,0.12477112946194348,0.03182348241978025,0.012467686609520691,0.1758671148123526,1.0,1.0,1.0,0.03905160390516039,0.75,0.2777421423989737
9000,11213.519272079748,V0,S33,S29,0,0,-277.7086344981088,0.0,0.45991019884541373,0.18395544583500031,0.141265849298742,0.013675752245888309,0.03126834173263439,0.11899798947694723,1.0,1.0,1.0,0.040446304044630406,0.75,0.2604233483001924
9000,11220.84344314469,V0,S29,S53,0,15,-282.14456850179533,0.0,0.46119307248236047,0.1827579729739189,0.1520087092921975,0.06642606336223218,0.0,0.09545191495625958,1.0,1.0,1.0,0.037552155771905425,0.7916666666666666,0.2514432328415651
9000,11235.228345852507,V0,S53,S35,0,5,-282.51238784440187,0.0,0.4663245670301475,0.17823261740992621,0.16063801041792297,0.0,0.0636536508086782,0.13107339310359278,1.0,1.0,1.0,0.037138927097661624,0.7916666666666666,0.24759461193072482
9000,11245.909529573933,V0,S35,S60,0,0,-284.7528341626973,0.0,0.4676074406670943,0.188226534784935,0.15177801247845463,0.03535404868033953,0.03641217326535994,0.12143345998441,1.0,1.0,1.0,0.037037037037037035,0.7916666666666666,0.26234765875561256
9000,11258.119554524626,V0,S60,S31,12,0,-285.86525797902357,0.0,0.47017318794098784,0.19150072901838322,0.1560984058412937,0.0,0.053050928083465836,0.10462851381321307,1.0,1.0,1.0,0.036834924965893585,0.7916666666666666,0.27261064785118666
9000,11268.013396362947,V0,S31,S61,8,0,-284.475509822102,0.0,0.4676074406670943,0.19383356222745288,0.1353697674900149,0.062145528236297265,0.03308719295787282,0.04890502379444678,1.0,1.0,1.0,0.038408779149519894,0.7916666666666666,0.2758178319435536
9000,11276.021438993906,V0,S61,S39,0,0,-283.4543310801085,0.0,0.47145606157793457,0.18022058803218527,0.16184059542486057,0.00955595618664551,0.0531957198570877,0.07820613964755306,1.0,1.0,1.0,0.036734693877551024,0.7916666666666666,0.25657472738935216
9000,11942.998801318605,V0,S39,S31,0,0,-273.5177842108338,0.0,0.6023091725465042,0.2709389091641389,0.22660968007491625,0.010250356429599516,0.09914545377310577,0.1303247828463309,1.0,1.0,1.0,0.03407880724174654,0.2916666666666667,0.3277742142398974
9000,11949.720789395868,V0,S31,S27,0,20,-271.0311555655335,0.0,0.5958948043617703,0.25878768645452493,0.22656099316180978,0.10989710749512063,0.0,0.09948406316383934,1.0,1.0,1.0,0.03444564047362755,0.2916666666666667,0.3181526619627967
9000,11964.986726708052,V0,S27,S63,0,0,-275.831476605297,0.0,0.613855035279025,0.26262780623570736,0.22643473062375766,0.06555055402442446,0.045589481059918016,0.13067541178890157,1.0,1.0,1.0,0.03343782654127482,0.2916666666666667,0.3373957665169981
9000,11972.85613411055,V0,S63,S29,14,0,-274.5963195759871,0.0,0.6048749198203976,0.265897108303249,0.22226817149249034,0.003276724538242695,0.14616343374491902,0.14712565546383,1.0,1.0,1.0,0.033934252386002124,0.2916666666666667,0.34124438742783836
9000,11988.109065304583,V0,S29,S55,6,0,-276.88818327533613,0.0,0.6164207825529185,0.27807706779513397,0.21635792083505206,0.052600947961874756,0.0,0.05657420782495907,1.0,1.0,1.0,0.03329864724245578,0.2916666666666667,0.3534316869788326
9000,11996.231000937827,V0,S55,S31,0,0,-273.276465590779,0.0,0.6061577934573444,0.26614474495586266,0.22570970916658412,0.001363902437802411,0.09171659345007209,0.13192182950414594,1.0,1.0,1.0,0.033862433862433865,0.2916666666666667,0.3264913406029506
9000,12005.425458761267,V0,S31,S13,0,20,-277.140928677579,0.0,0.608723540731238,0.26260015052886887,0.2374932480760957,0.05422467592808447,0.0,0.09274302546901207,1.0,1.0,1.0,0.03371970495258166,0.3333333333333333,0.31622835150737655
9000,12026.99771372043,V0,S13,S46,0,0,-280.26676126145236,0.0,0.6100064143681847,0.28088442584228807,0.21233935751379898,0.03586959101198656,0.04623198886985094,0.14602767466980526,1.0,1.0,1.0,0.033648790746582544,0.3333333333333333,0.3361128928800513
9000,12043.54453747122,V0,S46,S37,13,0,-273.316755036267,0.0,0.5843489416292496,0.26501505211073184,0.207197803382993,0.009563607863182522,0.07674108909505067,0.12960153255358425,1.0,1.0,1.0,0.03512623490669594,0.3333333333333333,0.3303399615137909
9000,12055.833592569541,V0,S37,S58,7,0,-269.41144039290975,0.0,0.5805003207184093,0.25216388655132,0.21073301230456773,0.0,0.0966457923394694,0.08103478762785547,1.0,1.0,1.0,0.03535911602209945,0.3333333333333333,0.3168697883258499
9000,12063.042899031654,V0,S58,S27,0,8,-270.3980015650433,0.0,0.5663887107119948,0.23991414525396243,0.22482325772121717,0.042923240019305954,0.01727740600144383,0.09676031253033689,1.0,1.0,1.0,0.0362400906002265,0.375,0.300192431045542
9000,12074.856567172383,V0,S27,S26,0,12,-269.8334485618882,0.0,0.5586914688903143,0.23596073120922223,0.2233932560409147,0.014290059253142532,0.034057056709707115,0.19478821654711348,1.0,1.0,1.0,0.03444316877152698,0.375,0.29570237331622834
9000,12087.648242634896,V0,S26,S29,0,0,-276.77565134739706,0.0,0.5779345734445157,0.26191251728085957,0.2088390943841841,0.04224767270709966,0.019669170954384137,0.14633615874573874,1.0,1.0,1.0,0.03551609322974473,0.375,0.3277742142398974
9000,12095.664533122197,V0,S29,S47,15,0,-270.78867683906446,0.0,0.5625400898011546,0.2572462311620808,0.19750376441929807,0.0,0.08724931899402212,0.05078845238874131,1.0,1.0,1.0,0.036488027366020526,0.375,0.32520846696600386
9000,12115.244330727102,V0,S47,S13,5,0,-275.0519730227229,0.0,0.5830660679923028,0.25445403896009205,0.20471257625220202,0.0,0.03425440095418165,0.0941152463364884,1.0,1.0,1.0,0.0352035203520352,0.375,0.3296985246953175
9000,12126.729947195021,V0,S13,S26,0,14,-274.59321639270763,0.0,0.5599743425272611,0.23439794042188997,0.21140128726150018,0.059743943826895816,0.0048252054316049705,0.20282474111833707,1.0,1.0,1.0,0.03436426116838488,0.4166666666666667,0.3021167415009622
9000,12147.833904310659,V0,S26,S17,0,6,-268.57634070504076,0.0,0.5535599743425272,0.21980776523426182,0.2041788097551995,0.0,0.033502391255129736,0.0947042745373864,1.0,1.0,1.0,0.03244495944380069,0.4166666666666667,0.300192431045542
9000,12155.841497114807,V0,S17,S63,0,0,-270.4755637651795,0.0,0.5509942270686338,0.22747207134906394,0.2032627157866143,0.050123231145758035,0.036085473252025345,0.09928316038133866,1.0,1.0,1.0,0.034924330616996506,0.4166666666666667,0.3078896728672226
9000,12168.81709597971,V0,S63,S39,10,0,-265.59865359998736,0.0,0.5330339961513791,0.2263408891186951,0.18615790535144724,0.001288437175507683,0.0412235330242766,0.08159890560928718,1.0,1.0,1.0,0.036101083032490974,0.4166666666666667,0.30853110968569597
9000,12182.055732978532,V0,S39,S50,10,0,-266.07634499693944,0.0,0.5112251443232841,0.21335406145009353,0.1695291736237702,0.07891180106135126,0.010134287612264734,0.15269398693674238,1.0,1.0,1.0,0.033877038895859475,0.4583333333333333,0.3033996151379089
9000,12200.734816149263,V0,S50,S53,0,0,-263.6373799007103,0.0,0.5189223861449648,0.1997492412257321,0.18313366046874757,0.009954450554973458,0.042863978611084964,0.1028090531335705,1.0,1.0,1.0,0.034610630407911,0.4583333333333333,0.2905708787684413
9000,12208.908912833931,V0,S53,S18,0,15,-251.88837371115523,0.0,0.4842847979474022,0.17283164100909246,0.16670109547541237,0.031459912322902205,0.0,0.07871888993448864,1.0,1.0,1.0,0.03708609271523179,0.4583333333333333,0.26298909557408595
9000,12223.636472411385,V0,S18,S60,0,5,-251.80518308899036,0.0,0.4740218088518281,0.18302141385563747,0.1582959751048222,0.0,0.059358911463374235,0.11728263686024701,1.0,1.0,1.0,0.037889039242219216,0.4583333333333333,0.268120590121873
9000,12230.596675576562,V0,S60,S47,0,0,-249.78634930638347,0.0,0.46889031430404104,0.17943637206567092,0.16241180656338502,0.010477635254496633,0.02742265755735222,0.044789639028345006,1.0,1.0,1.0,0.038303693570451436,0.4583333333333333,0.27004490057729313
9000,12235.779660417935,V0,S47,S62,10,0,-245.66475446390245,0.0,0.4470814624759461,0.17291311339529863,0.1508886863304922,0.0075080824031598025,0.03368525591381016,0.11345929723129838,1.0,1.0,1.0,0.040172166427546625,0.4583333333333333,0.2617062219371392
9000,12249.473262501808,V0,S62,S50,10,0,-252.12852771232042,0.0,0.4393842206542656,0.1887845197222691,0.1402230372879686,0.0682731243759412,0.009661414393330967,0.1353115575783543,1.0,1.0,1.0,0.042335766423357665,0.5,0.2745349583066068
9000,12262.42685685249,V0,S50,S60,0,0,-247.8836387283702,0.0,0.4342527261064785,0.1735131000645539,0.16199785564049937,0.014687724431023239,0.03754916396656894,0.11042983142195828,1.0,1.0,1.0,0.0413589364844904,0.5,0.2508017960230917
9000,12273.742437940264,V0,S60,S26,0,15,-243.65588373669792,0.0,0.4137267479153303,0.16606503987954702,0.152851977736479,0.07420779989091522,0.0,0.13906573956243068,1.0,1.0,1.0,0.04186046511627907,0.5,0.2379730596536241
9000,12291.09664395004,V0,S26,S17,0,5,-232.1019062228416,0.0,0.3880692751763951,0.1408346682628335,0.1434765926950591,0.0,0.02627813163040063,0.05971726779915682,1.0,1.0,1.0,0.04132231404958678,0.5,0.2161642078255292
9000,12298.604236754189,V0,S17,S66,0,0,-237.65111132668324,0.0,0.39063502245028864,0.16954889190938238,0.12175243981931914,0.030151334571092533,0.01870172839197211,0.12694540806412904,1.0,1.0,1.0,0.041050903119868636,0.5,0.23669018601667735
9000,12308.943152187258,V0,S66,S33,12,0,-234.82895993251424,0.0,0.36497754971135343,0.171153769177871,0.08324702311581449,0.005047064462445361,0.03864832369691545,0.1384327808086523,1.0,0.8888888888888888,1.0,0.043936731107205626,0.5416666666666666,0.23989737010904427
