Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,squared_starvation_penalty,squared_congestion_penalty,time_of_day_fraction,multi_horizon_starvation_risk
9000,13440.113046780101,V0,S27,S66,0,7,-245.41676491513692,0.0,0.22261162279563596,0.18944883729432108,0.3333333333333333,0.2758178319435536
9000,13448.522952840332,V0,S66,S55,0,0,-247.01902111061594,0.0,0.23407843035429324,0.16543450375255317,0.3333333333333333,0.28928800513149455
9000,13457.649114928112,V0,S55,S4,15,0,-247.5337343297081,0.0,0.23698833996657154,0.16183140369479224,0.3333333333333333,0.2912123155869147
9000,13473.449383071733,V0,S4,S66,5,0,-245.7695483094679,0.0,0.2266844537843964,0.1672599567390721,0.3333333333333333,0.28992944194996795
9000,13481.294973358197,V0,S66,S32,0,12,-238.032604920462,0.0,0.21150778990758495,0.1690301299999839,0.3333333333333333,0.2771007055805003
9000,13496.703238721584,V0,S32,S29,0,8,-231.9228603001826,0.0,0.1958744970982321,0.17448673128154035,0.3333333333333333,0.2668377164849262
9000,13506.996292338821,V0,S29,S53,0,0,-245.04533073514875,0.0,0.2048951257074762,0.1586822599746717,0.375,0.2918537524053881
9000,13513.881195046639,V0,S53,S35,14,0,-245.49556231154475,0.0,0.20859802044696116,0.14958041913868472,0.375,0.29698524695317513
9000,13529.062378768065,V0,S35,S57,6,0,-250.8381228241684,0.0,0.21930367805705683,0.15760963718192933,0.375,0.29890955740859526
9000,13535.787899423032,V0,S57,S29,0,12,-247.3742792062904,0.0,0.2111884011427098,0.16686999040027561,0.375,0.28800513149454776
9000,13546.84217423408,V0,S29,S41,0,8,-242.22843318958877,0.0,0.19893083502226247,0.1762274895546092,0.375,0.2751763951250802
9000,13561.54209296149,V0,S41,S37,0,0,-270.44564174884823,0.0,0.2370100508600644,0.17249831286979156,0.4166666666666667,0.31430404105195636
9000,13568.23853214252,V0,S37,S36,18,0,-270.6788974276102,0.0,0.24301097174273698,0.1609370105379135,0.4166666666666667,0.31879409878127
9000,13585.078942379949,V0,S36,S27,2,0,-254.25281617142304,0.0,0.20654063932343156,0.17056204681201556,0.4166666666666667,0.2905708787684413
9000,13596.743077590749,V0,S27,S41,0,13,-243.82107692633255,0.0,0.196211075036793,0.16045323445753304,0.4166666666666667,0.2745349583066068
9000,13609.386983358363,V0,S41,S7,0,7,-252.66290413426952,0.0,0.2060773063558297,0.17766505032677357,0.4166666666666667,0.2809493264913406
9000,13621.46619692909,V0,S7,S58,0,0,-261.61197585691224,0.0,0.22149361950050778,0.15364959484636234,0.4583333333333333,0.2944194996792816
9000,13633.845245407541,V0,S58,S63,15,0,-259.8602194389796,0.0,0.21327740719495758,0.1525207332138655,0.4583333333333333,0.29634381013470174
9000,13646.464603727765,V0,S63,S31,5,0,-258.2371381717738,0.0,0.2087787689206854,0.1558736512139422,0.4583333333333333,0.2924951892238615
9000,13656.171540607302,V0,S31,S7,0,20,-252.72612385664,0.0,0.20310039871740507,0.169024214475757,0.4583333333333333,0.27068633739576653
9000,13675.880018534828,V0,S7,S63,0,0,-266.58626705366333,0.0,0.23007354168647692,0.16593065557058587,0.4583333333333333,0.2937780628608082
9000,13689.7461466471,V0,S63,S60,12,0,-270.72793574318894,0.0,0.23878055373080767,0.13799245991541267,0.5,0.3008338678640154
9000,13703.21530451307,V0,S60,S64,8,0,-257.7509101069009,0.0,0.21732215221179846,0.12657653192261345,0.5,0.286722257857601
9000,13711.169030634155,V0,S64,S29,0,4,-245.33350092179836,0.0,0.19973709526009537,0.12301068080087371,0.5,0.2655548428479795
9000,13723.264810982864,V0,S29,S50,0,15,-249.31136954215606,0.0,0.2070654523725821,0.13953501018484327,0.5,0.25978191148171903
9000,13735.05554614849,V0,S50,S47,0,1,-260.9149196292402,0.0,0.22697765143662194,0.13551401747331232,0.5,0.28223220012828737
9000,13748.506520269682,V0,S47,S66,12,0,-266.9089617943739,0.0,0.23183315923473588,0.11667722864439287,0.5416666666666666,0.2912123155869147
9000,13760.320245102545,V0,S66,S50,8,0,-266.1954487947512,0.0,0.21813260066935306,0.11775846417868581,0.5416666666666666,0.29890955740859526
9000,13774.549938619566,V0,S50,S26,0,15,-241.2349015658067,0.0,0.1754438256149571,0.11722078764465019,0.5416666666666666,0.2572161642078255
9000,13789.871955250457,V0,S26,S24,0,5,-248.0204275532451,0.0,0.1717068924930683,0.12811461386460377,0.5416666666666666,0.27261064785118666
9000,13798.370494420435,V0,S24,S53,0,0,-261.80806606039414,0.0,0.19647940457775062,0.12881670802865802,0.5416666666666666,0.2944194996792816
9000,13811.027853444852,V0,S53,S18,12,0,-271.73952823322554,0.0,0.215779116353363,0.10472693646195036,0.5833333333333334,0.3078896728672226
9000,13824.255413022305,V0,S18,S55,8,0,-276.09972749970075,0.0,0.2273705815193459,0.11390787836871376,0.5833333333333334,0.30532392559332905
9000,13837.308564661946,V0,S55,S26,0,15,-281.2397060789117,0.0,0.23612240072003166,0.14073762959268266,0.5833333333333334,0.2944194996792816
9000,13854.481538745502,V0,S26,S29,0,5,-275.52227043482003,0.0,0.21680118339002075,0.1403183282142332,0.5833333333333334,0.2924951892238615
9000,13864.997829232803,V0,S29,S57,0,0,-280.0733406254186,0.0,0.211249017364578,0.13624748399051728,0.625,0.2944194996792816
9000,13870.05210404385,V0,S57,S60,12,0,-272.430906652806,0.0,0.20694868073265196,0.11894646630131596,0.625,0.2873636946760744
9000,13888.130773914541,V0,S60,S26,8,0,-268.94244792368704,0.0,0.19444864759437683,0.13276531902651068,0.625,0.2764592687620269
9000,13901.984979924318,V0,S26,S24,0,13,-261.78758447758037,0.0,0.1871336568682431,0.1303376065157377,0.625,0.26234765875561256
9000,13914.483519094296,V0,S24,S17,0,7,-266.41134522238696,0.0,0.18812542462015233,0.13431129083420068,0.625,0.27261064785118666
9000,13923.24506722807,V0,S17,S66,0,0,-290.1692210564254,0.0,0.21832410923798826,0.13636403422179558,0.6666666666666666,0.300192431045542
9000,13933.583982661139,V0,S66,S30,12,0,-283.86076964966804,0.0,0.2146422370834107,0.12127516377864027,0.6666666666666666,0.29506093649775494
9000,13944.460944537057,V0,S30,S39,7,0,-289.24592788209105,0.0,0.22021830938302953,0.1287858387736944,0.6666666666666666,0.3014753046824888
9000,13955.029937720641,V0,S39,S29,0,17,-283.25911549225157,0.0,0.2121175281673642,0.14079199605660545,0.6666666666666666,0.2809493264913406
9000,13976.060187197143,V0,S29,S14,0,2,-309.676667101289,0.0,0.24952795750904896,0.17051014361592481,0.6666666666666666,0.3098139833226427
9000,13983.470922890652,V0,S14,S60,0,0,-318.466563934831,0.0,0.2583559708660961,0.16161983933001853,0.7083333333333334,0.3168697883258499
9000,13996.244685725935,V0,S60,S31,15,0,-317.3746313572825,0.0,0.263324238976396,0.15885873543864212,0.7083333333333334,0.31173829377806284
9000,14007.638527564255,V0,S31,S58,5,0,-314.35996717944806,0.0,0.2571404544354167,0.17143139740736238,0.7083333333333334,0.29826812059012187
9000,14016.348229574765,V0,S58,S29,0,14,-308.21168136434153,0.0,0.2500855725058469,0.16673400492100476,0.7083333333333334,0.28864656831302116
9000,14033.24354667402,V0,S29,S15,0,6,-304.38204053756806,0.0,0.23204987476757696,0.18327253360269036,0.7083333333333334,0.27902501603592045
9000,14043.148118976,V0,S15,S37,0,0,-315.88052646034913,0.0,0.2449031996645861,0.16986474546702124,0.75,0.2944194996792816
9000,14051.13683953714,V0,S37,S52,19,0,-312.1777133781801,0.0,0.24521916259111037,0.15425281083035935,0.75,0.2944194996792816
9000,14064.817324412867,V0,S52,S34,1,0,-303.7896694732662,0.0,0.22457848168247166,0.16177787718895398,0.75,0.27966645285439384
9000,14072.666588763948,V0,S34,S17,0,12,-290.8970349686143,0.0,0.20398659191373728,0.14803321516645038,0.75,0.2668377164849262
9000,14086.758879593664,V0,S17,S15,0,8,-289.56852360790174,0.0,0.19990627272936745,0.15566876971966206,0.75,0.2604233483001924
9000,14098.522912181686,V0,S15,S41,0,0,-295.6296962713392,0.0,0.21158824157118902,0.1436753163025343,0.75,0.2783835792174471
9000,14105.990363329041,V0,S41,S22,14,0,-297.16532063877037,0.0,0.20888563397666104,0.12852558504237308,0.7916666666666666,0.2771007055805003
9000,14119.411634489767,V0,S22,S15,6,0,-296.1663912488513,0.0,0.19791011989842525,0.15099487626283806,0.7916666666666666,0.2661962796664529
9000,14131.777507880173,V0,S15,S8,0,14,-283.47416354539735,0.0,0.17339328524978742,0.15717419016075931,0.7916666666666666,0.24246311738293777
9000,14154.640819820868,V0,S8,S28,0,6,-282.3725464563317,0.0,0.17069219077351244,0.16515797883112973,0.7916666666666666,0.2354073123797306
9000,14820.307737258292,V0,S28,S60,0,0,-274.3115763374169,0.0,0.2619599442367647,0.20339538022957626,0.2916666666666667,0.34124438742783836
9000,14832.579688248721,V0,S60,S39,13,0,-271.522187928919,0.0,0.2587442253254235,0.1970612179977996,0.2916666666666667,0.3399615137908916
9000,14844.970281945816,V0,S39,S13,7,0,-269.15805934281695,0.0,0.2407514826240011,0.22047812554821405,0.2916666666666667,0.3296985246953175
9000,14860.13686822983,V0,S13,S41,0,14,-249.2041393268819,0.0,0.22011504372409327,0.20223283543487533,0.2916666666666667,0.29890955740859526
9000,14877.506199309424,V0,S41,S27,0,6,-243.5738750463211,0.0,0.2073307555621555,0.20488369984883045,0.2916666666666667,0.28992944194996795
9000,14886.650105077038,V0,S27,S44,0,0,-251.5260594072995,0.0,0.2151357527405949,0.19538059648129652,0.3333333333333333,0.29570237331622834
9000,14894.147555260599,V0,S44,S63,10,0,-250.74157523932917,0.0,0.21897584045828491,0.1801610803744217,0.3333333333333333,0.3014753046824888
9000,14902.614989659272,V0,S63,S33,10,0,-247.2498770691686,0.0,0.223382859157172,0.16019421112020082,0.3333333333333333,0.3021167415009622
9000,14912.161780140093,V0,S33,S62,0,0,-240.01347496297626,0.0,0.20364365292302541,0.1741463260214437,0.3333333333333333,0.2854393842206543
9000,14916.086025393317,V0,S62,S27,0,13,-235.05365216198248,0.0,0.19820069400867124,0.1770288149775045,0.3333333333333333,0.27261064785118666
9000,14928.187633577485,V0,S27,S41,0,7,-236.10872831802448,0.0,0.19137085273787047,0.18512827392729067,0.3333333333333333,0.2751763951250802
9000,14937.8315393451,V0,S41,S33,0,0,-243.2866418254331,0.0,0.20454015373549303,0.18230720047559898,0.3333333333333333,0.28864656831302116
9000,14945.234191645804,V0,S33,S54,13,0,-245.52441580715728,0.0,0.20492226391266463,0.16150789580563868,0.375,0.2912123155869147
9000,14957.83726956619,V0,S54,S66,7,0,-238.98878750540393,0.0,0.19559218996438243,0.1532405952225346,0.375,0.2847979474021809
9000,14969.92070654024,V0,S66,S41,0,12,-236.04728814873909,0.0,0.18993249220482591,0.17346001458145066,0.375,0.2655548428479795
9000,14980.326282257218,V0,S41,S55,0,8,-234.30088178556755,0.0,0.18359245892914247,0.17474919758542726,0.375,0.2642719692110327
9000,14994.789443981324,V0,S55,S49,0,0,-246.19277840260418,0.0,0.201870273541214,0.16838685489329513,0.375,0.2905708787684413
9000,15005.826101654875,V0,S49,S54,11,0,-247.95832739679415,0.0,0.2037494345827366,0.14843826744535304,0.4166666666666667,0.28992944194996795
9000,15022.13958735035,V0,S54,S45,8,0,-233.16306834906925,0.0,0.18727664731393556,0.12071053969574679,0.4166666666666667,0.2783835792174471
9000,15031.840457623364,V0,S45,S55,1,0,-223.50986331607623,0.0,0.16394112137845637,0.13817201195102705,0.4166666666666667,0.25465041693393203
9000,15037.904811683919,V0,S55,S65,0,13,-219.33746747261273,0.0,0.15944278361921177,0.13715321521642784,0.4166666666666667,0.24631173829377806
9000,15056.480848874304,V0,S65,S43,0,7,-207.65600183358598,0.0,0.14929018379424647,0.11555459617287789,0.4166666666666667,0.23476587556125722
9000,15070.48350385813,V0,S43,S11,0,0,-212.09190995385336,0.0,0.15089063065945127,0.09638304582337855,0.4583333333333333,0.2418216805644644
9000,15083.430436171515,V0,S11,S1,6,0,-216.3490655096463,0.0,0.15716464311029626,0.09410838497104396,0.4583333333333333,0.2514432328415651
9000,15092.102131286394,V0,S1,S31,7,0,-218.31106045381858,0.0,0.16003749995473862,0.09651549466175731,0.4583333333333333,0.25336754329698524
9000,15107.424489882931,V0,S31,S15,7,0,-215.5516848976776,0.0,0.15064073378448864,0.09687427225652517,0.4583333333333333,0.2520846696600385
9000,15117.457598872898,V0,S15,S22,0,14,-203.99637468987066,0.0,0.12896611721763723,0.10647930784247353,0.4583333333333333,0.22706863373957664
9000,15133.823472263304,V0,S22,S29,0,6,-218.1236583962389,0.0,0.14139280617856395,0.10788213107366444,0.5,0.23989737010904427
9000,15150.006815792916,V0,S29,S38,0,0,-223.2647423321109,0.0,0.156358633755135,0.08772478418484386,0.5,0.2584990378447723
9000,15161.135026066962,V0,S38,S47,9,0,-224.58600520513622,0.0,0.16610385271283643,0.08194066238778688,0.5,0.2591404746632457
9000,15173.0189655226,V0,S47,S23,11,0,-238.96511646595567,0.0,0.19444835306658959,0.08831056702372773,0.5,0.2758178319435536
9000,15183.889347578124,V0,S23,S29,0,0,-247.6865142964948,0.0,0.18408297435562057,0.11533991094092223,0.5416666666666666,0.27132777421423987
9000,15198.115408195543,V0,S29,S43,0,14,-247.9580262944894,0.0,0.18681971603312394,0.12145338416983247,0.5416666666666666,0.2655548428479795
9000,15214.0019563622,V0,S43,S5,0,6,-250.10852982463442,0.0,0.18511185325413682,0.1233605872689152,0.5416666666666666,0.27196921103271327
9000,15233.217298027772,V0,S5,S12,0,0,-265.73881772977506,0.0,0.21124661568206288,0.12846086356451195,0.5416666666666666,0.29506093649775494
9000,15254.16219231491,V0,S12,S52,9,0,-289.35302409331746,0.0,0.24056286376067387,0.13963862427946105,0.5833333333333334,0.31622835150737655
9000,15268.317553456074,V0,S52,S66,9,0,-297.3603875592748,0.0,0.25899153991957025,0.1381618621868704,0.5833333333333334,0.327132777421424
9000,15278.943300348847,V0,S66,S26,2,0,-293.7889720789784,0.0,0.25562669296474183,0.1428077291194947,0.5833333333333334,0.31558691468890315
9000,15288.586782876257,V0,S26,S60,0,16,-281.5850963506622,0.0,0.2328027231598211,0.1465686445201055,0.5833333333333334,0.2937780628608082
9000,15306.440988886034,V0,S60,S46,0,4,-288.40781804192045,0.0,0.21536411710646544,0.14606455570018909,0.625,0.30917254650416937
9000,15316.829896270303,V0,S46,S66,0,0,-296.38515948398987,0.0,0.22498041532177918,0.15821954020719345,0.625,0.3168697883258499
9000,15324.979222607035,V0,S66,S12,11,0,-287.85238014667846,0.0,0.21766831780430593,0.1404462120860208,0.625,0.3098139833226427
9000,15343.089186930256,V0,S12,S9,9,0,-285.8795485544904,0.0,0.22213985444591675,0.12228698512852526,0.625,0.313662604233483
9000,15352.046986768808,V0,S9,S46,0,0,-281.27072249370605,0.0,0.20810948543382693,0.14979192189137894,0.625,0.2905708787684413
9000,15361.612083042959,V0,S46,S34,0,11,-284.743502853816,0.0,0.204257951698601,0.14473307124902085,0.6666666666666666,0.28864656831302116
9000,15375.171220462626,V0,S34,S50,0,9,-276.66682904119364,0.0,0.19981761858749478,0.13369126582071983,0.6666666666666666,0.2758178319435536
9000,15385.659375010697,V0,S50,S65,0,0,-287.5441594313731,0.0,0.21754225553692963,0.1369010291039876,0.6666666666666666,0.2924951892238615
9000,15398.226134526125,V0,S65,S51,12,0,-286.16958768436126,0.0,0.2103566258159494,0.13798895257582244,0.6666666666666666,0.2931366260423348
9000,15417.79293953934,V0,S51,S3,6,0,-286.3014368470207,0.0,0.20132553192450622,0.1507649758783276,0.6666666666666666,0.2912123155869147
9000,15428.49546644438,V0,S3,S15,0,9,-289.076430285466,0.0,0.1978751429964516,0.15644886982834055,0.7083333333333334,0.27902501603592045
9000,15442.35566587412,V0,S15,S50,0,9,-281.5615480396806,0.0,0.1899806932356135,0.15139574379079038,0.7083333333333334,0.2661962796664529
9000,15454.326318968333,V0,S50,S47,0,0,-279.40718404899894,0.0,0.19367541683445808,0.12365529870502337,0.7083333333333334,0.2771007055805003
9000,15467.277293089526,V0,S47,S30,11,0,-269.71649877019075,0.0,0.18091350634932724,0.10426298181938039,0.7083333333333334,0.27196921103271327
9000,15476.96146058591,V0,S30,S4,6,0,-264.4163697598713,0.0,0.1702100538771995,0.10255239844100195,0.7083333333333334,0.2655548428479795
9000,15486.787647367719,V0,S4,S50,0,9,-261.48348911434977,0.0,0.15291048040548968,0.10994275045003582,0.75,0.2456703014753047
9000,15501.725241769775,V0,S50,S54,0,8,-264.0672340126856,0.0,0.16295983970138317,0.10377588787132522,0.75,0.2501603592046183
9000,15511.439509940989,V0,S54,S12,0,0,-261.2455302307035,0.0,0.15942995083718065,0.08974039829612265,0.75,0.25465041693393203
9000,15522.45061650035,V0,S12,S31,12,0,-258.9674973691722,0.0,0.1565801909310955,0.08249295468569237,0.75,0.2552918537524054
9000,15540.816514027727,V0,S31,S62,8,0,-276.2968043983554,0.0,0.18008831121840416,0.07567082565753468,0.7916666666666666,0.2751763951250802
9000,15550.79308420455,V0,S62,S27,0,0,-273.658881929067,0.0,0.17131052577562375,0.09431059590853146,0.7916666666666666,0.2604233483001924
9000,15556.394692388718,V0,S27,S5,0,11,-265.3151855278244,0.0,0.16178988400134595,0.09020041636114914,0.7916666666666666,0.2456703014753047
9000,15574.412352740745,V0,S5,S13,0,9,-265.63155683462446,0.0,0.16018151087202834,0.10199486818495365,0.7916666666666666,0.23925593329057088
9000,15583.458523234163,V0,S13,S62,0,0,-266.1790106305735,0.0,0.16674419782124972,0.08147488696424175,0.7916666666666666,0.2508017960230917
9000,15597.916598604706,V0,S62,S22,13,0,-266.50577159065523,0.0,0.16855942255750359,0.08089376262494,0.7916666666666666,0.2508017960230917
9000,16262.71410138096,V0,S22,S13,0,7,-211.2984178133948,0.0,0.19174335377961016,0.130439275256346,0.2916666666666667,0.2591404746632457
9000,16273.412525318561,V0,S13,S2,0,6,-217.349699678577,0.0,0.19075874802766918,0.14415870432411176,0.2916666666666667,0.268120590121873
9000,16284.578673316351,V0,S2,S35,0,0,-215.61771179612953,0.0,0.18788746818713012,0.14269882385854457,0.2916666666666667,0.2661962796664529
9000,16298.707041514834,V0,S35,S54,12,0,-233.74200188832708,0.0,0.2156953503463104,0.15016413609076817,0.2916666666666667,0.2937780628608082
9000,16310.614561222439,V0,S54,S65,8,0,-237.3215377074557,0.0,0.20965531126538506,0.17135094303767875,0.2916666666666667,0.2937780628608082
9000,16326.038341385361,V0,S65,S43,0,12,-233.13998449100166,0.0,0.19522128453543722,0.17581231354478444,0.3333333333333333,0.27004490057729313
9000,16342.540996369187,V0,S43,S55,0,8,-237.74952522643483,0.0,0.19775096441030213,0.18599476719851568,0.3333333333333333,0.2745349583066068
9000,16353.77825122974,V0,S55,S63,0,0,-242.17193603989932,0.0,0.20761809330751202,0.16916930614213355,0.3333333333333333,0.2924951892238615
9000,16360.421468951701,V0,S63,S59,14,0,-242.36288030291286,0.0,0.21484916821894454,0.1561260575592753,0.3333333333333333,0.29698524695317513
9000,16373.641047856761,V0,S59,S55,6,0,-237.37311979036105,0.0,0.20462313407356245,0.16045645742328632,0.3333333333333333,0.286722257857601
9000,16386.13205025984,V0,S55,S2,0,15,-237.07394739671682,0.0,0.19524106411817208,0.16502976535288244,0.375,0.27068633739576653
9000,16406.27496247295,V0,S2,S22,0,5,-237.99420258327837,0.0,0.1952159324527996,0.16973102139655427,0.375,0.27004490057729313
9000,16412.98255680754,V0,S22,S37,0,0,-238.01389439626428,0.0,0.19624179714492598,0.15906410576724023,0.375,0.2771007055805003
9000,16423.09964556869,V0,S37,S33,18,0,-238.79743772137067,0.0,0.21440513403951283,0.12631114468148077,0.375,0.28928800513149455
9000,16437.005076104906,V0,S33,S29,2,0,-228.8894737367408,0.0,0.1941993902031358,0.14290727027975197,0.375,0.26298909557408595
9000,16445.329247169848,V0,S29,S22,0,15,-228.10458544813395,0.0,0.18677621487753107,0.14163887267142392,0.4166666666666667,0.2482360487491982
9000,16466.01259069946,V0,S22,S31,0,5,-224.00680453861366,0.0,0.18146697235223325,0.13564379531351062,0.4166666666666667,0.24438742783835793
9000,16476.018387931,V0,S31,S58,0,0,-221.76839269682773,0.0,0.17777267060747867,0.11628753662102413,0.4166666666666667,0.25465041693393203
9000,16482.22808994151,V0,S58,S59,15,0,-225.7513729267998,0.0,0.18580527352018836,0.11189073907494576,0.4166666666666667,0.26363053239255935
9000,16493.92103287775,V0,S59,S17,5,0,-218.50936253544126,0.0,0.16534208827094815,0.11780925738589328,0.4166666666666667,0.25336754329698524
9000,16509.61935404242,V0,S17,S31,0,12,-221.0604945164214,0.0,0.1564173313451764,0.12750968348003447,0.4583333333333333,0.2418216805644644
9000,16526.341955496588,V0,S31,S26,0,8,-223.61982296213137,0.0,0.16169852776019272,0.13245554362161283,0.4583333333333333,0.2418216805644644
9000,16539.360975281586,V0,S26,S57,0,0,-228.95033366712238,0.0,0.17905484968568683,0.10263720238782126,0.4583333333333333,0.2661962796664529
9000,16549.22899685069,V0,S57,S4,10,0,-233.9531126669009,0.0,0.18646633656055828,0.09959578915830362,0.4583333333333333,0.2777421423989737
9000,16564.971748503915,V0,S4,S37,9,0,-236.14309500245173,0.0,0.18830924130839657,0.0814367545779891,0.5,0.2771007055805003
9000,16573.21867152978,V0,S37,S50,1,0,-234.25859971030147,0.0,0.1801825985909152,0.09985883285291833,0.5,0.2642719692110327
9000,16584.18007541078,V0,S50,S29,0,15,-223.24218714564591,0.0,0.16548719214190366,0.10339173203986132,0.5,0.23989737010904427
9000,16595.970810576404,V0,S29,S53,0,5,-227.59206077150304,0.0,0.17141990859622316,0.11064220102335068,0.5,0.24310455420141117
9000,16605.35571328422,V0,S53,S66,0,0,-239.57809502808027,0.0,0.18982246381951307,0.108925601795007,0.5,0.2661962796664529
9000,16613.227799692624,V0,S66,S37,12,0,-239.4612328442368,0.0,0.1932457320860639,0.09251343516023706,0.5,0.2751763951250802
9000,16625.300340555237,V0,S37,S26,8,0,-249.9808738556134,0.0,0.18996273616843706,0.10889860099778505,0.5416666666666666,0.2783835792174471
9000,16640.088769786656,V0,S26,S50,0,16,-245.51739616180063,0.0,0.18164503290327425,0.1247859226188511,0.5416666666666666,0.25978191148171903
9000,16655.910786417546,V0,S50,S15,0,4,-247.0631833792002,0.0,0.1728172612296891,0.14756907442894604,0.5416666666666666,0.25465041693393203
9000,16665.38143951176,V0,S15,S10,0,0,-249.76018007034898,0.0,0.17781435216286665,0.13319108072745744,0.5416666666666666,0.26940346375881974
9000,16671.678754662917,V0,S10,S41,8,0,-256.4115288266104,0.0,0.19459677949150525,0.1287476112684964,0.5416666666666666,0.27966645285439384
9000,16685.71926479363,V0,S41,S59,12,0,-262.09807956602015,0.0,0.20273181712552354,0.11393671160956054,0.5833333333333334,0.28223220012828737
9000,16697.69386921678,V0,S59,S29,0,0,-257.05207673270763,0.0,0.19970122942782353,0.11389983028121028,0.5833333333333334,0.26940346375881974
9000,16708.230406529263,V0,S29,S35,0,15,-249.5235173235232,0.0,0.18502768265756686,0.11950695388698593,0.5833333333333334,0.25400898011545864
9000,16720.677723399167,V0,S35,S15,0,5,-261.22590437919985,0.0,0.2097212214619813,0.12486001342770194,0.5833333333333334,0.2661962796664529
9000,16731.971133382158,V0,S15,S20,0,0,-268.30259113097077,0.0,0.21998644749078855,0.11856180452509003,0.5833333333333334,0.2841565105837075
9000,16743.22341213666,V0,S20,S32,9,0,-272.2283689940904,0.0,0.2225570213983049,0.115570415726721,0.625,0.2771007055805003
9000,16764.23054677263,V0,S32,S59,11,0,-278.6041359630005,0.0,0.23173955111363967,0.11543310474275725,0.625,0.28928800513149455
9000,16778.953304918155,V0,S59,S55,0,0,-267.84019736450773,0.0,0.20781087276976423,0.12630861726478404,0.625,0.2674791533033996
9000,16788.444307321235,V0,S55,S15,0,16,-259.23392202529527,0.0,0.19596723656819218,0.12709595493965087,0.625,0.2501603592046183
9000,16804.215296944923,V0,S15,S13,0,4,-261.1098352054481,0.0,0.17544883638735145,0.1270165115817461,0.6666666666666666,0.25272610647851185
9000,16819.718682049133,V0,S13,S31,0,0,-270.7286092901175,0.0,0.19761531776694696,0.12206929584368473,0.6666666666666666,0.268120590121873
9000,16831.290937008296,V0,S31,S63,19,0,-274.2822266261707,0.0,0.20820567505342685,0.10791486385180721,0.6666666666666666,0.2809493264913406
9000,16847.99787388783,V0,S63,S29,1,0,-266.01329514618214,0.0,0.1928723735184813,0.1234605738505376,0.6666666666666666,0.25657472738935216
9000,16856.750805081865,V0,S29,S15,0,15,-261.4130878519139,0.0,0.1872037734062999,0.12279854613359385,0.6666666666666666,0.24759461193072482
9000,16871.155377383846,V0,S15,S13,0,5,-258.1034278916561,0.0,0.1677594136319345,0.11862207214435895,0.7083333333333334,0.23669018601667735
9000,16887.158762488056,V0,S13,S63,0,0,-257.00569495029,0.0,0.1682990771411405,0.10122792586935062,0.7083333333333334,0.2456703014753047
9000,16902.789937508474,V0,S63,S66,14,0,-257.56136947899085,0.0,0.1750923116045873,0.09103270888206563,0.7083333333333334,0.24951892238614495
9000,16917.160181503557,V0,S66,S50,6,0,-254.97998210812426,0.0,0.16592867744216347,0.10504785564832197,0.7083333333333334,0.2386144964720975
9000,16930.38987502058,V0,S50,S55,0,14,-252.99788599151015,0.0,0.15546930943179496,0.10645708388788162,0.75,0.22065426555484285
9000,16943.705624648377,V0,S55,S26,0,6,-259.0014030576703,0.0,0.16510174486429258,0.1104518102336847,0.75,0.2283515073765234
9000,16956.37859873193,V0,S26,S44,0,0,-265.8053895187064,0.0,0.17760432200120513,0.09713878418223558,0.75,0.24887748556767159
9000,16967.10007575977,V0,S44,S60,10,0,-262.105489561638,0.0,0.179157291480747,0.08637012160538943,0.75,0.24438742783835793
9000,16979.102736616453,V0,S60,S37,10,0,-262.62823075174424,0.0,0.17895890270243844,0.0817136457886706,0.75,0.24951892238614495
9000,16989.941951955145,V0,S37,S39,0,0,-268.0463518492013,0.0,0.17868412308097256,0.09843885979402052,0.7916666666666666,0.23476587556125722
9000,16996.49358954599,V0,S39,S54,0,16,-259.7984166786052,0.0,0.1620705523509042,0.10401798037101617,0.7916666666666666,0.2187299550994227
9000,17015.90526643908,V0,S54,S35,0,4,-265.13143191625034,0.0,0.17015882322008666,0.10337567582641286,0.7916666666666666,0.2289929441949968
9000,17023.812786146686,V0,S35,S48,0,0,-269.0968320678956,0.0,0.18446077305377276,0.08960941908964382,0.7916666666666666,0.23989737010904427
9000,17035.04625202626,V0,S48,S65,9,0,-273.1976064489095,0.0,0.19232112923381678,0.0850036588441996,0.7916666666666666,0.24951892238614495
9000,17701.846881805468,V0,S65,S59,9,0,-214.36536351723382,0.0,0.21850920277053043,0.11727975004680347,0.2916666666666667,0.2572161642078255
9000,17714.52890320712,V0,S59,S26,2,0,-207.17060934447488,0.0,0.20284398040912097,0.130585876331292,0.2916666666666667,0.2379730596536241
9000,17726.911412920563,V0,S26,S54,0,16,-200.00580068109764,0.0,0.19357551971512288,0.1328272195498272,0.2916666666666667,0.22193713919178962
9000,17743.636767079654,V0,S54,S10,0,4,-204.32399068742313,0.0,0.19278845430369798,0.13655278380423397,0.2916666666666667,0.23284156510583706
9000,17749.85036989568,V0,S10,S63,0,0,-208.25593025521997,0.0,0.20577581215469476,0.12667957948584022,0.2916666666666667,0.2418216805644644
9000,17757.675480881237,V0,S63,S36,13,0,-205.89268491736937,0.0,0.20792844431265653,0.11113015576751463,0.2916666666666667,0.24438742783835793
9000,17770.32483961608,V0,S36,S48,7,0,-210.4152822955553,0.0,0.20101463495056557,0.10838897882323946,0.3333333333333333,0.24631173829377806
9000,17778.549665945804,V0,S48,S13,0,8,-199.77439242557767,0.0,0.18367087809815147,0.11013981537028725,0.3333333333333333,0.22642719692110327
