Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,squared_starvation_penalty,squared_congestion_penalty,work_ratio,imbalance_concentration
9000,9627.594272988774,V0,S27,S15,0,13,-240.35285323981074,0.0,0.1371053028215011,0.11607453199197128,1.0,0.04975124378109453
9000,9638.418084555651,V0,S15,S35,0,7,-241.29976271606924,0.0,0.13722758984678757,0.12441949944237857,1.0,0.05422647527910686
9000,9650.711494538642,V0,S35,S66,0,0,-245.0326160604035,0.0,0.16279832199653516,0.11896700535981812,1.0,0.05222734254992319
9000,9661.940250845542,V0,S66,S53,12,0,-248.20427928491438,0.0,0.18222176006445293,0.1177611698469665,1.0,0.054628224582701064
9000,9675.812337253945,V0,S53,S16,8,0,-246.13105126776216,0.0,0.17694368220707238,0.1068893550860674,1.0,0.055130168453292494
9000,9684.541046364344,V0,S16,S39,0,0,-246.32256369377566,0.0,0.16758144081149773,0.12380628567427034,1.0,0.04173106646058733
9000,9692.480652094257,V0,S39,S35,0,18,-244.16957483725267,0.0,0.1551835985304052,0.12329270234010287,1.0,0.04265402843601896
9000,9715.791028996604,V0,S35,S1,0,2,-244.0666885251994,0.0,0.15083448632350702,0.12909298712640538,1.0,0.04360902255639098
9000,9720.31951841978,V0,S1,S40,0,0,-243.49895018987138,0.0,0.16160407323741724,0.10713231921454523,1.0,0.04186046511627907
9000,9728.639459647768,V0,S40,S54,11,0,-242.15758653856463,0.0,0.15826748023296627,0.09982271066594277,1.0,0.04595879556259905
9000,9739.3091475663,V0,S54,S53,9,0,-242.2244420385808,0.0,0.16478611812063942,0.09037873688005367,1.0,0.0432
9000,9749.270184776962,V0,S53,S50,0,0,-241.39941245004175,0.0,0.1503054782787935,0.10545978730118347,1.0,0.04120443740095087
9000,9757.44428146163,V0,S50,S1,0,13,-239.30646940754366,0.0,0.12981654798567632,0.11794453153149966,1.0,0.04654895666131621
9000,9769.071620345356,V0,S1,S55,0,7,-238.61158682876012,0.0,0.12225709833368381,0.12329291065870437,1.0,0.047775947281713346
9000,9778.794164538036,V0,S55,S53,0,0,-240.40065888299495,0.0,0.1384697570784802,0.11447861639790496,1.0,0.04746317512274959
9000,9783.951499583049,V0,S53,S16,15,0,-238.53141778593547,0.0,0.13709335284396493,0.09937179874523241,1.0,0.048576214405360134
9000,9796.180208693448,V0,S16,S15,5,0,-237.30555613727415,0.0,0.12846776790216843,0.10149774098576575,1.0,0.04974271012006861
9000,9806.860062381395,V0,S15,S44,0,13,-235.23381939563325,0.0,0.11446477923655106,0.10417998670039282,1.0,0.05206463195691203
9000,9821.319136306969,V0,S44,S55,0,7,-234.1737296740139,0.0,0.11144239999797492,0.09933468808710523,1.0,0.047186932849364795
9000,9831.66086285593,V0,S55,S32,0,0,-235.91306362681317,0.0,0.12819265439759864,0.08900489367459087,1.0,0.05225225225225225
9000,9835.833254482248,V0,S32,S42,11,0,-234.87339953793088,0.0,0.125372390235456,0.08395151361197675,1.0,0.04936014625228519
9000,10500.560906276898,V0,S42,S61,3,0,-257.521006898988,0.0,0.2101864359397233,0.1602520072919973,1.0,0.04597701149425287
9000,10513.911931757406,V0,S61,S41,0,6,-255.61004960142523,0.0,0.19662035878890358,0.16382715224704691,1.0,0.04597701149425287
9000,10522.151470988332,V0,S41,S26,0,8,-253.59317410449435,0.0,0.18563524345155663,0.1623902215307799,1.0,0.04621309370988447
9000,10535.801644787509,V0,S26,S39,0,0,-259.2661090657577,0.0,0.21079920500681448,0.17562094107389667,1.0,0.03961584633853541
9000,10548.53840681015,V0,S39,S37,18,0,-260.0963061412604,0.0,0.21172712809090852,0.18184226166398182,1.0,0.0389768574908648
9000,10564.090044400995,V0,S37,S66,2,0,-259.86208487501864,0.0,0.20565334484786865,0.18913355226225198,1.0,0.039711191335740074
9000,10571.162585263608,V0,S66,S27,0,12,-259.7898652988703,0.0,0.20529012630013327,0.18901972536495312,1.0,0.040097205346294046
9000,10582.07249132384,V0,S27,S61,0,8,-257.76789792658275,0.0,0.19151694248995513,0.19180555317672024,1.0,0.04232164449818621
9000,10591.35009194616,V0,S61,S37,0,0,-257.9394022518736,0.0,0.19786847531758422,0.18357003902284869,1.0,0.039950062421972535
9000,10596.388092896057,V0,S37,S49,19,0,-255.50407913696694,0.0,0.19345125581801417,0.16799581801434368,1.0,0.0410783055198973
9000,10612.022746055958,V0,S49,S26,1,0,-256.5605225419575,0.0,0.1951108384279055,0.17548432252984306,1.0,0.0324254215304799
9000,10624.425864801853,V0,S26,S17,0,16,-254.1941274227786,0.0,0.18411560937789673,0.17076186829082726,1.0,0.03471295060080107
9000,10637.433457606001,V0,S17,S15,0,4,-252.46070516247696,0.0,0.1786336406408008,0.1633741186693845,1.0,0.03429355281207133
9000,10647.197490194023,V0,S15,S49,0,0,-252.53010311382297,0.0,0.1861153359738659,0.15225142076109713,1.0,0.03643724696356275
9000,10656.600829138277,V0,S49,S63,10,0,-251.59896013275196,0.0,0.18708806910754333,0.1421113369966168,1.0,0.03765690376569038
9000,10669.496160692108,V0,S63,S45,10,0,-252.32940431940838,0.0,0.1991722685346504,0.12976775128032958,1.0,0.042876901798063624
9000,10678.660271130415,V0,S45,S15,0,0,-252.0372946495759,0.0,0.1863025253713755,0.1471309351833477,1.0,0.04360056258790436
9000,10686.135229567795,V0,S15,S34,0,14,-249.34026962959686,0.0,0.16828740162469916,0.15050212072130537,1.0,0.04136947218259629
9000,10697.63820512412,V0,S34,S55,0,6,-249.7666535263504,0.0,0.16901349459853304,0.1530841994918371,1.0,0.0465444287729196
9000,10707.26523572502,V0,S55,S52,0,0,-249.83294511636018,0.0,0.178282736884199,0.13915495026499713,1.0,0.048409405255878286
9000,10714.165320297063,V0,S52,S44,9,0,-248.60994158554087,0.0,0.1789124589181003,0.12661882254004356,1.0,0.05563480741797432
9000,10722.497994950085,V0,S44,S63,10,0,-249.17953983681423,0.0,0.1824077574043485,0.12619089861869243,1.0,0.06099290780141844
9000,10730.965429348758,V0,S63,S51,1,0,-248.9665830262328,0.0,0.17200527499553311,0.14072453462382964,1.0,0.05454545454545454
9000,10737.893640049626,V0,S51,S31,0,10,-247.76051458797485,0.0,0.16036748246831586,0.14841418638755946,1.0,0.03896103896103896
9000,10753.34079200216,V0,S31,S18,0,10,-246.73171299284962,0.0,0.15394959378219725,0.14886852489023059,1.0,0.04113475177304964
9000,10763.04772175658,V0,S18,S59,0,0,-248.1724160522468,0.0,0.1791876842376449,0.12283015180172188,1.0,0.03918722786647315
9000,10766.97653326903,V0,S59,S33,16,0,-246.35234439353954,0.0,0.16985348755249988,0.1205558914282985,1.0,0.04122137404580153
9000,10781.241634729078,V0,S33,S27,4,0,-246.05788248819763,0.0,0.16484624599771988,0.12523210958699274,1.0,0.051698670605613
9000,10789.61407700721,V0,S27,S31,0,11,-242.1383410655104,0.0,0.14639331228054922,0.1185746401237114,1.0,0.03610675039246468
9000,10800.380014319395,V0,S31,S40,0,9,-242.15275146214458,0.0,0.13532098562651626,0.1356578621616924,1.0,0.0441400304414003
9000,10811.41317237922,V0,S40,S51,0,0,-243.40760486018843,0.0,0.15619974205622889,0.1146038065481624,1.0,0.04482225656877898
9000,10820.552792773131,V0,S51,S0,10,0,-243.46645521528242,0.0,0.17070548041863556,0.09262602536486897,1.0,0.041990668740279936
9000,10839.599741202353,V0,S0,S1,9,0,-245.48591656954716,0.0,0.16751792184873923,0.11653038297902878,1.0,0.03367496339677892
9000,10850.229822981066,V0,S1,S65,1,0,-244.5741454300389,0.0,0.15676717492380288,0.12447746172489255,1.0,0.044349070100143065
9000,10865.012300357837,V0,S65,S50,0,11,-243.14418321710275,0.0,0.143238372389587,0.13259962686019802,1.0,0.04
9000,10883.079059873266,V0,S50,S10,0,9,-245.7300772240835,0.0,0.14840909914394426,0.14815118174171296,1.0,0.04460431654676259
9000,10892.361244297259,V0,S10,S63,0,0,-246.9825743220725,0.0,0.16192937747858874,0.13842861392431152,1.0,0.048458149779735685
9000,10900.186355282813,V0,S63,S52,13,0,-246.50093786649683,0.0,0.1644084574229117,0.1301143968182929,1.0,0.04874446085672083
9000,10910.94437612358,V0,S52,S61,7,0,-245.25718414895437,0.0,0.1638999274877052,0.11914925806518815,1.0,0.0563165905631659
9000,10919.445107616471,V0,S61,S37,0,0,-243.86110771456603,0.0,0.1579829345533002,0.11602611526895205,1.0,0.04409448818897638
9000,10924.483108566368,V0,S37,S51,0,18,-243.62358467469363,0.0,0.15929766976250007,0.11179905679170184,1.0,0.04381846635367762
9000,10941.156140773817,V0,S51,S9,0,2,-252.90780885464346,0.0,0.1997314860775648,0.13436243522632155,1.0,0.03938115330520394
9000,10948.625261710598,V0,S9,S12,6,0,-256.2407694064889,0.0,0.20777381127671343,0.15232445770002284,1.0,0.04365620736698499
9000,10956.08306154915,V0,S12,S53,12,0,-258.8850206480405,0.0,0.23631543372423022,0.13213742944863927,1.0,0.04353741496598639
9000,10971.020555944699,V0,S53,S54,2,0,-260.6373269877073,0.0,0.23554296860789925,0.14968393970173186,1.0,0.03841229193341869
9000,10977.48159315536,V0,S54,S35,0,12,-259.8691848568998,0.0,0.21848107565077424,0.16922326364711038,1.0,0.03870967741935484
9000,10989.389112862966,V0,S35,S11,0,8,-261.82210247100704,0.0,0.21861997781972148,0.1870780029031034,1.0,0.03645200486026731
9000,10999.100761957112,V0,S11,S21,0,0,-264.56756723204575,0.0,0.24006251191119363,0.17886282689594799,1.0,0.037252619324796274
9000,11004.605842980909,V0,S21,S22,6,0,-267.74631460207104,0.0,0.25778457672209715,0.18049897005832502,1.0,0.03665521191294387
9000,11026.934141531874,V0,S22,S65,12,0,-263.06990185562296,0.0,0.2522233082676215,0.1460363332867863,1.0,0.03878787878787879
9000,11037.294849598216,V0,S65,S26,2,0,-263.20110397609204,0.0,0.23835241823253883,0.16906862959171667,1.0,0.0343558282208589
9000,11047.725419935243,V0,S26,S15,0,16,-264.23818962625563,0.0,0.24099497584814622,0.17442573007086815,1.0,0.03601440576230492
9000,11061.52838787871,V0,S15,S29,0,4,-264.89643832663603,0.0,0.2381511032004109,0.18486962615842764,1.0,0.03733955659276546
9000,11070.43296018069,V0,S29,S13,0,0,-263.33190780278875,0.0,0.23684154846311709,0.17225109801290342,1.0,0.043683589138134596
9000,11087.794159436162,V0,S13,S65,15,0,-264.4964501170275,0.0,0.2476120302130004,0.16605689041836513,1.0,0.04637336504161712
9000,11103.845777574355,V0,S65,S15,5,0,-260.00071097888156,0.0,0.22169167342924556,0.16495271669524372,1.0,0.05030674846625767
9000,11114.449348872704,V0,S15,S57,0,14,-255.79482138214155,0.0,0.19456970211610752,0.16832977318926962,1.0,0.055771725032425425
9000,11130.405746458297,V0,S57,S1,0,6,-254.4770096900014,0.0,0.18747088339958207,0.16749055912728242,1.0,0.050452781371280724
9000,11137.06435386953,V0,S1,S51,0,0,-255.76644831627772,0.0,0.20342058831702486,0.15446327675245758,1.0,0.05071521456436931
9000,11148.379566081067,V0,S51,S12,10,0,-254.80631729259122,0.0,0.20469592361147365,0.14374457973597207,1.0,0.04798962386511025
9000,11158.39577967678,V0,S12,S31,10,0,-254.08991921157175,0.0,0.2060437992215871,0.13547306663521988,1.0,0.03748326639892905
9000,11175.761677204158,V0,S31,S17,0,0,-254.05208820691993,0.0,0.19297903302186106,0.15509882087081578,1.0,0.047619047619047616
9000,11186.484278658323,V0,S17,S29,0,12,-252.50397466392988,0.0,0.1886047932920625,0.14772287272885276,1.0,0.046357615894039736
9000,11202.249487353107,V0,S29,S41,0,8,-252.00645275452072,0.0,0.1761602290347522,0.16260002058582484,1.0,0.04539559014267185
9000,11216.949406080517,V0,S41,S66,0,0,-253.07888045248222,0.0,0.18448439194492677,0.1594038714472706,1.0,0.04737516005121639
9000,11221.354981797494,V0,S66,S61,12,0,-252.57486431034414,0.0,0.1889349228008433,0.14779906729182943,1.0,0.047865459249676584
9000,11231.482594377061,V0,S61,S22,8,0,-250.22154367745406,0.0,0.185677122941508,0.13106794333068583,1.0,0.05151915455746367
9000,11243.992118545491,V0,S22,S57,0,0,-247.3579981006969,0.0,0.15555626857102212,0.15142750517926779,1.0,0.05834464043419267
9000,11259.185821290326,V0,S57,S1,0,10,-248.34038049404677,0.0,0.15689084388488894,0.15844597317192355,1.0,0.05695364238410596
9000,11267.844428701559,V0,S1,S42,0,8,-246.52226321539277,0.0,0.14774937679970118,0.15593428778774232,1.0,0.05787348586810229
9000,11276.034224162751,V0,S42,S63,0,2,-248.2329181999958,0.0,0.1636954401721961,0.14680763533969565,1.0,0.05771812080536913
9000,11941.99699078114,V0,S63,S37,2,0,-272.31575544402256,0.0,0.26448439128850465,0.2124221869413651,1.0,0.02906350914962325
9000,11947.77465485415,V0,S37,S32,18,0,-269.5921909907508,0.0,0.2568899899529254,0.19916646484518802,1.0,0.02983425414364641
9000,11964.514506393703,V0,S32,S27,0,0,-271.2587495155454,0.0,0.24882376436577133,0.22715650856808922,1.0,0.028353326063249727
9000,11973.469679867902,V0,S27,S65,0,13,-269.24350271743435,0.0,0.23780528342130108,0.22575454380061105,1.0,0.02937853107344633
9000,11986.911873013443,V0,S65,S64,0,7,-267.0928845874545,0.0,0.22896801508659034,0.21969845116305078,1.0,0.030508474576271188
9000,11997.454850130136,V0,S64,S32,0,0,-269.7620682112945,0.0,0.2601696909844261,0.195568332507212,1.0,0.030927835051546393
9000,12006.809347985298,V0,S32,S29,11,0,-269.3406922437927,0.0,0.2642918484570681,0.18529207692581717,1.0,0.03005780346820809
9000,12018.602401602535,V0,S29,S54,9,0,-266.86116748607037,0.0,0.25436989941394605,0.17792039399694887,1.0,0.030696576151121605
9000,12027.530796801593,V0,S54,S42,0,0,-263.22616760233524,0.0,0.22625356774885724,0.18827307039516925,1.0,0.03202846975088968
9000,12034.737262735045,V0,S42,S34,0,10,-260.6037590167115,0.0,0.20889586572587227,0.1911894409234801,1.0,0.032648125755743655
9000,12048.014194410898,V0,S34,S53,0,10,-258.9820345995213,0.0,0.2026727302633577,0.18598699369953411,1.0,0.0322180916976456
9000,12060.243620644525,V0,S53,S54,0,0,-260.77350140633723,0.0,0.21921058695270224,0.17660792338378573,1.0,0.03385731559854897
9000,12065.704657855187,V0,S54,S44,12,0,-261.9984640820593,0.0,0.23445205890930781,0.1640961457982626,1.0,0.03402187120291616
9000,12078.65519258531,V0,S44,S55,8,0,-262.5551699884363,0.0,0.2450323711270204,0.15249487173486118,1.0,0.03936039360393604
9000,12089.49691913427,V0,S55,S22,0,0,-264.9653795250284,0.0,0.23641656411433845,0.18802903046659195,1.0,0.041811846689895474
9000,12102.932766065462,V0,S22,S30,0,12,-262.81417763329426,0.0,0.21637609559983256,0.19950675249505737,1.0,0.04152249134948097
9000,12114.526925462465,V0,S30,S53,0,8,-263.32600004016683,0.0,0.21861040808707963,0.20072069172154935,1.0,0.041811846689895474
9000,12128.254567867229,V0,S53,S39,0,0,-262.78804017542825,0.0,0.21655874284938056,0.19928713748157156,1.0,0.03399765533411489
9000,12137.824908315493,V0,S39,S49,18,0,-262.5208022840901,0.0,0.22058083343639376,0.1905343244268856,1.0,0.03440094899169632
9000,12150.664816896668,V0,S49,S13,2,0,-260.2538426668858,0.0,0.20160864696233324,0.1991603950160033,1.0,0.037037037037037035
9000,12163.042778052797,V0,S13,S25,0,14,-259.7010125667828,0.0,0.20043377657148084,0.19578349582187382,1.0,0.04
9000,12176.907729245033,V0,S25,S26,0,6,-261.36103266863523,0.0,0.2066644364566392,0.20121588844854343,1.0,0.04315659679408138
9000,12193.28411697005,V0,S26,S37,0,0,-259.1820119400949,0.0,0.2112267836817404,0.17434002265854107,1.0,0.035668789808917196
9000,12204.07254620147,V0,S37,S44,19,0,-257.2602485873873,0.0,0.20779860548847418,0.16196632668122457,1.0,0.036410923276983094
9000,12217.9277200885,V0,S44,S15,1,0,-254.88946823597217,0.0,0.18968452097157745,0.16827386876079578,1.0,0.03963011889035667
9000,12226.386794014075,V0,S15,S26,0,14,-255.056393378008,0.0,0.19178425036866803,0.16677016200564196,1.0,0.03382949932341001
9000,12239.189761957543,V0,S26,S46,0,6,-251.28816825956247,0.0,0.1773489476552677,0.1546170926607965,1.0,0.03347280334728033
9000,12253.272755894597,V0,S46,S0,0,0,-248.82189828597805,0.0,0.17981792160875118,0.12798590776897364,1.0,0.03526093088857546
9000,12265.402674469751,V0,S0,S49,11,0,-249.37939958262848,0.0,0.1908639588589916,0.11576324726797428,1.0,0.03818953323903819
9000,12288.05803900675,V0,S49,S5,9,0,-249.43373075876366,0.0,0.19018232703126772,0.1172830999127519,1.0,0.03927068723702665
9000,12304.823559429302,V0,S5,S50,0,12,-249.38594780054308,0.0,0.1876999288074474,0.1207662883113691,1.0,0.0380517503805175
9000,12328.635688217402,V0,S50,S54,0,8,-250.2334328221397,0.0,0.182138668958378,0.13711695883104708,1.0,0.041237113402061855
9000,12338.349956388616,V0,S54,S63,0,0,-253.55740135111608,0.0,0.20505529713862142,0.13189680248922475,1.0,0.042796005706134094
9000,12345.21048275075,V0,S63,S65,12,0,-252.7667900432136,0.0,0.21055172543892214,0.1161047605664701,1.0,0.041237113402061855
9000,12361.609307113453,V0,S65,S46,8,0,-249.21213562151695,0.0,0.19072354122661997,0.11426369397109706,1.0,0.042584434654919234
9000,12376.833871175611,V0,S46,S26,0,12,-248.46190610562078,0.0,0.19106579169539326,0.10697391407726588,1.0,0.03886397608370702
9000,12393.916865112666,V0,S26,S50,0,8,-251.54730123174414,0.0,0.1919551583276537,0.13396958993279315,1.0,0.03941605839416058
9000,12405.738881743557,V0,S50,S42,0,0,-255.3768466872967,0.0,0.2194719863824326,0.12616662229947892,1.0,0.042432814710042434
9000,12411.049822951638,V0,S42,S59,11,0,-257.3810291320352,0.0,0.2360114639279503,0.11878530960223824,1.0,0.043041606886657105
9000,12430.113595841138,V0,S59,S61,9,0,-262.8211575571835,0.0,0.24995916572580273,0.14728239965283593,1.0,0.03870967741935484
9000,12439.962230764673,V0,S61,S18,0,0,-260.91397302508267,0.0,0.2270077012315241,0.16554531637076056,1.0,0.038510911424903725
9000,12444.401597289281,V0,S18,S35,0,12,-259.822108199777,0.0,0.21389683381505592,0.17593493069759947,1.0,0.038910505836575876
9000,12462.09439633142,V0,S35,S29,0,8,-257.5142267347612,0.0,0.1986291640120057,0.17856897498744612,1.0,0.03748326639892905
9000,12471.041713201324,V0,S29,S51,0,0,-258.9606006648246,0.0,0.21529052622843667,0.16584090682563893,1.0,0.03861003861003861
9000,12481.608904066046,V0,S51,S41,11,0,-257.1599496040723,0.0,0.21250273737923533,0.15353687180465858,1.0,0.04048582995951417
9000,12498.469937259744,V0,S41,S60,9,0,-257.27498049241495,0.0,0.21361666103577034,0.15291769591281026,1.0,0.03901170351105332
9000,12506.835124066794,V0,S60,S29,0,0,-254.80438217330308,0.0,0.19620626077252823,0.1571713685065163,1.0,0.043137254901960784
9000,12517.140353896639,V0,S29,S10,0,15,-255.35534834644457,0.0,0.1888094823936063,0.17351965886203305,1.0,0.049681528662420385
9000,12528.301175933473,V0,S10,S15,0,5,-255.2107804925098,0.0,0.19452079335779834,0.1633852436971063,1.0,0.04701397712833545
9000,12537.09849108463,V0,S15,S51,0,0,-257.74562607831086,0.0,0.2181789673309521,0.14983498033074844,1.0,0.04630788485607009
9000,12548.687445046431,V0,S51,S65,11,0,-257.1891940435948,0.0,0.2152540621116268,0.1491643862026064,1.0,0.04905660377358491
9000,12567.754250059646,V0,S65,S31,9,0,-257.0611734239281,0.0,0.2095562030337783,0.15715775301220947,1.0,0.0421455938697318
9000,12578.449376825043,V0,S31,S50,0,0,-258.0542483371937,0.0,0.20455468111886105,0.17374245982497924,1.0,0.05105853051058531
9000,12588.909518243987,V0,S50,S15,0,14,-256.81117456371805,0.0,0.19653157399761165,0.17479108598053622,1.0,0.05170239596469105
9000,12603.3801713382,V0,S15,S37,0,6,-255.80052524251778,0.0,0.18856883257352558,0.1778033892003932,1.0,0.05436156763590392
9000,12614.36889189934,V0,S37,S31,0,0,-259.04817166902495,0.0,0.2100543065295329,0.17451870670881214,1.0,0.04596273291925466
9000,12620.175031028162,V0,S31,S41,20,0,-257.94101664859323,0.0,0.21327610335229175,0.15933091357677678,1.0,0.04516129032258064
9000,12634.443874310944,V0,S41,S37,0,0,-257.5190105836733,0.0,0.2046103702490824,0.16933502108395482,1.0,0.03612903225806452
9000,12641.140313491975,V0,S37,S27,0,17,-256.2983877834852,0.0,0.19402257522632385,0.17458352901919924,1.0,0.036988110964332896
9000,12656.830777133056,V0,S27,S41,0,3,-255.3243866854399,0.0,0.19908738732894185,0.15768484876311345,1.0,0.03768506056527591
9000,12664.47468290067,V0,S41,S22,15,0,-252.67544928089012,0.0,0.19089441740979773,0.1458409620605337,1.0,0.04360056258790436
9000,12678.395954061396,V0,S22,S57,5,0,-251.57247815768272,0.0,0.18332614495128602,0.14758624887654856,1.0,0.041379310344827586
9000,12696.08965680623,V0,S57,S1,0,10,-249.56439522769503,0.0,0.17215751576167915,0.14648824702194146,1.0,0.04231311706629055
9000,12704.748264217464,V0,S1,S43,0,8,-247.54044146562194,0.0,0.1577540835826022,0.15012251367542406,1.0,0.047407407407407405
9000,12719.207624240904,V0,S43,S64,0,2,-247.28926444364035,0.0,0.15694525682039712,0.1491167709039285,1.0,0.04630969609261939
9000,13380.808812697273,V0,S64,S59,3,0,-262.37060501165666,0.0,0.24348767520316272,0.15313411542540228,1.0,0.041128084606345476
9000,13386.560561380536,V0,S59,S60,17,0,-261.34660502056744,0.0,0.24179004361558254,0.14632352474832241,1.0,0.041916167664670656
9000,13400.215102115757,V0,S60,S26,0,0,-261.38970262948726,0.0,0.22604715733024544,0.17149464574239623,1.0,0.036773428232502965
9000,13410.069308125534,V0,S26,S24,0,16,-262.7802580197836,0.0,0.22836100696765999,0.18070041551317592,1.0,0.036427732079905996
9000,13424.067847295511,V0,S24,S27,0,4,-262.55492989270033,0.0,0.2259115744898749,0.18246521670742175,1.0,0.036004645760743324
9000,13434.27032929625,V0,S27,S55,0,0,-264.1319114934631,0.0,0.24412985953525781,0.16854226649389153,1.0,0.03634232121922626
9000,13442.614715345388,V0,S55,S60,13,0,-263.5094319062235,0.0,0.24569201651384992,0.16035268872785194,1.0,0.036860879904875146
9000,13458.981469700544,V0,S60,S61,7,0,-261.0558118915431,0.0,0.22822827572020812,0.16491697113894088,1.0,0.039239001189060645
9000,13467.096638907708,V0,S61,S27,0,7,-258.1175374316321,0.0,0.2175447207202941,0.15456972258527563,1.0,0.03841387856257745
9000,13475.874239530029,V0,S27,S15,0,13,-254.85873803213195,0.0,0.19509808371579254,0.15923357025615156,1.0,0.04725415070242656
9000,13486.698051096906,V0,S15,S37,0,0,-256.56586778775744,0.0,0.21133825761828956,0.15012860771651526,1.0,0.034482758620689655
9000,13494.686771658045,V0,S37,S36,19,0,-254.35414223151992,0.0,0.2153129221354494,0.12351213642879924,1.0,0.03576158940397351
9000,13512.027181895473,V0,S36,S15,1,0,-251.66970118004863,0.0,0.1929217742420747,0.1336890384902003,1.0,0.036935704514363885
9000,13523.203147392634,V0,S15,S65,0,13,-253.5063992776824,0.0,0.1894951647802369,0.1558603907750567,1.0,0.039030955585464336
9000,13537.806718690983,V0,S65,S22,0,7,-252.1560520407637,0.0,0.18086344802449525,0.15675044113690748,1.0,0.04264099037138927
9000,13545.667426757325,V0,S22,S36,0,0,-254.5766689361517,0.0,0.19631446077410006,0.15494978834266743,1.0,0.04206241519674356
9000,13560.500409832637,V0,S36,S44,11,0,-255.8308572172699,0.0,0.21433735901193124,0.13843329556338632,1.0,0.04059539918809202
9000,13572.617185722333,V0,S44,S60,9,0,-255.80745290760882,0.0,0.21770871321431884,0.13289750134201775,1.0,0.04206241519674356
9000,13584.119846579017,V0,S60,S53,0,0,-252.55674007667793,0.0,0.19122971126704183,0.1442772239947288,1.0,0.04231311706629055
9000,13592.426434855623,V0,S53,S50,0,15,-252.23693510586835,0.0,0.1875027435000355,0.14716743160519763,1.0,0.04184704184704185
9000,13608.10053154029,V0,S50,S14,0,5,-250.6765428195615,0.0,0.18305559061130755,0.1397698792790824,1.0,0.04113475177304964
9000,13615.756260206099,V0,S14,S60,0,0,-250.41435663667977,0.0,0.1910544566308438,0.12504571567117675,1.0,0.03692762186115214
9000,13628.530023041381,V0,S60,S11,15,0,-247.96451445456574,0.0,0.19180769889737984,0.10129320613537438,1.0,0.037481259370314844
9000,13650.489684006758,V0,S11,S22,5,0,-244.7601986742908,0.0,0.1660252931394628,0.11196148525305595,1.0,0.0390015600624025
9000,13669.823422975694,V0,S22,S17,0,11,-246.24756392516355,0.0,0.15794170082628992,0.1382930106632583,1.0,0.03840245775729647
9000,13686.487377430996,V0,S17,S34,0,9,-245.5607539363546,0.0,0.1598167489237965,0.12909722622690986,1.0,0.03709428129829984
9000,13699.079668260712,V0,S34,S52,0,0,-246.59954085964443,0.0,0.17414075342507973,0.11601079698357336,1.0,0.044444444444444446
9000,13706.428932611794,V0,S52,S33,9,0,-245.5389901096771,0.0,0.1789164462745862,0.09873958653026965,1.0,0.04580152671755725
9000,13714.663717031628,V0,S33,S45,11,0,-245.3096911267205,0.0,0.18135264547633853,0.0927804462134598,1.0,0.046948356807511735
9000,13724.277323094826,V0,S45,S29,0,0,-243.17302639706648,0.0,0.16935810793447414,0.09183365853904654,1.0,0.04674457429048414
9000,13731.366148113417,V0,S29,S50,0,13,-241.54600228818146,0.0,0.1567930911939437,0.09676834626211622,1.0,0.039182282793867124
9000,13742.156883279042,V0,S50,S35,0,7,-241.9058673687604,0.0,0.15852534326554346,0.09759224071174791,1.0,0.033925686591276254
9000,13750.262036806973,V0,S35,S48,0,0,-240.72119910337648,0.0,0.16129800122850008,0.08235905931909333,1.0,0.033925686591276254
9000,13761.495502686546,V0,S48,S10,7,0,-242.6552597736726,0.0,0.17438273310782737,0.0795559889371554,1.0,0.03863987635239567
9000,13775.5428712429,V0,S10,S61,8,0,-247.44223664102825,0.0,0.19749440161395015,0.08756020517971631,1.0,0.03873744619799139
9000,13787.637770895204,V0,S61,S46,5,0,-245.5858474872207,0.0,0.1771942881507237,0.10215003006477892,1.0,0.03862660944206009
9000,13797.174366360243,V0,S46,S32,0,11,-246.52327072125613,0.0,0.17692138346153913,0.11070530265187434,1.0,0.050946142649199416
9000,13807.83074923044,V0,S32,S26,0,9,-244.91740063883992,0.0,0.15471015165479268,0.1304671120297391,1.0,0.05370101596516691
9000,13823.048068025644,V0,S26,S31,0,0,-245.62755813904562,0.0,0.178718755738336,0.0998095192348851,1.0,0.047128129602356406
9000,13832.067087810643,V0,S31,S48,19,0,-245.0131546616434,0.0,0.18847106803957167,0.07871165206422251,1.0,0.05263157894736842
9000,13852.719335260044,V0,S48,S27,1,0,-251.81707365399845,0.0,0.20698579150217444,0.11254962269950027,1.0,0.0504774897680764
9000,13865.07988429304,V0,S27,S26,0,13,-248.88555143292982,0.0,0.18516929013822386,0.1195273332995406,1.0,0.05233380480905234
9000,13878.371559755553,V0,S26,S50,0,7,-247.00414658330544,0.0,0.1741732272555975,0.1193643057685479,1.0,0.05233380480905234
9000,13889.693576386444,V0,S50,S22,0,0,-247.6641803923351,0.0,0.1896701989681562,0.10150025344446818,1.0,0.046413502109704644
9000,13903.529971355483,V0,S22,S0,12,0,-244.2598246909137,0.0,0.18433325268567072,0.07843656692626072,1.0,0.047619047619047616
9000,13927.903715897583,V0,S0,S37,8,0,-245.76062528523784,0.0,0.1879309274727217,0.08695677474353097,1.0,0.03982930298719772
9000,13946.210159059643,V0,S37,S50,0,0,-252.7951307089652,0.0,0.22159820087911483,0.09880749770260024,1.0,0.049136786188579015
9000,13956.671562940644,V0,S50,S35,0,15,-250.19293434690312,0.0,0.19459269454663422,0.11695172602611646,1.0,0.05006765899864682
